Orthogroup	Homo_sapiens	Loxodonta_africana
OG0011169	sp|Q13586|STIM1_HUMAN	tr|G3TMU1|G3TMU1_LOXAF
OG0011170	sp|Q15742|NAB2_HUMAN	tr|G3U9S2|G3U9S2_LOXAF
OG0011171	sp|Q30KQ7|DB113_HUMAN	tr|G3TLI9|G3TLI9_LOXAF
OG0011172	sp|Q3V6T2|GRDN_HUMAN	tr|G3UI54|G3UI54_LOXAF
OG0011173	sp|Q4W4Y0|CN028_HUMAN	tr|G3TNS2|G3TNS2_LOXAF
OG0011174	sp|Q5TEA3|DAAF9_HUMAN	tr|G3TQ39|G3TQ39_LOXAF
OG0011175	sp|Q5U4P2|ASPH1_HUMAN	tr|G3UN03|G3UN03_LOXAF
OG0011176	sp|Q6IA86|ELP2_HUMAN	tr|G3TMP3|G3TMP3_LOXAF
OG0011177	sp|Q6IEE7|T132E_HUMAN	tr|G3U5C2|G3U5C2_LOXAF
OG0011178	sp|Q6ZNB6|NFXL1_HUMAN	tr|G3TCG0|G3TCG0_LOXAF
OG0011179	sp|Q71RC9|SMIM5_HUMAN	tr|G3TWQ6|G3TWQ6_LOXAF
OG0011180	sp|Q7Z7D3|VTCN1_HUMAN	tr|G3SYX5|G3SYX5_LOXAF
OG0011181	sp|Q86Z23|C1QL4_HUMAN	tr|G3TJ16|G3TJ16_LOXAF
OG0011182	sp|Q8IVV2|LOXH1_HUMAN	tr|G3T1Y4|G3T1Y4_LOXAF
OG0011183	sp|Q8IW45|NNRD_HUMAN	tr|G3TJZ1|G3TJZ1_LOXAF
OG0011184	sp|Q8IWK6|AGRA3_HUMAN	tr|G3STA4|G3STA4_LOXAF
OG0011185	sp|Q8IZU2|WDR17_HUMAN	tr|G3TDM2|G3TDM2_LOXAF
OG0011186	sp|Q8N1H7|S6OS1_HUMAN	tr|G3T820|G3T820_LOXAF
OG0011187	sp|Q8N3G9|TM130_HUMAN	tr|G3UD60|G3UD60_LOXAF
OG0011188	sp|Q8TCI5|PIFO_HUMAN	tr|G3SLX7|G3SLX7_LOXAF
OG0011189	sp|Q8TD16|BICD2_HUMAN	tr|G3UHE4|G3UHE4_LOXAF
OG0011190	sp|Q92481|AP2B_HUMAN	tr|G3UK89|G3UK89_LOXAF
OG0011191	sp|Q92630|DYRK2_HUMAN	tr|G3U961|G3U961_LOXAF
OG0011192	sp|Q96EY7|PTCD3_HUMAN	tr|G3TE75|G3TE75_LOXAF
OG0011193	sp|Q96IR7|HPDL_HUMAN	tr|G3TS91|G3TS91_LOXAF
OG0011194	sp|Q96N46|TTC14_HUMAN	tr|G3TB97|G3TB97_LOXAF
OG0011195	sp|Q96PE1|AGRA2_HUMAN	tr|G3TN46|G3TN46_LOXAF
OG0011196	sp|Q96RU8|TRIB1_HUMAN	tr|G3T9X9|G3T9X9_LOXAF
OG0011197	sp|Q9BTX1|NDC1_HUMAN	tr|G3SRF8|G3SRF8_LOXAF
OG0011198	sp|Q9BZD4|NUF2_HUMAN	tr|G3SLW8|G3SLW8_LOXAF
OG0011199	sp|Q9GZU5|NYX_HUMAN	tr|G3TEV8|G3TEV8_LOXAF
OG0011200	sp|Q9H5Z6|F124B_HUMAN	tr|G3TSL0|G3TSL0_LOXAF
OG0011201	sp|Q9H6S3|ES8L2_HUMAN	tr|G3UL43|G3UL43_LOXAF
OG0011202	sp|Q9HBL8|NMRL1_HUMAN	tr|G3TPX2|G3TPX2_LOXAF
OG0011203	sp|Q9HCK4|ROBO2_HUMAN	tr|G3SSR5|G3SSR5_LOXAF
OG0011204	sp|Q9NP87|DPOLM_HUMAN	tr|G3T5I6|G3T5I6_LOXAF
OG0011205	sp|Q9NPE6|SPAG4_HUMAN	tr|G3TFP9|G3TFP9_LOXAF
OG0011206	sp|Q9NQ35|NRIP3_HUMAN	tr|G3T625|G3T625_LOXAF
OG0011207	sp|Q9NQ48|LZTL1_HUMAN	tr|G3T581|G3T581_LOXAF
OG0011208	sp|Q9NRR4|RNC_HUMAN	tr|G3TUH9|G3TUH9_LOXAF
OG0011209	sp|Q9NU22|MDN1_HUMAN	tr|G3T572|G3T572_LOXAF
OG0011210	sp|Q9NYB0|TE2IP_HUMAN	tr|G3UE66|G3UE66_LOXAF
OG0011211	sp|Q9UBV4|WNT16_HUMAN	tr|G3T4U4|G3T4U4_LOXAF
OG0011212	sp|Q9ULV5|HSF4_HUMAN	tr|G3TNL6|G3TNL6_LOXAF
OG0011214	sp|A2RU67|F234B_HUMAN	tr|G3SRY8|G3SRY8_LOXAF
OG0011215	sp|A5PL33|KRBA1_HUMAN	tr|G3SWV2|G3SWV2_LOXAF
OG0011216	sp|A6NLU5|VTM2B_HUMAN	tr|G3T6W4|G3T6W4_LOXAF
OG0011217	sp|A7MCY6|TBKB1_HUMAN	tr|G3SNE1|G3SNE1_LOXAF
OG0011218	sp|A8MQ27|NEU1B_HUMAN	tr|G3TM57|G3TM57_LOXAF
OG0011219	sp|O14807|RASM_HUMAN	tr|G3T6A9|G3T6A9_LOXAF
OG0011220	sp|O43379|WDR62_HUMAN	tr|G3TBU9|G3TBU9_LOXAF
OG0011221	sp|O60238|BNI3L_HUMAN	tr|G3TK57|G3TK57_LOXAF
OG0011222	sp|O60303|KATIP_HUMAN	tr|G3SQH6|G3SQH6_LOXAF
OG0011223	sp|O75489|NDUS3_HUMAN	tr|G3TJV0|G3TJV0_LOXAF
OG0011224	sp|O75563|SKAP2_HUMAN	tr|G3TQT1|G3TQT1_LOXAF
OG0011225	sp|O95273|CCDB1_HUMAN	tr|G3SUD1|G3SUD1_LOXAF
OG0011226	sp|O95998|I18BP_HUMAN	tr|G3U9X8|G3U9X8_LOXAF
OG0011227	sp|P05120|PAI2_HUMAN	tr|G3T207|G3T207_LOXAF
OG0011228	sp|P09622|DLDH_HUMAN	tr|G3SMF3|G3SMF3_LOXAF
OG0011229	sp|P14672|GLUT4_HUMAN	tr|G3TCE1|G3TCE1_LOXAF
OG0011230	sp|P18564|ITB6_HUMAN	tr|G3SPD2|G3SPD2_LOXAF
OG0011231	sp|P19883|FST_HUMAN	tr|G3T668|G3T668_LOXAF
OG0011232	sp|P38117|ETFB_HUMAN	tr|G3TN67|G3TN67_LOXAF
OG0011233	sp|P48029|SC6A8_HUMAN	tr|G3TZA1|G3TZA1_LOXAF
OG0011234	sp|P51679|CCR4_HUMAN	tr|G3UCU0|G3UCU0_LOXAF
OG0011235	sp|Q12765|SCRN1_HUMAN	tr|G3U784|G3U784_LOXAF
OG0011236	sp|Q13144|EI2BE_HUMAN	tr|G3TDU5|G3TDU5_LOXAF
OG0011237	sp|Q14697|GANAB_HUMAN	tr|G3SW52|G3SW52_LOXAF
OG0011238	sp|Q15386|UBE3C_HUMAN	tr|G3SSB3|G3SSB3_LOXAF
OG0011239	sp|Q15751|HERC1_HUMAN	tr|G3STL0|G3STL0_LOXAF
OG0011240	sp|Q17RG1|KCD19_HUMAN	tr|G3UDP4|G3UDP4_LOXAF
OG0011241	sp|Q5BJF6|ODFP2_HUMAN	tr|G3SP64|G3SP64_LOXAF
OG0011242	sp|Q5SNT2|TM201_HUMAN	tr|G3U7H6|G3U7H6_LOXAF
OG0011243	sp|Q6DN90|IQEC1_HUMAN	tr|G3UKQ0|G3UKQ0_LOXAF
OG0011244	sp|Q6NSJ0|MYORG_HUMAN	tr|G3TFY9|G3TFY9_LOXAF
OG0011245	sp|Q6UX68|XKR5_HUMAN	tr|G3T864|G3T864_LOXAF
OG0011246	sp|Q6ZMT4|KDM7A_HUMAN	tr|G3SWS4|G3SWS4_LOXAF
OG0011247	sp|Q6ZNQ3|LRC69_HUMAN	tr|G3TM93|G3TM93_LOXAF
OG0011248	sp|Q71RG4|TMUB2_HUMAN	tr|G3T3G5|G3T3G5_LOXAF
OG0011249	sp|Q8IW52|SLIK4_HUMAN	tr|G3UM48|G3UM48_LOXAF
OG0011250	sp|Q8IYE1|CCD13_HUMAN	tr|G3T531|G3T531_LOXAF
OG0011251	sp|Q8IYY4|DZI1L_HUMAN	tr|G3T1F7|G3T1F7_LOXAF
OG0011252	sp|Q8N159|NAGS_HUMAN	tr|G3TQU4|G3TQU4_LOXAF
OG0011253	sp|Q8NC06|ACBD4_HUMAN	tr|G3SV42|G3SV42_LOXAF
OG0011254	sp|Q8TBQ9|KISHA_HUMAN	tr|G3T3B4|G3T3B4_LOXAF
OG0011255	sp|Q96A22|CK052_HUMAN	tr|G3T447|G3T447_LOXAF
OG0011256	sp|Q96FZ7|CHMP6_HUMAN	tr|G3SP42|G3SP42_LOXAF
OG0011257	sp|Q96GW9|SYMM_HUMAN	tr|G3UFH2|G3UFH2_LOXAF
OG0011258	sp|Q96JH7|VCIP1_HUMAN	tr|G3SV11|G3SV11_LOXAF
OG0011259	sp|Q96MS3|GL1D1_HUMAN	tr|G3SSQ9|G3SSQ9_LOXAF
OG0011260	sp|Q96PE2|ARHGH_HUMAN	tr|G3U0M7|G3U0M7_LOXAF
OG0011261	sp|Q9BT92|TCHP_HUMAN	tr|G3SZ47|G3SZ47_LOXAF
OG0011262	sp|Q9BV10|ALG12_HUMAN	tr|G3TQM3|G3TQM3_LOXAF
OG0011263	sp|Q9BWG6|SCNM1_HUMAN	tr|G3TB87|G3TB87_LOXAF
OG0011264	sp|Q9C0J1|B3GN4_HUMAN	tr|G3TH17|G3TH17_LOXAF
OG0011265	sp|Q9H1E5|TMX4_HUMAN	tr|G3TGL8|G3TGL8_LOXAF
OG0011266	sp|Q9H2D1|MFTC_HUMAN	tr|G3SXH5|G3SXH5_LOXAF
OG0011267	sp|Q9H553|ALG2_HUMAN	tr|G3T234|G3T234_LOXAF
OG0011268	sp|Q9HA82|CERS4_HUMAN	tr|G3T9C7|G3T9C7_LOXAF
OG0011269	sp|Q9HAV5|TNR27_HUMAN	tr|G3U6D2|G3U6D2_LOXAF
OG0011270	sp|Q9NRX2|RM17_HUMAN	tr|G3SV19|G3SV19_LOXAF
OG0011271	sp|Q9NS62|THSD1_HUMAN	tr|G3U6I3|G3U6I3_LOXAF
OG0011272	sp|Q9NZI2|KCIP1_HUMAN	tr|G3THM5|G3THM5_LOXAF
OG0011273	sp|Q9P2N2|RHG28_HUMAN	tr|G3T2E6|G3T2E6_LOXAF
OG0011274	sp|Q9UKY1|ZHX1_HUMAN	tr|G3SX31|G3SX31_LOXAF
OG0011275	sp|Q9Y3B7|RM11_HUMAN	tr|G3T6Y3|G3T6Y3_LOXAF
OG0011276	sp|Q9Y4F4|TGRM1_HUMAN	tr|G3TR51|G3TR51_LOXAF
OG0011277	sp|A5LHX3|PSB11_HUMAN	tr|G3TLH0|G3TLH0_LOXAF
OG0011278	sp|A8MZF0|PRR33_HUMAN	tr|G3UKN2|G3UKN2_LOXAF
OG0011279	sp|C9J6K1|CS081_HUMAN	tr|G3UHG9|G3UHG9_LOXAF
OG0011280	sp|O15431|COPT1_HUMAN	tr|G3T1T1|G3T1T1_LOXAF
OG0011281	sp|O43323|DHH_HUMAN	tr|G3T4T5|G3T4T5_LOXAF
OG0011282	sp|O60320|EREP2_HUMAN	tr|G3SMC4|G3SMC4_LOXAF
OG0011283	sp|P13631|RARG_HUMAN	tr|G3T1M9|G3T1M9_LOXAF
OG0011284	sp|P16083|NQO2_HUMAN	tr|G3UBH0|G3UBH0_LOXAF
OG0011285	sp|P30291|WEE1_HUMAN	tr|G3T1M8|G3T1M8_LOXAF
OG0011286	sp|P36578|RL4_HUMAN	tr|G3SYA7|G3SYA7_LOXAF
OG0011287	sp|P39059|COFA1_HUMAN	tr|G3T103|G3T103_LOXAF
OG0011288	sp|P39060|COIA1_HUMAN	tr|G3TIV6|G3TIV6_LOXAF
OG0011289	sp|P48664|EAA4_HUMAN	tr|G3T795|G3T795_LOXAF
OG0011290	sp|P52948|NUP98_HUMAN	tr|G3TAL9|G3TAL9_LOXAF
OG0011291	sp|P61020|RAB5B_HUMAN	tr|G3TJZ6|G3TJZ6_LOXAF
OG0011292	sp|Q0D2I5|IFFO1_HUMAN	tr|G3SR51|G3SR51_LOXAF
OG0011293	sp|Q0VD86|INCA1_HUMAN	tr|G3T8P5|G3T8P5_LOXAF
OG0011294	sp|Q13258|PD2R_HUMAN	tr|G3UNF7|G3UNF7_LOXAF
OG0011295	sp|Q13480|GAB1_HUMAN	tr|G3SQF6|G3SQF6_LOXAF
OG0011296	sp|Q16875|F263_HUMAN	tr|G3TWR6|G3TWR6_LOXAF
OG0011297	sp|Q494U1|PKHN1_HUMAN	tr|G3SRU2|G3SRU2_LOXAF
OG0011298	sp|Q53TS8|CTSRT_HUMAN	tr|G3UGZ7|G3UGZ7_LOXAF
OG0011299	sp|Q5T1N1|AKND1_HUMAN	tr|G3TJD2|G3TJD2_LOXAF
OG0011300	sp|Q5T5Y3|CAMP1_HUMAN	tr|G3SRP6|G3SRP6_LOXAF
OG0011301	sp|Q5TCY1|TTBK1_HUMAN	tr|G3TIX8|G3TIX8_LOXAF
OG0011302	sp|Q5TGY1|TMCO4_HUMAN	tr|G3T040|G3T040_LOXAF
OG0011303	sp|Q5VX52|SPAT1_HUMAN	tr|G3U627|G3U627_LOXAF
OG0011304	sp|Q6HA08|ASTL_HUMAN	tr|G3TB63|G3TB63_LOXAF
OG0011305	sp|Q6UDR6|SPIT4_HUMAN	tr|G3T1R3|G3T1R3_LOXAF
OG0011306	sp|Q6UWJ1|TMCO3_HUMAN	tr|G3SX89|G3SX89_LOXAF
OG0011307	sp|Q7Z7H3|CATIP_HUMAN	tr|G3SRU5|G3SRU5_LOXAF
OG0011308	sp|Q86SQ7|SDCG8_HUMAN	tr|G3THW0|G3THW0_LOXAF
OG0011309	sp|Q86SX3|TEDC1_HUMAN	tr|G3UD38|G3UD38_LOXAF
OG0011310	sp|Q86X67|NUD13_HUMAN	tr|G3SUV6|G3SUV6_LOXAF
OG0011312	sp|Q8IWC1|MA7D3_HUMAN	tr|G3SZ45|G3SZ45_LOXAF
OG0011313	sp|Q8IWW6|RHG12_HUMAN	tr|G3TFY3|G3TFY3_LOXAF
OG0011314	sp|Q8IYJ3|SYTL1_HUMAN	tr|G3UJ82|G3UJ82_LOXAF
OG0011315	sp|Q8IYX1|TBC21_HUMAN	tr|G3T4W8|G3T4W8_LOXAF
OG0011316	sp|Q8N6Y0|USBP1_HUMAN	tr|G3TCJ6|G3TCJ6_LOXAF
OG0011317	sp|Q8N8J7|F241A_HUMAN	tr|G3TMB3|G3TMB3_LOXAF
OG0011318	sp|Q8N8U2|CDYL2_HUMAN	tr|G3TKA1|G3TKA1_LOXAF
OG0011319	sp|Q8NBJ4|GOLM1_HUMAN	tr|G3T950|G3T950_LOXAF
OG0011320	sp|Q8NDC0|MISSL_HUMAN	tr|G3TUB9|G3TUB9_LOXAF
OG0011321	sp|Q8NE86|MCU_HUMAN	tr|G3SUX0|G3SUX0_LOXAF
OG0011322	sp|Q8NHH1|TTL11_HUMAN	tr|G3SNG6|G3SNG6_LOXAF
OG0011323	sp|Q8TC84|FANK1_HUMAN	tr|G3T789|G3T789_LOXAF
OG0011324	sp|Q8WXU2|DAAF4_HUMAN	tr|G3T0V6|G3T0V6_LOXAF
OG0011325	sp|Q96BJ8|ELMO3_HUMAN	tr|G3SXX6|G3SXX6_LOXAF
OG0011326	sp|Q9BQA1|MEP50_HUMAN	tr|G3SUZ5|G3SUZ5_LOXAF
OG0011327	sp|Q9BQR3|PRS27_HUMAN	tr|G3TL05|G3TL05_LOXAF
OG0011328	sp|Q9BRT3|MIEN1_HUMAN	tr|G3TGS9|G3TGS9_LOXAF
OG0011329	sp|Q9BZ19|ANR60_HUMAN	tr|G3TDB6|G3TDB6_LOXAF
OG0011330	sp|Q9BZL3|SMIM3_HUMAN	tr|G3UFU7|G3UFU7_LOXAF
OG0011331	sp|Q9GZV1|ANKR2_HUMAN	tr|G3T612|G3T612_LOXAF
OG0011332	sp|Q9H3N1|TMX1_HUMAN	tr|G3TAY8|G3TAY8_LOXAF
OG0011333	sp|Q9H410|DSN1_HUMAN	tr|G3SY31|G3SY31_LOXAF
OG0011334	sp|Q9H4Z3|CAPAM_HUMAN	tr|G3TGE4|G3TGE4_LOXAF
OG0011335	sp|Q9H6T0|ESRP2_HUMAN	tr|G3TDJ1|G3TDJ1_LOXAF
OG0011336	sp|Q9H7N4|SFR19_HUMAN	tr|G3TQJ9|G3TQJ9_LOXAF
OG0011337	sp|Q9NP55|BPIA1_HUMAN	tr|G3T598|G3T598_LOXAF
OG0011338	sp|Q9NP90|RAB9B_HUMAN	tr|G3TPU2|G3TPU2_LOXAF
OG0011339	sp|Q9NS23|RASF1_HUMAN	tr|G3T6I2|G3T6I2_LOXAF
OG0011340	sp|Q9P035|HACD3_HUMAN	tr|G3T577|G3T577_LOXAF
OG0011341	sp|Q9UEE9|CFDP1_HUMAN	tr|G3T1V4|G3T1V4_LOXAF
OG0011342	sp|Q9UM11|FZR1_HUMAN	tr|G3U1U6|G3U1U6_LOXAF
OG0011343	sp|Q9Y221|NIP7_HUMAN	tr|G3SV16|G3SV16_LOXAF
OG0011344	sp|Q9Y3D9|RT23_HUMAN	tr|G3SNX1|G3SNX1_LOXAF
OG0011345	sp|Q9Y5P4|CERT_HUMAN	tr|G3TW34|G3TW34_LOXAF
OG0011346	sp|A2RUC4|TYW5_HUMAN	tr|G3TLC4|G3TLC4_LOXAF
OG0011347	sp|A6NM36|LRC30_HUMAN	tr|G3U0F4|G3U0F4_LOXAF
OG0011348	sp|O00462|MANBA_HUMAN	tr|G3T3J6|G3T3J6_LOXAF
OG0011349	sp|O00560|SDCB1_HUMAN	tr|G3T671|G3T671_LOXAF
OG0011350	sp|O43623|SNAI2_HUMAN	tr|G3T3G9|G3T3G9_LOXAF
OG0011351	sp|O43916|CHST1_HUMAN	tr|G3T4C3|G3T4C3_LOXAF
OG0011352	sp|O60481|ZIC3_HUMAN	tr|G3TWE9|G3TWE9_LOXAF
OG0011353	sp|O60486|PLXC1_HUMAN	tr|G3TJK7|G3TJK7_LOXAF
OG0011354	sp|O60909|B4GT2_HUMAN	tr|G3U932|G3U932_LOXAF
OG0011355	sp|O75829|CNMD_HUMAN	tr|G3TKQ0|G3TKQ0_LOXAF
OG0011356	sp|P13725|ONCM_HUMAN	tr|G3U747|G3U747_LOXAF
OG0011357	sp|P20226|TBP_HUMAN	tr|G3SXE3|G3SXE3_LOXAF
OG0011358	sp|P29120|NEC1_HUMAN	tr|G3SVS6|G3SVS6_LOXAF
OG0011359	sp|P36954|RPB9_HUMAN	tr|G3TFB9|G3TFB9_LOXAF
OG0011360	sp|P41595|5HT2B_HUMAN	tr|G3T5S8|G3T5S8_LOXAF
OG0011361	sp|P50990|TCPQ_HUMAN	tr|G3SQ75|G3SQ75_LOXAF
OG0011362	sp|P52797|EFNA3_HUMAN	tr|G3U9X7|G3U9X7_LOXAF
OG0011363	sp|P55327|TPD52_HUMAN	tr|G3TYH6|G3TYH6_LOXAF
OG0011364	sp|P61962|DCAF7_HUMAN	tr|G3T556|G3T556_LOXAF
OG0011365	sp|Q07837|SLC31_HUMAN	tr|G3TK38|G3TK38_LOXAF
OG0011366	sp|Q13485|SMAD4_HUMAN	tr|G3T9P9|G3T9P9_LOXAF
OG0011367	sp|Q13491|GPM6B_HUMAN	tr|G3TD69|G3TD69_LOXAF
OG0011368	sp|Q13895|BYST_HUMAN	tr|G3UMW2|G3UMW2_LOXAF
OG0011369	sp|Q14849|STAR3_HUMAN	tr|G3UIV6|G3UIV6_LOXAF
OG0011370	sp|Q14914|PTGR1_HUMAN	tr|G3TCP8|G3TCP8_LOXAF
OG0011371	sp|Q14CS0|UBX2B_HUMAN	tr|G3TM94|G3TM94_LOXAF
OG0011372	sp|Q1L6U9|MSMP_HUMAN	tr|G3TM88|G3TM88_LOXAF
OG0011373	sp|Q1XH10|SKDA1_HUMAN	tr|G3SZH6|G3SZH6_LOXAF
OG0011374	sp|Q504Y2|PKDCC_HUMAN	tr|G3TT31|G3TT31_LOXAF
OG0011375	sp|Q53FA7|QORX_HUMAN	tr|G3TIG1|G3TIG1_LOXAF
OG0011376	sp|Q569K6|CC157_HUMAN	tr|G3STR0|G3STR0_LOXAF
OG0011377	sp|Q5FVE4|ACBG2_HUMAN	tr|G3SYN7|G3SYN7_LOXAF
OG0011378	sp|Q5TKA1|LIN9_HUMAN	tr|G3SQF4|G3SQF4_LOXAF
OG0011379	sp|Q5VUJ9|DRC8_HUMAN	tr|G3SU53|G3SU53_LOXAF
OG0011380	sp|Q6IE81|JADE1_HUMAN	tr|G3SMT0|G3SMT0_LOXAF
OG0011381	sp|Q6PII3|CC174_HUMAN	tr|G3T9U2|G3T9U2_LOXAF
OG0011382	sp|Q6UWH6|TX261_HUMAN	tr|G3T9Z3|G3T9Z3_LOXAF
OG0011383	sp|Q6ZU35|CRACD_HUMAN	tr|G3TKH2|G3TKH2_LOXAF
OG0011384	sp|Q70EK8|UBP53_HUMAN	tr|G3TF89|G3TF89_LOXAF
OG0011385	sp|Q7RTX1|TS1R1_HUMAN	tr|G3UG83|G3UG83_LOXAF
OG0011386	sp|Q86T96|RN180_HUMAN	tr|G3T8H9|G3T8H9_LOXAF
OG0011387	sp|Q86UW9|DTX2_HUMAN	tr|G3TPY7|G3TPY7_LOXAF
OG0011388	sp|Q8IUQ0|CLVS1_HUMAN	tr|G3TB10|G3TB10_LOXAF
OG0011389	sp|Q8IV38|ANKY2_HUMAN	tr|G3TZX4|G3TZX4_LOXAF
OG0011390	sp|Q8IXB3|TARG1_HUMAN	tr|G3TM22|G3TM22_LOXAF
OG0011391	sp|Q8IXH7|NELFD_HUMAN	tr|G3U8Y4|G3U8Y4_LOXAF
OG0011392	sp|Q8IZU9|KIRR3_HUMAN	tr|G3SPE0|G3SPE0_LOXAF
OG0011393	sp|Q8N957|ANKF1_HUMAN	tr|G3SN87|G3SN87_LOXAF
OG0011394	sp|Q8NFH8|REPS2_HUMAN	tr|G3T9Q2|G3T9Q2_LOXAF
OG0011395	sp|Q92935|EXTL1_HUMAN	tr|G3SQG1|G3SQG1_LOXAF
OG0011396	sp|Q96EN9|REX1B_HUMAN	tr|G3T1N5|G3T1N5_LOXAF
OG0011397	sp|Q96KN7|RPGR1_HUMAN	tr|G3T3J8|G3T3J8_LOXAF
OG0011398	sp|Q96L73|NSD1_HUMAN	tr|G3SW93|G3SW93_LOXAF
OG0011399	sp|Q96SI9|STRBP_HUMAN	tr|G3T9C5|G3T9C5_LOXAF
OG0011400	sp|Q99456|K1C12_HUMAN	tr|G3TFJ7|G3TFJ7_LOXAF
OG0011401	sp|Q9BV79|MECR_HUMAN	tr|G3U6Y9|G3U6Y9_LOXAF
OG0011402	sp|Q9H503|BAFL_HUMAN	tr|G3T489|G3T489_LOXAF
OG0011403	sp|Q9NRP4|SDHF3_HUMAN	tr|G3UFI7|G3UFI7_LOXAF
OG0011404	sp|Q9UBE8|NLK_HUMAN	tr|G3TC07|G3TC07_LOXAF
OG0011405	sp|Q9UDW1|QCR9_HUMAN	tr|G3T6B9|G3T6B9_LOXAF
OG0011406	sp|Q9UI09|NDUAC_HUMAN	tr|G3U029|G3U029_LOXAF
OG0011407	sp|Q9UNM6|PSD13_HUMAN	tr|G3SR98|G3SR98_LOXAF
OG0011408	sp|Q9Y496|KIF3A_HUMAN	tr|G3T4C1|G3T4C1_LOXAF
OG0011409	sp|Q9Y6F9|WNT6_HUMAN	tr|G3TJA0|G3TJA0_LOXAF
OG0011410	sp|A6NNE9|MARHB_HUMAN	tr|G3SXQ0|G3SXQ0_LOXAF
OG0011411	sp|A7MBM2|DISP2_HUMAN	tr|G3TES5|G3TES5_LOXAF
OG0011412	sp|H3BQW9|F229A_HUMAN	tr|G3U5F6|G3U5F6_LOXAF
OG0011413	sp|O00206|TLR4_HUMAN	tr|G3SYU3|G3SYU3_LOXAF
OG0011414	sp|O00408|PDE2A_HUMAN	tr|G3TBE3|G3TBE3_LOXAF
OG0011415	sp|O00443|P3C2A_HUMAN	tr|G3SSX6|G3SSX6_LOXAF
OG0011416	sp|O15121|DEGS1_HUMAN	tr|G3SP47|G3SP47_LOXAF
OG0011417	sp|O75618|DEDD_HUMAN	tr|G3SXR2|G3SXR2_LOXAF
OG0011418	sp|P07093|GDN_HUMAN	tr|G3SL81|G3SL81_LOXAF
OG0011419	sp|P15509|CSF2R_HUMAN	tr|G3UAC4|G3UAC4_LOXAF
OG0011420	sp|P20809|IL11_HUMAN	tr|G3SP87|G3SP87_LOXAF
OG0011421	sp|P21549|AGT1_HUMAN	tr|G3SVU9|G3SVU9_LOXAF
OG0011422	sp|P25105|PTAFR_HUMAN	tr|G3T0M9|G3T0M9_LOXAF
OG0011423	sp|P28715|ERCC5_HUMAN	tr|G3ST92|G3ST92_LOXAF
OG0011424	sp|P33076|C2TA_HUMAN	tr|G3STY6|G3STY6_LOXAF
OG0011425	sp|P35520|CBS_HUMAN	tr|G3T4N4|G3T4N4_LOXAF
OG0011426	sp|P46597|ASMT_HUMAN	tr|G3TW87|G3TW87_LOXAF
OG0011427	sp|Q06432|CCG1_HUMAN	tr|G3TL37|G3TL37_LOXAF
OG0011428	sp|Q12996|CSTF3_HUMAN	tr|G3T2D0|G3T2D0_LOXAF
OG0011429	sp|Q14019|COTL1_HUMAN	tr|G3UDD1|G3UDD1_LOXAF
OG0011430	sp|Q14627|I13R2_HUMAN	tr|G3TXF0|G3TXF0_LOXAF
OG0011431	sp|Q15291|RBBP5_HUMAN	tr|G3UI43|G3UI43_LOXAF
OG0011432	sp|Q16342|PDCD2_HUMAN	tr|G3T0E2|G3T0E2_LOXAF
OG0011433	sp|Q32P28|P3H1_HUMAN	tr|G3TZJ9|G3TZJ9_LOXAF
OG0011434	sp|Q3KQV9|UAP1L_HUMAN	tr|G3T4Q5|G3T4Q5_LOXAF
OG0011435	sp|Q6AZY7|SCAR3_HUMAN	tr|G3T7J4|G3T7J4_LOXAF
OG0011436	sp|Q6P2H8|TMM53_HUMAN	tr|G3UNH1|G3UNH1_LOXAF
OG0011437	sp|Q6UXG2|ELAP1_HUMAN	tr|G3TIA3|G3TIA3_LOXAF
OG0011438	sp|Q6ZSA7|LRC55_HUMAN	tr|G3THJ0|G3THJ0_LOXAF
OG0011439	sp|Q7L1T6|NB5R4_HUMAN	tr|G3U354|G3U354_LOXAF
OG0011440	sp|Q7Z5L2|R3HCL_HUMAN	tr|G3SNJ0|G3SNJ0_LOXAF
OG0011441	sp|Q86V87|FHI2B_HUMAN	tr|G3TB35|G3TB35_LOXAF
OG0011442	sp|Q8IWJ2|GCC2_HUMAN	tr|G3SYI1|G3SYI1_LOXAF
OG0011443	sp|Q8IYI0|SHLD1_HUMAN	tr|G3TRG9|G3TRG9_LOXAF
OG0011444	sp|Q8N5D0|WDTC1_HUMAN	tr|G3SXD9|G3SXD9_LOXAF
OG0011445	sp|Q8N9W8|GAR2_HUMAN	tr|G3T203|G3T203_LOXAF
OG0011446	sp|Q8NCH0|CHSTE_HUMAN	tr|G3UF38|G3UF38_LOXAF
OG0011447	sp|Q8WV44|TRI41_HUMAN	tr|G3T835|G3T835_LOXAF
OG0011448	sp|Q8WWF3|SSMM1_HUMAN	tr|G3U3R5|G3U3R5_LOXAF
OG0011449	sp|Q969D9|TSLP_HUMAN	tr|G3T4N6|G3T4N6_LOXAF
OG0011450	sp|Q96A61|TRI52_HUMAN	tr|G3U5N6|G3U5N6_LOXAF
OG0011451	sp|Q96AB6|NTAN1_HUMAN	tr|G3SPP0|G3SPP0_LOXAF
OG0011452	sp|Q96AD5|PLPL2_HUMAN	tr|G3TTJ9|G3TTJ9_LOXAF
OG0011453	sp|Q96JP0|FEM1C_HUMAN	tr|G3SWR4|G3SWR4_LOXAF
