Orthogroup	Homo_sapiens	Propithecus_coquereli
OG0010003	sp|O95072|REC8_HUMAN	tr|A0A2K6FHF9|A0A2K6FHF9_PROCO
OG0010004	sp|O95503|CBX6_HUMAN	tr|A0A2K6G009|A0A2K6G009_PROCO
OG0010005	sp|O95600|KLF8_HUMAN	tr|A0A2K6FNX8|A0A2K6FNX8_PROCO
OG0010006	sp|P02818|OSTCN_HUMAN	tr|A0A2K6FSD4|A0A2K6FSD4_PROCO
OG0010007	sp|P09038|FGF2_HUMAN	tr|A0A2K6GXR9|A0A2K6GXR9_PROCO
OG0010008	sp|P15692|VEGFA_HUMAN	tr|A0A2K6GD12|A0A2K6GD12_PROCO
OG0010009	sp|P19397|CD53_HUMAN	tr|A0A2K6FC86|A0A2K6FC86_PROCO
OG0010010	sp|P20794|MAK_HUMAN	tr|A0A2K6EI95|A0A2K6EI95_PROCO
OG0010011	sp|P22301|IL10_HUMAN	tr|A0A2K6F2M2|A0A2K6F2M2_PROCO
OG0010012	sp|P23280|CAH6_HUMAN	tr|A0A2K6G203|A0A2K6G203_PROCO
OG0010013	sp|P25963|IKBA_HUMAN	tr|A0A2K6FJX3|A0A2K6FJX3_PROCO
OG0010014	sp|P33992|MCM5_HUMAN	tr|A0A2K6EXY4|A0A2K6EXY4_PROCO
OG0010015	sp|P42773|CDN2C_HUMAN	tr|A0A2K6FM63|A0A2K6FM63_PROCO
OG0010016	sp|P55210|CASP7_HUMAN	tr|A0A2K6FVN5|A0A2K6FVN5_PROCO
OG0010017	sp|Q00444|HXC5_HUMAN	tr|A0A2K6F6C3|A0A2K6F6C3_PROCO
OG0010018	sp|Q05516|ZBT16_HUMAN	tr|A0A2K6EI51|A0A2K6EI51_PROCO
OG0010019	sp|Q12834|CDC20_HUMAN	tr|A0A2K6EMT9|A0A2K6EMT9_PROCO
OG0010020	sp|Q13263|TIF1B_HUMAN	tr|A0A2K6GYI7|A0A2K6GYI7_PROCO
OG0010021	sp|Q13351|KLF1_HUMAN	tr|A0A2K6GFU4|A0A2K6GFU4_PROCO
OG0010022	sp|Q14165|MLEC_HUMAN	tr|A0A2K6GED9|A0A2K6GED9_PROCO
OG0010023	sp|Q16514|TAF12_HUMAN	tr|A0A2K6FFK0|A0A2K6FFK0_PROCO
OG0010024	sp|Q2VWA4|SKOR2_HUMAN	tr|A0A2K6FAJ3|A0A2K6FAJ3_PROCO
OG0010025	sp|Q30KQ4|DB116_HUMAN	tr|A0A2K6GE56|A0A2K6GE56_PROCO
OG0010026	sp|Q3KQZ1|S2535_HUMAN	tr|A0A2K6EH91|A0A2K6EH91_PROCO
OG0010027	sp|Q53RT3|APRV1_HUMAN	tr|A0A2K6GNY6|A0A2K6GNY6_PROCO
OG0010028	sp|Q5BJH2|TM128_HUMAN	tr|A0A2K6F522|A0A2K6F522_PROCO
OG0010029	sp|Q5JVF3|PCID2_HUMAN	tr|A0A2K6EUQ9|A0A2K6EUQ9_PROCO
OG0010030	sp|Q5QJU3|ACER2_HUMAN	tr|A0A2K6FQE9|A0A2K6FQE9_PROCO
OG0010031	sp|Q68DL7|CR063_HUMAN	tr|A0A2K6FNP8|A0A2K6FNP8_PROCO
OG0010032	sp|Q6ICI0|LHPL7_HUMAN	tr|A0A2K6G4B6|A0A2K6G4B6_PROCO
OG0010033	sp|Q6N021|TET2_HUMAN	tr|A0A2K6GEK1|A0A2K6GEK1_PROCO
OG0010034	sp|Q6P5Z2|PKN3_HUMAN	tr|A0A2K6GS67|A0A2K6GS67_PROCO
OG0010035	sp|Q6UXY1|BI2L2_HUMAN	tr|A0A2K6G734|A0A2K6G734_PROCO
OG0010036	sp|Q6ZU65|UBN2_HUMAN	tr|A0A2K6ESJ5|A0A2K6ESJ5_PROCO
OG0010037	sp|Q709C8|VP13C_HUMAN	tr|A0A2K6GHL4|A0A2K6GHL4_PROCO
OG0010038	sp|Q7Z3B1|NEGR1_HUMAN	tr|A0A2K6EX96|A0A2K6EX96_PROCO
OG0010039	sp|Q8IU68|TMC8_HUMAN	tr|A0A2K6GVG5|A0A2K6GVG5_PROCO
OG0010040	sp|Q8IUX8|EGFL6_HUMAN	tr|A0A2K6GH85|A0A2K6GH85_PROCO
OG0010041	sp|Q8IX29|FBX16_HUMAN	tr|A0A2K6FLB4|A0A2K6FLB4_PROCO
OG0010042	sp|Q8N7S2|DNJ5G_HUMAN	tr|A0A2K6EWJ5|A0A2K6EWJ5_PROCO
OG0010043	sp|Q8N945|PRLD2_HUMAN	tr|A0A2K6GKV7|A0A2K6GKV7_PROCO
OG0010044	sp|Q8ND07|BBOF1_HUMAN	tr|A0A2K6ENI4|A0A2K6ENI4_PROCO
OG0010045	sp|Q92824|PCSK5_HUMAN	tr|A0A2K6F807|A0A2K6F807_PROCO
OG0010046	sp|Q9BVV6|TALD3_HUMAN	tr|A0A2K6EF45|A0A2K6EF45_PROCO
OG0010047	sp|Q9BZQ4|NMNA2_HUMAN	tr|A0A2K6G4J2|A0A2K6G4J2_PROCO
OG0010048	sp|Q9H1U4|MEGF9_HUMAN	tr|A0A2K6GWE1|A0A2K6GWE1_PROCO
OG0010049	sp|Q9H4P4|RNF41_HUMAN	tr|A0A2K6EH63|A0A2K6EH63_PROCO
OG0010050	sp|Q9H7D7|WDR26_HUMAN	tr|A0A2K6ESA3|A0A2K6ESA3_PROCO
OG0010051	sp|Q9HCL2|GPAT1_HUMAN	tr|A0A2K6F7R1|A0A2K6F7R1_PROCO
OG0010052	sp|Q9NPH3|IL1AP_HUMAN	tr|A0A2K6FJS3|A0A2K6FJS3_PROCO
OG0010053	sp|Q9NQG7|HPS4_HUMAN	tr|A0A2K6H0F1|A0A2K6H0F1_PROCO
OG0010054	sp|Q9NWW6|NRK1_HUMAN	tr|A0A2K6EN85|A0A2K6EN85_PROCO
OG0010055	sp|Q9P2X3|IMPCT_HUMAN	tr|A0A2K6F3L4|A0A2K6F3L4_PROCO
OG0010056	sp|Q9UIG8|SO3A1_HUMAN	tr|A0A2K6GHK9|A0A2K6GHK9_PROCO
OG0010057	sp|Q9ULK6|RN150_HUMAN	tr|A0A2K6F9Z4|A0A2K6F9Z4_PROCO
OG0010058	sp|Q9Y278|HS3S2_HUMAN	tr|A0A2K6FS09|A0A2K6FS09_PROCO
OG0010059	sp|Q9Y3T9|NOC2L_HUMAN	tr|A0A2K6FP90|A0A2K6FP90_PROCO
OG0010060	sp|A8MY62|BLML_HUMAN	tr|A0A2K6GF47|A0A2K6GF47_PROCO
OG0010061	sp|A9UHW6|MI4GD_HUMAN	tr|A0A2K6GQS9|A0A2K6GQS9_PROCO
OG0010062	sp|O00330|ODPX_HUMAN	tr|A0A2K6FGZ9|A0A2K6FGZ9_PROCO
OG0010063	sp|O15037|KHNYN_HUMAN	tr|A0A2K6EXD2|A0A2K6EXD2_PROCO
OG0010064	sp|O15375|MOT6_HUMAN	tr|A0A2K6FML3|A0A2K6FML3_PROCO
OG0010065	sp|O60869|EDF1_HUMAN	tr|A0A2K6EMX2|A0A2K6EMX2_PROCO
OG0010066	sp|O95456|PSMG1_HUMAN	tr|A0A2K6F570|A0A2K6F570_PROCO
OG0010067	sp|P0CG12|DERPC_HUMAN	tr|A0A2K6FTP1|A0A2K6FTP1_PROCO
OG0010068	sp|P15088|CBPA3_HUMAN	tr|A0A2K6FAR1|A0A2K6FAR1_PROCO
OG0010069	sp|P32241|VIPR1_HUMAN	tr|A0A2K6GA63|A0A2K6GA63_PROCO
OG0010070	sp|P37058|DHB3_HUMAN	tr|A0A2K6GFX7|A0A2K6GFX7_PROCO
OG0010071	sp|P40145|ADCY8_HUMAN	tr|A0A2K6FDA3|A0A2K6FDA3_PROCO
OG0010072	sp|P49419|AL7A1_HUMAN	tr|A0A2K6EUB6|A0A2K6EUB6_PROCO
OG0010073	sp|P50750|CDK9_HUMAN	tr|A0A2K6GC13|A0A2K6GC13_PROCO
OG0010074	sp|P51606|RENBP_HUMAN	tr|A0A2K6ETU6|A0A2K6ETU6_PROCO
OG0010075	sp|P55001|MFAP2_HUMAN	tr|A0A2K6G1Z5|A0A2K6G1Z5_PROCO
OG0010076	sp|P78552|I13R1_HUMAN	tr|A0A2K6GDW8|A0A2K6GDW8_PROCO
OG0010077	sp|P84157|MXRA7_HUMAN	tr|A0A2K6F271|A0A2K6F271_PROCO
OG0010078	sp|Q04206|TF65_HUMAN	tr|A0A2K6H153|A0A2K6H153_PROCO
OG0010079	sp|Q10588|BST1_HUMAN	tr|A0A2K6G120|A0A2K6G120_PROCO
OG0010080	sp|Q14119|VEZF1_HUMAN	tr|A0A2K6EFF1|A0A2K6EFF1_PROCO
OG0010081	sp|Q14155|ARHG7_HUMAN	tr|A0A2K6GTW4|A0A2K6GTW4_PROCO
OG0010082	sp|Q15008|PSMD6_HUMAN	tr|A0A2K6FEY9|A0A2K6FEY9_PROCO
OG0010083	sp|Q16270|IBP7_HUMAN	tr|A0A2K6FFK1|A0A2K6FFK1_PROCO
OG0010084	sp|Q16568|CART_HUMAN	tr|A0A2K6G4D6|A0A2K6G4D6_PROCO
OG0010085	sp|Q4U2R8|S22A6_HUMAN	tr|A0A2K6FFE4|A0A2K6FFE4_PROCO
OG0010086	sp|Q58HT5|AWAT1_HUMAN	tr|A0A2K6GN05|A0A2K6GN05_PROCO
OG0010087	sp|Q5VZK9|CARL1_HUMAN	tr|A0A2K6FWS8|A0A2K6FWS8_PROCO
OG0010088	sp|Q6UXN9|WDR82_HUMAN	tr|A0A2K6ETS3|A0A2K6ETS3_PROCO
OG0010089	sp|Q6ZS10|CL17A_HUMAN	tr|A0A2K6GG21|A0A2K6GG21_PROCO
OG0010090	sp|Q70UQ0|IKIP_HUMAN	tr|A0A2K6GS78|A0A2K6GS78_PROCO
OG0010091	sp|Q7KZF4|SND1_HUMAN	tr|A0A2K6GQ97|A0A2K6GQ97_PROCO
OG0010092	sp|Q86SG7|LYG2_HUMAN	tr|A0A2K6GIN1|A0A2K6GIN1_PROCO
OG0010093	sp|Q86SQ4|AGRG6_HUMAN	tr|A0A2K6EMK6|A0A2K6EMK6_PROCO
OG0010094	sp|Q86T13|CLC14_HUMAN	tr|A0A2K6G9K8|A0A2K6G9K8_PROCO
OG0010095	sp|Q86WN1|FCSD1_HUMAN	tr|A0A2K6GIW2|A0A2K6GIW2_PROCO
OG0010096	sp|Q8IWS0|PHF6_HUMAN	tr|A0A2K6FTM0|A0A2K6FTM0_PROCO
OG0010097	sp|Q8IXL6|FA20C_HUMAN	tr|A0A2K6FU84|A0A2K6FU84_PROCO
OG0010098	sp|Q8IZL8|PELP1_HUMAN	tr|A0A2K6G9E4|A0A2K6G9E4_PROCO
OG0010099	sp|Q8N108|MIER1_HUMAN	tr|A0A2K6F1W6|A0A2K6F1W6_PROCO
OG0010100	sp|Q8N5P1|ZC3H8_HUMAN	tr|A0A2K6FZS3|A0A2K6FZS3_PROCO
OG0010101	sp|Q8N815|CNTD1_HUMAN	tr|A0A2K6G4G5|A0A2K6G4G5_PROCO
OG0010102	sp|Q8N9B8|RGF1A_HUMAN	tr|A0A2K6FVV8|A0A2K6FVV8_PROCO
OG0010103	sp|Q8NFP0|PXT1_HUMAN	tr|A0A2K6GLV6|A0A2K6GLV6_PROCO
OG0010104	sp|Q8NHR9|PROF4_HUMAN	tr|A0A2K6F5F5|A0A2K6F5F5_PROCO
OG0010105	sp|Q8TEQ6|GEMI5_HUMAN	tr|A0A2K6EWR2|A0A2K6EWR2_PROCO
OG0010106	sp|Q969N2|PIGT_HUMAN	tr|A0A2K6GPE8|A0A2K6GPE8_PROCO
OG0010107	sp|Q96EB6|SIR1_HUMAN	tr|A0A2K6GP02|A0A2K6GP02_PROCO
OG0010108	sp|Q96EK7|F120B_HUMAN	tr|A0A2K6FJN2|A0A2K6FJN2_PROCO
OG0010109	sp|Q96RT7|GCP6_HUMAN	tr|A0A2K6FLJ6|A0A2K6FLJ6_PROCO
OG0010110	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A2K6FEU8|A0A2K6FEU8_PROCO
OG0010111	sp|Q9BU02|THTPA_HUMAN	tr|A0A2K6ELI1|A0A2K6ELI1_PROCO
OG0010112	sp|Q9BVH7|SIA7E_HUMAN	tr|A0A2K6EZD4|A0A2K6EZD4_PROCO
OG0010113	sp|Q9BX67|JAM3_HUMAN	tr|A0A2K6FZG2|A0A2K6FZG2_PROCO
OG0010114	sp|Q9C0C6|CIPC_HUMAN	tr|A0A2K6GKK0|A0A2K6GKK0_PROCO
OG0010115	sp|Q9C0K0|BC11B_HUMAN	tr|A0A2K6FLW6|A0A2K6FLW6_PROCO
OG0010116	sp|Q9HAU0|PKHA5_HUMAN	tr|A0A2K6EXR8|A0A2K6EXR8_PROCO
OG0010117	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A2K6FAK6|A0A2K6FAK6_PROCO
OG0010118	sp|Q9NPJ8|NXT2_HUMAN	tr|A0A2K6GBT2|A0A2K6GBT2_PROCO
OG0010119	sp|Q9UBW5|BIN2_HUMAN	tr|A0A2K6GLW4|A0A2K6GLW4_PROCO
OG0010120	sp|Q9UPM8|AP4E1_HUMAN	tr|A0A2K6FME9|A0A2K6FME9_PROCO
OG0010121	sp|Q9Y4E5|ZN451_HUMAN	tr|A0A2K6FCA9|A0A2K6FCA9_PROCO
OG0010122	sp|Q9Y6B7|AP4B1_HUMAN	tr|A0A2K6FSB0|A0A2K6FSB0_PROCO
OG0010123	sp|A0A1W2PQ73|ERFL_HUMAN	tr|A0A2K6FW18|A0A2K6FW18_PROCO
OG0010124	sp|A2PYH4|HFM1_HUMAN	tr|A0A2K6GMR2|A0A2K6GMR2_PROCO
OG0010125	sp|A4D2P6|GRD2I_HUMAN	tr|A0A2K6GJX0|A0A2K6GJX0_PROCO
OG0010126	sp|O00515|LAD1_HUMAN	tr|A0A2K6FMY3|A0A2K6FMY3_PROCO
OG0010127	sp|O14964|HGS_HUMAN	tr|A0A2K6F704|A0A2K6F704_PROCO
OG0010128	sp|O60356|NUPR1_HUMAN	tr|A0A2K6GM73|A0A2K6GM73_PROCO
OG0010129	sp|O75147|OBSL1_HUMAN	tr|A0A2K6ER06|A0A2K6ER06_PROCO
OG0010130	sp|O75616|ERAL1_HUMAN	tr|A0A2K6G7J7|A0A2K6G7J7_PROCO
OG0010131	sp|O94842|TOX4_HUMAN	tr|A0A2K6FWC2|A0A2K6FWC2_PROCO
OG0010132	sp|O96004|HAND1_HUMAN	tr|A0A2K6GN52|A0A2K6GN52_PROCO
OG0010133	sp|P04844|RPN2_HUMAN	tr|A0A2K6FBM0|A0A2K6FBM0_PROCO
OG0010134	sp|P08621|RU17_HUMAN	tr|A0A2K6G757|A0A2K6G757_PROCO
OG0010135	sp|P19429|TNNI3_HUMAN	tr|A0A2K6FQ94|A0A2K6FQ94_PROCO
OG0010136	sp|P20023|CR2_HUMAN	tr|A0A2K6GAU0|A0A2K6GAU0_PROCO
OG0010137	sp|P20382|MCH_HUMAN	tr|A0A2K6GB58|A0A2K6GB58_PROCO
OG0010138	sp|P21709|EPHA1_HUMAN	tr|A0A2K6GIQ6|A0A2K6GIQ6_PROCO
OG0010139	sp|P30939|5HT1F_HUMAN	tr|A0A2K6ERE4|A0A2K6ERE4_PROCO
OG0010140	sp|P35711|SOX5_HUMAN	tr|A0A2K6FLD4|A0A2K6FLD4_PROCO
OG0010141	sp|P41182|BCL6_HUMAN	tr|A0A2K6F6G9|A0A2K6F6G9_PROCO
OG0010142	sp|P50440|GATM_HUMAN	tr|A0A2K6GTZ0|A0A2K6GTZ0_PROCO
OG0010143	sp|P51955|NEK2_HUMAN	tr|A0A2K6FCL7|A0A2K6FCL7_PROCO
OG0010144	sp|Q0VAK6|LMOD3_HUMAN	tr|A0A2K6FNN1|A0A2K6FNN1_PROCO
OG0010145	sp|Q14207|NPAT_HUMAN	tr|A0A2K6F6Y5|A0A2K6F6Y5_PROCO
OG0010146	sp|Q2M3M2|SC5A9_HUMAN	tr|A0A2K6EIE1|A0A2K6EIE1_PROCO
OG0010147	sp|Q33E94|RFX4_HUMAN	tr|A0A2K6EYX9|A0A2K6EYX9_PROCO
OG0010148	sp|Q4G0S4|C27C1_HUMAN	tr|A0A2K6FBI7|A0A2K6FBI7_PROCO
OG0010149	sp|Q6KC79|NIPBL_HUMAN	tr|A0A2K6G103|A0A2K6G103_PROCO
OG0010150	sp|Q6P3X3|TTC27_HUMAN	tr|A0A2K6GXS5|A0A2K6GXS5_PROCO
OG0010151	sp|Q6P4E1|GOLM2_HUMAN	tr|A0A2K6FUD0|A0A2K6FUD0_PROCO
OG0010152	sp|Q6Q759|SPG17_HUMAN	tr|A0A2K6GB17|A0A2K6GB17_PROCO
OG0010153	sp|Q6UWV7|SHL2A_HUMAN	tr|A0A2K6FI57|A0A2K6FI57_PROCO
OG0010154	sp|Q6UXH1|CREL2_HUMAN	tr|A0A2K6F3K7|A0A2K6F3K7_PROCO
OG0010155	sp|Q6ZPD8|DG2L6_HUMAN	tr|A0A2K6FNV3|A0A2K6FNV3_PROCO
OG0010156	sp|Q765P7|MTSS2_HUMAN	tr|A0A2K6GAS2|A0A2K6GAS2_PROCO
OG0010157	sp|Q7RTU3|OLIG3_HUMAN	tr|A0A2K6EIQ1|A0A2K6EIQ1_PROCO
OG0010158	sp|Q86V15|CASZ1_HUMAN	tr|A0A2K6GGC6|A0A2K6GGC6_PROCO
OG0010159	sp|Q86WD7|SPA9_HUMAN	tr|A0A2K6ENW1|A0A2K6ENW1_PROCO
OG0010160	sp|Q8N0Z9|VSI10_HUMAN	tr|A0A2K6GTL5|A0A2K6GTL5_PROCO
OG0010161	sp|Q8N3E9|PLCD3_HUMAN	tr|A0A2K6GCX3|A0A2K6GCX3_PROCO
OG0010162	sp|Q8N3F9|G137C_HUMAN	tr|A0A2K6G3N5|A0A2K6G3N5_PROCO
OG0010163	sp|Q8N5C8|TAB3_HUMAN	tr|A0A2K6FEX9|A0A2K6FEX9_PROCO
OG0010164	sp|Q8N5I2|ARRD1_HUMAN	tr|A0A2K6FW08|A0A2K6FW08_PROCO
OG0010165	sp|Q8NEW0|ZNT7_HUMAN	tr|A0A2K6GDL5|A0A2K6GDL5_PROCO
OG0010166	sp|Q8TBB5|KLDC4_HUMAN	tr|A0A2K6F9P9|A0A2K6F9P9_PROCO
OG0010167	sp|Q8WY54|PPM1E_HUMAN	tr|A0A2K6FLI2|A0A2K6FLI2_PROCO
OG0010168	sp|Q96S52|PIGS_HUMAN	tr|A0A2K6F6L0|A0A2K6F6L0_PROCO
OG0010169	sp|Q99578|RIT2_HUMAN	tr|A0A2K6G541|A0A2K6G541_PROCO
OG0010170	sp|Q9BW91|NUDT9_HUMAN	tr|A0A2K6GWM3|A0A2K6GWM3_PROCO
OG0010171	sp|Q9BYP7|WNK3_HUMAN	tr|A0A2K6GEB9|A0A2K6GEB9_PROCO
OG0010172	sp|Q9H568|ACTL8_HUMAN	tr|A0A2K6F7T2|A0A2K6F7T2_PROCO
OG0010173	sp|Q9HD67|MYO10_HUMAN	tr|A0A2K6EWQ3|A0A2K6EWQ3_PROCO
OG0010174	sp|Q9NQV5|PRD11_HUMAN	tr|A0A2K6EEJ7|A0A2K6EEJ7_PROCO
OG0010175	sp|Q9NX94|WBP1L_HUMAN	tr|A0A2K6FR72|A0A2K6FR72_PROCO
OG0010176	sp|Q9NXJ5|PGPI_HUMAN	tr|A0A2K6G1Z1|A0A2K6G1Z1_PROCO
OG0010177	sp|Q9NY12|GAR1_HUMAN	tr|A0A2K6GRC8|A0A2K6GRC8_PROCO
OG0010178	sp|Q9UF12|HYPDH_HUMAN	tr|A0A2K6FHT5|A0A2K6FHT5_PROCO
OG0010179	sp|Q9UK59|DBR1_HUMAN	tr|A0A2K6FA08|A0A2K6FA08_PROCO
OG0010180	sp|Q9Y266|NUDC_HUMAN	tr|A0A2K6GML8|A0A2K6GML8_PROCO
OG0010181	sp|Q9Y283|INVS_HUMAN	tr|A0A2K6GEU3|A0A2K6GEU3_PROCO
OG0010182	sp|Q9Y2D8|ADIP_HUMAN	tr|A0A2K6EQG0|A0A2K6EQG0_PROCO
OG0010183	sp|Q9Y4B6|DCAF1_HUMAN	tr|A0A2K6ETX4|A0A2K6ETX4_PROCO
OG0010184	sp|Q9Y4P9|SPEF1_HUMAN	tr|A0A2K6FRP1|A0A2K6FRP1_PROCO
OG0010185	sp|A4D1E1|Z804B_HUMAN	tr|A0A2K6FYE8|A0A2K6FYE8_PROCO
OG0010186	sp|B3GLJ2|PATE3_HUMAN	tr|A0A2K6EXA2|A0A2K6EXA2_PROCO
OG0010187	sp|O15254|ACOX3_HUMAN	tr|A0A2K6F5F2|A0A2K6F5F2_PROCO
OG0010188	sp|O43934|MFS11_HUMAN	tr|A0A2K6EIQ9|A0A2K6EIQ9_PROCO
OG0010189	sp|O60341|KDM1A_HUMAN	tr|A0A2K6G378|A0A2K6G378_PROCO
OG0010190	sp|O60524|NEMF_HUMAN	tr|A0A2K6ETG7|A0A2K6ETG7_PROCO
OG0010191	sp|P04233|HG2A_HUMAN	tr|A0A2K6F6H4|A0A2K6F6H4_PROCO
OG0010192	sp|P10145|IL8_HUMAN	tr|A0A2K6GEW1|A0A2K6GEW1_PROCO
OG0010193	sp|P10645|CMGA_HUMAN	tr|A0A2K6GIM3|A0A2K6GIM3_PROCO
OG0010194	sp|P12644|BMP4_HUMAN	tr|A0A2K6GQ06|A0A2K6GQ06_PROCO
OG0010195	sp|P19021|AMD_HUMAN	tr|A0A2K6FPQ2|A0A2K6FPQ2_PROCO
OG0010196	sp|P24864|CCNE1_HUMAN	tr|A0A2K6EEK5|A0A2K6EEK5_PROCO
OG0010197	sp|P42694|HELZ_HUMAN	tr|A0A2K6F6P1|A0A2K6F6P1_PROCO
OG0010198	sp|P49640|EVX1_HUMAN	tr|A0A2K6GD79|A0A2K6GD79_PROCO
OG0010199	sp|P49748|ACADV_HUMAN	tr|A0A2K6FV09|A0A2K6FV09_PROCO
OG0010200	sp|P49763|PLGF_HUMAN	tr|A0A2K6F7S1|A0A2K6F7S1_PROCO
OG0010201	sp|P50749|RASF2_HUMAN	tr|A0A2K6EFP2|A0A2K6EFP2_PROCO
OG0010202	sp|P53999|TCP4_HUMAN	tr|A0A2K6EXJ4|A0A2K6EXJ4_PROCO
OG0010203	sp|P54105|ICLN_HUMAN	tr|A0A2K6FA49|A0A2K6FA49_PROCO
OG0010204	sp|Q03113|GNA12_HUMAN	tr|A0A2K6FXW5|A0A2K6FXW5_PROCO
OG0010205	sp|Q13241|KLRD1_HUMAN	tr|A0A2K6ES60|A0A2K6ES60_PROCO
OG0010206	sp|Q14118|DAG1_HUMAN	tr|A0A2K6GBE4|A0A2K6GBE4_PROCO
OG0010207	sp|Q15633|TRBP2_HUMAN	tr|A0A2K6ESK5|A0A2K6ESK5_PROCO
OG0010208	sp|Q4G0W2|DUS28_HUMAN	tr|A0A2K6GIS3|A0A2K6GIS3_PROCO
OG0010209	sp|Q5H8A3|NMS_HUMAN	tr|A0A2K6GZ18|A0A2K6GZ18_PROCO
OG0010210	sp|Q5SVJ3|CA100_HUMAN	tr|A0A2K6EIZ4|A0A2K6EIZ4_PROCO
OG0010211	sp|Q5VZL5|ZMYM4_HUMAN	tr|A0A2K6FIS8|A0A2K6FIS8_PROCO
OG0010212	sp|Q6P5X5|CV039_HUMAN	tr|A0A2K6EJI5|A0A2K6EJI5_PROCO
OG0010213	sp|Q6YN16|HSDL2_HUMAN	tr|A0A2K6F2R3|A0A2K6F2R3_PROCO
OG0010214	sp|Q7Z3C6|ATG9A_HUMAN	tr|A0A2K6F6A7|A0A2K6F6A7_PROCO
OG0010215	sp|Q7Z7A3|CTU1_HUMAN	tr|A0A2K6G5X0|A0A2K6G5X0_PROCO
OG0010216	sp|Q86VZ4|LRP11_HUMAN	tr|A0A2K6FEI6|A0A2K6FEI6_PROCO
OG0010217	sp|Q86XL3|ANKL2_HUMAN	tr|A0A2K6GME4|A0A2K6GME4_PROCO
OG0010218	sp|Q8IUR7|ARMC8_HUMAN	tr|A0A2K6GSP2|A0A2K6GSP2_PROCO
OG0010219	sp|Q8IYU2|HACE1_HUMAN	tr|A0A2K6F7D2|A0A2K6F7D2_PROCO
OG0010220	sp|Q8IZP7|H6ST3_HUMAN	tr|A0A2K6ESH1|A0A2K6ESH1_PROCO
OG0010221	sp|Q8N228|SCML4_HUMAN	tr|A0A2K6G6B4|A0A2K6G6B4_PROCO
OG0010222	sp|Q8N5T2|TBC19_HUMAN	tr|A0A2K6GU56|A0A2K6GU56_PROCO
OG0010223	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A2K6G9S5|A0A2K6G9S5_PROCO
OG0010224	sp|Q92805|GOGA1_HUMAN	tr|A0A2K6EU84|A0A2K6EU84_PROCO
OG0010225	sp|Q92889|XPF_HUMAN	tr|A0A2K6ES99|A0A2K6ES99_PROCO
OG0010226	sp|Q92908|GATA6_HUMAN	tr|A0A2K6GMX0|A0A2K6GMX0_PROCO
OG0010227	sp|Q93086|P2RX5_HUMAN	tr|A0A2K6EN21|A0A2K6EN21_PROCO
OG0010228	sp|Q96GV9|MACIR_HUMAN	tr|A0A2K6GM30|A0A2K6GM30_PROCO
OG0010229	sp|Q96IM9|DYDC2_HUMAN	tr|A0A2K6FDP8|A0A2K6FDP8_PROCO
OG0010230	sp|Q96NA2|RILP_HUMAN	tr|A0A2K6GWK5|A0A2K6GWK5_PROCO
OG0010231	sp|Q96NX5|KCC1G_HUMAN	tr|A0A2K6GKT7|A0A2K6GKT7_PROCO
OG0010232	sp|Q9BXN2|CLC7A_HUMAN	tr|A0A2K6GHN6|A0A2K6GHN6_PROCO
OG0010233	sp|Q9H0V9|LMA2L_HUMAN	tr|A0A2K6FN36|A0A2K6FN36_PROCO
OG0010234	sp|Q9H2P0|ADNP_HUMAN	tr|A0A2K6EYG5|A0A2K6EYG5_PROCO
OG0010235	sp|Q9NYM4|GPR83_HUMAN	tr|A0A2K6G612|A0A2K6G612_PROCO
OG0010236	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A2K6FA21|A0A2K6FA21_PROCO
OG0010237	sp|Q9UBM4|OPT_HUMAN	tr|A0A2K6GU71|A0A2K6GU71_PROCO
OG0010238	sp|Q9UN76|S6A14_HUMAN	tr|A0A2K6F4Y7|A0A2K6F4Y7_PROCO
OG0010239	sp|Q9UPN4|CP131_HUMAN	tr|A0A2K6FW40|A0A2K6FW40_PROCO
OG0010241	sp|O14529|CUX2_HUMAN	tr|A0A2K6FBI4|A0A2K6FBI4_PROCO
OG0010242	sp|O60673|REV3L_HUMAN	tr|A0A2K6FKE1|A0A2K6FKE1_PROCO
OG0010243	sp|O75553|DAB1_HUMAN	tr|A0A2K6GQN8|A0A2K6GQN8_PROCO
OG0010244	sp|O75896|TUSC2_HUMAN	tr|A0A2K6GW43|A0A2K6GW43_PROCO
OG0010245	sp|O94811|TPPP_HUMAN	tr|A0A2K6F8F2|A0A2K6F8F2_PROCO
OG0010246	sp|P01130|LDLR_HUMAN	tr|A0A2K6GV70|A0A2K6GV70_PROCO
OG0010247	sp|P10911|MCF2_HUMAN	tr|A0A2K6FEU4|A0A2K6FEU4_PROCO
OG0010248	sp|P20138|CD33_HUMAN	tr|A0A2K6EIS5|A0A2K6EIS5_PROCO
OG0010249	sp|P23526|SAHH_HUMAN	tr|A0A2K6GYF7|A0A2K6GYF7_PROCO
OG0010250	sp|P27986|P85A_HUMAN	tr|A0A2K6FX29|A0A2K6FX29_PROCO
OG0010251	sp|P28906|CD34_HUMAN	tr|A0A2K6H023|A0A2K6H023_PROCO
OG0010252	sp|P38571|LICH_HUMAN	tr|A0A2K6F3A7|A0A2K6F3A7_PROCO
