Orthogroup	Homo_sapiens	Balaenoptera_acutorostrata_scammoni
OG0013985	sp|Q9Y2Y6|TMM98_HUMAN	tr|A0A384ASW0|A0A384ASW0_BALAS
OG0013986	sp|Q9BX63|FANCJ_HUMAN	tr|A0A384AT71|A0A384AT71_BALAS
OG0013987	sp|Q96CB8|INT12_HUMAN	tr|A0A384AUI7|A0A384AUI7_BALAS
OG0013988	sp|Q6P047|CH074_HUMAN	tr|A0A384AZE2|A0A384AZE2_BALAS
OG0013989	sp|Q8WYK0|ACO12_HUMAN	tr|A0A384B0A2|A0A384B0A2_BALAS
OG0013990	sp|Q99941|ATF6B_HUMAN	tr|A0A384B353|A0A384B353_BALAS
OG0013991	sp|O43422|P52K_HUMAN	tr|A0A384B3B4|A0A384B3B4_BALAS
OG0013992	sp|Q6UXA7|CF015_HUMAN	tr|A0A384B3I6|A0A384B3I6_BALAS
OG0013993	sp|Q16288|NTRK3_HUMAN	tr|A0A384B469|A0A384B469_BALAS
OG0013994	sp|P10588|NR2F6_HUMAN	tr|A0A384B8S6|A0A384B8S6_BALAS
OG0013995	sp|Q5TC63|GRTP1_HUMAN	tr|A0A384BAU9|A0A384BAU9_BALAS
OG0013996	sp|P32302|CXCR5_HUMAN	tr|A0A384BBL3|A0A384BBL3_BALAS
OG0013997	sp|Q9UGL1|KDM5B_HUMAN	tr|A0A384BFT4|A0A384BFT4_BALAS
OG0013998	sp|Q7L775|EPMIP_HUMAN	tr|A0A384BFU8|A0A384BFU8_BALAS
OG0013999	sp|Q08AM6|VAC14_HUMAN	tr|A0A384BGA3|A0A384BGA3_BALAS
OG0014000	sp|Q66K89|E4F1_HUMAN	tr|A0A452CGJ6|A0A452CGJ6_BALAS
OG0014001	sp|Q9Y5Y6|ST14_HUMAN	tr|A0A452CHV6|A0A452CHV6_BALAS
OG0014002	sp|Q6NUQ4|TM214_HUMAN	tr|A0A452CNS2|A0A452CNS2_BALAS
OG0014003	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A452CNY5|A0A452CNY5_BALAS
OG0014004	sp|Q96LT6|CA074_HUMAN	tr|A0A383YMJ2|A0A383YMJ2_BALAS
OG0014005	sp|Q7Z7G0|TARSH_HUMAN	tr|A0A383YMM3|A0A383YMM3_BALAS
OG0014006	sp|Q9BW62|KATL1_HUMAN	tr|A0A383YN21|A0A383YN21_BALAS
OG0014007	sp|Q99661|KIF2C_HUMAN	tr|A0A383YP08|A0A383YP08_BALAS
OG0014008	sp|Q16762|THTR_HUMAN	tr|A0A383YTD3|A0A383YTD3_BALAS
OG0014009	sp|Q8N9M5|TM102_HUMAN	tr|A0A383YUF2|A0A383YUF2_BALAS
OG0014010	sp|P55263|ADK_HUMAN	tr|A0A383YUT4|A0A383YUT4_BALAS
OG0014011	sp|O75298|RTN2_HUMAN	tr|A0A383YZ90|A0A383YZ90_BALAS
OG0014012	sp|Q5GH76|XKR4_HUMAN	tr|A0A383Z0P4|A0A383Z0P4_BALAS
OG0014013	sp|P78332|RBM6_HUMAN	tr|A0A383Z0T6|A0A383Z0T6_BALAS
OG0014014	sp|Q9UNH6|SNX7_HUMAN	tr|A0A383Z3F3|A0A383Z3F3_BALAS
OG0014015	sp|Q9ULQ1|TPC1_HUMAN	tr|A0A383Z7D9|A0A383Z7D9_BALAS
OG0014016	sp|Q8TDP1|RNH2C_HUMAN	tr|A0A383Z7K3|A0A383Z7K3_BALAS
OG0014017	sp|Q7Z6I8|CE024_HUMAN	tr|A0A383ZAY5|A0A383ZAY5_BALAS
OG0014018	sp|P18825|ADA2C_HUMAN	tr|A0A383ZB97|A0A383ZB97_BALAS
OG0014019	sp|P53370|NUDT6_HUMAN	tr|A0A383ZBC8|A0A383ZBC8_BALAS
OG0014020	sp|O43609|SPY1_HUMAN	tr|A0A383ZBP8|A0A383ZBP8_BALAS
OG0014021	sp|Q6DHV7|ADAL_HUMAN	tr|A0A383ZEY8|A0A383ZEY8_BALAS
OG0014022	sp|O94822|LTN1_HUMAN	tr|A0A383ZFC7|A0A383ZFC7_BALAS
OG0014023	sp|Q6TGC4|PADI6_HUMAN	tr|A0A383ZIU4|A0A383ZIU4_BALAS
OG0014024	sp|Q9Y2Z4|SYYM_HUMAN	tr|A0A383ZKQ7|A0A383ZKQ7_BALAS
OG0014025	sp|Q96G01|BICD1_HUMAN	tr|A0A383ZKW4|A0A383ZKW4_BALAS
OG0014026	sp|P30260|CDC27_HUMAN	tr|A0A383ZLW9|A0A383ZLW9_BALAS
OG0014027	sp|Q8TCT1|PHOP1_HUMAN	tr|A0A383ZMZ2|A0A383ZMZ2_BALAS
OG0014028	sp|Q8TAI7|REBL1_HUMAN	tr|A0A383ZWP0|A0A383ZWP0_BALAS
OG0014029	sp|P58166|INHBE_HUMAN	tr|A0A383ZX75|A0A383ZX75_BALAS
OG0014030	sp|A6ND91|ASPDH_HUMAN	tr|A0A383ZXY4|A0A383ZXY4_BALAS
OG0014031	sp|O43657|TSN6_HUMAN	tr|A0A384A2D1|A0A384A2D1_BALAS
OG0014032	sp|Q8N4S7|PAQR4_HUMAN	tr|A0A384A2S7|A0A384A2S7_BALAS
OG0014033	sp|A6NNT2|CP096_HUMAN	tr|A0A384A464|A0A384A464_BALAS
OG0014034	sp|Q9UMR3|TBX20_HUMAN	tr|A0A384A4W5|A0A384A4W5_BALAS
OG0014035	sp|P32019|I5P2_HUMAN	tr|A0A384A5M2|A0A384A5M2_BALAS
OG0014036	sp|Q96CS7|PKHB2_HUMAN	tr|A0A384A6L0|A0A384A6L0_BALAS
OG0014037	sp|Q68G74|LHX8_HUMAN	tr|A0A384A6X9|A0A384A6X9_BALAS
OG0014038	sp|P62258|1433E_HUMAN	tr|A0A384A978|A0A384A978_BALAS
OG0014039	sp|P11308|ERG_HUMAN	tr|A0A384A997|A0A384A997_BALAS
OG0014040	sp|Q13795|ARFRP_HUMAN	tr|A0A384AD77|A0A384AD77_BALAS
OG0014041	sp|O60762|DPM1_HUMAN	tr|A0A384ADH2|A0A384ADH2_BALAS
OG0014042	sp|Q8IZ26|ZNF34_HUMAN	tr|A0A384AE17|A0A384AE17_BALAS
OG0014043	sp|Q9UGC6|RGS17_HUMAN	tr|A0A384AFU8|A0A384AFU8_BALAS
OG0014044	sp|Q8N371|KDM8_HUMAN	tr|A0A384AGD4|A0A384AGD4_BALAS
OG0014045	sp|P04792|HSPB1_HUMAN	tr|A0A384AH07|A0A384AH07_BALAS
OG0014046	sp|Q9UM22|EPDR1_HUMAN	tr|A0A384AKX4|A0A384AKX4_BALAS
OG0014047	sp|O60749|SNX2_HUMAN	tr|A0A384AME7|A0A384AME7_BALAS
OG0014048	sp|P07550|ADRB2_HUMAN	tr|A0A384AN34|A0A384AN34_BALAS
OG0014049	sp|Q96HA8|NTAQ1_HUMAN	tr|A0A384AP11|A0A384AP11_BALAS
OG0014050	sp|Q9UPQ9|TNR6B_HUMAN	tr|A0A384APA1|A0A384APA1_BALAS
OG0014051	sp|Q14166|TTL12_HUMAN	tr|A0A384APR8|A0A384APR8_BALAS
OG0014052	sp|Q9BU23|LMF2_HUMAN	tr|A0A384APY7|A0A384APY7_BALAS
OG0014053	sp|Q92624|APBP2_HUMAN	tr|A0A384ASP5|A0A384ASP5_BALAS
OG0014054	sp|Q96Q40|CDK15_HUMAN	tr|A0A384ATH5|A0A384ATH5_BALAS
OG0014055	sp|Q16363|LAMA4_HUMAN	tr|A0A384ATR9|A0A384ATR9_BALAS
OG0014056	sp|P26678|PPLA_HUMAN	tr|A0A384ATU7|A0A384ATU7_BALAS
OG0014057	sp|Q9BXY4|RSPO3_HUMAN	tr|A0A384AU02|A0A384AU02_BALAS
OG0014058	sp|O75840|KLF7_HUMAN	tr|A0A384AU60|A0A384AU60_BALAS
OG0014059	sp|Q5EE01|CENPW_HUMAN	tr|A0A384AUQ6|A0A384AUQ6_BALAS
OG0014060	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A384AY10|A0A384AY10_BALAS
OG0014061	sp|P62330|ARF6_HUMAN	tr|A0A384AZQ7|A0A384AZQ7_BALAS
OG0014062	sp|Q9UPZ9|CILK1_HUMAN	tr|A0A384B314|A0A384B314_BALAS
OG0014063	sp|Q15528|MED22_HUMAN	tr|A0A384B4A8|A0A384B4A8_BALAS
OG0014064	sp|O14948|TFEC_HUMAN	tr|A0A384B6K7|A0A384B6K7_BALAS
OG0014065	sp|Q9NQI0|DDX4_HUMAN	tr|A0A384B7K4|A0A384B7K4_BALAS
OG0014066	sp|Q9NV31|IMP3_HUMAN	tr|A0A384BE44|A0A384BE44_BALAS
OG0014067	sp|Q96B49|TOM6_HUMAN	tr|A0A452C6K9|A0A452C6K9_BALAS
OG0014068	sp|O14562|UBFD1_HUMAN	tr|A0A452C6P6|A0A452C6P6_BALAS
OG0014069	sp|Q96F63|CCD97_HUMAN	tr|A0A452C7B8|A0A452C7B8_BALAS
OG0014070	sp|P53803|RPAB4_HUMAN	tr|A0A452CAF7|A0A452CAF7_BALAS
OG0014071	sp|P18084|ITB5_HUMAN	tr|A0A452CCF7|A0A452CCF7_BALAS
OG0014072	sp|Q8WXI7|MUC16_HUMAN	tr|A0A452CEB8|A0A452CEB8_BALAS
OG0014073	sp|A0A087WTH1|TM265_HUMAN	tr|A0A452CJX6|A0A452CJX6_BALAS
OG0014074	sp|Q7Z3J2|VP35L_HUMAN	tr|A0A452CLJ4|A0A452CLJ4_BALAS
OG0014075	sp|P31249|HXD3_HUMAN	tr|A0A452CMZ8|A0A452CMZ8_BALAS
OG0014076	sp|Q9NX52|RHBL2_HUMAN	tr|A0A383YPS7|A0A383YPS7_BALAS
OG0014077	sp|Q7Z5L0|VMO1_HUMAN	tr|A0A383YUK3|A0A383YUK3_BALAS
OG0014078	sp|P78367|NKX32_HUMAN	tr|A0A383YX00|A0A383YX00_BALAS
OG0014079	sp|P05423|RPC4_HUMAN	tr|A0A383YYI3|A0A383YYI3_BALAS
OG0014080	sp|Q6ZVK8|NUD18_HUMAN	tr|A0A383YYM2|A0A383YYM2_BALAS
OG0014081	sp|P18074|ERCC2_HUMAN	tr|A0A383YZV3|A0A383YZV3_BALAS
OG0014082	sp|P60321|NANO2_HUMAN	tr|A0A383YZY6|A0A383YZY6_BALAS
OG0014083	sp|Q01433|AMPD2_HUMAN	tr|A0A383Z358|A0A383Z358_BALAS
OG0014084	sp|Q6UXL0|I20RB_HUMAN	tr|A0A383Z6B7|A0A383Z6B7_BALAS
OG0014085	sp|Q4LE39|ARI4B_HUMAN	tr|A0A383Z7I3|A0A383Z7I3_BALAS
OG0014086	sp|Q8TE77|SSH3_HUMAN	tr|A0A383Z7V1|A0A383Z7V1_BALAS
OG0014087	sp|P22466|GALA_HUMAN	tr|A0A383Z8F6|A0A383Z8F6_BALAS
OG0014088	sp|Q9BXJ5|C1QT2_HUMAN	tr|A0A383Z8I6|A0A383Z8I6_BALAS
OG0014089	sp|Q9HCQ7|NPVF_HUMAN	tr|A0A383Z946|A0A383Z946_BALAS
OG0014090	sp|Q07912|ACK1_HUMAN	tr|A0A383Z9E1|A0A383Z9E1_BALAS
OG0014091	sp|Q16570|ACKR1_HUMAN	tr|A0A383ZA26|A0A383ZA26_BALAS
OG0014092	sp|P43308|SSRB_HUMAN	tr|A0A383ZAN3|A0A383ZAN3_BALAS
OG0014093	sp|O00444|PLK4_HUMAN	tr|A0A383ZC28|A0A383ZC28_BALAS
OG0014094	sp|O94759|TRPM2_HUMAN	tr|A0A383ZCV3|A0A383ZCV3_BALAS
OG0014095	sp|Q15154|PCM1_HUMAN	tr|A0A383ZG47|A0A383ZG47_BALAS
OG0014096	sp|Q9BUA3|SPNDC_HUMAN	tr|A0A383ZH36|A0A383ZH36_BALAS
OG0014097	sp|Q9BSE5|SPEB_HUMAN	tr|A0A383ZJE0|A0A383ZJE0_BALAS
OG0014098	sp|Q9UHV5|RPGFL_HUMAN	tr|A0A383ZRE4|A0A383ZRE4_BALAS
OG0014099	sp|Q9NYR9|KBRS2_HUMAN	tr|A0A383ZRZ0|A0A383ZRZ0_BALAS
OG0014100	sp|O00744|WN10B_HUMAN	tr|A0A383ZW45|A0A383ZW45_BALAS
OG0014101	sp|Q16621|NFE2_HUMAN	tr|A0A383ZWZ7|A0A383ZWZ7_BALAS
OG0014102	sp|O43761|SNG3_HUMAN	tr|A0A384A2Z9|A0A384A2Z9_BALAS
OG0014103	sp|Q15599|NHRF2_HUMAN	tr|A0A384A306|A0A384A306_BALAS
OG0014104	sp|Q9BYV7|BCDO2_HUMAN	tr|A0A384A579|A0A384A579_BALAS
OG0014105	sp|Q9H4A4|AMPB_HUMAN	tr|A0A384A5W6|A0A384A5W6_BALAS
OG0014106	sp|P14921|ETS1_HUMAN	tr|A0A384A7U3|A0A384A7U3_BALAS
OG0014107	sp|Q9P2E3|ZNFX1_HUMAN	tr|A0A384ADI6|A0A384ADI6_BALAS
OG0014108	sp|Q15067|ACOX1_HUMAN	tr|A0A384AEP5|A0A384AEP5_BALAS
OG0014109	sp|Q8NCG7|DGLB_HUMAN	tr|A0A384AHI2|A0A384AHI2_BALAS
OG0014110	sp|Q6PCB5|RSBNL_HUMAN	tr|A0A384AII7|A0A384AII7_BALAS
OG0014111	sp|Q13319|CD5R2_HUMAN	tr|A0A384AL39|A0A384AL39_BALAS
OG0014112	sp|P28330|ACADL_HUMAN	tr|A0A384AL41|A0A384AL41_BALAS
OG0014113	sp|P01127|PDGFB_HUMAN	tr|A0A384AP25|A0A384AP25_BALAS
OG0014114	sp|Q9UM13|APC10_HUMAN	tr|A0A384APX5|A0A384APX5_BALAS
OG0014115	sp|P56937|DHB7_HUMAN	tr|A0A384AUR5|A0A384AUR5_BALAS
OG0014116	sp|Q02078|MEF2A_HUMAN	tr|A0A384AV86|A0A384AV86_BALAS
OG0014117	sp|Q8IU89|CERS3_HUMAN	tr|A0A384AVC3|A0A384AVC3_BALAS
OG0014118	sp|Q99469|STAC_HUMAN	tr|A0A384AWR7|A0A384AWR7_BALAS
OG0014119	sp|Q8IZM9|S38A6_HUMAN	tr|A0A384B037|A0A384B037_BALAS
OG0014120	sp|Q14112|NID2_HUMAN	tr|A0A384B076|A0A384B076_BALAS
OG0014121	sp|Q9Y2B4|T53G5_HUMAN	tr|A0A384B184|A0A384B184_BALAS
OG0014122	sp|Q99944|EGFL8_HUMAN	tr|A0A384B2T8|A0A384B2T8_BALAS
OG0014123	sp|A6NIM6|S15A5_HUMAN	tr|A0A384B576|A0A384B576_BALAS
OG0014124	sp|Q8TC05|MDM1_HUMAN	tr|A0A384B627|A0A384B627_BALAS
OG0014125	sp|Q03135|CAV1_HUMAN	tr|A0A384B6L2|A0A384B6L2_BALAS
OG0014126	sp|O95935|TBX18_HUMAN	tr|A0A384B8E9|A0A384B8E9_BALAS
OG0014127	sp|A6NH21|SERC4_HUMAN	tr|A0A384B8Q4|A0A384B8Q4_BALAS
OG0014128	sp|P18089|ADA2B_HUMAN	tr|A0A384BDQ8|A0A384BDQ8_BALAS
OG0014129	sp|Q9ULH4|LRFN2_HUMAN	tr|A0A384BE49|A0A384BE49_BALAS
OG0014130	sp|O95976|IGSF6_HUMAN	tr|A0A384BF80|A0A384BF80_BALAS
OG0014131	sp|Q02241|KIF23_HUMAN	tr|A0A452C5Z6|A0A452C5Z6_BALAS
OG0014132	sp|Q96K49|TM87B_HUMAN	tr|A0A452C672|A0A452C672_BALAS
OG0014133	sp|Q16600|ZN239_HUMAN	tr|A0A452CCQ8|A0A452CCQ8_BALAS
OG0014134	sp|Q9Y303|NAGA_HUMAN	tr|A0A452CGV0|A0A452CGV0_BALAS
OG0014135	sp|P16157|ANK1_HUMAN	tr|A0A452CGY4|A0A452CGY4_BALAS
OG0014136	sp|Q8TE96|DQX1_HUMAN	tr|A0A452CIE1|A0A452CIE1_BALAS
OG0014137	sp|P59536|T2R41_HUMAN	tr|A0A452CIT5|A0A452CIT5_BALAS
OG0014138	sp|Q9NRH1|YAE1_HUMAN	tr|A0A452CL03|A0A452CL03_BALAS
OG0014139	sp|A4D0S4|LAMB4_HUMAN	tr|A0A452CL06|A0A452CL06_BALAS
OG0014140	sp|Q8IXQ8|PDZD9_HUMAN	tr|A0A452CMT1|A0A452CMT1_BALAS
OG0014141	sp|Q9NUD5|ZCHC3_HUMAN	tr|A0A452CQ68|A0A452CQ68_BALAS
OG0014142	sp|Q9NR50|EI2BG_HUMAN	tr|A0A383YP25|A0A383YP25_BALAS
OG0014143	sp|Q99437|VATO_HUMAN	tr|A0A383YP97|A0A383YP97_BALAS
OG0014144	sp|O75445|USH2A_HUMAN	tr|A0A383YQ92|A0A383YQ92_BALAS
OG0014145	sp|O75074|LRP3_HUMAN	tr|A0A383YR56|A0A383YR56_BALAS
OG0014146	sp|Q8TBF8|FA81A_HUMAN	tr|A0A383YT47|A0A383YT47_BALAS
OG0014147	sp|Q92733|PRCC_HUMAN	tr|A0A383ZA15|A0A383ZA15_BALAS
OG0014148	sp|Q8N554|ZN276_HUMAN	tr|A0A383ZBI1|A0A383ZBI1_BALAS
OG0014149	sp|O43818|U3IP2_HUMAN	tr|A0A383ZIS8|A0A383ZIS8_BALAS
OG0014150	sp|Q9NZ45|CISD1_HUMAN	tr|A0A383ZMM2|A0A383ZMM2_BALAS
OG0014151	sp|Q969E2|SCAM4_HUMAN	tr|A0A383ZNG8|A0A383ZNG8_BALAS
OG0014152	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A383ZR20|A0A383ZR20_BALAS
OG0014153	sp|Q96AY3|FKB10_HUMAN	tr|A0A383ZRK1|A0A383ZRK1_BALAS
OG0014154	sp|Q9BYD2|RM09_HUMAN	tr|A0A383ZSQ7|A0A383ZSQ7_BALAS
OG0014155	sp|Q8N5F7|NKAP_HUMAN	tr|A0A383ZUT6|A0A383ZUT6_BALAS
OG0014156	sp|P16949|STMN1_HUMAN	tr|A0A383ZUZ8|A0A383ZUZ8_BALAS
OG0014157	sp|Q9H4P4|RNF41_HUMAN	tr|A0A383ZWZ9|A0A383ZWZ9_BALAS
OG0014158	sp|Q495C1|RN212_HUMAN	tr|A0A384A2H2|A0A384A2H2_BALAS
OG0014159	sp|Q9BRJ7|TIRR_HUMAN	tr|A0A384A2Z5|A0A384A2Z5_BALAS
OG0014160	sp|P63279|UBC9_HUMAN	tr|A0A384A3A1|A0A384A3A1_BALAS
OG0014161	sp|Q9GZN7|ROGDI_HUMAN	tr|A0A384A3T2|A0A384A3T2_BALAS
OG0014162	sp|O75665|OFD1_HUMAN	tr|A0A384A425|A0A384A425_BALAS
OG0014163	sp|Q9BZS1|FOXP3_HUMAN	tr|A0A384A5S3|A0A384A5S3_BALAS
OG0014164	sp|O95156|NXPH2_HUMAN	tr|A0A384A6U3|A0A384A6U3_BALAS
OG0014165	sp|P43304|GPDM_HUMAN	tr|A0A384A732|A0A384A732_BALAS
OG0014166	sp|Q16650|TBR1_HUMAN	tr|A0A384A7Y6|A0A384A7Y6_BALAS
OG0014167	sp|Q7Z5S9|TM144_HUMAN	tr|A0A384AA19|A0A384AA19_BALAS
OG0014168	sp|Q9BXV9|GON7_HUMAN	tr|A0A384AAH4|A0A384AAH4_BALAS
OG0014169	sp|A6NGZ8|SMIM9_HUMAN	tr|A0A384ABK0|A0A384ABK0_BALAS
OG0014170	sp|O75752|B3GL1_HUMAN	tr|A0A384AIG9|A0A384AIG9_BALAS
OG0014171	sp|P04053|TDT_HUMAN	tr|A0A384AJG2|A0A384AJG2_BALAS
OG0014172	sp|Q9BYC8|RM32_HUMAN	tr|A0A384AK94|A0A384AK94_BALAS
OG0014173	sp|Q9ULD9|ZN608_HUMAN	tr|A0A384AMI1|A0A384AMI1_BALAS
OG0014174	sp|P52655|TF2AA_HUMAN	tr|A0A384AN68|A0A384AN68_BALAS
OG0014175	sp|Q9UBB4|ATX10_HUMAN	tr|A0A384APG2|A0A384APG2_BALAS
OG0014176	sp|A6NG13|MGT4D_HUMAN	tr|A0A384APU6|A0A384APU6_BALAS
OG0014177	sp|O76041|NEBL_HUMAN	tr|A0A384ARH4|A0A384ARH4_BALAS
OG0014178	sp|Q96G28|CFA36_HUMAN	tr|A0A384ARQ0|A0A384ARQ0_BALAS
OG0014179	sp|A6NKP2|D42E2_HUMAN	tr|A0A384AS26|A0A384AS26_BALAS
OG0014180	sp|Q9NVX2|NLE1_HUMAN	tr|A0A384ASH3|A0A384ASH3_BALAS
OG0014181	sp|P63165|SUMO1_HUMAN	tr|A0A384AT69|A0A384AT69_BALAS
OG0014182	sp|Q8IX18|DHX40_HUMAN	tr|A0A384AT88|A0A384AT88_BALAS
OG0014183	sp|O75569|PRKRA_HUMAN	tr|A0A384ATL3|A0A384ATL3_BALAS
OG0014184	sp|O94768|ST17B_HUMAN	tr|A0A384ATR2|A0A384ATR2_BALAS
OG0014185	sp|Q9UL01|DSE_HUMAN	tr|A0A384AUI4|A0A384AUI4_BALAS
OG0014186	sp|P58005|SESN3_HUMAN	tr|A0A384AV32|A0A384AV32_BALAS
OG0014187	sp|Q63HM2|PCX4_HUMAN	tr|A0A384B038|A0A384B038_BALAS
OG0014188	sp|Q86XN7|PRSR1_HUMAN	tr|A0A384B2D2|A0A384B2D2_BALAS
OG0014189	sp|P01042|KNG1_HUMAN	tr|A0A384B6G0|A0A384B6G0_BALAS
OG0014190	sp|Q96CT7|CC124_HUMAN	tr|A0A384B7N0|A0A384B7N0_BALAS
OG0014191	sp|O75830|SPI2_HUMAN	tr|A0A384BDT1|A0A384BDT1_BALAS
OG0014192	sp|Q6ISU1|PTCRA_HUMAN	tr|A0A384BDV1|A0A384BDV1_BALAS
OG0014193	sp|Q16787|LAMA3_HUMAN	tr|A0A384BDZ6|A0A384BDZ6_BALAS
OG0014194	sp|A8MT70|ZBBX_HUMAN	tr|A0A384BEA5|A0A384BEA5_BALAS
OG0014195	sp|P0C671|BNIP5_HUMAN	tr|A0A384BEG5|A0A384BEG5_BALAS
OG0014196	sp|Q9Y3I1|FBX7_HUMAN	tr|A0A384BG83|A0A384BG83_BALAS
OG0014197	sp|Q5XPI4|RN123_HUMAN	tr|A0A452C795|A0A452C795_BALAS
OG0014198	sp|Q9UKN7|MYO15_HUMAN	tr|A0A452CB89|A0A452CB89_BALAS
OG0014199	sp|Q7Z4S9|SH2D6_HUMAN	tr|A0A452CBN1|A0A452CBN1_BALAS
OG0014200	sp|P34972|CNR2_HUMAN	tr|A0A452CC66|A0A452CC66_BALAS
OG0014201	sp|O00411|RPOM_HUMAN	tr|A0A452CCW0|A0A452CCW0_BALAS
OG0014202	sp|Q96M69|LRGUK_HUMAN	tr|A0A452CD91|A0A452CD91_BALAS
OG0014203	sp|Q9BQE4|SELS_HUMAN	tr|A0A452CET4|A0A452CET4_BALAS
OG0014204	sp|Q14767|LTBP2_HUMAN	tr|A0A452CIP2|A0A452CIP2_BALAS
OG0014205	sp|P59551|T2R60_HUMAN	tr|A0A452CIT6|A0A452CIT6_BALAS
OG0014206	sp|P26022|PTX3_HUMAN	tr|A0A383YPX0|A0A383YPX0_BALAS
OG0014207	sp|Q9Y520|PRC2C_HUMAN	tr|A0A383YR74|A0A383YR74_BALAS
OG0014208	sp|P49715|CEBPA_HUMAN	tr|A0A383YRC6|A0A383YRC6_BALAS
OG0014209	sp|P47898|5HT5A_HUMAN	tr|A0A383YRV5|A0A383YRV5_BALAS
OG0014210	sp|Q693B1|KCD11_HUMAN	tr|A0A383YUG4|A0A383YUG4_BALAS
OG0014211	sp|Q9UII6|DS13B_HUMAN	tr|A0A383YUS3|A0A383YUS3_BALAS
OG0014212	sp|Q5VUM1|SDHF4_HUMAN	tr|A0A383YV44|A0A383YV44_BALAS
OG0014213	sp|Q6ZV80|CB091_HUMAN	tr|A0A383YWG0|A0A383YWG0_BALAS
OG0014214	sp|Q6IQ49|SDE2_HUMAN	tr|A0A383YWN8|A0A383YWN8_BALAS
OG0014215	sp|Q92820|GGH_HUMAN	tr|A0A383Z0H5|A0A383Z0H5_BALAS
OG0014216	sp|Q86WK7|AMGO3_HUMAN	tr|A0A383Z0Y1|A0A383Z0Y1_BALAS
OG0014217	sp|Q9UJV9|DDX41_HUMAN	tr|A0A383Z4N5|A0A383Z4N5_BALAS
OG0014218	sp|Q13435|SF3B2_HUMAN	tr|A0A383Z8E1|A0A383Z8E1_BALAS
OG0014219	sp|P50336|PPOX_HUMAN	tr|A0A383Z9B0|A0A383Z9B0_BALAS
OG0014220	sp|Q8NFU1|BEST2_HUMAN	tr|A0A383ZB16|A0A383ZB16_BALAS
OG0014221	sp|Q9UL33|TPC2L_HUMAN	tr|A0A383ZBS4|A0A383ZBS4_BALAS
OG0014222	sp|P32320|CDD_HUMAN	tr|A0A383ZIZ6|A0A383ZIZ6_BALAS
OG0014223	sp|Q9C0F3|ZN436_HUMAN	tr|A0A383ZJ36|A0A383ZJ36_BALAS
OG0014224	sp|Q13753|LAMC2_HUMAN	tr|A0A383ZK65|A0A383ZK65_BALAS
OG0014225	sp|P0DMB2|CH088_HUMAN	tr|A0A383ZR10|A0A383ZR10_BALAS
OG0014226	sp|Q8NET8|TRPV3_HUMAN	tr|A0A383ZRH3|A0A383ZRH3_BALAS
OG0014227	sp|Q96JQ2|CLMN_HUMAN	tr|A0A383ZV09|A0A383ZV09_BALAS
OG0014228	sp|A0AV96|RBM47_HUMAN	tr|A0A383ZVA8|A0A383ZVA8_BALAS
OG0014229	sp|O43248|HXC11_HUMAN	tr|A0A383ZWP9|A0A383ZWP9_BALAS
OG0014230	sp|Q7Z404|TMC4_HUMAN	tr|A0A384A263|A0A384A263_BALAS
OG0014231	sp|O15169|AXIN1_HUMAN	tr|A0A384A3R1|A0A384A3R1_BALAS
OG0014232	sp|Q9Y691|KCMB2_HUMAN	tr|A0A384A4Z3|A0A384A4Z3_BALAS
OG0014233	sp|Q9NX04|CA109_HUMAN	tr|A0A384A5L4|A0A384A5L4_BALAS
OG0014234	sp|Q5RI15|COX20_HUMAN	tr|A0A384A612|A0A384A612_BALAS
OG0014235	sp|O75616|ERAL1_HUMAN	tr|A0A384A9B4|A0A384A9B4_BALAS
OG0014236	sp|Q8N443|RIBC1_HUMAN	tr|A0A384AAA7|A0A384AAA7_BALAS
OG0014237	sp|Q9NQX3|GEPH_HUMAN	tr|A0A384AAI0|A0A384AAI0_BALAS
OG0014238	sp|Q15560|TCEA2_HUMAN	tr|A0A384AD81|A0A384AD81_BALAS
OG0014239	sp|Q9BWN1|PRR14_HUMAN	tr|A0A384AGK7|A0A384AGK7_BALAS
OG0014240	sp|Q96ME1|FXL18_HUMAN	tr|A0A384AHJ7|A0A384AHJ7_BALAS
OG0014241	sp|P13765|DOB_HUMAN	tr|A0A384AIF1|A0A384AIF1_BALAS
OG0014242	sp|Q05209|PTN12_HUMAN	tr|A0A384AIL6|A0A384AIL6_BALAS
OG0014243	sp|Q2M3R5|S35G1_HUMAN	tr|A0A384AJJ6|A0A384AJJ6_BALAS
OG0014244	sp|P53004|BIEA_HUMAN	tr|A0A384AKD4|A0A384AKD4_BALAS
OG0014245	sp|P02751|FINC_HUMAN	tr|A0A384ALK4|A0A384ALK4_BALAS
OG0014246	sp|Q9BR61|ACBD6_HUMAN	tr|A0A384ALP1|A0A384ALP1_BALAS
OG0014247	sp|Q5JTV8|TOIP1_HUMAN	tr|A0A384ALQ0|A0A384ALQ0_BALAS
OG0014248	sp|Q8TAA5|GRPE2_HUMAN	tr|A0A384AN19|A0A384AN19_BALAS
OG0014249	sp|A2VDJ0|T131L_HUMAN	tr|A0A384AQR8|A0A384AQR8_BALAS
OG0014250	sp|Q8N5C6|SRBD1_HUMAN	tr|A0A384AS32|A0A384AS32_BALAS
OG0014251	sp|Q6YHU6|THADA_HUMAN	tr|A0A384AS52|A0A384AS52_BALAS
