Orthogroup	Homo_sapiens	Castor_canadensis
OG0013449	sp|O43193|MTLR_HUMAN	tr|A0A8C0ZQ18|A0A8C0ZQ18_CASCN
OG0013450	sp|Q9BT40|INP5K_HUMAN	tr|A0A8C0ZT50|A0A8C0ZT50_CASCN
OG0013451	sp|Q9UHA3|RLP24_HUMAN	tr|A0A250XVG6|A0A250XVG6_CASCN
OG0013452	sp|Q8N699|MYCT1_HUMAN	tr|A0A250XVT3|A0A250XVT3_CASCN
OG0013453	sp|Q8IVV7|GID4_HUMAN	tr|A0A250XWF0|A0A250XWF0_CASCN
OG0013454	sp|Q9Y5J3|HEY1_HUMAN	tr|A0A250XY30|A0A250XY30_CASCN
OG0013455	sp|Q9GZM7|TINAL_HUMAN	tr|A0A250Y1J2|A0A250Y1J2_CASCN
OG0013456	sp|P19525|E2AK2_HUMAN	tr|A0A250Y2K9|A0A250Y2K9_CASCN
OG0013457	sp|Q2TBA0|KLH40_HUMAN	tr|A0A250Y3R4|A0A250Y3R4_CASCN
OG0013458	sp|Q86VS8|HOOK3_HUMAN	tr|A0A250Y4P0|A0A250Y4P0_CASCN
OG0013459	sp|Q9UII2|ATIF1_HUMAN	tr|A0A250Y8Y0|A0A250Y8Y0_CASCN
OG0013460	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A250Y9U6|A0A250Y9U6_CASCN
OG0013461	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A250YAX1|A0A250YAX1_CASCN
OG0013462	sp|P62070|RRAS2_HUMAN	tr|A0A250YC25|A0A250YC25_CASCN
OG0013463	sp|A4D2B0|MBLC1_HUMAN	tr|A0A250YD85|A0A250YD85_CASCN
OG0013464	sp|P35270|SPRE_HUMAN	tr|A0A250YDW5|A0A250YDW5_CASCN
OG0013465	sp|Q07021|C1QBP_HUMAN	tr|A0A250YEC8|A0A250YEC8_CASCN
OG0013466	sp|Q9BYD3|RM04_HUMAN	tr|A0A250YEM7|A0A250YEM7_CASCN
OG0013467	sp|Q96PD6|MOGT1_HUMAN	tr|A0A250YFX1|A0A250YFX1_CASCN
OG0013468	sp|Q9P253|VPS18_HUMAN	tr|A0A250YLR1|A0A250YLR1_CASCN
OG0013469	sp|A2CJ06|DYTN_HUMAN	tr|A0A8B7TJH8|A0A8B7TJH8_CASCN
OG0013470	sp|P13984|T2FB_HUMAN	tr|A0A8B7TL48|A0A8B7TL48_CASCN
OG0013471	sp|A2PYH4|HFM1_HUMAN	tr|A0A8B7TLC0|A0A8B7TLC0_CASCN
OG0013472	sp|Q02224|CENPE_HUMAN	tr|A0A8B7TR55|A0A8B7TR55_CASCN
OG0013473	sp|Q53RY4|KCP3_HUMAN	tr|A0A8B7TTF7|A0A8B7TTF7_CASCN
OG0013474	sp|P35711|SOX5_HUMAN	tr|A0A8B7TTZ8|A0A8B7TTZ8_CASCN
OG0013475	sp|Q86UY5|FA83A_HUMAN	tr|A0A8B7TYB5|A0A8B7TYB5_CASCN
OG0013476	sp|Q8N1W1|ARG28_HUMAN	tr|A0A8B7U0L2|A0A8B7U0L2_CASCN
OG0013477	sp|O75665|OFD1_HUMAN	tr|A0A8B7U7Y4|A0A8B7U7Y4_CASCN
OG0013478	sp|Q86Y33|CD20B_HUMAN	tr|A0A8B7UD59|A0A8B7UD59_CASCN
OG0013479	sp|P48681|NEST_HUMAN	tr|A0A8B7UI69|A0A8B7UI69_CASCN
OG0013480	sp|Q6VAB6|KSR2_HUMAN	tr|A0A8B7UIW3|A0A8B7UIW3_CASCN
OG0013481	sp|Q8N6K0|TEX29_HUMAN	tr|A0A8B7UNR1|A0A8B7UNR1_CASCN
OG0013482	sp|Q6TGC4|PADI6_HUMAN	tr|A0A8B7V2V4|A0A8B7V2V4_CASCN
OG0013483	sp|Q96EP5|DAZP1_HUMAN	tr|A0A8B7V3I6|A0A8B7V3I6_CASCN
OG0013484	sp|Q5GAN3|RNS13_HUMAN	tr|A0A8B7V4E5|A0A8B7V4E5_CASCN
OG0013485	sp|Q9BX26|SYCP2_HUMAN	tr|A0A8B7V6K4|A0A8B7V6K4_CASCN
OG0013486	sp|Q15025|TNIP1_HUMAN	tr|A0A8B7VJU1|A0A8B7VJU1_CASCN
OG0013487	sp|P38570|ITAE_HUMAN	tr|A0A8B7VK41|A0A8B7VK41_CASCN
OG0013488	sp|Q9UMS0|NFU1_HUMAN	tr|A0A8B7VPA7|A0A8B7VPA7_CASCN
OG0013489	sp|Q3L8U1|CHD9_HUMAN	tr|A0A8B7VRE4|A0A8B7VRE4_CASCN
OG0013490	sp|P0C263|SBK2_HUMAN	tr|A0A8B7VTP1|A0A8B7VTP1_CASCN
OG0013491	sp|P38432|COIL_HUMAN	tr|A0A8B7VU48|A0A8B7VU48_CASCN
OG0013492	sp|Q8IXW0|LMTD2_HUMAN	tr|A0A8B7W0R9|A0A8B7W0R9_CASCN
OG0013493	sp|Q8IYG6|LRC56_HUMAN	tr|A0A8B7W0W4|A0A8B7W0W4_CASCN
OG0013494	sp|Q9H8H0|NOL11_HUMAN	tr|A0A8B7WCK1|A0A8B7WCK1_CASCN
OG0013495	sp|O00584|RNT2_HUMAN	tr|A0A8B7WCT4|A0A8B7WCT4_CASCN
OG0013496	sp|Q96PQ6|ZN317_HUMAN	tr|A0A8B7WG79|A0A8B7WG79_CASCN
OG0013497	tr|A0A494C1I1|A0A494C1I1_HUMAN	tr|A0A8C0VYW5|A0A8C0VYW5_CASCN
OG0013498	sp|Q9HCN4|GPN1_HUMAN	tr|A0A8C0W4H9|A0A8C0W4H9_CASCN
OG0013499	sp|Q9ULW0|TPX2_HUMAN	tr|A0A8C0WYA2|A0A8C0WYA2_CASCN
OG0013500	sp|Q9NZ09|UBAP1_HUMAN	tr|A0A8C0X0Q7|A0A8C0X0Q7_CASCN
OG0013501	sp|Q5TAT6|CODA1_HUMAN	tr|A0A8C0XUQ1|A0A8C0XUQ1_CASCN
OG0013502	sp|Q9UBC0|HNF6_HUMAN	tr|A0A8C0ZNA4|A0A8C0ZNA4_CASCN
OG0013503	sp|O95202|LETM1_HUMAN	tr|A0A8C0ZRK6|A0A8C0ZRK6_CASCN
OG0013504	sp|P13501|CCL5_HUMAN	tr|A0A8C0ZYX7|A0A8C0ZYX7_CASCN
OG0013505	sp|Q9H7X2|CA115_HUMAN	tr|A0A250XV48|A0A250XV48_CASCN
OG0013506	sp|Q9BUN5|CC28B_HUMAN	tr|A0A250XW29|A0A250XW29_CASCN
OG0013507	sp|Q9BU76|MMTA2_HUMAN	tr|A0A250XXH1|A0A250XXH1_CASCN
OG0013508	sp|Q14393|GAS6_HUMAN	tr|A0A250Y4D4|A0A250Y4D4_CASCN
OG0013509	sp|Q5SVQ8|ZBT41_HUMAN	tr|A0A250Y5U9|A0A250Y5U9_CASCN
OG0013510	sp|P62263|RS14_HUMAN	tr|A0A250YAF5|A0A250YAF5_CASCN
OG0013511	sp|Q15038|DAZP2_HUMAN	tr|A0A250YAT1|A0A250YAT1_CASCN
OG0013512	sp|Q9BVG4|PBDC1_HUMAN	tr|A0A250YC95|A0A250YC95_CASCN
OG0013513	sp|Q9H063|MAF1_HUMAN	tr|A0A250YDR7|A0A250YDR7_CASCN
OG0013514	sp|Q9H6V9|LDAH_HUMAN	tr|A0A250YFK9|A0A250YFK9_CASCN
OG0013515	sp|Q14344|GNA13_HUMAN	tr|A0A250YGU3|A0A250YGU3_CASCN
OG0013516	sp|P06576|ATPB_HUMAN	tr|A0A250YJN1|A0A250YJN1_CASCN
OG0013517	sp|Q3KNT9|TMM95_HUMAN	tr|A0A8B7TJJ3|A0A8B7TJJ3_CASCN
OG0013518	sp|P78396|CCNA1_HUMAN	tr|A0A8B7TQS8|A0A8B7TQS8_CASCN
OG0013519	sp|P35443|TSP4_HUMAN	tr|A0A8B7TV36|A0A8B7TV36_CASCN
OG0013520	sp|O76075|DFFB_HUMAN	tr|A0A8B7U3I3|A0A8B7U3I3_CASCN
OG0013521	sp|Q13491|GPM6B_HUMAN	tr|A0A8B7U800|A0A8B7U800_CASCN
OG0013522	sp|A0AVF1|IFT56_HUMAN	tr|A0A8B7U9Q2|A0A8B7U9Q2_CASCN
OG0013523	sp|Q9UNX4|WDR3_HUMAN	tr|A0A8B7UDW0|A0A8B7UDW0_CASCN
OG0013524	sp|Q9UBC5|MYO1A_HUMAN	tr|A0A8B7UKZ4|A0A8B7UKZ4_CASCN
OG0013525	sp|A6NLX4|TM210_HUMAN	tr|A0A8B7UNA6|A0A8B7UNA6_CASCN
OG0013526	sp|P48023|TNFL6_HUMAN	tr|A0A8B7UWD9|A0A8B7UWD9_CASCN
OG0013527	sp|O95157|NXPH3_HUMAN	tr|A0A8B7V849|A0A8B7V849_CASCN
OG0013528	sp|Q9NWL6|ASND1_HUMAN	tr|A0A8B7VAU3|A0A8B7VAU3_CASCN
OG0013529	sp|P14384|CBPM_HUMAN	tr|A0A8B7VFD7|A0A8B7VFD7_CASCN
OG0013530	sp|Q8NHS9|SPT22_HUMAN	tr|A0A8B7VJ19|A0A8B7VJ19_CASCN
OG0013531	sp|O60496|DOK2_HUMAN	tr|A0A8B7VNC0|A0A8B7VNC0_CASCN
OG0013532	sp|P23560|BDNF_HUMAN	tr|A0A8B7VP01|A0A8B7VP01_CASCN
OG0013533	sp|P47775|GPR12_HUMAN	tr|A0A8B7VPQ5|A0A8B7VPQ5_CASCN
OG0013534	sp|Q5VT97|SYDE2_HUMAN	tr|A0A8B7VRA7|A0A8B7VRA7_CASCN
OG0013535	sp|Q3KR37|ASTRB_HUMAN	tr|A0A8B7VZ16|A0A8B7VZ16_CASCN
OG0013536	sp|P57078|RIPK4_HUMAN	tr|A0A8B7W144|A0A8B7W144_CASCN
OG0013537	sp|P49418|AMPH_HUMAN	tr|A0A8B7W473|A0A8B7W473_CASCN
OG0013538	sp|Q9BSW2|EFC4B_HUMAN	tr|A0A8B7W4G5|A0A8B7W4G5_CASCN
OG0013539	sp|Q8NET6|CHSTD_HUMAN	tr|A0A8B7WDD3|A0A8B7WDD3_CASCN
OG0013540	sp|P15863|PAX1_HUMAN	tr|A0A8B7WIQ2|A0A8B7WIQ2_CASCN
OG0013541	sp|Q96AG3|S2546_HUMAN	tr|A0A8C0VSM2|A0A8C0VSM2_CASCN
OG0013542	sp|P51825|AFF1_HUMAN	tr|A0A8C0VZL8|A0A8C0VZL8_CASCN
OG0013543	sp|Q6UW78|UQCC3_HUMAN	tr|A0A8C0WDN6|A0A8C0WDN6_CASCN
OG0013544	sp|P82921|RT21_HUMAN	tr|A0A8C0WH41|A0A8C0WH41_CASCN
OG0013545	sp|Q9UK55|ZPI_HUMAN	tr|A0A8C0WL29|A0A8C0WL29_CASCN
OG0013546	sp|Q92858|ATOH1_HUMAN	tr|A0A8C0WNW3|A0A8C0WNW3_CASCN
OG0013547	sp|Q92963|RIT1_HUMAN	tr|A0A8C0WQ79|A0A8C0WQ79_CASCN
OG0013548	sp|P11117|PPAL_HUMAN	tr|A0A8C0X068|A0A8C0X068_CASCN
OG0013549	sp|Q99618|CDCA3_HUMAN	tr|A0A8C0XCA7|A0A8C0XCA7_CASCN
OG0013550	sp|Q7L3V2|BOP_HUMAN	tr|A0A8C0XF83|A0A8C0XF83_CASCN
OG0013551	sp|O14727|APAF_HUMAN	tr|A0A8C0Y0F6|A0A8C0Y0F6_CASCN
OG0013552	sp|Q96CH1|GP146_HUMAN	tr|A0A8C0ZM60|A0A8C0ZM60_CASCN
OG0013553	sp|P48643|TCPE_HUMAN	tr|A0A8C0ZUE1|A0A8C0ZUE1_CASCN
OG0013554	sp|P05452|TETN_HUMAN	tr|A0A250XW35|A0A250XW35_CASCN
OG0013555	sp|Q86VX2|COMD7_HUMAN	tr|A0A250YBW2|A0A250YBW2_CASCN
OG0013556	sp|Q14582|MAD4_HUMAN	tr|A0A250YCF3|A0A250YCF3_CASCN
OG0013557	sp|P68402|PA1B2_HUMAN	tr|A0A250YCV4|A0A250YCV4_CASCN
OG0013558	sp|Q8WTW4|NPRL2_HUMAN	tr|A0A250YGW2|A0A250YGW2_CASCN
OG0013559	sp|Q5SRI9|MANEA_HUMAN	tr|A0A250YID5|A0A250YID5_CASCN
OG0013560	sp|O43237|DC1L2_HUMAN	tr|A0A250YJ69|A0A250YJ69_CASCN
OG0013561	sp|O14867|BACH1_HUMAN	tr|A0A250YL66|A0A250YL66_CASCN
OG0013562	sp|Q6ZVT6|CF20D_HUMAN	tr|A0A8B7TIL6|A0A8B7TIL6_CASCN
OG0013563	sp|Q6W3E5|GDPD4_HUMAN	tr|A0A8B7TK72|A0A8B7TK72_CASCN
OG0013564	sp|Q96LR4|TAFA4_HUMAN	tr|A0A8B7TR71|A0A8B7TR71_CASCN
OG0013565	sp|Q5VVX9|UBE2U_HUMAN	tr|A0A8B7TRU0|A0A8B7TRU0_CASCN
OG0013566	sp|Q6SPF0|SAMD1_HUMAN	tr|A0A8B7TVA3|A0A8B7TVA3_CASCN
OG0013567	sp|P62495|ERF1_HUMAN	tr|A0A8B7TVU8|A0A8B7TVU8_CASCN
OG0013568	sp|Q8NH61|O51F2_HUMAN	tr|A0A8B7TXZ0|A0A8B7TXZ0_CASCN
OG0013569	sp|Q15047|SETB1_HUMAN	tr|A0A8B7U186|A0A8B7U186_CASCN
OG0013570	sp|Q13330|MTA1_HUMAN	tr|A0A8B7U5R3|A0A8B7U5R3_CASCN
OG0013571	sp|Q16587|ZNF74_HUMAN	tr|A0A8B7UAC1|A0A8B7UAC1_CASCN
OG0013572	sp|Q96P67|GPR82_HUMAN	tr|A0A8B7UAV6|A0A8B7UAV6_CASCN
OG0013573	sp|Q9NVD3|SETD4_HUMAN	tr|A0A8B7UHM0|A0A8B7UHM0_CASCN
OG0013574	sp|Q9NTX5|ECHD1_HUMAN	tr|A0A8B7UIV5|A0A8B7UIV5_CASCN
OG0013575	sp|O60669|MOT2_HUMAN	tr|A0A8B7UJ56|A0A8B7UJ56_CASCN
OG0013576	sp|Q8N431|RGF1C_HUMAN	tr|A0A8B7UJM7|A0A8B7UJM7_CASCN
OG0013577	sp|Q8N4M1|CTL3_HUMAN	tr|A0A8B7UMX3|A0A8B7UMX3_CASCN
OG0013578	sp|P28288|ABCD3_HUMAN	tr|A0A8B7UMY3|A0A8B7UMY3_CASCN
OG0013579	sp|Q14680|MELK_HUMAN	tr|A0A8B7UQH8|A0A8B7UQH8_CASCN
OG0013580	sp|Q9P272|TRM9B_HUMAN	tr|A0A8B7UW61|A0A8B7UW61_CASCN
OG0013581	sp|Q9H694|BICC1_HUMAN	tr|A0A8B7UZU4|A0A8B7UZU4_CASCN
OG0013582	sp|P55060|XPO2_HUMAN	tr|A0A8B7V458|A0A8B7V458_CASCN
OG0013583	sp|P41567|EIF1_HUMAN	tr|A0A8B7V5U5|A0A8B7V5U5_CASCN
OG0013584	sp|A2RUB6|CCD66_HUMAN	tr|A0A8B7V609|A0A8B7V609_CASCN
OG0013585	sp|O43156|TTI1_HUMAN	tr|A0A8B7V8Q2|A0A8B7V8Q2_CASCN
OG0013586	sp|Q8TC57|M1AP_HUMAN	tr|A0A8B7V9F9|A0A8B7V9F9_CASCN
OG0013587	sp|A6NC86|PINLY_HUMAN	tr|A0A8B7V9X1|A0A8B7V9X1_CASCN
OG0013588	sp|Q8NAA5|LR75A_HUMAN	tr|A0A8B7VCW3|A0A8B7VCW3_CASCN
OG0013589	sp|O75342|LX12B_HUMAN	tr|A0A8B7VGK2|A0A8B7VGK2_CASCN
OG0013590	sp|Q9HD47|MOG1_HUMAN	tr|A0A8B7VIZ2|A0A8B7VIZ2_CASCN
OG0013591	sp|Q15398|DLGP5_HUMAN	tr|A0A8B7VJ58|A0A8B7VJ58_CASCN
OG0013592	sp|Q8IY34|S15A3_HUMAN	tr|A0A8B7VJS5|A0A8B7VJS5_CASCN
OG0013593	sp|Q96DW6|S2538_HUMAN	tr|A0A8B7VUR6|A0A8B7VUR6_CASCN
OG0013594	sp|Q9BQR3|PRS27_HUMAN	tr|A0A8B7W3U8|A0A8B7W3U8_CASCN
OG0013595	sp|O95299|NDUAA_HUMAN	tr|A0A8B7W7K9|A0A8B7W7K9_CASCN
OG0013596	sp|Q96SW2|CRBN_HUMAN	tr|A0A8B7WDP6|A0A8B7WDP6_CASCN
OG0013597	sp|Q96NJ5|KLH32_HUMAN	tr|A0A8B7WGJ8|A0A8B7WGJ8_CASCN
OG0013598	sp|Q96CN9|GCC1_HUMAN	tr|A0A8B7WGK6|A0A8B7WGK6_CASCN
OG0013599	sp|Q0VG06|FP100_HUMAN	tr|A0A8B7WIE2|A0A8B7WIE2_CASCN
OG0013600	sp|O43683|BUB1_HUMAN	tr|A0A8B7WJF8|A0A8B7WJF8_CASCN
OG0013601	sp|Q6X4W1|NSMF_HUMAN	tr|A0A8C0W2J3|A0A8C0W2J3_CASCN
OG0013602	sp|P18825|ADA2C_HUMAN	tr|A0A8C0WKZ4|A0A8C0WKZ4_CASCN
OG0013603	sp|Q8WVD3|RN138_HUMAN	tr|A0A8C0XZW6|A0A8C0XZW6_CASCN
OG0013604	sp|Q96KR4|LMLN_HUMAN	tr|A0A8C0ZLX9|A0A8C0ZLX9_CASCN
OG0013605	sp|Q96QD9|UIF_HUMAN	tr|A0A8C0ZSB4|A0A8C0ZSB4_CASCN
OG0013606	sp|Q9HAT2|SIAE_HUMAN	tr|A0A8C0ZST1|A0A8C0ZST1_CASCN
OG0013607	sp|Q5BKU9|OXLD1_HUMAN	tr|A0A250XV87|A0A250XV87_CASCN
OG0013608	sp|Q9ULX9|MAFF_HUMAN	tr|A0A250XVI6|A0A250XVI6_CASCN
OG0013609	sp|Q9UL26|RB22A_HUMAN	tr|A0A250XW00|A0A250XW00_CASCN
OG0013610	sp|Q96BR5|COA7_HUMAN	tr|A0A250XWN6|A0A250XWN6_CASCN
OG0013611	sp|O43513|MED7_HUMAN	tr|A0A250XWT5|A0A250XWT5_CASCN
OG0013612	sp|Q16549|PCSK7_HUMAN	tr|A0A250Y521|A0A250Y521_CASCN
OG0013613	sp|P62877|RBX1_HUMAN	tr|A0A250Y906|A0A250Y906_CASCN
OG0013614	sp|Q8N8J7|F241A_HUMAN	tr|A0A250Y9W9|A0A250Y9W9_CASCN
OG0013615	sp|Q8NEJ9|NGDN_HUMAN	tr|A0A250YFH4|A0A250YFH4_CASCN
OG0013616	sp|O43837|IDH3B_HUMAN	tr|A0A250YH14|A0A250YH14_CASCN
OG0013617	sp|Q9Y6X5|ENPP4_HUMAN	tr|A0A250YIG7|A0A250YIG7_CASCN
OG0013618	sp|O15403|MOT7_HUMAN	tr|A0A250YJA5|A0A250YJA5_CASCN
OG0013619	sp|Q9NSD9|SYFB_HUMAN	tr|A0A250YK82|A0A250YK82_CASCN
OG0013620	sp|A7MCY6|TBKB1_HUMAN	tr|A0A250YKH6|A0A250YKH6_CASCN
OG0013621	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A250YKY1|A0A250YKY1_CASCN
OG0013622	sp|Q5T7W7|TSTD2_HUMAN	tr|A0A8B7U448|A0A8B7U448_CASCN
OG0013623	sp|Q9NR80|ARHG4_HUMAN	tr|A0A8B7U7I2|A0A8B7U7I2_CASCN
OG0013624	sp|Q9Y2X7|GIT1_HUMAN	tr|A0A8B7U7Z4|A0A8B7U7Z4_CASCN
OG0013625	sp|Q6UVJ0|SAS6_HUMAN	tr|A0A8B7UBQ6|A0A8B7UBQ6_CASCN
OG0013626	sp|Q2T9J0|TYSD1_HUMAN	tr|A0A8B7UD88|A0A8B7UD88_CASCN
OG0013627	tr|A0A1W2PNU3|A0A1W2PNU3_HUMAN	tr|A0A8B7UG73|A0A8B7UG73_CASCN
OG0013628	sp|Q96CW5|GCP3_HUMAN	tr|A0A8B7UK69|A0A8B7UK69_CASCN
OG0013629	sp|Q13561|DCTN2_HUMAN	tr|A0A8B7UM35|A0A8B7UM35_CASCN
OG0013630	sp|O00483|NDUA4_HUMAN	tr|A0A8B7UNJ5|A0A8B7UNJ5_CASCN
OG0013631	sp|Q8TAQ9|SUN3_HUMAN	tr|A0A8B7URB9|A0A8B7URB9_CASCN
OG0013632	sp|Q7Z3U7|MON2_HUMAN	tr|A0A8B7US89|A0A8B7US89_CASCN
OG0013633	sp|O75064|DEN4B_HUMAN	tr|A0A8B7USK1|A0A8B7USK1_CASCN
OG0013634	sp|O76021|RL1D1_HUMAN	tr|A0A8B7UV91|A0A8B7UV91_CASCN
OG0013635	sp|O00187|MASP2_HUMAN	tr|A0A8B7UWY4|A0A8B7UWY4_CASCN
OG0013636	sp|Q8IZU3|SYCP3_HUMAN	tr|A0A8B7V084|A0A8B7V084_CASCN
OG0013637	sp|P02818|OSTCN_HUMAN	tr|A0A8B7V115|A0A8B7V115_CASCN
OG0013638	sp|P49711|CTCF_HUMAN	tr|A0A8B7V4Q7|A0A8B7V4Q7_CASCN
OG0013639	sp|Q8IXH8|CAD26_HUMAN	tr|A0A8B7V8T2|A0A8B7V8T2_CASCN
OG0013640	sp|F5GYI3|UBA1L_HUMAN	tr|A0A8B7VAM5|A0A8B7VAM5_CASCN
OG0013641	sp|Q9BSA9|TM175_HUMAN	tr|A0A8B7VGA4|A0A8B7VGA4_CASCN
OG0013642	sp|Q9NRM0|GTR9_HUMAN	tr|A0A8B7VQQ6|A0A8B7VQQ6_CASCN
OG0013643	sp|O00445|SYT5_HUMAN	tr|A0A8B7VSA4|A0A8B7VSA4_CASCN
OG0013644	sp|Q9HBE1|PATZ1_HUMAN	tr|A0A8B7VWS1|A0A8B7VWS1_CASCN
OG0013645	sp|Q33E94|RFX4_HUMAN	tr|A0A8B7VXR7|A0A8B7VXR7_CASCN
OG0013646	sp|Q8N1A6|CD033_HUMAN	tr|A0A8B7VYE7|A0A8B7VYE7_CASCN
OG0013647	sp|Q9BYH8|IKBZ_HUMAN	tr|A0A8B7W0P7|A0A8B7W0P7_CASCN
OG0013648	sp|Q5SQS8|CJ120_HUMAN	tr|A0A8B7W8D4|A0A8B7W8D4_CASCN
OG0013649	sp|Q9Y3D2|MSRB2_HUMAN	tr|A0A8B7W993|A0A8B7W993_CASCN
OG0013650	sp|P62952|BLCAP_HUMAN	tr|A0A8B7WI03|A0A8B7WI03_CASCN
OG0013651	sp|Q9H341|O51M1_HUMAN	tr|A0A8C0W0R3|A0A8C0W0R3_CASCN
OG0013652	sp|Q8N386|LRC25_HUMAN	tr|A0A8C0W1Q0|A0A8C0W1Q0_CASCN
OG0013653	sp|Q5XKK7|F219B_HUMAN	tr|A0A8C0W4M1|A0A8C0W4M1_CASCN
OG0013654	sp|O43711|TLX3_HUMAN	tr|A0A8C0W754|A0A8C0W754_CASCN
OG0013655	sp|Q9H511|KLH31_HUMAN	tr|A0A8C0XDL6|A0A8C0XDL6_CASCN
OG0013656	sp|Q6ZUJ4|CC062_HUMAN	tr|A0A8C0XEV1|A0A8C0XEV1_CASCN
OG0013657	sp|Q9BV73|CP250_HUMAN	tr|A0A8C0XLX0|A0A8C0XLX0_CASCN
OG0013658	sp|A6NEL2|SWAHB_HUMAN	tr|A0A8C0ZY50|A0A8C0ZY50_CASCN
OG0013659	sp|Q8TB37|NUBPL_HUMAN	tr|A0A250XV32|A0A250XV32_CASCN
OG0013660	sp|Q9NTK1|DEPP1_HUMAN	tr|A0A250XWA1|A0A250XWA1_CASCN
OG0013661	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A250XXJ5|A0A250XXJ5_CASCN
OG0013662	sp|Q5T2T1|MPP7_HUMAN	tr|A0A250Y326|A0A250Y326_CASCN
OG0013663	sp|Q96B49|TOM6_HUMAN	tr|A0A250Y8Q6|A0A250Y8Q6_CASCN
OG0013664	sp|Q9Y2Q5|LTOR2_HUMAN	tr|A0A250Y9L3|A0A250Y9L3_CASCN
OG0013665	sp|P00441|SODC_HUMAN	tr|A0A250YAD3|A0A250YAD3_CASCN
OG0013666	sp|Q9H1K1|ISCU_HUMAN	tr|A0A250YAU6|A0A250YAU6_CASCN
OG0013667	sp|Q9BSK0|MALD1_HUMAN	tr|A0A250YB48|A0A250YB48_CASCN
OG0013668	sp|Q86X83|COMD2_HUMAN	tr|A0A250YBU8|A0A250YBU8_CASCN
OG0013669	sp|Q9NXE8|CWC25_HUMAN	tr|A0A250YHS2|A0A250YHS2_CASCN
OG0013670	sp|O75071|EFC14_HUMAN	tr|A0A250YJ75|A0A250YJ75_CASCN
OG0013671	sp|Q9UK23|NAGPA_HUMAN	tr|A0A250YJH8|A0A250YJH8_CASCN
OG0013672	sp|Q8TC26|TM163_HUMAN	tr|A0A8B7TPS7|A0A8B7TPS7_CASCN
OG0013673	sp|Q9H210|OR2D2_HUMAN	tr|A0A8B7TQ70|A0A8B7TQ70_CASCN
OG0013674	sp|Q9BWU0|NADAP_HUMAN	tr|A0A8B7TS21|A0A8B7TS21_CASCN
OG0013675	sp|Q9Y2U8|MAN1_HUMAN	tr|A0A8B7TSA4|A0A8B7TSA4_CASCN
OG0013676	sp|Q8NH05|OR4Q3_HUMAN	tr|A0A8B7TUH5|A0A8B7TUH5_CASCN
OG0013677	sp|O75140|DEPD5_HUMAN	tr|A0A8B7U0L4|A0A8B7U0L4_CASCN
OG0013678	sp|Q49A26|GLYR1_HUMAN	tr|A0A8B7U4B5|A0A8B7U4B5_CASCN
OG0013679	sp|Q9NTU4|CTSRZ_HUMAN	tr|A0A8B7U522|A0A8B7U522_CASCN
OG0013680	sp|Q9ULC3|RAB23_HUMAN	tr|A0A8B7UAY2|A0A8B7UAY2_CASCN
OG0013681	sp|A1KXE4|F168B_HUMAN	tr|A0A8B7UBZ5|A0A8B7UBZ5_CASCN
OG0013682	sp|Q8N3J9|ZN664_HUMAN	tr|A0A8B7UCR0|A0A8B7UCR0_CASCN
OG0013683	sp|A0A1B0GTD5|TEX49_HUMAN	tr|A0A8B7UI32|A0A8B7UI32_CASCN
OG0013684	sp|Q9HBH0|RHOF_HUMAN	tr|A0A8B7UJX2|A0A8B7UJX2_CASCN
OG0013685	sp|Q99805|TM9S2_HUMAN	tr|A0A8B7UNR2|A0A8B7UNR2_CASCN
OG0013686	sp|Q96DD0|LRC39_HUMAN	tr|A0A8B7US12|A0A8B7US12_CASCN
OG0013687	sp|Q6ZRF8|RN207_HUMAN	tr|A0A8B7UVD3|A0A8B7UVD3_CASCN
OG0013688	sp|O96018|APBA3_HUMAN	tr|A0A8B7UXL2|A0A8B7UXL2_CASCN
OG0013689	sp|Q15109|RAGE_HUMAN	tr|A0A8B7V204|A0A8B7V204_CASCN
OG0013690	sp|Q96PU9|ODF3A_HUMAN	tr|A0A8B7V6Y5|A0A8B7V6Y5_CASCN
OG0013691	sp|Q9UEE5|ST17A_HUMAN	tr|A0A8B7V8P6|A0A8B7V8P6_CASCN
OG0013692	sp|Q96F15|GIMA5_HUMAN	tr|A0A8B7VAZ1|A0A8B7VAZ1_CASCN
OG0013693	sp|A6NKN8|PC4L1_HUMAN	tr|A0A8B7VE41|A0A8B7VE41_CASCN
OG0013694	sp|P53804|TTC3_HUMAN	tr|A0A8B7VE72|A0A8B7VE72_CASCN
OG0013695	sp|Q6ZVH7|ESPNL_HUMAN	tr|A0A8B7VEP2|A0A8B7VEP2_CASCN
OG0013696	sp|Q8NA31|TERB1_HUMAN	tr|A0A8B7VFD2|A0A8B7VFD2_CASCN
OG0013697	sp|A6H8Z2|F221B_HUMAN	tr|A0A8B7VGS1|A0A8B7VGS1_CASCN
OG0013698	sp|O95067|CCNB2_HUMAN	tr|A0A8B7VH89|A0A8B7VH89_CASCN
OG0013699	sp|A6NJW4|LRR3C_HUMAN	tr|A0A8B7VK77|A0A8B7VK77_CASCN
OG0013700	sp|Q9UET6|TRM7_HUMAN	tr|A0A8B7VNY0|A0A8B7VNY0_CASCN
