Orthogroup	Homo_sapiens	Physeter_macrocephalus
OG0013626	sp|Q8IX18|DHX40_HUMAN	tr|A0A2Y9SXR7|A0A2Y9SXR7_PHYMC
OG0013627	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A455B3P9|A0A455B3P9_PHYMC
OG0013628	sp|Q8N614|TM156_HUMAN	tr|A0A2Y9TJ14|A0A2Y9TJ14_PHYMC
OG0013629	sp|Q8TCF1|ZFAN1_HUMAN	tr|A0A2Y9FK29|A0A2Y9FK29_PHYMC
OG0013630	sp|Q8WTS6|SETD7_HUMAN	tr|A0A455BUI4|A0A455BUI4_PHYMC
OG0013631	sp|Q92541|RTF1_HUMAN	tr|A0A2Y9EYS4|A0A2Y9EYS4_PHYMC
OG0013632	sp|Q969T7|5NT3B_HUMAN	tr|A0A2Y9FRF1|A0A2Y9FRF1_PHYMC
OG0013633	sp|Q96B86|RGMA_HUMAN	tr|A0A2Y9RVU7|A0A2Y9RVU7_PHYMC
OG0013634	sp|Q96FE5|LIGO1_HUMAN	tr|A0A2Y9T9F6|A0A2Y9T9F6_PHYMC
OG0013635	sp|Q9BWJ5|SF3B5_HUMAN	tr|A0A2Y9EFN9|A0A2Y9EFN9_PHYMC
OG0013636	sp|Q9BXK5|B2L13_HUMAN	tr|A0A455BD28|A0A455BD28_PHYMC
OG0013637	sp|Q9H7S9|ZN703_HUMAN	tr|A0A2Y9TAP4|A0A2Y9TAP4_PHYMC
OG0013638	sp|Q9H972|CN093_HUMAN	tr|A0A2Y9S4D1|A0A2Y9S4D1_PHYMC
OG0013639	sp|Q9HDC5|JPH1_HUMAN	tr|A0A2Y9FDW4|A0A2Y9FDW4_PHYMC
OG0013640	sp|Q9NPG3|UBN1_HUMAN	tr|A0A2Y9SL20|A0A2Y9SL20_PHYMC
OG0013641	sp|Q9NR83|S2A4R_HUMAN	tr|A0A455C2K1|A0A455C2K1_PHYMC
OG0013642	sp|Q9UNA1|RHG26_HUMAN	tr|A0A2Y9SAB1|A0A2Y9SAB1_PHYMC
OG0013643	sp|Q9UNA4|POLI_HUMAN	tr|A0A455AJB0|A0A455AJB0_PHYMC
OG0013644	sp|Q9Y576|ASB1_HUMAN	tr|A0A455AR01|A0A455AR01_PHYMC
OG0013645	sp|Q9Y577|TRI17_HUMAN	tr|A0A2Y9S3Q7|A0A2Y9S3Q7_PHYMC
OG0013646	sp|Q9Y6R9|CCD61_HUMAN	tr|A0A455AX45|A0A455AX45_PHYMC
OG0013647	sp|A0A0U1RR37|CA232_HUMAN	tr|A0A455B009|A0A455B009_PHYMC
OG0013648	sp|A6NC05|YD286_HUMAN	tr|A0A2Y9SL97|A0A2Y9SL97_PHYMC
OG0013649	sp|A6NK97|S22AK_HUMAN	tr|A0A2Y9F8X9|A0A2Y9F8X9_PHYMC
OG0013650	sp|B2RUY7|VWC2L_HUMAN	tr|A0A2Y9EZ48|A0A2Y9EZ48_PHYMC
OG0013651	sp|E0CX11|STMP1_HUMAN	tr|A0A2Y9FAT2|A0A2Y9FAT2_PHYMC
OG0013652	sp|O00468|AGRIN_HUMAN	tr|A0A455BIQ3|A0A455BIQ3_PHYMC
OG0013653	sp|O00487|PSDE_HUMAN	tr|A0A455ADG2|A0A455ADG2_PHYMC
OG0013654	sp|O43602|DCX_HUMAN	tr|A0A455B3D2|A0A455B3D2_PHYMC
OG0013655	sp|O43617|TPPC3_HUMAN	tr|A0A2Y9FA56|A0A2Y9FA56_PHYMC
OG0013656	sp|O60828|PQBP1_HUMAN	tr|A0A2Y9S268|A0A2Y9S268_PHYMC
OG0013657	sp|O60841|IF2P_HUMAN	tr|A0A455BVW8|A0A455BVW8_PHYMC
OG0013658	sp|O75909|CCNK_HUMAN	tr|A0A2Y9TAJ1|A0A2Y9TAJ1_PHYMC
OG0013659	sp|P05060|SCG1_HUMAN	tr|A0A2Y9FJR2|A0A2Y9FJR2_PHYMC
OG0013660	sp|P05408|7B2_HUMAN	tr|A0A2Y9FG11|A0A2Y9FG11_PHYMC
OG0013661	sp|P17097|ZNF7_HUMAN	tr|A0A2Y9EMQ6|A0A2Y9EMQ6_PHYMC
OG0013662	sp|P32238|CCKAR_HUMAN	tr|A0A2Y9SG20|A0A2Y9SG20_PHYMC
OG0013663	sp|P40238|TPOR_HUMAN	tr|A0A2Y9F9D4|A0A2Y9F9D4_PHYMC
OG0013664	sp|P41250|GARS_HUMAN	tr|A0A2Y9FW49|A0A2Y9FW49_PHYMC
OG0013665	sp|P55808|XG_HUMAN	tr|A0A455BHK1|A0A455BHK1_PHYMC
OG0013666	sp|P62249|RS16_HUMAN	tr|A0A2Y9F4P8|A0A2Y9F4P8_PHYMC
OG0013667	sp|Q04671|P_HUMAN	tr|A0A2Y9S9B2|A0A2Y9S9B2_PHYMC
OG0013668	sp|Q13882|PTK6_HUMAN	tr|A0A2Y9EJC8|A0A2Y9EJC8_PHYMC
OG0013669	sp|Q15853|USF2_HUMAN	tr|A0A2Y9TFG3|A0A2Y9TFG3_PHYMC
OG0013670	sp|Q16827|PTPRO_HUMAN	tr|A0A455BTW8|A0A455BTW8_PHYMC
OG0013671	sp|Q53FP2|NACHO_HUMAN	tr|A0A2Y9EYG5|A0A2Y9EYG5_PHYMC
OG0013672	sp|Q5XG99|LYSM4_HUMAN	tr|A0A2Y9F541|A0A2Y9F541_PHYMC
OG0013673	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A2Y9ELD1|A0A2Y9ELD1_PHYMC
OG0013674	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A455AUV6|A0A455AUV6_PHYMC
OG0013675	sp|Q75QN2|INT8_HUMAN	tr|A0A2Y9RZ95|A0A2Y9RZ95_PHYMC
OG0013676	sp|Q86UY6|NAA40_HUMAN	tr|A0A2Y9EIG7|A0A2Y9EIG7_PHYMC
OG0013677	sp|Q86YD1|PTOV1_HUMAN	tr|A0A2Y9F0J2|A0A2Y9F0J2_PHYMC
OG0013678	sp|Q8IVU9|CBCO1_HUMAN	tr|A0A2Y9ETX8|A0A2Y9ETX8_PHYMC
OG0013679	sp|Q8N4C9|CQ078_HUMAN	tr|A0A2Y9T1Z9|A0A2Y9T1Z9_PHYMC
OG0013680	sp|Q8N5S3|CB073_HUMAN	tr|A0A2Y9ES69|A0A2Y9ES69_PHYMC
OG0013681	sp|Q8NF99|ZN397_HUMAN	tr|A0A2Y9SCJ4|A0A2Y9SCJ4_PHYMC
OG0013682	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A455BI93|A0A455BI93_PHYMC
OG0013683	sp|Q8WV48|CC107_HUMAN	tr|A0A2Y9T2C7|A0A2Y9T2C7_PHYMC
OG0013684	sp|Q8WWF1|CA054_HUMAN	tr|A0A455B5N6|A0A455B5N6_PHYMC
OG0013685	sp|Q8WWM9|CYGB_HUMAN	tr|A0A2Y9TDA0|A0A2Y9TDA0_PHYMC
OG0013686	sp|Q8WWW8|GAB3_HUMAN	tr|A0A2Y9S8I4|A0A2Y9S8I4_PHYMC
OG0013687	sp|Q96H72|S39AD_HUMAN	tr|A0A2Y9F1E6|A0A2Y9F1E6_PHYMC
OG0013688	sp|Q96QP1|ALPK1_HUMAN	tr|A0A2Y9S8S9|A0A2Y9S8S9_PHYMC
OG0013689	sp|Q96SL4|GPX7_HUMAN	tr|A0A2Y9EV28|A0A2Y9EV28_PHYMC
OG0013690	sp|Q96SZ6|CK5P1_HUMAN	tr|A0A2Y9T665|A0A2Y9T665_PHYMC
OG0013691	sp|Q99715|COCA1_HUMAN	tr|A0A2Y9EIB7|A0A2Y9EIB7_PHYMC
OG0013692	sp|Q99958|FOXC2_HUMAN	tr|A0A2Y9SW41|A0A2Y9SW41_PHYMC
OG0013693	sp|Q9BXY0|MAK16_HUMAN	tr|A0A2Y9FCX8|A0A2Y9FCX8_PHYMC
OG0013694	sp|Q9BYP8|KR171_HUMAN	tr|A0A2Y9FU73|A0A2Y9FU73_PHYMC
OG0013695	sp|Q9H2S6|TNMD_HUMAN	tr|A0A2Y9EVX1|A0A2Y9EVX1_PHYMC
OG0013696	sp|Q9H790|EXO5_HUMAN	tr|A0A2Y9FD41|A0A2Y9FD41_PHYMC
OG0013697	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A2Y9ST69|A0A2Y9ST69_PHYMC
OG0013698	sp|Q9NPA8|ENY2_HUMAN	tr|A0A2Y9F452|A0A2Y9F452_PHYMC
OG0013699	sp|Q9NRR1|CYTL1_HUMAN	tr|A0A455BI05|A0A455BI05_PHYMC
OG0013700	sp|Q9NVE7|PANK4_HUMAN	tr|A0A455B4A9|A0A455B4A9_PHYMC
OG0013701	sp|Q9P2G9|KLHL8_HUMAN	tr|A0A2Y9FD49|A0A2Y9FD49_PHYMC
OG0013702	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A2Y9FR58|A0A2Y9FR58_PHYMC
OG0013703	sp|Q9UJ96|KCNG2_HUMAN	tr|A0A455AHF7|A0A455AHF7_PHYMC
OG0013704	sp|Q9UK73|FEM1B_HUMAN	tr|A0A455BPB7|A0A455BPB7_PHYMC
OG0013705	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A455BZZ1|A0A455BZZ1_PHYMC
OG0013706	sp|Q9UPW5|CBPC1_HUMAN	tr|A0A2Y9TCN4|A0A2Y9TCN4_PHYMC
OG0013707	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A2Y9FV86|A0A2Y9FV86_PHYMC
OG0013708	sp|Q9Y5J5|PHLA3_HUMAN	tr|A0A2Y9TEH3|A0A2Y9TEH3_PHYMC
OG0013709	sp|Q9Y6N7|ROBO1_HUMAN	tr|A0A2Y9SBV6|A0A2Y9SBV6_PHYMC
OG0013710	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A2Y9EKK3|A0A2Y9EKK3_PHYMC
OG0013711	sp|I3L1E1|CS084_HUMAN	tr|A0A2Y9F1Q1|A0A2Y9F1Q1_PHYMC
OG0013712	sp|O43157|PLXB1_HUMAN	tr|A0A455AYA3|A0A455AYA3_PHYMC
OG0013713	sp|O60239|3BP5_HUMAN	tr|A0A2Y9S4V3|A0A2Y9S4V3_PHYMC
OG0013714	sp|O60563|CCNT1_HUMAN	tr|A0A2Y9ER92|A0A2Y9ER92_PHYMC
OG0013715	sp|O75592|MYCB2_HUMAN	tr|A0A2Y9SKU1|A0A2Y9SKU1_PHYMC
OG0013716	sp|O96013|PAK4_HUMAN	tr|A0A455AXH2|A0A455AXH2_PHYMC
OG0013717	sp|O96020|CCNE2_HUMAN	tr|A0A2Y9F7K2|A0A2Y9F7K2_PHYMC
OG0013718	sp|P00746|CFAD_HUMAN	tr|A0A2Y9FWE7|A0A2Y9FWE7_PHYMC
OG0013719	sp|P02655|APOC2_HUMAN	tr|A0A2Y9EG95|A0A2Y9EG95_PHYMC
OG0013720	sp|P05154|IPSP_HUMAN	tr|A0A455BTL0|A0A455BTL0_PHYMC
OG0013721	sp|P10768|ESTD_HUMAN	tr|A0A2Y9EIV5|A0A2Y9EIV5_PHYMC
OG0013722	sp|P13612|ITA4_HUMAN	tr|A0A2Y9F5U9|A0A2Y9F5U9_PHYMC
OG0013723	sp|P20916|MAG_HUMAN	tr|A0A455AYV1|A0A455AYV1_PHYMC
OG0013724	sp|P30533|AMRP_HUMAN	tr|A0A2Y9SHW3|A0A2Y9SHW3_PHYMC
OG0013725	sp|P47972|NPTX2_HUMAN	tr|A0A2Y9EWP2|A0A2Y9EWP2_PHYMC
OG0013726	sp|P57075|UBS3A_HUMAN	tr|A0A2Y9F270|A0A2Y9F270_PHYMC
OG0013727	sp|P60002|ELOF1_HUMAN	tr|A0A2Y9EQA8|A0A2Y9EQA8_PHYMC
OG0013728	sp|P83731|RL24_HUMAN	tr|A0A455C0V0|A0A455C0V0_PHYMC
OG0013729	sp|Q04941|PLP2_HUMAN	tr|A0A2Y9S5X0|A0A2Y9S5X0_PHYMC
OG0013730	sp|Q12766|HMGX3_HUMAN	tr|A0A2Y9FU93|A0A2Y9FU93_PHYMC
OG0013731	sp|Q14554|PDIA5_HUMAN	tr|A0A2Y9EUQ7|A0A2Y9EUQ7_PHYMC
OG0013732	sp|Q14694|UBP10_HUMAN	tr|A0A2Y9SPN1|A0A2Y9SPN1_PHYMC
OG0013733	sp|Q5T011|SZT2_HUMAN	tr|A0A455BAP4|A0A455BAP4_PHYMC
OG0013734	sp|Q5T4T6|SYC2L_HUMAN	tr|A0A2Y9SGW5|A0A2Y9SGW5_PHYMC
OG0013736	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A455BGA9|A0A455BGA9_PHYMC
OG0013737	sp|Q6NT16|S18B1_HUMAN	tr|A0A2Y9FHC3|A0A2Y9FHC3_PHYMC
OG0013738	sp|Q6PEX7|TEX38_HUMAN	tr|A0A2Y9FU65|A0A2Y9FU65_PHYMC
OG0013739	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A2Y9FGY3|A0A2Y9FGY3_PHYMC
OG0013740	sp|Q86SH2|ZAR1_HUMAN	tr|A0A2Y9TBY7|A0A2Y9TBY7_PHYMC
OG0013741	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A2Y9TKP2|A0A2Y9TKP2_PHYMC
OG0013742	sp|Q8N2U9|S66A2_HUMAN	tr|A0A455AHZ6|A0A455AHZ6_PHYMC
OG0013743	sp|Q8N4T0|CBPA6_HUMAN	tr|A0A2Y9SZV3|A0A2Y9SZV3_PHYMC
OG0013744	sp|Q8N6T3|ARFG1_HUMAN	tr|A0A455BYF9|A0A455BYF9_PHYMC
OG0013745	sp|Q8NG11|TSN14_HUMAN	tr|A0A455AMA5|A0A455AMA5_PHYMC
OG0013746	sp|Q8TE23|TS1R2_HUMAN	tr|A0A455B3R6|A0A455B3R6_PHYMC
OG0013747	sp|Q8WXS4|CCGL_HUMAN	tr|A0A2Y9SAP8|A0A2Y9SAP8_PHYMC
OG0013748	sp|Q96IY4|CBPB2_HUMAN	tr|A0A2Y9SYZ1|A0A2Y9SYZ1_PHYMC
OG0013749	sp|Q96L92|SNX27_HUMAN	tr|A0A2Y9RZL2|A0A2Y9RZL2_PHYMC
OG0013750	sp|Q96LC9|BMF_HUMAN	tr|A0A455BR91|A0A455BR91_PHYMC
OG0013751	sp|Q96TC7|RMD3_HUMAN	tr|A0A2Y9EZV4|A0A2Y9EZV4_PHYMC
OG0013752	sp|Q99466|NOTC4_HUMAN	tr|A0A2Y9FCN7|A0A2Y9FCN7_PHYMC
OG0013753	sp|Q99538|LGMN_HUMAN	tr|A0A2Y9FNQ9|A0A2Y9FNQ9_PHYMC
OG0013754	sp|Q99572|P2RX7_HUMAN	tr|A0A2Y9SKJ4|A0A2Y9SKJ4_PHYMC
OG0013755	sp|Q9BV57|MTND_HUMAN	tr|A0A2Y9S7Y8|A0A2Y9S7Y8_PHYMC
OG0013756	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A2Y9S7P4|A0A2Y9S7P4_PHYMC
OG0013757	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A2Y9EEZ7|A0A2Y9EEZ7_PHYMC
OG0013758	sp|Q9H6H4|REEP4_HUMAN	tr|A0A2Y9FP54|A0A2Y9FP54_PHYMC
OG0013759	sp|Q9H6U8|ALG9_HUMAN	tr|A0A2Y9TFR7|A0A2Y9TFR7_PHYMC
OG0013760	sp|Q9H7X0|NAA60_HUMAN	tr|A0A2Y9SPK5|A0A2Y9SPK5_PHYMC
OG0013761	sp|Q9HCE5|MET14_HUMAN	tr|A0A2Y9SFZ8|A0A2Y9SFZ8_PHYMC
OG0013762	sp|Q9NQX5|NPDC1_HUMAN	tr|A0A455B1I0|A0A455B1I0_PHYMC
OG0013763	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A455B6A4|A0A455B6A4_PHYMC
OG0013764	sp|Q9NY93|DDX56_HUMAN	tr|A0A2Y9FJL1|A0A2Y9FJL1_PHYMC
OG0013765	sp|Q9P0M9|RM27_HUMAN	tr|A0A2Y9EIN7|A0A2Y9EIN7_PHYMC
OG0013766	sp|Q9P298|HIG1B_HUMAN	tr|A0A2Y9TAB8|A0A2Y9TAB8_PHYMC
OG0013767	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A455AQY3|A0A455AQY3_PHYMC
OG0013768	sp|Q9UDX5|MTFP1_HUMAN	tr|A0A2Y9FSJ7|A0A2Y9FSJ7_PHYMC
OG0013769	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A2Y9T025|A0A2Y9T025_PHYMC
OG0013770	sp|Q9UI14|PRAF1_HUMAN	tr|A0A2Y9EHU2|A0A2Y9EHU2_PHYMC
OG0013771	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A455B2X5|A0A455B2X5_PHYMC
OG0013772	sp|A2RUS2|DEND3_HUMAN	tr|A0A455B195|A0A455B195_PHYMC
OG0013773	sp|A6NIX2|WTIP_HUMAN	tr|A0A2Y9TDT7|A0A2Y9TDT7_PHYMC
OG0013774	sp|O14561|ACPM_HUMAN	tr|A0A2Y9EPJ8|A0A2Y9EPJ8_PHYMC
OG0013775	sp|O43299|AP5Z1_HUMAN	tr|A0A455CAZ7|A0A455CAZ7_PHYMC
OG0013776	sp|O43933|PEX1_HUMAN	tr|A0A2Y9EJP5|A0A2Y9EJP5_PHYMC
OG0013777	sp|O60232|ZNRD2_HUMAN	tr|A0A2Y9THR6|A0A2Y9THR6_PHYMC
OG0013778	sp|O60347|TBC12_HUMAN	tr|A0A2Y9SNK0|A0A2Y9SNK0_PHYMC
OG0013779	sp|O60513|B4GT4_HUMAN	tr|A0A2Y9SIB4|A0A2Y9SIB4_PHYMC
OG0013780	sp|O60895|RAMP2_HUMAN	tr|A0A2Y9EH06|A0A2Y9EH06_PHYMC
OG0013781	sp|O95528|GTR10_HUMAN	tr|A0A2Y9T1M7|A0A2Y9T1M7_PHYMC
OG0013782	sp|O95822|DCMC_HUMAN	tr|A0A455AX40|A0A455AX40_PHYMC
OG0013783	sp|O95947|TBX6_HUMAN	tr|A0A2Y9SLT2|A0A2Y9SLT2_PHYMC
OG0013784	sp|P04118|COL_HUMAN	tr|A0A2Y9EXV3|A0A2Y9EXV3_PHYMC
OG0013785	sp|P04637|P53_HUMAN	tr|A0A455C1G1|A0A455C1G1_PHYMC
OG0013786	sp|P15172|MYOD1_HUMAN	tr|A0A455C6N4|A0A455C6N4_PHYMC
OG0013787	sp|P15954|COX7C_HUMAN	tr|A0A2Y9FB51|A0A2Y9FB51_PHYMC
OG0013788	sp|P23276|KELL_HUMAN	tr|A0A455BN07|A0A455BN07_PHYMC
OG0013789	sp|P27540|ARNT_HUMAN	tr|A0A2Y9FTY4|A0A2Y9FTY4_PHYMC
OG0013790	sp|P31937|3HIDH_HUMAN	tr|A0A2Y9FU47|A0A2Y9FU47_PHYMC
OG0013791	sp|P50914|RL14_HUMAN	tr|A0A2Y9F6W4|A0A2Y9F6W4_PHYMC
OG0013792	sp|P56589|PEX3_HUMAN	tr|A0A2Y9F3A6|A0A2Y9F3A6_PHYMC
OG0013793	sp|P62081|RS7_HUMAN	tr|A0A2Y9SBQ0|A0A2Y9SBQ0_PHYMC
OG0013794	sp|Q01415|GALK2_HUMAN	tr|A0A2Y9S264|A0A2Y9S264_PHYMC
OG0013795	sp|Q02338|BDH_HUMAN	tr|A0A455BHC8|A0A455BHC8_PHYMC
OG0013796	sp|Q06187|BTK_HUMAN	tr|A0A2Y9FBB9|A0A2Y9FBB9_PHYMC
OG0013797	sp|Q08211|DHX9_HUMAN	tr|A0A2Y9EZM6|A0A2Y9EZM6_PHYMC
OG0013798	sp|Q13228|SBP1_HUMAN	tr|A0A2Y9FWX4|A0A2Y9FWX4_PHYMC
OG0013799	sp|Q13610|PWP1_HUMAN	tr|A0A2Y9T589|A0A2Y9T589_PHYMC
OG0013800	sp|Q13868|EXOS2_HUMAN	tr|A0A2Y9T293|A0A2Y9T293_PHYMC
OG0013801	sp|Q14714|SSPN_HUMAN	tr|A0A2Y9EPC3|A0A2Y9EPC3_PHYMC
OG0013802	sp|Q14CW9|AT7L3_HUMAN	tr|A0A2Y9FPA4|A0A2Y9FPA4_PHYMC
OG0013803	sp|Q30201|HFE_HUMAN	tr|A0A2Y9FQJ8|A0A2Y9FQJ8_PHYMC
OG0013804	sp|Q53G59|KLH12_HUMAN	tr|A0A2Y9T9N2|A0A2Y9T9N2_PHYMC
OG0013805	sp|Q5FWF7|FBX48_HUMAN	tr|A0A455C970|A0A455C970_PHYMC
OG0013806	sp|Q5R3I4|TTC38_HUMAN	tr|A0A455BCS8|A0A455BCS8_PHYMC
OG0013807	sp|Q5T2D2|TRML2_HUMAN	tr|A0A2Y9FDK3|A0A2Y9FDK3_PHYMC
OG0013808	sp|Q6AI12|ANR40_HUMAN	tr|A0A2Y9EKP7|A0A2Y9EKP7_PHYMC
OG0013809	sp|Q6IQ23|PKHA7_HUMAN	tr|A0A455C6L0|A0A455C6L0_PHYMC
OG0013810	sp|Q6PKC3|TXD11_HUMAN	tr|A0A455ARZ6|A0A455ARZ6_PHYMC
OG0013811	sp|Q6WN34|CRDL2_HUMAN	tr|A0A2Y9FEG6|A0A2Y9FEG6_PHYMC
OG0013812	sp|Q6YFQ2|CX6B2_HUMAN	tr|A0A2Y9SC34|A0A2Y9SC34_PHYMC
OG0013813	sp|Q6ZN17|LN28B_HUMAN	tr|A0A2Y9EYC0|A0A2Y9EYC0_PHYMC
OG0013814	sp|Q8N350|CBARP_HUMAN	tr|A0A2Y9TFZ2|A0A2Y9TFZ2_PHYMC
OG0013815	sp|Q8N5V2|NGEF_HUMAN	tr|A0A455B201|A0A455B201_PHYMC
OG0013816	sp|Q8NAP3|ZBT38_HUMAN	tr|A0A455B7S7|A0A455B7S7_PHYMC
OG0013817	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A2Y9RYD2|A0A2Y9RYD2_PHYMC
OG0013818	sp|Q8NET5|NFAM1_HUMAN	tr|A0A2Y9T260|A0A2Y9T260_PHYMC
OG0013819	sp|Q92772|CDKL2_HUMAN	tr|A0A2Y9F3B1|A0A2Y9F3B1_PHYMC
OG0013820	sp|Q969V5|MUL1_HUMAN	tr|A0A2Y9SS73|A0A2Y9SS73_PHYMC
OG0013821	sp|Q96JQ0|PCD16_HUMAN	tr|A0A2Y9S7F2|A0A2Y9S7F2_PHYMC
OG0013822	sp|Q96LW7|CAR19_HUMAN	tr|A0A455BQ34|A0A455BQ34_PHYMC
OG0013823	sp|Q96NB2|SFXN2_HUMAN	tr|A0A455AZ45|A0A455AZ45_PHYMC
OG0013824	sp|Q96RK1|CITE4_HUMAN	tr|A0A2Y9ETP6|A0A2Y9ETP6_PHYMC
OG0013825	sp|Q99501|GA2L1_HUMAN	tr|A0A2Y9EIJ6|A0A2Y9EIJ6_PHYMC
OG0013826	sp|Q9BXC0|HCAR1_HUMAN	tr|A0A2Y9FUU3|A0A2Y9FUU3_PHYMC
OG0013827	sp|Q9GZZ0|HXD1_HUMAN	tr|A0A2Y9F0G1|A0A2Y9F0G1_PHYMC
OG0013828	sp|Q9H175|CSRN2_HUMAN	tr|A0A2Y9F2V0|A0A2Y9F2V0_PHYMC
OG0013829	sp|Q9H3G5|CPVL_HUMAN	tr|A0A2Y9TBA8|A0A2Y9TBA8_PHYMC
OG0013830	sp|Q9H5F2|CK001_HUMAN	tr|A0A2Y9FQ72|A0A2Y9FQ72_PHYMC
OG0013831	sp|Q9HD47|MOG1_HUMAN	tr|A0A2Y9FM53|A0A2Y9FM53_PHYMC
OG0013832	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A2Y9FV24|A0A2Y9FV24_PHYMC
OG0013833	sp|Q9UQ03|COR2B_HUMAN	tr|A0A455B000|A0A455B000_PHYMC
OG0013834	sp|Q9UQB8|BAIP2_HUMAN	tr|A0A2Y9T5D6|A0A2Y9T5D6_PHYMC
OG0013835	sp|Q9Y235|ABEC2_HUMAN	tr|A0A2Y9FCC6|A0A2Y9FCC6_PHYMC
OG0013836	sp|Q9Y2H5|PKHA6_HUMAN	tr|A0A455B572|A0A455B572_PHYMC
OG0013837	sp|Q9Y2M5|KLH20_HUMAN	tr|A0A2Y9TK02|A0A2Y9TK02_PHYMC
OG0013838	sp|Q9Y2R4|DDX52_HUMAN	tr|A0A2Y9EXW3|A0A2Y9EXW3_PHYMC
OG0013839	sp|Q9Y6K9|NEMO_HUMAN	tr|A0A455ANA1|A0A455ANA1_PHYMC
OG0013840	sp|O14734|ACOT8_HUMAN	tr|A0A2Y9F5C7|A0A2Y9F5C7_PHYMC
OG0013841	sp|O95870|ABHGA_HUMAN	tr|A0A455AH75|A0A455AH75_PHYMC
OG0013842	sp|O95989|NUDT3_HUMAN	tr|A0A455AF40|A0A455AF40_PHYMC
OG0013843	sp|P09234|RU1C_HUMAN	tr|A0A2Y9EP42|A0A2Y9EP42_PHYMC
OG0013844	sp|P09564|CD7_HUMAN	tr|A0A2Y9FKY4|A0A2Y9FKY4_PHYMC
OG0013845	sp|P19256|LFA3_HUMAN	tr|A0A2Y9F7R2|A0A2Y9F7R2_PHYMC
OG0013846	sp|P30203|CD6_HUMAN	tr|A0A2Y9THQ3|A0A2Y9THQ3_PHYMC
OG0013847	sp|P37023|ACVL1_HUMAN	tr|A0A2Y9SMQ1|A0A2Y9SMQ1_PHYMC
OG0013848	sp|P48169|GBRA4_HUMAN	tr|A0A2Y9FA62|A0A2Y9FA62_PHYMC
OG0013849	sp|P48552|NRIP1_HUMAN	tr|A0A2Y9SBQ7|A0A2Y9SBQ7_PHYMC
OG0013850	sp|P49908|SEPP1_HUMAN	tr|A0A2Y9FBW7|A0A2Y9FBW7_PHYMC
OG0013851	sp|P51575|P2RX1_HUMAN	tr|A0A455CA31|A0A455CA31_PHYMC
OG0013852	sp|P51826|AFF3_HUMAN	tr|A0A455BUC9|A0A455BUC9_PHYMC
OG0013853	sp|P53539|FOSB_HUMAN	tr|A0A2Y9EIM1|A0A2Y9EIM1_PHYMC
OG0013854	sp|Q04756|HGFA_HUMAN	tr|A0A2Y9S9A0|A0A2Y9S9A0_PHYMC
OG0013855	sp|Q12770|SCAP_HUMAN	tr|A0A2Y9SN83|A0A2Y9SN83_PHYMC
OG0013856	sp|Q12874|SF3A3_HUMAN	tr|A0A455B5H4|A0A455B5H4_PHYMC
OG0013857	sp|Q12904|AIMP1_HUMAN	tr|A0A2Y9FEW0|A0A2Y9FEW0_PHYMC
OG0013858	sp|Q15058|KIF14_HUMAN	tr|A0A2Y9T626|A0A2Y9T626_PHYMC
OG0013859	sp|Q15465|SHH_HUMAN	tr|A0A2Y9TF56|A0A2Y9TF56_PHYMC
OG0013860	sp|Q15569|TESK1_HUMAN	tr|A0A2Y9ETW4|A0A2Y9ETW4_PHYMC
OG0013861	sp|Q16612|NREP_HUMAN	tr|A0A2Y9FD30|A0A2Y9FD30_PHYMC
OG0013862	sp|Q2NKJ3|CTC1_HUMAN	tr|A0A455C143|A0A455C143_PHYMC
OG0013863	sp|Q53EL6|PDCD4_HUMAN	tr|A0A2Y9SG50|A0A2Y9SG50_PHYMC
OG0013864	sp|Q53LP3|SWAHC_HUMAN	tr|A0A2Y9S988|A0A2Y9S988_PHYMC
OG0013865	sp|Q5JXC2|MIIP_HUMAN	tr|A0A2Y9FSJ9|A0A2Y9FSJ9_PHYMC
OG0013866	sp|Q5T4B2|GT253_HUMAN	tr|A0A455C9V2|A0A455C9V2_PHYMC
OG0013867	sp|Q5VWX1|KHDR2_HUMAN	tr|A0A2Y9SQ83|A0A2Y9SQ83_PHYMC
OG0013868	sp|Q6ZRC1|CD050_HUMAN	tr|A0A455BKG2|A0A455BKG2_PHYMC
OG0013869	sp|Q7RTS5|OTOP3_HUMAN	tr|A0A2Y9EDZ0|A0A2Y9EDZ0_PHYMC
