Orthogroup	Homo_sapiens	Pan_paniscus
OG0011324	sp|Q13435|SF3B2_HUMAN	tr|A0A2R8ZB77|A0A2R8ZB77_PANPA
OG0011325	sp|Q15599|NHRF2_HUMAN	tr|A0A2R9A8L0|A0A2R9A8L0_PANPA
OG0011326	sp|Q16082|HSPB2_HUMAN	tr|A0A2R9CIR8|A0A2R9CIR8_PANPA
OG0011327	sp|Q3MIP1|IPIL2_HUMAN	tr|A0A2R8Z835|A0A2R8Z835_PANPA
OG0011328	sp|Q5VU43|MYOME_HUMAN	tr|A0A2R8ZBU3|A0A2R8ZBU3_PANPA
OG0011329	sp|Q5VUA4|ZN318_HUMAN	tr|A0A2R9ACZ3|A0A2R9ACZ3_PANPA
OG0011330	sp|Q6ICG8|WBP2L_HUMAN	tr|A0A2R9BQ22|A0A2R9BQ22_PANPA
OG0011331	sp|Q6P2E9|EDC4_HUMAN	tr|A0A2R9AW25|A0A2R9AW25_PANPA
OG0011332	sp|Q6PEZ8|PONL1_HUMAN	tr|A0A2R8ZN75|A0A2R8ZN75_PANPA
OG0011333	sp|Q70CQ4|UBP31_HUMAN	tr|A0A2R8Z7T1|A0A2R8Z7T1_PANPA
OG0011334	sp|Q7RTZ1|OVCH2_HUMAN	tr|A0A2R9AGV0|A0A2R9AGV0_PANPA
OG0011335	sp|Q7Z4R8|CF120_HUMAN	tr|A0A2R8ZPE5|A0A2R8ZPE5_PANPA
OG0011336	sp|Q7Z569|BRAP_HUMAN	tr|A0A2R9CBI1|A0A2R9CBI1_PANPA
OG0011337	sp|Q7Z5W3|BN3D2_HUMAN	tr|A0A2R8ZI03|A0A2R8ZI03_PANPA
OG0011338	sp|Q8IXY8|PPIL6_HUMAN	tr|A0A2R9CQY2|A0A2R9CQY2_PANPA
OG0011339	sp|Q8IY42|CD019_HUMAN	tr|A0A2R9BBG2|A0A2R9BBG2_PANPA
OG0011340	sp|Q8N5G2|MACOI_HUMAN	tr|A0A2R9CDE8|A0A2R9CDE8_PANPA
OG0011341	sp|Q8N7C0|LRC52_HUMAN	tr|A0A2R9CBL5|A0A2R9CBL5_PANPA
OG0011342	sp|Q8NA29|NLS1_HUMAN	tr|A0A2R9BJP3|A0A2R9BJP3_PANPA
OG0011343	sp|Q8NBH2|KY_HUMAN	tr|A0A2R9B4L1|A0A2R9B4L1_PANPA
OG0011344	sp|Q8NFR3|SPTSB_HUMAN	tr|A0A2R8ZA07|A0A2R8ZA07_PANPA
OG0011345	sp|Q8TF68|ZN384_HUMAN	tr|A0A2R9CIT6|A0A2R9CIT6_PANPA
OG0011346	sp|Q9BRP0|OVOL2_HUMAN	tr|A0A2R9ATV1|A0A2R9ATV1_PANPA
OG0011347	sp|Q9BS26|ERP44_HUMAN	tr|A0A2R9CE71|A0A2R9CE71_PANPA
OG0011348	sp|Q9BV44|THUM3_HUMAN	tr|A0A2R8ZQS5|A0A2R8ZQS5_PANPA
OG0011349	sp|Q9BVW6|SMIM2_HUMAN	tr|A0A2R9A9K6|A0A2R9A9K6_PANPA
OG0011350	sp|Q9BWW9|APOL5_HUMAN	tr|A0A2R9CJV0|A0A2R9CJV0_PANPA
OG0011351	sp|Q9H0A3|T191A_HUMAN	tr|A0A2R9ASP5|A0A2R9ASP5_PANPA
OG0011352	sp|Q9H3D4|P63_HUMAN	tr|A0A2R9BLB5|A0A2R9BLB5_PANPA
OG0011353	sp|Q9HB96|FANCE_HUMAN	tr|A0A2R9B206|A0A2R9B206_PANPA
OG0011354	sp|Q9NPG2|NGB_HUMAN	tr|A0A2R9C3L3|A0A2R9C3L3_PANPA
OG0011355	sp|Q9NQ88|TIGAR_HUMAN	tr|A0A2R9A823|A0A2R9A823_PANPA
OG0011356	sp|Q9NQC1|JADE2_HUMAN	tr|A0A2R9BS56|A0A2R9BS56_PANPA
OG0011357	sp|Q9NVH1|DJC11_HUMAN	tr|A0A2R8ZJI4|A0A2R8ZJI4_PANPA
OG0011358	sp|Q9P0N9|TBCD7_HUMAN	tr|A0A2R9CS18|A0A2R9CS18_PANPA
OG0011359	sp|Q9P2K1|C2D2A_HUMAN	tr|A0A2R9C5F5|A0A2R9C5F5_PANPA
OG0011360	sp|Q9UBC1|IKBL1_HUMAN	tr|A0A2R9C1H9|A0A2R9C1H9_PANPA
OG0011361	sp|Q9UQF2|JIP1_HUMAN	tr|A0A2R8ZBG8|A0A2R8ZBG8_PANPA
OG0011362	sp|Q9Y4X0|AMMR1_HUMAN	tr|A0A2R9C5P4|A0A2R9C5P4_PANPA
OG0011363	sp|Q9Y5B6|PAXB1_HUMAN	tr|A0A2R9AZS0|A0A2R9AZS0_PANPA
OG0011364	sp|A0A0A6YYK6|TVA16_HUMAN	tr|A0A2R9ANY6|A0A2R9ANY6_PANPA
OG0011366	sp|A0A1B0GWB2|PRT1B_HUMAN	tr|A0A2R9ATQ9|A0A2R9ATQ9_PANPA
OG0011367	sp|A6NJG2|SWAHD_HUMAN	tr|A0A2R9C0Q9|A0A2R9C0Q9_PANPA
OG0011368	sp|E7EW31|PROB1_HUMAN	tr|A0A2R8ZGE5|A0A2R8ZGE5_PANPA
OG0011369	sp|O75264|SIM24_HUMAN	tr|A0A2R9C6F6|A0A2R9C6F6_PANPA
OG0011370	sp|O94830|DDHD2_HUMAN	tr|A0A2R8ZVM6|A0A2R8ZVM6_PANPA
OG0011371	sp|O95793|STAU1_HUMAN	tr|A0A2R9AQC0|A0A2R9AQC0_PANPA
OG0011372	sp|O95859|TSN12_HUMAN	tr|A0A2R9AU53|A0A2R9AU53_PANPA
OG0011373	sp|P08758|ANXA5_HUMAN	tr|A0A2R9AHE1|A0A2R9AHE1_PANPA
OG0011374	sp|P09693|CD3G_HUMAN	tr|A0A2R8ZVB5|A0A2R8ZVB5_PANPA
OG0011375	sp|P0C2S0|CTXN2_HUMAN	tr|A0A2R8ZFT5|A0A2R8ZFT5_PANPA
OG0011376	sp|P11086|PNMT_HUMAN	tr|A0A2R9ARD0|A0A2R9ARD0_PANPA
OG0011377	sp|P13591|NCAM1_HUMAN	tr|A0A2R9BJ66|A0A2R9BJ66_PANPA
OG0011378	sp|P21964|COMT_HUMAN	tr|A0A2R9A042|A0A2R9A042_PANPA
OG0011379	sp|P51161|FABP6_HUMAN	tr|A0A2R9CCH1|A0A2R9CCH1_PANPA
OG0011380	sp|P54852|EMP3_HUMAN	tr|A0A2R9CBG2|A0A2R9CBG2_PANPA
OG0011381	sp|P56597|NDK5_HUMAN	tr|A0A2R9ADE6|A0A2R9ADE6_PANPA
OG0011382	sp|Q0VDI3|TM267_HUMAN	tr|A0A2R8Z687|A0A2R8Z687_PANPA
OG0011383	sp|Q12870|TCF15_HUMAN	tr|A0A2R8ZV03|A0A2R8ZV03_PANPA
OG0011384	sp|Q14527|HLTF_HUMAN	tr|A0A2R9ADQ8|A0A2R9ADQ8_PANPA
OG0011385	sp|Q53QV2|LBH_HUMAN	tr|A0A2R9ALX7|A0A2R9ALX7_PANPA
OG0011386	sp|Q5C9Z4|NOM1_HUMAN	tr|A0A2R9C623|A0A2R9C623_PANPA
OG0011387	sp|Q5SVQ8|ZBT41_HUMAN	tr|A0A2R9A3V4|A0A2R9A3V4_PANPA
OG0011388	sp|Q5VWQ0|RSBN1_HUMAN	tr|A0A2R9A297|A0A2R9A297_PANPA
OG0011389	sp|Q6NXT1|ANR54_HUMAN	tr|A0A2R9AWS9|A0A2R9AWS9_PANPA
OG0011390	sp|Q6SJ96|TBPL2_HUMAN	tr|A0A2R9AQ02|A0A2R9AQ02_PANPA
OG0011391	sp|Q6UWW9|TM207_HUMAN	tr|A0A2R8Z6Z3|A0A2R8Z6Z3_PANPA
OG0011392	sp|Q6ZQN7|SO4C1_HUMAN	tr|A0A2R9CNF7|A0A2R9CNF7_PANPA
OG0011393	sp|Q8IV50|LYSM2_HUMAN	tr|A0A2R9C216|A0A2R9C216_PANPA
OG0011394	sp|Q8IWE5|PKHM2_HUMAN	tr|A0A2R9BCR9|A0A2R9BCR9_PANPA
OG0011395	sp|Q8IWU2|LMTK2_HUMAN	tr|A0A2R9AP51|A0A2R9AP51_PANPA
OG0011396	sp|Q8IWY9|CDAN1_HUMAN	tr|A0A2R9AV49|A0A2R9AV49_PANPA
OG0011397	sp|Q8IZ16|SACDR_HUMAN	tr|A0A2R9CFK9|A0A2R9CFK9_PANPA
OG0011398	sp|Q8N6H7|ARFG2_HUMAN	tr|A0A2R9AEI5|A0A2R9AEI5_PANPA
OG0011399	sp|Q8NB15|ZN511_HUMAN	tr|A0A2R8ZKI8|A0A2R8ZKI8_PANPA
OG0011400	sp|Q8NBZ0|IN80E_HUMAN	tr|A0A2R9CIS9|A0A2R9CIS9_PANPA
OG0011401	sp|Q8NC42|RN149_HUMAN	tr|A0A2R9CLJ8|A0A2R9CLJ8_PANPA
OG0011402	sp|Q8NCF5|NF2IP_HUMAN	tr|A0A2R9AQK6|A0A2R9AQK6_PANPA
OG0011403	sp|Q8ND30|LIPB2_HUMAN	tr|A0A2R9C1W3|A0A2R9C1W3_PANPA
OG0011404	sp|Q8ND82|Z280C_HUMAN	tr|A0A2R8ZVK6|A0A2R8ZVK6_PANPA
OG0011405	sp|Q8WV92|MITD1_HUMAN	tr|A0A2R9A806|A0A2R9A806_PANPA
OG0011406	sp|Q8WVY7|UBCP1_HUMAN	tr|A0A2R9AF35|A0A2R9AF35_PANPA
OG0011407	sp|Q8WYL5|SSH1_HUMAN	tr|A0A2R9ACX7|A0A2R9ACX7_PANPA
OG0011408	sp|Q969R5|LMBL2_HUMAN	tr|A0A2R9C1E1|A0A2R9C1E1_PANPA
OG0011409	sp|Q96C34|RUND1_HUMAN	tr|A0A2R8ZJS6|A0A2R8ZJS6_PANPA
OG0011410	sp|Q96F05|CK024_HUMAN	tr|A0A2R9AAU4|A0A2R9AAU4_PANPA
OG0011411	sp|Q9H074|PAIP1_HUMAN	tr|A0A2R9BCK4|A0A2R9BCK4_PANPA
OG0011412	sp|Q9H082|RB33B_HUMAN	tr|A0A2R9CHS4|A0A2R9CHS4_PANPA
OG0011413	sp|Q9H147|TDIF1_HUMAN	tr|A0A2R8ZVI0|A0A2R8ZVI0_PANPA
OG0011414	sp|Q9H1R3|MYLK2_HUMAN	tr|A0A2R9C2Z8|A0A2R9C2Z8_PANPA
OG0011415	sp|Q9H8M5|CNNM2_HUMAN	tr|A0A2R9AH81|A0A2R9AH81_PANPA
OG0011416	sp|Q9H902|REEP1_HUMAN	tr|A0A2R9BZ28|A0A2R9BZ28_PANPA
OG0011417	sp|Q9H930|SP14L_HUMAN	tr|A0A2R9C8Y5|A0A2R9C8Y5_PANPA
OG0011418	sp|Q9NPF7|IL23A_HUMAN	tr|A0A2R9CIV0|A0A2R9CIV0_PANPA
OG0011419	sp|Q9NVC6|MED17_HUMAN	tr|A0A2R9BM54|A0A2R9BM54_PANPA
OG0011420	sp|Q9NWM8|FKB14_HUMAN	tr|A0A2R8ZP13|A0A2R8ZP13_PANPA
OG0011421	sp|Q9UIF7|MUTYH_HUMAN	tr|A0A2R9AF62|A0A2R9AF62_PANPA
OG0011422	sp|Q9Y4P3|TBL2_HUMAN	tr|A0A2R9AS06|A0A2R9AS06_PANPA
OG0011423	sp|Q9Y597|KCTD3_HUMAN	tr|A0A2R9C9M4|A0A2R9C9M4_PANPA
OG0011424	sp|Q9Y6I8|PXMP4_HUMAN	tr|A0A2R9A1K1|A0A2R9A1K1_PANPA
OG0011425	sp|A0A0B4J272|TVA24_HUMAN	tr|A0A2R9ALW0|A0A2R9ALW0_PANPA
OG0011426	sp|A4D126|ISPD_HUMAN	tr|A0A2R9AYY5|A0A2R9AYY5_PANPA
OG0011427	sp|A6NH11|GLTD2_HUMAN	tr|A0A2R9ALF6|A0A2R9ALF6_PANPA
OG0011429	sp|O15527|OGG1_HUMAN	tr|A0A2R9AA36|A0A2R9AA36_PANPA
OG0011430	sp|O43167|ZBT24_HUMAN	tr|A0A2R8ZFD9|A0A2R8ZFD9_PANPA
OG0011431	sp|O95190|OAZ2_HUMAN	tr|A0A2R9B1C3|A0A2R9B1C3_PANPA
OG0011432	sp|P10176|COX8A_HUMAN	sp|P60181|COX8A_PANPA
OG0011433	sp|P10747|CD28_HUMAN	tr|A0A2R9B296|A0A2R9B296_PANPA
OG0011434	sp|P11686|PSPC_HUMAN	tr|A0A2R9BVW5|A0A2R9BVW5_PANPA
OG0011435	sp|P13671|CO6_HUMAN	tr|A0A2R9B8Y5|A0A2R9B8Y5_PANPA
OG0011436	sp|P16581|LYAM2_HUMAN	tr|A0A2R9C2I0|A0A2R9C2I0_PANPA
OG0011437	sp|P17481|HXB8_HUMAN	tr|A0A2R9B7H4|A0A2R9B7H4_PANPA
OG0011438	sp|P24593|IBP5_HUMAN	tr|A0A2R8ZQV0|A0A2R8ZQV0_PANPA
OG0011439	sp|P31260|HXA10_HUMAN	tr|A0A2R9A2F8|A0A2R9A2F8_PANPA
OG0011440	sp|P31327|CPSM_HUMAN	tr|A0A2R9BI42|A0A2R9BI42_PANPA
OG0011441	sp|P40121|CAPG_HUMAN	tr|A0A2R9BD95|A0A2R9BD95_PANPA
OG0011442	sp|P48145|NPBW1_HUMAN	tr|A0A2R9AXI1|A0A2R9AXI1_PANPA
OG0011443	sp|P48723|HSP13_HUMAN	tr|A0A2R9CIK6|A0A2R9CIK6_PANPA
OG0011444	sp|P53672|CRBA2_HUMAN	tr|A0A2R8ZH79|A0A2R8ZH79_PANPA
OG0011445	sp|P61026|RAB10_HUMAN	tr|A0A2R9AHS8|A0A2R9AHS8_PANPA
OG0011446	sp|Q01433|AMPD2_HUMAN	tr|A0A2R9A068|A0A2R9A068_PANPA
OG0011447	sp|Q03164|KMT2A_HUMAN	tr|A0A2R9AI62|A0A2R9AI62_PANPA
OG0011448	sp|Q08188|TGM3_HUMAN	tr|A0A2R9AJY8|A0A2R9AJY8_PANPA
OG0011449	sp|Q12929|EPS8_HUMAN	tr|A0A2R9BSG7|A0A2R9BSG7_PANPA
OG0011450	sp|Q13519|PNOC_HUMAN	tr|A0A2R9AJZ7|A0A2R9AJZ7_PANPA
OG0011451	sp|Q14154|DELE1_HUMAN	tr|A0A2R9CFL9|A0A2R9CFL9_PANPA
OG0011452	sp|Q4ADV7|RIC1_HUMAN	tr|A0A2R9BZH7|A0A2R9BZH7_PANPA
OG0011453	sp|Q6T310|RSLBA_HUMAN	tr|A0A2R8ZX26|A0A2R8ZX26_PANPA
OG0011454	sp|Q71H61|ILDR2_HUMAN	tr|A0A2R9BEQ8|A0A2R9BEQ8_PANPA
OG0011455	sp|Q7Z572|SPT21_HUMAN	tr|A0A2R9CDD4|A0A2R9CDD4_PANPA
OG0011456	sp|Q7Z5A9|TAFA1_HUMAN	tr|A0A2R9ATL0|A0A2R9ATL0_PANPA
OG0011457	sp|Q86VS8|HOOK3_HUMAN	tr|A0A2R9BV58|A0A2R9BV58_PANPA
OG0011458	sp|Q8IUH2|CREG2_HUMAN	tr|A0A2R9CMA0|A0A2R9CMA0_PANPA
OG0011459	sp|Q8IVB4|SL9A9_HUMAN	tr|A0A2R9BZU3|A0A2R9BZU3_PANPA
OG0011460	sp|Q8IYK2|CC105_HUMAN	tr|A0A2R8ZHU7|A0A2R8ZHU7_PANPA
OG0011461	sp|Q8N1S5|S39AB_HUMAN	tr|A0A2R9CCU6|A0A2R9CCU6_PANPA
OG0011462	sp|Q8N6K0|TEX29_HUMAN	tr|A0A2R9BB57|A0A2R9BB57_PANPA
OG0011463	sp|Q8N7E2|CBLL2_HUMAN	tr|A0A2R8Z955|A0A2R8Z955_PANPA
OG0011464	sp|Q8N8A6|DDX51_HUMAN	tr|A0A2R9A1J1|A0A2R9A1J1_PANPA
OG0011465	sp|Q8NCL8|TM116_HUMAN	tr|A0A2R9B7C8|A0A2R9B7C8_PANPA
OG0011466	sp|Q8NCR0|B3GL2_HUMAN	tr|A0A2R9B8J8|A0A2R9B8J8_PANPA
OG0011467	sp|Q8NFU7|TET1_HUMAN	tr|A0A2R9BMN5|A0A2R9BMN5_PANPA
OG0011468	sp|Q8TAQ9|SUN3_HUMAN	tr|A0A2R9AUS5|A0A2R9AUS5_PANPA
OG0011469	sp|Q8TB92|HMGC2_HUMAN	tr|A0A2R9ALA9|A0A2R9ALA9_PANPA
OG0011470	sp|Q92482|AQP3_HUMAN	tr|A0A2R9CE25|A0A2R9CE25_PANPA
OG0011471	sp|Q92567|F168A_HUMAN	tr|A0A2R9CEJ3|A0A2R9CEJ3_PANPA
OG0011472	sp|Q96C10|DHX58_HUMAN	tr|A0A2R9AG97|A0A2R9AG97_PANPA
OG0011473	sp|Q96DT7|ZBT10_HUMAN	tr|A0A2R8ZZC3|A0A2R8ZZC3_PANPA
OG0011474	sp|Q96K37|S35E1_HUMAN	tr|A0A2R8ZWG5|A0A2R8ZWG5_PANPA
OG0011475	sp|Q96LB4|VATG3_HUMAN	tr|A0A2R9AV29|A0A2R9AV29_PANPA
OG0011476	sp|Q96MT1|RN145_HUMAN	tr|A0A2R8ZAF8|A0A2R8ZAF8_PANPA
OG0011477	sp|Q96N95|ZN396_HUMAN	tr|A0A2R8ZJL8|A0A2R8ZJL8_PANPA
OG0011478	sp|Q99797|MIPEP_HUMAN	tr|A0A2R9A5P6|A0A2R9A5P6_PANPA
OG0011479	sp|Q9BUY7|EFC11_HUMAN	tr|A0A2R8ZX74|A0A2R8ZX74_PANPA
OG0011480	sp|Q9BYT3|STK33_HUMAN	tr|A0A2R9BDV8|A0A2R9BDV8_PANPA
OG0011481	sp|Q9H000|MKRN2_HUMAN	tr|A0A2R9BJC4|A0A2R9BJC4_PANPA
OG0011482	sp|Q9H3H1|MOD5_HUMAN	tr|A0A2R8ZPL5|A0A2R8ZPL5_PANPA
OG0011483	sp|Q9NPE2|NGRN_HUMAN	tr|A0A2R9BHA7|A0A2R9BHA7_PANPA
OG0011484	sp|Q9NPI8|FANCF_HUMAN	tr|A0A2R8ZLM2|A0A2R8ZLM2_PANPA
OG0011485	sp|Q9NRQ5|SMCO4_HUMAN	tr|A0A2R8ZGK4|A0A2R8ZGK4_PANPA
OG0011486	sp|Q9NUB1|ACS2L_HUMAN	tr|A0A2R8ZUU7|A0A2R8ZUU7_PANPA
OG0011487	sp|Q9NV64|TM39A_HUMAN	tr|A0A2R8ZPQ3|A0A2R8ZPQ3_PANPA
OG0011488	sp|Q9NYK5|RM39_HUMAN	tr|A0A2R9AXK6|A0A2R9AXK6_PANPA
OG0011489	sp|Q9UK12|ZN222_HUMAN	tr|A0A2R9BCF2|A0A2R9BCF2_PANPA
OG0011490	sp|Q9UMZ3|PTPRQ_HUMAN	tr|A0A2R8ZCF9|A0A2R8ZCF9_PANPA
OG0011491	sp|Q9UNP9|PPIE_HUMAN	tr|A0A2R9CMW7|A0A2R9CMW7_PANPA
OG0011492	sp|Q9Y446|PKP3_HUMAN	tr|A0A2R9C914|A0A2R9C914_PANPA
OG0011493	sp|A0A087WXM9|MEIKN_HUMAN	tr|A0A2R8ZEZ1|A0A2R8ZEZ1_PANPA
OG0011494	sp|A0A1B0GUT2|CJ143_HUMAN	tr|A0A2R8ZMW3|A0A2R8ZMW3_PANPA
OG0011495	sp|A4D1F6|LRRD1_HUMAN	tr|A0A2R8ZE82|A0A2R8ZE82_PANPA
OG0011496	sp|A6NGG8|PCARE_HUMAN	tr|A0A2R9A898|A0A2R9A898_PANPA
OG0011497	sp|A6NMZ2|SNTAN_HUMAN	tr|A0A2R8ZEQ8|A0A2R8ZEQ8_PANPA
OG0011498	sp|O15457|MSH4_HUMAN	tr|A0A2R9BEZ3|A0A2R9BEZ3_PANPA
OG0011499	sp|O60890|OPHN1_HUMAN	tr|A0A2R8ZJP9|A0A2R8ZJP9_PANPA
OG0011500	sp|O75459|PAGE1_HUMAN	tr|A0A2R9ABQ3|A0A2R9ABQ3_PANPA
OG0011501	sp|O75900|MMP23_HUMAN	tr|A0A2R9B224|A0A2R9B224_PANPA
OG0011502	sp|O95751|LDOC1_HUMAN	sp|Q6SEH4|LDOC1_PANPA
OG0011503	sp|O95867|LY66C_HUMAN	tr|A0A2R8ZTK2|A0A2R8ZTK2_PANPA
OG0011504	sp|P00480|OTC_HUMAN	tr|A0A2R9AD21|A0A2R9AD21_PANPA
OG0011505	sp|P00736|C1R_HUMAN	tr|A0A2R9B8W4|A0A2R9B8W4_PANPA
OG0011506	sp|P09326|CD48_HUMAN	tr|A0A2R9BPM9|A0A2R9BPM9_PANPA
OG0011507	sp|P15086|CBPB1_HUMAN	tr|A0A2R9BJL6|A0A2R9BJL6_PANPA
OG0011508	sp|P16284|PECA1_HUMAN	tr|A0A2R8ZJX2|A0A2R8ZJX2_PANPA
OG0011509	sp|P28066|PSA5_HUMAN	tr|A0A2R9BW29|A0A2R9BW29_PANPA
OG0011510	sp|P29074|PTN4_HUMAN	tr|A0A2R8ZAC7|A0A2R8ZAC7_PANPA
OG0011511	sp|P48167|GLRB_HUMAN	tr|A0A2R8ZFL2|A0A2R8ZFL2_PANPA
OG0011512	sp|P49675|STAR_HUMAN	tr|A0A2R8ZFP9|A0A2R8ZFP9_PANPA
OG0011513	sp|P52741|ZN134_HUMAN	tr|A0A2R9BJ77|A0A2R9BJ77_PANPA
OG0011514	sp|P82932|RT06_HUMAN	tr|A0A2R9AZN1|A0A2R9AZN1_PANPA
OG0011515	sp|Q01344|IL5RA_HUMAN	tr|A0A2R9CJI1|A0A2R9CJI1_PANPA
OG0011516	sp|Q02535|ID3_HUMAN	tr|A0A2R8ZC46|A0A2R8ZC46_PANPA
OG0011517	sp|Q14140|SRTD2_HUMAN	tr|A0A2R9AR56|A0A2R9AR56_PANPA
OG0011518	sp|Q14162|SREC_HUMAN	tr|A0A2R9AUW3|A0A2R9AUW3_PANPA
OG0011519	sp|Q16401|PSMD5_HUMAN	tr|A0A2R9C3M9|A0A2R9C3M9_PANPA
OG0011520	sp|Q2TB18|ASTE1_HUMAN	tr|A0A2R8ZWX3|A0A2R8ZWX3_PANPA
OG0011521	sp|Q5VZ19|TDR10_HUMAN	tr|A0A2R8ZSB0|A0A2R8ZSB0_PANPA
OG0011522	sp|Q6IAA8|LTOR1_HUMAN	tr|A0A2R9C3K6|A0A2R9C3K6_PANPA
OG0011523	sp|Q6IEG0|SNR48_HUMAN	tr|A0A2R9AUE8|A0A2R9AUE8_PANPA
OG0011524	sp|Q6PJ61|FBX46_HUMAN	tr|A0A2R8ZNE1|A0A2R8ZNE1_PANPA
OG0011525	sp|Q6XUX3|DUSTY_HUMAN	tr|A0A2R9AWM3|A0A2R9AWM3_PANPA
OG0011526	sp|Q70IA6|MOB2_HUMAN	tr|A0A2R9ADL9|A0A2R9ADL9_PANPA
OG0011527	sp|Q86TG1|T150A_HUMAN	tr|A0A2R9A7Y7|A0A2R9A7Y7_PANPA
OG0011528	sp|Q86UP0|CAD24_HUMAN	tr|A0A2R9B543|A0A2R9B543_PANPA
OG0011529	sp|Q8IWT1|SCN4B_HUMAN	tr|A0A2R9BM40|A0A2R9BM40_PANPA
OG0011530	sp|Q8IY47|KBTB2_HUMAN	tr|A0A2R9ABL8|A0A2R9ABL8_PANPA
OG0011531	sp|Q8IY67|RAVR1_HUMAN	tr|A0A2R8ZDL0|A0A2R8ZDL0_PANPA
OG0011532	sp|Q8IYH5|ZZZ3_HUMAN	tr|A0A2R9BW28|A0A2R9BW28_PANPA
OG0011533	sp|Q8NGK1|O51G1_HUMAN	tr|A0A2R8ZMZ4|A0A2R8ZMZ4_PANPA
OG0011534	sp|Q8TAT2|FGFP3_HUMAN	tr|A0A2R9B852|A0A2R9B852_PANPA
OG0011535	sp|Q96B33|CLD23_HUMAN	tr|A0A2R9AP40|A0A2R9AP40_PANPA
OG0011536	sp|Q96EE4|CC126_HUMAN	tr|A0A2R8ZLT4|A0A2R8ZLT4_PANPA
OG0011537	sp|Q96GD0|PLPP_HUMAN	tr|A0A2R8Z9D5|A0A2R8Z9D5_PANPA
OG0011538	sp|Q96I24|FUBP3_HUMAN	tr|A0A2R8ZIK0|A0A2R8ZIK0_PANPA
OG0011539	sp|Q96KS9|F167A_HUMAN	tr|A0A2R8ZHJ9|A0A2R8ZHJ9_PANPA
OG0011540	sp|Q96RU2|UBP28_HUMAN	tr|A0A2R9CAC3|A0A2R9CAC3_PANPA
OG0011541	sp|Q96RY5|CRML_HUMAN	tr|A0A2R9BCG0|A0A2R9BCG0_PANPA
OG0011542	sp|Q99727|TIMP4_HUMAN	tr|A0A2R9B8K1|A0A2R9B8K1_PANPA
OG0011543	sp|Q9BSE4|HERP2_HUMAN	tr|A0A2R9BD64|A0A2R9BD64_PANPA
OG0011544	sp|Q9BXS4|TMM59_HUMAN	tr|A0A2R9AUU1|A0A2R9AUU1_PANPA
OG0011545	sp|Q9H305|CDIP1_HUMAN	tr|A0A2R9CDM6|A0A2R9CDM6_PANPA
OG0011546	sp|Q9H497|TOR3A_HUMAN	tr|A0A2R9BDG3|A0A2R9BDG3_PANPA
OG0011547	sp|Q9H7V2|SYNG1_HUMAN	tr|A0A2R9AD82|A0A2R9AD82_PANPA
OG0011548	sp|Q9NVA1|UQCC1_HUMAN	tr|A0A2R9C1C8|A0A2R9C1C8_PANPA
OG0011549	sp|Q9NXS3|KLH28_HUMAN	tr|A0A2R8ZFE2|A0A2R8ZFE2_PANPA
OG0011550	sp|Q9P2F5|STOX2_HUMAN	tr|A0A2R8ZIB1|A0A2R8ZIB1_PANPA
OG0011551	sp|Q9UHN6|CEIP2_HUMAN	tr|A0A2R9CBF4|A0A2R9CBF4_PANPA
OG0011552	sp|Q9UMX5|NENF_HUMAN	tr|A0A2R9C9B6|A0A2R9C9B6_PANPA
OG0011553	sp|Q9Y265|RUVB1_HUMAN	tr|A0A2R9BYI0|A0A2R9BYI0_PANPA
OG0011554	sp|B7ZBB8|PP13G_HUMAN	tr|A0A2R8ZHQ0|A0A2R8ZHQ0_PANPA
OG0011555	sp|O00461|GOLI4_HUMAN	tr|A0A2R9CM97|A0A2R9CM97_PANPA
OG0011556	sp|O75419|CDC45_HUMAN	tr|A0A2R9A6H6|A0A2R9A6H6_PANPA
OG0011557	sp|O75427|LRCH4_HUMAN	tr|A0A2R8ZR96|A0A2R8ZR96_PANPA
OG0011558	sp|O94887|FARP2_HUMAN	tr|A0A2R9C8X2|A0A2R9C8X2_PANPA
OG0011559	sp|P00451|FA8_HUMAN	tr|A0A2R9ATQ4|A0A2R9ATQ4_PANPA
OG0011560	sp|P07998|RNAS1_HUMAN	tr|A0A2R8ZDX6|A0A2R8ZDX6_PANPA
OG0011561	sp|P09874|PARP1_HUMAN	tr|A0A2R9C5K0|A0A2R9C5K0_PANPA
OG0011562	sp|P10515|ODP2_HUMAN	tr|A0A2R9CMX8|A0A2R9CMX8_PANPA
OG0011563	sp|P18510|IL1RA_HUMAN	tr|A0A2R8ZJ09|A0A2R8ZJ09_PANPA
OG0011564	sp|P22466|GALA_HUMAN	tr|A0A2R9ADP9|A0A2R9ADP9_PANPA
OG0011565	sp|P24347|MMP11_HUMAN	tr|A0A2R9BFN7|A0A2R9BFN7_PANPA
OG0011566	sp|P35251|RFC1_HUMAN	tr|A0A2R9C9P3|A0A2R9C9P3_PANPA
OG0011567	sp|P43403|ZAP70_HUMAN	tr|A0A2R8ZE55|A0A2R8ZE55_PANPA
OG0011568	sp|P51170|SCNNG_HUMAN	tr|A0A2R8ZRP1|A0A2R8ZRP1_PANPA
OG0011569	sp|Q14999|CUL7_HUMAN	tr|A0A2R9B5F0|A0A2R9B5F0_PANPA
OG0011570	sp|Q15398|DLGP5_HUMAN	tr|A0A2R8ZTX8|A0A2R8ZTX8_PANPA
OG0011571	sp|Q4V328|GRAP1_HUMAN	tr|A0A2R9BZR2|A0A2R9BZR2_PANPA
