Orthogroup	Homo_sapiens	Neovison_vison
OG0011695	sp|O43715|TRIA1_HUMAN	tr|A0A8C7ENM7|A0A8C7ENM7_NEOVI
OG0011696	sp|O75030|MITF_HUMAN	tr|A0A8C7A5V1|A0A8C7A5V1_NEOVI
OG0011697	sp|O75223|GGCT_HUMAN	tr|A0A8C7B8E7|A0A8C7B8E7_NEOVI
OG0011698	sp|O75558|STX11_HUMAN	tr|A0A8C7BV68|A0A8C7BV68_NEOVI
OG0011699	sp|O95125|ZN202_HUMAN	tr|A0A8C7EI75|A0A8C7EI75_NEOVI
OG0011700	sp|O95235|KI20A_HUMAN	tr|A0A8C7BAA1|A0A8C7BAA1_NEOVI
OG0011701	sp|P06340|DOA_HUMAN	tr|A0A8C7AED9|A0A8C7AED9_NEOVI
OG0011702	sp|P10253|LYAG_HUMAN	tr|A0A8C7B4Q5|A0A8C7B4Q5_NEOVI
OG0011703	sp|P17041|ZNF32_HUMAN	tr|A0A8C7EV35|A0A8C7EV35_NEOVI
OG0011704	sp|P27816|MAP4_HUMAN	tr|A0A8C7BVF3|A0A8C7BVF3_NEOVI
OG0011705	sp|P30101|PDIA3_HUMAN	tr|A0A8C7BUG4|A0A8C7BUG4_NEOVI
OG0011706	sp|P47871|GLR_HUMAN	tr|A0A8C7BDA0|A0A8C7BDA0_NEOVI
OG0011707	sp|P56179|DLX6_HUMAN	tr|A0A8C7BTT5|A0A8C7BTT5_NEOVI
OG0011708	sp|P63027|VAMP2_HUMAN	tr|A0A8C7AB86|A0A8C7AB86_NEOVI
OG0011709	sp|P80297|MT1X_HUMAN	tr|A0A8C7BQC5|A0A8C7BQC5_NEOVI
OG0011710	sp|Q04760|LGUL_HUMAN	tr|A0A8C7ERG7|A0A8C7ERG7_NEOVI
OG0011711	sp|Q06136|KDSR_HUMAN	tr|A0A8C7B241|A0A8C7B241_NEOVI
OG0011712	sp|Q07065|CKAP4_HUMAN	tr|A0A8C7AUG9|A0A8C7AUG9_NEOVI
OG0011713	sp|Q08378|GOGA3_HUMAN	tr|A0A8C7C0D9|A0A8C7C0D9_NEOVI
OG0011714	sp|Q14197|ICT1_HUMAN	tr|A0A8C7B2X9|A0A8C7B2X9_NEOVI
OG0011715	sp|Q16635|TAZ_HUMAN	tr|A0A8C7EXJ0|A0A8C7EXJ0_NEOVI
OG0011716	sp|Q3KNW1|SNAI3_HUMAN	tr|A0A8C7ATK6|A0A8C7ATK6_NEOVI
OG0011717	sp|Q4JDL3|PTN20_HUMAN	tr|A0A8C7BZD1|A0A8C7BZD1_NEOVI
OG0011718	sp|Q5J8X5|M4A13_HUMAN	tr|A0A8C7EWH2|A0A8C7EWH2_NEOVI
OG0011719	sp|Q5R387|PA2GC_HUMAN	tr|A0A8C7BDL3|A0A8C7BDL3_NEOVI
OG0011720	sp|Q5SXM8|DNLZ_HUMAN	tr|A0A8C7B585|A0A8C7B585_NEOVI
OG0011721	sp|Q5TDP6|LGSN_HUMAN	tr|A0A8C7B7J3|A0A8C7B7J3_NEOVI
OG0011722	sp|Q6DWJ6|GP139_HUMAN	tr|A0A8C7BKE3|A0A8C7BKE3_NEOVI
OG0011723	sp|Q6P9B6|MEAK7_HUMAN	tr|A0A8C7C2W7|A0A8C7C2W7_NEOVI
OG0011724	sp|Q6PI48|SYDM_HUMAN	tr|A0A8C7B8Q7|A0A8C7B8Q7_NEOVI
OG0011725	sp|Q6U736|OPN5_HUMAN	tr|A0A8C7C1P2|A0A8C7C1P2_NEOVI
OG0011726	sp|Q6ZRQ5|MMS22_HUMAN	tr|A0A8C7AB95|A0A8C7AB95_NEOVI
OG0011727	sp|Q86Y97|KMT5C_HUMAN	tr|A0A8C7AXP9|A0A8C7AXP9_NEOVI
OG0011728	sp|Q8IUB5|WFD13_HUMAN	tr|A0A8C7B5J1|A0A8C7B5J1_NEOVI
OG0011729	sp|Q8IWD5|MFS6L_HUMAN	tr|A0A8C7AKT2|A0A8C7AKT2_NEOVI
OG0011730	sp|Q8IWU4|ZNT8_HUMAN	tr|A0A8C7AGY9|A0A8C7AGY9_NEOVI
OG0011731	sp|Q8IZW8|TENS4_HUMAN	tr|A0A8C7AFJ0|A0A8C7AFJ0_NEOVI
OG0011732	sp|Q8N130|NPT2C_HUMAN	tr|A0A8C7B0W5|A0A8C7B0W5_NEOVI
OG0011733	sp|Q8WWY3|PRP31_HUMAN	tr|A0A8C7AA13|A0A8C7AA13_NEOVI
OG0011734	sp|Q969F8|KISSR_HUMAN	tr|A0A8C7EJT9|A0A8C7EJT9_NEOVI
OG0011735	sp|Q969X6|UTP4_HUMAN	tr|A0A8C7ALQ5|A0A8C7ALQ5_NEOVI
OG0011736	sp|Q96IZ2|ADTRP_HUMAN	tr|A0A8C7AT36|A0A8C7AT36_NEOVI
OG0011737	sp|Q9BSL1|UBAC1_HUMAN	tr|A0A8C7BN38|A0A8C7BN38_NEOVI
OG0011738	sp|Q9BV36|MELPH_HUMAN	tr|A0A8C7BR30|A0A8C7BR30_NEOVI
OG0011739	sp|Q9BVG3|TRI62_HUMAN	tr|A0A8C7BSN7|A0A8C7BSN7_NEOVI
OG0011740	sp|Q9BXF6|RFIP5_HUMAN	tr|A0A8C7AAE0|A0A8C7AAE0_NEOVI
OG0011741	sp|Q9BXJ5|C1QT2_HUMAN	tr|A0A8C7ELG1|A0A8C7ELG1_NEOVI
OG0011742	sp|Q9BY50|SC11C_HUMAN	tr|A0A8C7BPF9|A0A8C7BPF9_NEOVI
OG0011743	sp|Q9BZF9|UACA_HUMAN	tr|A0A8C7EJS5|A0A8C7EJS5_NEOVI
OG0011744	sp|Q9H2S9|IKZF4_HUMAN	tr|A0A8C7BXN4|A0A8C7BXN4_NEOVI
OG0011745	sp|Q9H4H8|FA83D_HUMAN	tr|A0A8C7BBC5|A0A8C7BBC5_NEOVI
OG0011746	sp|Q9H910|JUPI2_HUMAN	tr|A0A8C7BZR0|A0A8C7BZR0_NEOVI
OG0011747	sp|Q9HCL0|PCD18_HUMAN	tr|A0A8C7BVQ1|A0A8C7BVQ1_NEOVI
OG0011748	sp|Q9NRH1|YAE1_HUMAN	tr|U6CQF9|U6CQF9_NEOVI
OG0011749	sp|Q9NS37|ZHANG_HUMAN	tr|A0A8C7AAB4|A0A8C7AAB4_NEOVI
OG0011750	sp|Q9NWK9|BCD1_HUMAN	tr|A0A8C7AQ50|A0A8C7AQ50_NEOVI
OG0011751	sp|Q9NZD2|GLTP_HUMAN	tr|A0A8C7BLU9|A0A8C7BLU9_NEOVI
OG0011752	sp|Q9UFB7|ZBT47_HUMAN	tr|A0A8C7BBV6|A0A8C7BBV6_NEOVI
OG0011753	sp|Q9UHB7|AFF4_HUMAN	tr|U6CWV1|U6CWV1_NEOVI
OG0011754	sp|Q9UJ68|MSRA_HUMAN	tr|A0A8C7C408|A0A8C7C408_NEOVI
OG0011755	sp|Q9UJA3|MCM8_HUMAN	tr|A0A8C7BNM2|A0A8C7BNM2_NEOVI
OG0011756	sp|Q9ULL8|SHRM4_HUMAN	tr|A0A8C7AM16|A0A8C7AM16_NEOVI
OG0011757	sp|Q9Y2D5|AKAP2_HUMAN	tr|A0A8C7AYB8|A0A8C7AYB8_NEOVI
OG0011758	sp|Q9Y639|NPTN_HUMAN	tr|A0A8C7B126|A0A8C7B126_NEOVI
OG0011759	sp|Q9Y6Q6|TNR11_HUMAN	tr|A0A8C7B2U7|A0A8C7B2U7_NEOVI
OG0011760	sp|A0AVI2|FR1L5_HUMAN	tr|A0A8C7BKZ9|A0A8C7BKZ9_NEOVI
OG0011761	sp|A2RRH5|WDR27_HUMAN	tr|A0A8C7AA61|A0A8C7AA61_NEOVI
OG0011762	sp|A6NCI4|VWA3A_HUMAN	tr|A0A8C7AW85|A0A8C7AW85_NEOVI
OG0011763	sp|A8MXD5|GRCR1_HUMAN	tr|A0A8C7AKN3|A0A8C7AKN3_NEOVI
OG0011764	sp|O14626|GP171_HUMAN	tr|A0A8C7B3X7|A0A8C7B3X7_NEOVI
OG0011765	sp|O15327|INP4B_HUMAN	tr|A0A8C7C5A5|A0A8C7C5A5_NEOVI
OG0011766	sp|O43665|RGS10_HUMAN	tr|A0A8C7ACE3|A0A8C7ACE3_NEOVI
OG0011767	sp|O43818|U3IP2_HUMAN	tr|U6CTD1|U6CTD1_NEOVI
OG0011768	sp|P05108|CP11A_HUMAN	tr|A0A8C7B708|A0A8C7B708_NEOVI
OG0011769	sp|P0DP72|VSXL2_HUMAN	tr|A0A8C7EV51|A0A8C7EV51_NEOVI
OG0011770	sp|P10606|COX5B_HUMAN	tr|A0A8C7BFM4|A0A8C7BFM4_NEOVI
OG0011771	sp|P15924|DESP_HUMAN	tr|A0A8C7BJX0|A0A8C7BJX0_NEOVI
OG0011772	sp|P20827|EFNA1_HUMAN	tr|U6CUT0|U6CUT0_NEOVI
OG0011773	sp|P28562|DUS1_HUMAN	tr|A0A8C7EWP4|A0A8C7EWP4_NEOVI
OG0011774	sp|P43220|GLP1R_HUMAN	tr|A0A8C7B4N8|A0A8C7B4N8_NEOVI
OG0011775	sp|P51397|DAP1_HUMAN	tr|A0A8C7C2V5|A0A8C7C2V5_NEOVI
OG0011776	sp|P53990|IST1_HUMAN	tr|A0A8C7AQC2|A0A8C7AQC2_NEOVI
OG0011777	sp|P57679|EVC_HUMAN	tr|A0A8C7AV55|A0A8C7AV55_NEOVI
OG0011778	sp|P61758|PFD3_HUMAN	tr|A0A8C7B730|A0A8C7B730_NEOVI
OG0011779	sp|Q01094|E2F1_HUMAN	tr|A0A8C7BUI9|A0A8C7BUI9_NEOVI
OG0011780	sp|Q08117|TLE5_HUMAN	tr|A0A8C7AF37|A0A8C7AF37_NEOVI
OG0011781	sp|Q14687|GSE1_HUMAN	tr|A0A8C7AP13|A0A8C7AP13_NEOVI
OG0011782	sp|Q14693|LPIN1_HUMAN	tr|A0A8C7BFA0|A0A8C7BFA0_NEOVI
OG0011783	sp|Q2M5E4|RGS21_HUMAN	tr|A0A8C7BM32|A0A8C7BM32_NEOVI
OG0011784	sp|Q2TAA5|ALG11_HUMAN	tr|A0A8C7B274|A0A8C7B274_NEOVI
OG0011785	sp|Q3LXA3|TKFC_HUMAN	tr|A0A8C7C7J5|A0A8C7C7J5_NEOVI
OG0011786	sp|Q52LW3|RHG29_HUMAN	tr|A0A8C7BP77|A0A8C7BP77_NEOVI
OG0011787	sp|Q5HY92|FIGN_HUMAN	tr|A0A8C7EM16|A0A8C7EM16_NEOVI
OG0011788	sp|Q5T0N1|CFA70_HUMAN	tr|A0A8C7AQ16|A0A8C7AQ16_NEOVI
OG0011789	sp|Q6NY19|KANK3_HUMAN	tr|A0A8C7BQP4|A0A8C7BQP4_NEOVI
OG0011790	sp|Q86W26|NAL10_HUMAN	tr|A0A8C7BBS8|A0A8C7BBS8_NEOVI
OG0011791	sp|Q8IUC3|KRA71_HUMAN	tr|A0A8C7AHZ7|A0A8C7AHZ7_NEOVI
OG0011792	sp|Q8IX90|SKA3_HUMAN	tr|U6CRR9|U6CRR9_NEOVI
OG0011793	sp|Q8N0Z6|TTC5_HUMAN	tr|U6CTX2|U6CTX2_NEOVI
OG0011794	sp|Q8N357|S35F6_HUMAN	tr|U6CS38|U6CS38_NEOVI
OG0011795	sp|Q8N7C3|TRIMM_HUMAN	tr|A0A8C7BS82|A0A8C7BS82_NEOVI
OG0011796	sp|Q8N907|DAND5_HUMAN	tr|A0A8C7EKF6|A0A8C7EKF6_NEOVI
OG0011797	sp|Q8N954|GPT11_HUMAN	tr|A0A8C7BPT4|A0A8C7BPT4_NEOVI
OG0011798	sp|Q8NA92|THAP8_HUMAN	tr|A0A8C7BCK1|A0A8C7BCK1_NEOVI
OG0011799	sp|Q8NI08|NCOA7_HUMAN	tr|A0A8C7A5S1|A0A8C7A5S1_NEOVI
OG0011800	sp|Q8TBZ3|WDR20_HUMAN	tr|A0A8C7AUK1|A0A8C7AUK1_NEOVI
OG0011801	sp|Q8TCU3|S7A13_HUMAN	tr|A0A8C7B8Y1|A0A8C7B8Y1_NEOVI
OG0011802	sp|Q8TED0|UTP15_HUMAN	tr|A0A8C7BJG9|A0A8C7BJG9_NEOVI
OG0011803	sp|Q8WZ42|TITIN_HUMAN	tr|A0A8C7AMG1|A0A8C7AMG1_NEOVI
OG0011804	sp|Q96S99|PKHF1_HUMAN	tr|A0A8C7BSE8|A0A8C7BSE8_NEOVI
OG0011805	sp|Q99943|PLCA_HUMAN	tr|A0A8C7B4B1|A0A8C7B4B1_NEOVI
OG0011806	sp|Q9BVA0|KTNB1_HUMAN	tr|A0A8C7B876|A0A8C7B876_NEOVI
OG0011807	sp|Q9BXW6|OSBL1_HUMAN	tr|A0A8C7EUA7|A0A8C7EUA7_NEOVI
OG0011808	sp|Q9C002|NMES1_HUMAN	tr|A0A8C7C1T0|A0A8C7C1T0_NEOVI
OG0011809	sp|Q9GZM7|TINAL_HUMAN	tr|A0A8C7C1S9|A0A8C7C1S9_NEOVI
OG0011810	sp|Q9HD36|B2L10_HUMAN	tr|A0A8C7AU04|A0A8C7AU04_NEOVI
OG0011811	sp|Q9NP08|HMX1_HUMAN	tr|A0A8C7AMS7|A0A8C7AMS7_NEOVI
OG0011812	sp|Q9NPI1|BRD7_HUMAN	tr|A0A8C7BG02|A0A8C7BG02_NEOVI
OG0011813	sp|Q9UBI4|STML1_HUMAN	tr|A0A8C7B6E5|A0A8C7B6E5_NEOVI
OG0011814	sp|Q9UHQ4|BAP29_HUMAN	tr|A0A8C7BRG6|A0A8C7BRG6_NEOVI
OG0011815	sp|Q9UKU7|ACAD8_HUMAN	tr|A0A8C7BUR7|A0A8C7BUR7_NEOVI
OG0011816	sp|Q9ULM3|YETS2_HUMAN	tr|A0A8C7ESU3|A0A8C7ESU3_NEOVI
OG0011817	sp|Q9Y3P8|SIT1_HUMAN	tr|A0A8C7BCX6|A0A8C7BCX6_NEOVI
OG0011818	sp|Q9Y5N1|HRH3_HUMAN	tr|A0A8C7BT79|A0A8C7BT79_NEOVI
OG0011819	sp|A1L4H1|SRCRL_HUMAN	tr|A0A8C7AZS3|A0A8C7AZS3_NEOVI
OG0011820	sp|A5PLK6|RGSL_HUMAN	tr|A0A8C7BPA1|A0A8C7BPA1_NEOVI
OG0011821	sp|H3BS89|T178B_HUMAN	tr|A0A8C7EW72|A0A8C7EW72_NEOVI
OG0011822	sp|O43559|FRS3_HUMAN	tr|A0A8C7BDN0|A0A8C7BDN0_NEOVI
OG0011823	sp|O60443|GSDME_HUMAN	tr|A0A8C7B769|A0A8C7B769_NEOVI
OG0011824	sp|O75063|XYLK_HUMAN	tr|A0A8C7AWF0|A0A8C7AWF0_NEOVI
OG0011825	sp|O75469|NR1I2_HUMAN	tr|A0A8C7EQ13|A0A8C7EQ13_NEOVI
OG0011826	sp|O95257|GA45G_HUMAN	tr|A0A8C7BFB0|A0A8C7BFB0_NEOVI
OG0011827	sp|O95672|ECEL1_HUMAN	tr|A0A8C7AJ76|A0A8C7AJ76_NEOVI
OG0011828	sp|P05113|IL5_HUMAN	tr|A0A8C7BUM0|A0A8C7BUM0_NEOVI
OG0011829	sp|P09848|LPH_HUMAN	tr|A0A8C7BAL5|A0A8C7BAL5_NEOVI
OG0011830	sp|P15907|SIAT1_HUMAN	tr|A0A8C7BSY9|A0A8C7BSY9_NEOVI
OG0011831	sp|P20333|TNR1B_HUMAN	tr|A0A8C7AU71|A0A8C7AU71_NEOVI
OG0011832	sp|P31645|SC6A4_HUMAN	tr|A0A8C7ANB6|A0A8C7ANB6_NEOVI
OG0011833	sp|P35610|SOAT1_HUMAN	tr|A0A8C7AND6|A0A8C7AND6_NEOVI
OG0011834	sp|P38646|GRP75_HUMAN	tr|A0A8C7B4R5|A0A8C7B4R5_NEOVI
OG0011835	sp|P43004|EAA2_HUMAN	tr|A0A8C7B4W7|A0A8C7B4W7_NEOVI
OG0011836	sp|P48740|MASP1_HUMAN	tr|A0A8C7BW57|A0A8C7BW57_NEOVI
OG0011837	sp|Q06481|APLP2_HUMAN	tr|A0A8C7BVM2|A0A8C7BVM2_NEOVI
OG0011838	sp|Q07654|TFF3_HUMAN	tr|A0A8C7ELG7|A0A8C7ELG7_NEOVI
OG0011839	sp|Q08881|ITK_HUMAN	tr|A0A8C7AGG1|A0A8C7AGG1_NEOVI
OG0011841	sp|Q3KP44|ANR55_HUMAN	tr|A0A8C7ANT2|A0A8C7ANT2_NEOVI
OG0011842	sp|Q5VIR6|VPS53_HUMAN	tr|A0A8C7AS19|A0A8C7AS19_NEOVI
OG0011843	sp|Q6P5Q4|LMOD2_HUMAN	tr|A0A8C6ZZT4|A0A8C6ZZT4_NEOVI
OG0011844	sp|Q7RTU5|ASCL5_HUMAN	tr|A0A8C7B2H9|A0A8C7B2H9_NEOVI
OG0011845	sp|Q8IW75|SPA12_HUMAN	tr|A0A8C7AJ27|A0A8C7AJ27_NEOVI
OG0011846	sp|Q8IY22|CMIP_HUMAN	tr|A0A8C7BQ70|A0A8C7BQ70_NEOVI
OG0011847	sp|Q8N6G2|TEX26_HUMAN	tr|A0A8C7EWP7|A0A8C7EWP7_NEOVI
OG0011848	sp|Q8NCR6|SMRP1_HUMAN	tr|A0A8C6ZYM4|A0A8C6ZYM4_NEOVI
OG0011849	sp|Q8NEC5|CTSR1_HUMAN	tr|A0A8C7B900|A0A8C7B900_NEOVI
OG0011850	sp|Q8WV07|LTO1_HUMAN	tr|A0A8C7EQ70|A0A8C7EQ70_NEOVI
OG0011851	sp|Q8WW18|CQ050_HUMAN	tr|A0A8C7EVB9|A0A8C7EVB9_NEOVI
OG0011852	sp|Q92737|RSLAA_HUMAN	tr|A0A8C7ACV8|A0A8C7ACV8_NEOVI
OG0011853	sp|Q96C01|F136A_HUMAN	tr|A0A8C7A6G7|A0A8C7A6G7_NEOVI
OG0011854	sp|Q96DX7|TRI44_HUMAN	tr|A0A8C7AT46|A0A8C7AT46_NEOVI
OG0011855	sp|Q96EE3|SEH1_HUMAN	tr|A0A8C7ANC2|A0A8C7ANC2_NEOVI
OG0011856	sp|Q96KX0|LYZL4_HUMAN	tr|A0A8C7EUK0|A0A8C7EUK0_NEOVI
OG0011857	sp|Q96LJ8|UBX10_HUMAN	tr|A0A8C7BCC0|A0A8C7BCC0_NEOVI
OG0011858	sp|Q96RP9|EFGM_HUMAN	tr|A0A8C7BNH3|A0A8C7BNH3_NEOVI
OG0011859	sp|Q9BWE0|REPI1_HUMAN	tr|A0A8C7ABF2|A0A8C7ABF2_NEOVI
OG0011860	sp|Q9H0D2|ZN541_HUMAN	tr|A0A8C7AYJ0|A0A8C7AYJ0_NEOVI
OG0011861	sp|Q9H2G2|SLK_HUMAN	tr|A0A8C7BG01|A0A8C7BG01_NEOVI
OG0011862	sp|Q9H9F9|ARP5_HUMAN	tr|A0A8C7B089|A0A8C7B089_NEOVI
OG0011863	sp|Q9HA72|CAHM2_HUMAN	tr|A0A8C7BE45|A0A8C7BE45_NEOVI
OG0011864	sp|Q9NQ75|CASS4_HUMAN	tr|A0A8C7BTQ4|A0A8C7BTQ4_NEOVI
OG0011865	sp|Q9NY25|CLC5A_HUMAN	tr|A0A8C7BNW1|A0A8C7BNW1_NEOVI
OG0011866	sp|Q9NZJ0|DTL_HUMAN	tr|A0A8C7AFX4|A0A8C7AFX4_NEOVI
OG0011867	sp|Q9P258|RCC2_HUMAN	tr|A0A8C7B9A2|A0A8C7B9A2_NEOVI
OG0011868	sp|Q9UJX6|ANC2_HUMAN	tr|A0A8C7AXB6|A0A8C7AXB6_NEOVI
OG0011869	sp|Q9UKA1|FBXL5_HUMAN	tr|A0A8C7EID2|A0A8C7EID2_NEOVI
OG0011870	sp|Q9UNZ2|NSF1C_HUMAN	tr|A0A8C7AR20|A0A8C7AR20_NEOVI
OG0011871	sp|Q9Y3Q3|TMED3_HUMAN	tr|A0A8C7AVR4|A0A8C7AVR4_NEOVI
OG0011872	sp|Q9Y4D7|PLXD1_HUMAN	tr|A0A8C7AY11|A0A8C7AY11_NEOVI
OG0011873	sp|Q9Y694|S22A7_HUMAN	tr|A0A8C7AWG8|A0A8C7AWG8_NEOVI
OG0011874	sp|O15034|RIMB2_HUMAN	tr|A0A8C7BZQ2|A0A8C7BZQ2_NEOVI
OG0011875	sp|O15145|ARPC3_HUMAN	tr|A0A8C7BGE3|A0A8C7BGE3_NEOVI
OG0011876	sp|O60496|DOK2_HUMAN	tr|U6CU71|U6CU71_NEOVI
OG0011877	sp|O60548|FOXD2_HUMAN	tr|A0A8C7ABA0|A0A8C7ABA0_NEOVI
OG0011878	sp|O95876|FRITZ_HUMAN	tr|A0A8C7EPB8|A0A8C7EPB8_NEOVI
OG0011879	sp|O95948|ONEC2_HUMAN	tr|A0A8C7BF84|A0A8C7BF84_NEOVI
OG0011880	sp|P00387|NB5R3_HUMAN	tr|A0A8C7BZC0|A0A8C7BZC0_NEOVI
OG0011881	sp|P35916|VGFR3_HUMAN	tr|A0A8C7B6L0|A0A8C7B6L0_NEOVI
OG0011882	sp|P58304|VSX2_HUMAN	tr|A0A8C7BLQ0|A0A8C7BLQ0_NEOVI
OG0011883	sp|P60983|GMFB_HUMAN	tr|A0A8C7ACZ0|A0A8C7ACZ0_NEOVI
OG0011884	sp|P98177|FOXO4_HUMAN	tr|A0A8C7EN84|A0A8C7EN84_NEOVI
OG0011885	sp|Q09161|NCBP1_HUMAN	tr|A0A8C7BB68|A0A8C7BB68_NEOVI
OG0011886	sp|Q13889|TF2H3_HUMAN	tr|A0A8C7C484|A0A8C7C484_NEOVI
OG0011887	sp|Q14114|LRP8_HUMAN	tr|A0A8C7ATK0|A0A8C7ATK0_NEOVI
OG0011888	sp|Q14494|NF2L1_HUMAN	tr|A0A8C7ELK2|A0A8C7ELK2_NEOVI
OG0011889	sp|Q15113|PCOC1_HUMAN	tr|A0A8C7A075|A0A8C7A075_NEOVI
OG0011890	sp|Q15131|CDK10_HUMAN	tr|A0A8C7EPJ2|A0A8C7EPJ2_NEOVI
OG0011891	sp|Q15771|RAB30_HUMAN	tr|A0A8C7A1W3|A0A8C7A1W3_NEOVI
OG0011892	sp|Q16589|CCNG2_HUMAN	tr|A0A8C7BYB5|A0A8C7BYB5_NEOVI
OG0011893	sp|Q1W6H9|F110C_HUMAN	tr|A0A8C7BLS7|A0A8C7BLS7_NEOVI
OG0011894	sp|Q2TAZ0|ATG2A_HUMAN	tr|A0A8C7BVB3|A0A8C7BVB3_NEOVI
OG0011895	sp|Q2WGJ8|TM249_HUMAN	tr|A0A8C7BYN3|A0A8C7BYN3_NEOVI
OG0011896	sp|Q30KQ6|DB114_HUMAN	tr|A0A8C7A9Q4|A0A8C7A9Q4_NEOVI
OG0011897	sp|Q53H47|SETMR_HUMAN	tr|U6CPP2|U6CPP2_NEOVI
OG0011898	sp|Q5SY16|NOL9_HUMAN	tr|A0A8C7ADM6|A0A8C7ADM6_NEOVI
OG0011899	sp|Q6IQ19|CCSAP_HUMAN	tr|A0A8C7C2G2|A0A8C7C2G2_NEOVI
OG0011900	sp|Q6ZUJ8|BCAP_HUMAN	tr|A0A8C7C4Q4|A0A8C7C4Q4_NEOVI
OG0011901	sp|Q7L775|EPMIP_HUMAN	tr|U6CR84|U6CR84_NEOVI
OG0011902	sp|Q8N1F7|NUP93_HUMAN	tr|A0A8C7BCI9|A0A8C7BCI9_NEOVI
OG0011903	sp|Q8N428|GLT16_HUMAN	tr|A0A8C7EP51|A0A8C7EP51_NEOVI
OG0011904	sp|Q8WV41|SNX33_HUMAN	tr|A0A8C7B5Y2|A0A8C7B5Y2_NEOVI
OG0011905	sp|Q8WVE6|TM171_HUMAN	tr|A0A8C7ERT0|A0A8C7ERT0_NEOVI
OG0011906	sp|Q8WYK2|JDP2_HUMAN	tr|A0A8C7BAI2|A0A8C7BAI2_NEOVI
OG0011907	sp|Q969Q4|ARL11_HUMAN	tr|A0A8C7BAI9|A0A8C7BAI9_NEOVI
OG0011908	sp|Q96DN0|ERP27_HUMAN	tr|A0A8C7BY10|A0A8C7BY10_NEOVI
OG0011909	sp|Q96EB1|ELP4_HUMAN	tr|A0A8C7AJD5|A0A8C7AJD5_NEOVI
OG0011910	sp|Q96EP0|RNF31_HUMAN	tr|A0A8C6ZXV6|A0A8C6ZXV6_NEOVI
OG0011911	sp|Q96RR4|KKCC2_HUMAN	tr|A0A8C7BKU8|A0A8C7BKU8_NEOVI
OG0011912	sp|Q9BWV2|SPAT9_HUMAN	tr|A0A8C7AIS7|A0A8C7AIS7_NEOVI
OG0011913	sp|Q9BX66|SRBS1_HUMAN	tr|A0A8C7A1F1|A0A8C7A1F1_NEOVI
OG0011914	sp|Q9H0Y0|ATG10_HUMAN	tr|A0A8C7A5Z7|A0A8C7A5Z7_NEOVI
OG0011915	sp|Q9H6P5|TASP1_HUMAN	tr|A0A8C7ETV3|A0A8C7ETV3_NEOVI
OG0011916	sp|Q9NPF8|ADAP2_HUMAN	tr|A0A8C7BKX8|A0A8C7BKX8_NEOVI
OG0011917	sp|Q9NQC3|RTN4_HUMAN	tr|A0A8C7AEZ7|A0A8C7AEZ7_NEOVI
OG0011918	sp|Q9NR96|TLR9_HUMAN	tr|A0A8C7A7H7|A0A8C7A7H7_NEOVI
OG0011919	sp|Q9NRD5|PICK1_HUMAN	tr|A0A8C7A2W0|A0A8C7A2W0_NEOVI
OG0011920	sp|Q9NU02|ANKE1_HUMAN	tr|A0A8C7EU11|A0A8C7EU11_NEOVI
OG0011921	sp|Q9NZ52|GGA3_HUMAN	tr|A0A8C7B0T0|A0A8C7B0T0_NEOVI
OG0011922	sp|Q9UGI0|ZRAN1_HUMAN	tr|A0A8C7ATM3|A0A8C7ATM3_NEOVI
OG0011923	sp|Q9UHA2|S18L2_HUMAN	tr|U6CRR6|U6CRR6_NEOVI
OG0011924	sp|Q9Y3C0|WASC3_HUMAN	tr|A0A8C7AUS4|A0A8C7AUS4_NEOVI
OG0011925	sp|A0A0U1RRA0|ZNOS_HUMAN	tr|A0A8C7C689|A0A8C7C689_NEOVI
OG0011926	sp|A1X283|SPD2B_HUMAN	tr|A0A8C7BSB8|A0A8C7BSB8_NEOVI
OG0011927	sp|A2RU30|TESP1_HUMAN	tr|A0A8C7B4L7|A0A8C7B4L7_NEOVI
OG0011928	sp|A8MZ97|CB074_HUMAN	tr|A0A8C7B939|A0A8C7B939_NEOVI
OG0011929	sp|O00142|KITM_HUMAN	tr|A0A8C7AZX5|A0A8C7AZX5_NEOVI
OG0011930	sp|O00255|MEN1_HUMAN	tr|A0A8C7BU21|A0A8C7BU21_NEOVI
OG0011931	sp|O00483|NDUA4_HUMAN	tr|A0A8C7A2P0|A0A8C7A2P0_NEOVI
OG0011932	sp|O15118|NPC1_HUMAN	tr|A0A8C7BJN1|A0A8C7BJN1_NEOVI
OG0011933	sp|O75054|IGSF3_HUMAN	tr|A0A8C6ZYG3|A0A8C6ZYG3_NEOVI
OG0011934	sp|O75716|STK16_HUMAN	tr|A0A8C7BZN3|A0A8C7BZN3_NEOVI
OG0011935	sp|O94898|LRIG2_HUMAN	tr|A0A8C7C2L7|A0A8C7C2L7_NEOVI
OG0011936	sp|O96014|WNT11_HUMAN	tr|A0A8C7A5S9|A0A8C7A5S9_NEOVI
OG0011937	sp|P04114|APOB_HUMAN	tr|A0A8C7B5F6|A0A8C7B5F6_NEOVI
OG0011938	sp|P07911|UROM_HUMAN	tr|A0A8C7BH70|A0A8C7BH70_NEOVI
OG0011939	sp|P17026|ZNF22_HUMAN	tr|A0A8C7BS33|A0A8C7BS33_NEOVI
OG0011940	sp|P20585|MSH3_HUMAN	tr|A0A8C7A5D0|A0A8C7A5D0_NEOVI
