Orthogroup	Homo_sapiens	Vicugna_pacos
OG0013641	sp|O75146|HIP1R_HUMAN	tr|A0A6J2ZXP9|A0A6J2ZXP9_VICPA
OG0013642	sp|O75821|EIF3G_HUMAN	tr|A0A6J3BI80|A0A6J3BI80_VICPA
OG0013643	sp|O75956|CDKA2_HUMAN	tr|A0A6I9IF35|A0A6I9IF35_VICPA
OG0013644	sp|O76021|RL1D1_HUMAN	tr|A0A6I9I8X5|A0A6I9I8X5_VICPA
OG0013645	sp|O76090|BEST1_HUMAN	tr|A0A6J0AY78|A0A6J0AY78_VICPA
OG0013646	sp|O94955|RHBT3_HUMAN	tr|A0A6I9II93|A0A6I9II93_VICPA
OG0013647	sp|O95379|TFIP8_HUMAN	tr|A0A6I9IRQ5|A0A6I9IRQ5_VICPA
OG0013648	sp|O95976|IGSF6_HUMAN	tr|A0A6I9I4L3|A0A6I9I4L3_VICPA
OG0013649	sp|P02675|FIBB_HUMAN	tr|A0A6I9IIK3|A0A6I9IIK3_VICPA
OG0013650	sp|P08581|MET_HUMAN	tr|A0A6J3A9W0|A0A6J3A9W0_VICPA
OG0013651	sp|P10243|MYBA_HUMAN	tr|A0A6I9I9J6|A0A6I9I9J6_VICPA
OG0013652	sp|P10523|ARRS_HUMAN	tr|A0A6I9ICC4|A0A6I9ICC4_VICPA
OG0013653	sp|P14314|GLU2B_HUMAN	tr|A0A6J0ANK0|A0A6J0ANK0_VICPA
OG0013654	sp|P15822|ZEP1_HUMAN	tr|A0A6J3BDN5|A0A6J3BDN5_VICPA
OG0013655	sp|P16422|EPCAM_HUMAN	tr|A0A6J3A6I9|A0A6J3A6I9_VICPA
OG0013656	sp|P17482|HXB9_HUMAN	tr|A0A6I9IMN7|A0A6I9IMN7_VICPA
OG0013657	sp|P17707|DCAM_HUMAN	tr|A0A6I9I7I7|A0A6I9I7I7_VICPA
OG0013658	sp|P18627|LAG3_HUMAN	tr|A0A6J3A0C0|A0A6J3A0C0_VICPA
OG0013659	sp|P34913|HYES_HUMAN	tr|A0A6I9I4G3|A0A6I9I4G3_VICPA
OG0013660	sp|P47736|RPGP1_HUMAN	tr|A0A6J3B4H8|A0A6J3B4H8_VICPA
OG0013661	sp|Q02747|GUC2A_HUMAN	tr|A0A6I9IMA3|A0A6I9IMA3_VICPA
OG0013662	sp|Q15049|MLC1_HUMAN	tr|A0A6J3A7B2|A0A6J3A7B2_VICPA
OG0013663	sp|Q4G0P3|HYDIN_HUMAN	tr|A0A6I9I173|A0A6I9I173_VICPA
OG0013664	sp|Q502W6|VWA3B_HUMAN	tr|A0A6J3BPW5|A0A6J3BPW5_VICPA
OG0013665	sp|Q53HI1|UNC50_HUMAN	tr|A0A6I9I527|A0A6I9I527_VICPA
OG0013666	sp|Q5GH73|XKR6_HUMAN	tr|A0A6J3BVF1|A0A6J3BVF1_VICPA
OG0013667	sp|Q5UCC4|EMC10_HUMAN	tr|A0A6J3AV86|A0A6J3AV86_VICPA
OG0013668	sp|Q5VV17|OTUD1_HUMAN	tr|A0A6I9IF92|A0A6I9IF92_VICPA
OG0013669	sp|Q6EBC2|IL31_HUMAN	tr|A0A6J2ZZB3|A0A6J2ZZB3_VICPA
OG0013670	sp|Q6H9L7|ISM2_HUMAN	tr|A0A6J3AJK6|A0A6J3AJK6_VICPA
OG0013671	sp|Q6NUQ1|RINT1_HUMAN	tr|A0A6I9HX68|A0A6I9HX68_VICPA
OG0013672	sp|Q6QAJ8|TM220_HUMAN	tr|A0A6J3AAD0|A0A6J3AAD0_VICPA
OG0013673	sp|Q6R2W3|SCND3_HUMAN	tr|A0A6I9ILJ6|A0A6I9ILJ6_VICPA
OG0013674	sp|Q6ZSJ8|CA122_HUMAN	tr|A0A6I9IGW8|A0A6I9IGW8_VICPA
OG0013675	sp|Q75VX8|GARE2_HUMAN	tr|A0A6I9HWA0|A0A6I9HWA0_VICPA
OG0013676	sp|Q86XX4|FRAS1_HUMAN	tr|A0A6I9HZE4|A0A6I9HZE4_VICPA
OG0013677	sp|Q86YB8|ERO1B_HUMAN	tr|A0A6I9IQX2|A0A6I9IQX2_VICPA
OG0013678	sp|Q8IX18|DHX40_HUMAN	tr|A0A6I9IQA7|A0A6I9IQA7_VICPA
OG0013679	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A6I9IFW3|A0A6I9IFW3_VICPA
OG0013680	sp|Q8N614|TM156_HUMAN	tr|A0A6J0AQH9|A0A6J0AQH9_VICPA
OG0013681	sp|Q8NBP5|MFSD9_HUMAN	tr|A0A6J3BQX0|A0A6J3BQX0_VICPA
OG0013682	sp|Q8TCF1|ZFAN1_HUMAN	tr|A0A6I9I4P4|A0A6I9I4P4_VICPA
OG0013683	sp|Q8WTS6|SETD7_HUMAN	tr|A0A6I9I1Q3|A0A6I9I1Q3_VICPA
OG0013684	sp|Q92541|RTF1_HUMAN	tr|A0A6J3A6A5|A0A6J3A6A5_VICPA
OG0013685	sp|Q96B86|RGMA_HUMAN	tr|A0A6J0AD52|A0A6J0AD52_VICPA
OG0013686	sp|Q96FE5|LIGO1_HUMAN	tr|A0A6J3BMV0|A0A6J3BMV0_VICPA
OG0013687	sp|Q96PX9|PKH4B_HUMAN	tr|A0A6J3AGR1|A0A6J3AGR1_VICPA
OG0013688	sp|Q9BWJ5|SF3B5_HUMAN	tr|A0A6J0ATT2|A0A6J0ATT2_VICPA
OG0013689	sp|Q9BXK5|B2L13_HUMAN	tr|A0A6J3A175|A0A6J3A175_VICPA
OG0013690	sp|Q9H972|CN093_HUMAN	tr|A0A6J3AND9|A0A6J3AND9_VICPA
OG0013691	sp|Q9NPG3|UBN1_HUMAN	tr|A0A6J0AH54|A0A6J0AH54_VICPA
OG0013692	sp|Q9NR83|S2A4R_HUMAN	tr|A0A6J3BEZ2|A0A6J3BEZ2_VICPA
OG0013693	sp|Q9P0U4|CXXC1_HUMAN	tr|A0A6J3BPZ1|A0A6J3BPZ1_VICPA
OG0013694	sp|Q9UNA1|RHG26_HUMAN	tr|A0A6J3A0P5|A0A6J3A0P5_VICPA
OG0013695	sp|Q9UNA4|POLI_HUMAN	tr|A0A6I9IAW9|A0A6I9IAW9_VICPA
OG0013696	sp|Q9Y576|ASB1_HUMAN	tr|A0A6J3AN42|A0A6J3AN42_VICPA
OG0013697	sp|Q9Y577|TRI17_HUMAN	tr|A0A6I9ITZ8|A0A6I9ITZ8_VICPA
OG0013698	sp|Q9Y6R9|CCD61_HUMAN	tr|A0A6J3AVB3|A0A6J3AVB3_VICPA
OG0013699	sp|A0A0U1RR37|CA232_HUMAN	tr|A0A6J3B2S3|A0A6J3B2S3_VICPA
OG0013700	tr|A0A286YEU6|A0A286YEU6_HUMAN	tr|A0A6I9IUQ1|A0A6I9IUQ1_VICPA
OG0013701	sp|A6NC05|YD286_HUMAN	tr|A0A6J3A5S5|A0A6J3A5S5_VICPA
OG0013702	sp|A6NK97|S22AK_HUMAN	tr|A0A6I9IR63|A0A6I9IR63_VICPA
OG0013703	sp|E0CX11|STMP1_HUMAN	tr|A0A6J3AA29|A0A6J3AA29_VICPA
OG0013704	sp|O00468|AGRIN_HUMAN	tr|A0A6J3A873|A0A6J3A873_VICPA
OG0013705	sp|O00487|PSDE_HUMAN	tr|A0A6I9HUS6|A0A6I9HUS6_VICPA
OG0013706	sp|O43602|DCX_HUMAN	tr|A0A6J3ACF9|A0A6J3ACF9_VICPA
OG0013707	sp|O43617|TPPC3_HUMAN	tr|A0A6J0ASY2|A0A6J0ASY2_VICPA
OG0013708	sp|O60828|PQBP1_HUMAN	tr|A0A6J0ATZ6|A0A6J0ATZ6_VICPA
OG0013709	sp|O60841|IF2P_HUMAN	tr|A0A6J3BLA4|A0A6J3BLA4_VICPA
OG0013710	sp|O75909|CCNK_HUMAN	tr|A0A6I9IFG5|A0A6I9IFG5_VICPA
OG0013711	sp|P05060|SCG1_HUMAN	tr|A0A6I9IA16|A0A6I9IA16_VICPA
OG0013712	sp|P05408|7B2_HUMAN	tr|A0A6I9I4V1|A0A6I9I4V1_VICPA
OG0013713	sp|P17097|ZNF7_HUMAN	tr|A0A6J3BKT5|A0A6J3BKT5_VICPA
OG0013714	sp|P32238|CCKAR_HUMAN	tr|A0A6I9ICH0|A0A6I9ICH0_VICPA
OG0013715	sp|P40238|TPOR_HUMAN	tr|A0A6I9I0K1|A0A6I9I0K1_VICPA
OG0013716	sp|P41250|GARS_HUMAN	tr|A0A6J3A948|A0A6J3A948_VICPA
OG0013717	sp|P48380|RFX3_HUMAN	tr|A0A6J3AEF2|A0A6J3AEF2_VICPA
OG0013718	sp|P55808|XG_HUMAN	tr|A0A6J3A057|A0A6J3A057_VICPA
OG0013719	sp|P62249|RS16_HUMAN	tr|A0A6I9INZ4|A0A6I9INZ4_VICPA
OG0013720	sp|Q02388|CO7A1_HUMAN	tr|A0A6J3B8E7|A0A6J3B8E7_VICPA
OG0013721	sp|Q08J23|NSUN2_HUMAN	tr|A0A6J3AAC1|A0A6J3AAC1_VICPA
OG0013722	sp|Q13882|PTK6_HUMAN	tr|A0A6I9IE75|A0A6I9IE75_VICPA
OG0013723	sp|Q15853|USF2_HUMAN	tr|A0A6J3A2P2|A0A6J3A2P2_VICPA
OG0013724	sp|Q16827|PTPRO_HUMAN	tr|A0A6J2ZYY7|A0A6J2ZYY7_VICPA
OG0013725	sp|Q5XG99|LYSM4_HUMAN	tr|A0A6I9IG51|A0A6I9IG51_VICPA
OG0013726	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A6I9I4J3|A0A6I9I4J3_VICPA
OG0013727	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A6J3BDZ6|A0A6J3BDZ6_VICPA
OG0013728	sp|Q75QN2|INT8_HUMAN	tr|A0A6J0AQA7|A0A6J0AQA7_VICPA
OG0013729	sp|Q86UY6|NAA40_HUMAN	tr|A0A6J3BMT8|A0A6J3BMT8_VICPA
OG0013730	sp|Q86YD1|PTOV1_HUMAN	tr|A0A6J3ATJ0|A0A6J3ATJ0_VICPA
OG0013731	sp|Q8IVU9|CBCO1_HUMAN	tr|A0A6I9ICB0|A0A6I9ICB0_VICPA
OG0013732	sp|Q8IYG6|LRC56_HUMAN	tr|A0A6J0B5K0|A0A6J0B5K0_VICPA
OG0013733	sp|Q8N4C9|CQ078_HUMAN	tr|A0A6J3B5U8|A0A6J3B5U8_VICPA
OG0013734	sp|Q8N5S3|CB073_HUMAN	tr|A0A6J3AFE6|A0A6J3AFE6_VICPA
OG0013735	sp|Q8NF99|ZN397_HUMAN	tr|A0A6J3BP26|A0A6J3BP26_VICPA
OG0013736	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A6J0AQV6|A0A6J0AQV6_VICPA
OG0013737	sp|Q8WV48|CC107_HUMAN	tr|A0A6I9I768|A0A6I9I768_VICPA
OG0013738	sp|Q8WWF1|CA054_HUMAN	tr|A0A6J0B0S9|A0A6J0B0S9_VICPA
OG0013739	sp|Q8WWM9|CYGB_HUMAN	tr|A0A6J3B8P3|A0A6J3B8P3_VICPA
OG0013740	sp|Q8WWW8|GAB3_HUMAN	tr|A0A6I9IS63|A0A6I9IS63_VICPA
OG0013741	sp|Q96H72|S39AD_HUMAN	tr|A0A6J3BQ03|A0A6J3BQ03_VICPA
OG0013742	sp|Q96QP1|ALPK1_HUMAN	tr|A0A6J3BKW7|A0A6J3BKW7_VICPA
OG0013743	sp|Q96SL4|GPX7_HUMAN	tr|A0A6I9I0R3|A0A6I9I0R3_VICPA
OG0013744	sp|Q96SZ6|CK5P1_HUMAN	tr|A0A6J3BC52|A0A6J3BC52_VICPA
OG0013745	sp|Q9BV94|EDEM2_HUMAN	tr|A0A6J0AIQ0|A0A6J0AIQ0_VICPA
OG0013746	sp|Q9BXY0|MAK16_HUMAN	tr|A0A6I9I442|A0A6I9I442_VICPA
OG0013747	sp|Q9H2S6|TNMD_HUMAN	tr|A0A6I9IH12|A0A6I9IH12_VICPA
OG0013748	sp|Q9H790|EXO5_HUMAN	tr|A0A6I9IQ35|A0A6I9IQ35_VICPA
OG0013749	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A6J3AI76|A0A6J3AI76_VICPA
OG0013750	sp|Q9NPA8|ENY2_HUMAN	tr|A0A6I9IIY3|A0A6I9IIY3_VICPA
OG0013751	sp|Q9NRR1|CYTL1_HUMAN	tr|A0A6I9IQS8|A0A6I9IQS8_VICPA
OG0013752	sp|Q9NVE7|PANK4_HUMAN	tr|A0A6I9HUM9|A0A6I9HUM9_VICPA
OG0013753	sp|Q9NWB1|RFOX1_HUMAN	tr|A0A6J3B6V7|A0A6J3B6V7_VICPA
OG0013754	sp|Q9P2G9|KLHL8_HUMAN	tr|A0A6J3BGA6|A0A6J3BGA6_VICPA
OG0013755	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A6I9I1C2|A0A6I9I1C2_VICPA
OG0013756	sp|Q9UK73|FEM1B_HUMAN	tr|A0A6I9II84|A0A6I9II84_VICPA
OG0013757	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A6I9IAJ2|A0A6I9IAJ2_VICPA
OG0013758	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A6I9IPA7|A0A6I9IPA7_VICPA
OG0013759	sp|Q9Y5M8|SRPRB_HUMAN	tr|A0A6I9IKN7|A0A6I9IKN7_VICPA
OG0013760	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A6J0AJZ6|A0A6J0AJZ6_VICPA
OG0013761	sp|I3L1E1|CS084_HUMAN	tr|A0A6J0ANY1|A0A6J0ANY1_VICPA
OG0013762	sp|O43157|PLXB1_HUMAN	tr|A0A6I9HWI6|A0A6I9HWI6_VICPA
OG0013763	sp|O60239|3BP5_HUMAN	tr|A0A6J3AI46|A0A6J3AI46_VICPA
OG0013764	sp|O60304|ZN500_HUMAN	tr|A0A6J0AI70|A0A6J0AI70_VICPA
OG0013765	sp|O60563|CCNT1_HUMAN	tr|A0A6I9I411|A0A6I9I411_VICPA
OG0013766	sp|O75592|MYCB2_HUMAN	tr|A0A6I9IH04|A0A6I9IH04_VICPA
OG0013767	sp|O96013|PAK4_HUMAN	tr|A0A6I9IK63|A0A6I9IK63_VICPA
OG0013768	sp|O96020|CCNE2_HUMAN	tr|A0A6I9IG80|A0A6I9IG80_VICPA
OG0013769	sp|P00746|CFAD_HUMAN	tr|A0A6I9I8X8|A0A6I9I8X8_VICPA
OG0013770	sp|P02655|APOC2_HUMAN	tr|A0A6J3AV93|A0A6J3AV93_VICPA
OG0013771	sp|P05154|IPSP_HUMAN	tr|A0A6I9ICJ3|A0A6I9ICJ3_VICPA
OG0013772	sp|P10768|ESTD_HUMAN	tr|A0A6I9ICP7|A0A6I9ICP7_VICPA
OG0013773	sp|P13612|ITA4_HUMAN	tr|A0A6I9IEE2|A0A6I9IEE2_VICPA
OG0013774	sp|P20916|MAG_HUMAN	tr|A0A6J0B0X1|A0A6J0B0X1_VICPA
OG0013775	sp|P30533|AMRP_HUMAN	tr|A0A6J3B0Y5|A0A6J3B0Y5_VICPA
OG0013776	sp|P30968|GNRHR_HUMAN	tr|A0A6I9IQ19|A0A6I9IQ19_VICPA
OG0013777	sp|P33316|DUT_HUMAN	tr|A0A6J0AEJ8|A0A6J0AEJ8_VICPA
OG0013778	sp|P40617|ARL4A_HUMAN	tr|A0A6J3AS98|A0A6J3AS98_VICPA
OG0013779	sp|P57075|UBS3A_HUMAN	tr|A0A6J0AJ14|A0A6J0AJ14_VICPA
OG0013780	sp|P60002|ELOF1_HUMAN	tr|A0A6I9I8Q3|A0A6I9I8Q3_VICPA
OG0013781	sp|P83731|RL24_HUMAN	tr|A0A6I9IDW6|A0A6I9IDW6_VICPA
OG0013782	sp|Q12766|HMGX3_HUMAN	tr|A0A6I9I5W2|A0A6I9I5W2_VICPA
OG0013783	sp|Q14554|PDIA5_HUMAN	tr|A0A6J3AUV0|A0A6J3AUV0_VICPA
OG0013784	sp|Q14694|UBP10_HUMAN	tr|A0A6J3AW75|A0A6J3AW75_VICPA
OG0013785	sp|Q5T011|SZT2_HUMAN	tr|A0A6J0AFU3|A0A6J0AFU3_VICPA
OG0013786	sp|Q5T4T6|SYC2L_HUMAN	tr|A0A6J3BHC7|A0A6J3BHC7_VICPA
OG0013787	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A6J0ADT1|A0A6J0ADT1_VICPA
OG0013788	sp|Q6NT16|S18B1_HUMAN	tr|A0A6J0ABL1|A0A6J0ABL1_VICPA
OG0013789	sp|Q6PEX7|TEX38_HUMAN	tr|A0A6J3B5T4|A0A6J3B5T4_VICPA
OG0013790	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A6J3AQG8|A0A6J3AQG8_VICPA
OG0013791	sp|Q86SH2|ZAR1_HUMAN	tr|A0A6I9HZ65|A0A6I9HZ65_VICPA
OG0013792	sp|Q8IVJ8|APRG1_HUMAN	tr|A0A6I9IT59|A0A6I9IT59_VICPA
OG0013793	sp|Q8N2U9|S66A2_HUMAN	tr|A0A6J3A5V7|A0A6J3A5V7_VICPA
OG0013794	sp|Q8N4T0|CBPA6_HUMAN	tr|A0A6I9I6M9|A0A6I9I6M9_VICPA
OG0013795	sp|Q8N6T3|ARFG1_HUMAN	tr|A0A6J0AP56|A0A6J0AP56_VICPA
OG0013796	sp|Q8NG11|TSN14_HUMAN	tr|A0A6I9IJ43|A0A6I9IJ43_VICPA
OG0013797	sp|Q8TB36|GDAP1_HUMAN	tr|A0A6I9I2P5|A0A6I9I2P5_VICPA
OG0013798	sp|Q8TE23|TS1R2_HUMAN	tr|A0A6I9HVH8|A0A6I9HVH8_VICPA
OG0013799	sp|Q8WXS4|CCGL_HUMAN	tr|A0A6J3AIN8|A0A6J3AIN8_VICPA
OG0013800	sp|Q96IY4|CBPB2_HUMAN	tr|A0A6I9IFY6|A0A6I9IFY6_VICPA
OG0013801	sp|Q96L92|SNX27_HUMAN	tr|A0A6I9IRH2|A0A6I9IRH2_VICPA
OG0013802	sp|Q96LC9|BMF_HUMAN	tr|A0A6J3A6B9|A0A6J3A6B9_VICPA
OG0013803	sp|Q96TC7|RMD3_HUMAN	tr|A0A6J0AG05|A0A6J0AG05_VICPA
OG0013804	sp|Q99466|NOTC4_HUMAN	tr|A0A6I9IPF5|A0A6I9IPF5_VICPA
OG0013805	sp|Q99538|LGMN_HUMAN	tr|A0A6I9IE60|A0A6I9IE60_VICPA
OG0013806	sp|Q99572|P2RX7_HUMAN	tr|A0A6I9I9N0|A0A6I9I9N0_VICPA
OG0013807	sp|Q9BV57|MTND_HUMAN	tr|A0A6J3B4E5|A0A6J3B4E5_VICPA
OG0013808	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A6J3ABQ3|A0A6J3ABQ3_VICPA
OG0013809	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A6J0AS74|A0A6J0AS74_VICPA
OG0013810	sp|Q9H6H4|REEP4_HUMAN	tr|A0A6I9I4I6|A0A6I9I4I6_VICPA
OG0013811	sp|Q9H6U8|ALG9_HUMAN	tr|A0A6J0B231|A0A6J0B231_VICPA
OG0013812	sp|Q9H7X0|NAA60_HUMAN	tr|A0A6J0AI59|A0A6J0AI59_VICPA
OG0013813	sp|Q9HCE5|MET14_HUMAN	tr|A0A6I9IM96|A0A6I9IM96_VICPA
OG0013814	sp|Q9NQX5|NPDC1_HUMAN	tr|A0A6J0B2L4|A0A6J0B2L4_VICPA
OG0013815	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A6I9HX22|A0A6I9HX22_VICPA
OG0013816	sp|Q9NY93|DDX56_HUMAN	tr|A0A6I9IMQ7|A0A6I9IMQ7_VICPA
OG0013817	sp|Q9P0M9|RM27_HUMAN	tr|A0A6I9ITC7|A0A6I9ITC7_VICPA
OG0013818	sp|Q9P298|HIG1B_HUMAN	tr|A0A6J0B351|A0A6J0B351_VICPA
OG0013819	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A6J3B7S2|A0A6J3B7S2_VICPA
OG0013820	sp|Q9UDX5|MTFP1_HUMAN	tr|A0A6I9ILU2|A0A6I9ILU2_VICPA
OG0013821	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A6J0AYZ2|A0A6J0AYZ2_VICPA
OG0013822	sp|Q9UI14|PRAF1_HUMAN	tr|A0A6I9IEQ8|A0A6I9IEQ8_VICPA
OG0013823	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A6J0AY24|A0A6J0AY24_VICPA
OG0013824	sp|A2RUS2|DEND3_HUMAN	tr|A0A6J3BLI6|A0A6J3BLI6_VICPA
OG0013825	sp|A6NIX2|WTIP_HUMAN	tr|A0A6J3A2K2|A0A6J3A2K2_VICPA
OG0013826	sp|O14561|ACPM_HUMAN	tr|A0A6I9I418|A0A6I9I418_VICPA
OG0013827	sp|O43299|AP5Z1_HUMAN	tr|A0A6J3AG37|A0A6J3AG37_VICPA
OG0013828	sp|O43462|MBTP2_HUMAN	tr|A0A6I9IKT8|A0A6I9IKT8_VICPA
OG0013829	sp|O43933|PEX1_HUMAN	tr|A0A6I9IDE5|A0A6I9IDE5_VICPA
OG0013830	sp|O60232|ZNRD2_HUMAN	tr|A0A6I9INK5|A0A6I9INK5_VICPA
OG0013831	sp|O60493|SNX3_HUMAN	tr|A0A6I9IAL9|A0A6I9IAL9_VICPA
OG0013832	sp|O60513|B4GT4_HUMAN	tr|A0A6J3AQF4|A0A6J3AQF4_VICPA
OG0013833	sp|O60895|RAMP2_HUMAN	tr|A0A6I9HY06|A0A6I9HY06_VICPA
OG0013834	sp|O95528|GTR10_HUMAN	tr|A0A6J3BBN5|A0A6J3BBN5_VICPA
OG0013835	sp|O95822|DCMC_HUMAN	tr|A0A6J3ATF7|A0A6J3ATF7_VICPA
OG0013836	sp|O95947|TBX6_HUMAN	tr|A0A6I9I0W7|A0A6I9I0W7_VICPA
OG0013837	sp|P04118|COL_HUMAN	tr|A0A6I9I2X6|A0A6I9I2X6_VICPA
OG0013838	sp|P04637|P53_HUMAN	tr|A0A6I9IU13|A0A6I9IU13_VICPA
OG0013839	sp|P15172|MYOD1_HUMAN	tr|A0A6I9ICL1|A0A6I9ICL1_VICPA
OG0013840	sp|P15954|COX7C_HUMAN	tr|A0A6J3ABL4|A0A6J3ABL4_VICPA
OG0013841	sp|P23276|KELL_HUMAN	tr|A0A6J3A9M7|A0A6J3A9M7_VICPA
OG0013842	sp|P27540|ARNT_HUMAN	tr|A0A6I9IRD1|A0A6I9IRD1_VICPA
OG0013843	sp|P31937|3HIDH_HUMAN	tr|A0A6I9I1S6|A0A6I9I1S6_VICPA
OG0013844	sp|P48735|IDHP_HUMAN	tr|A0A6I9HZR2|A0A6I9HZR2_VICPA
OG0013845	sp|P50914|RL14_HUMAN	tr|A0A6I9I0X6|A0A6I9I0X6_VICPA
OG0013846	sp|P56589|PEX3_HUMAN	tr|A0A6I9HWA8|A0A6I9HWA8_VICPA
OG0013847	sp|P62081|RS7_HUMAN	tr|A0A6J0ARI7|A0A6J0ARI7_VICPA
OG0013848	sp|P62875|RPAB5_HUMAN	tr|A0A6J3AEB2|A0A6J3AEB2_VICPA
OG0013849	sp|Q01415|GALK2_HUMAN	tr|A0A6I9IEL9|A0A6I9IEL9_VICPA
OG0013850	sp|Q02338|BDH_HUMAN	tr|A0A6J3AWM7|A0A6J3AWM7_VICPA
OG0013851	sp|Q06187|BTK_HUMAN	tr|A0A6J3A0V9|A0A6J3A0V9_VICPA
OG0013852	sp|Q08211|DHX9_HUMAN	tr|A0A6I9IH79|A0A6I9IH79_VICPA
OG0013853	sp|Q13228|SBP1_HUMAN	tr|A0A6I9IRG9|A0A6I9IRG9_VICPA
OG0013854	sp|Q13610|PWP1_HUMAN	tr|A0A6I9I9B7|A0A6I9I9B7_VICPA
OG0013855	sp|Q14714|SSPN_HUMAN	tr|A0A6I9I019|A0A6I9I019_VICPA
OG0013856	sp|Q14CW9|AT7L3_HUMAN	tr|A0A6J0B1D9|A0A6J0B1D9_VICPA
OG0013857	sp|Q30201|HFE_HUMAN	tr|A0A6J0B3H9|A0A6J0B3H9_VICPA
OG0013858	sp|Q53G59|KLH12_HUMAN	tr|A0A6I9IHN7|A0A6I9IHN7_VICPA
OG0013859	sp|Q5FWF7|FBX48_HUMAN	tr|A0A6I9I4Q9|A0A6I9I4Q9_VICPA
OG0013860	sp|Q5R3I4|TTC38_HUMAN	tr|A0A6J0AUU9|A0A6J0AUU9_VICPA
OG0013861	sp|Q5T2D2|TRML2_HUMAN	tr|A0A6I9I4G9|A0A6I9I4G9_VICPA
OG0013862	sp|Q6AI12|ANR40_HUMAN	tr|A0A6I9IPI5|A0A6I9IPI5_VICPA
OG0013863	sp|Q6IQ23|PKHA7_HUMAN	tr|A0A6J3AU30|A0A6J3AU30_VICPA
OG0013864	sp|Q6PKC3|TXD11_HUMAN	tr|A0A6J3BES0|A0A6J3BES0_VICPA
OG0013865	sp|Q6UWW8|EST3_HUMAN	tr|A0A6J3ARS9|A0A6J3ARS9_VICPA
OG0013866	sp|Q6WN34|CRDL2_HUMAN	tr|A0A6J3AXF6|A0A6J3AXF6_VICPA
OG0013867	sp|Q6YFQ2|CX6B2_HUMAN	tr|A0A6I9IQP4|A0A6I9IQP4_VICPA
OG0013868	sp|Q6ZN17|LN28B_HUMAN	tr|A0A6J3AT11|A0A6J3AT11_VICPA
OG0013869	sp|Q7RTV0|PHF5A_HUMAN	tr|A0A6I9I9N8|A0A6I9I9N8_VICPA
OG0013870	sp|Q86VI4|LAP4B_HUMAN	tr|A0A6J3BMT1|A0A6J3BMT1_VICPA
OG0013871	sp|Q8N350|CBARP_HUMAN	tr|A0A6I9IC12|A0A6I9IC12_VICPA
OG0013872	sp|Q8N5V2|NGEF_HUMAN	tr|A0A6J3AKH4|A0A6J3AKH4_VICPA
OG0013873	sp|Q8NAP3|ZBT38_HUMAN	tr|A0A6J0AF00|A0A6J0AF00_VICPA
OG0013874	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A6J3AK91|A0A6J3AK91_VICPA
OG0013875	sp|Q8NET5|NFAM1_HUMAN	tr|A0A6J3A243|A0A6J3A243_VICPA
OG0013876	sp|Q92772|CDKL2_HUMAN	tr|A0A6J0B471|A0A6J0B471_VICPA
OG0013877	sp|Q969V5|MUL1_HUMAN	tr|A0A6I9HXT5|A0A6I9HXT5_VICPA
OG0013878	sp|Q96JQ0|PCD16_HUMAN	tr|A0A6J3ATH0|A0A6J3ATH0_VICPA
OG0013879	sp|Q96LW7|CAR19_HUMAN	tr|A0A6J0AR91|A0A6J0AR91_VICPA
OG0013880	sp|Q96NB2|SFXN2_HUMAN	tr|A0A6J3AVB6|A0A6J3AVB6_VICPA
OG0013881	sp|Q99501|GA2L1_HUMAN	tr|A0A6I9ILV8|A0A6I9ILV8_VICPA
OG0013882	sp|Q9BXC0|HCAR1_HUMAN	tr|A0A6I9IRM5|A0A6I9IRM5_VICPA
OG0013883	sp|Q9GZZ0|HXD1_HUMAN	tr|A0A6J3AIM2|A0A6J3AIM2_VICPA
OG0013884	sp|Q9H175|CSRN2_HUMAN	tr|A0A6I9I5G0|A0A6I9I5G0_VICPA
OG0013885	sp|Q9H3G5|CPVL_HUMAN	tr|A0A6J0AE06|A0A6J0AE06_VICPA
OG0013886	sp|Q9H5F2|CK001_HUMAN	tr|A0A6I9IQ37|A0A6I9IQ37_VICPA
OG0013887	sp|Q9HD47|MOG1_HUMAN	tr|A0A6I9IPK9|A0A6I9IPK9_VICPA
OG0013888	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A6J3ARB2|A0A6J3ARB2_VICPA
OG0013889	sp|Q9P1A6|DLGP2_HUMAN	tr|A0A6J3BN58|A0A6J3BN58_VICPA
