Orthogroup	Homo_sapiens	Theropithecus_gelada
OG0013160	sp|Q9NRA8|4ET_HUMAN	tr|A0A8D2FR65|A0A8D2FR65_THEGE
OG0013161	sp|Q9NVX7|KBTB4_HUMAN	tr|A0A8D2G646|A0A8D2G646_THEGE
OG0013162	sp|Q9UGP4|LIMD1_HUMAN	tr|A0A8D2F3F7|A0A8D2F3F7_THEGE
OG0013163	sp|Q9Y5R8|TPPC1_HUMAN	tr|A0A8D2GAB2|A0A8D2GAB2_THEGE
OG0013164	sp|Q9Y6Y1|CMTA1_HUMAN	tr|A0A8D2FFD8|A0A8D2FFD8_THEGE
OG0013165	sp|A5PLN7|F149A_HUMAN	tr|A0A8D2G7M7|A0A8D2G7M7_THEGE
OG0013166	sp|A8MYZ5|IQCF6_HUMAN	tr|A0A8D2EB15|A0A8D2EB15_THEGE
OG0013167	sp|H3BNL1|CC084_HUMAN	tr|A0A8D2ENC7|A0A8D2ENC7_THEGE
OG0013168	sp|O00422|SAP18_HUMAN	tr|A0A8D2FGV9|A0A8D2FGV9_THEGE
OG0013169	sp|O14979|HNRDL_HUMAN	tr|A0A8D2ETR3|A0A8D2ETR3_THEGE
OG0013170	sp|O15169|AXIN1_HUMAN	tr|A0A8D2ES05|A0A8D2ES05_THEGE
OG0013171	sp|O43491|E41L2_HUMAN	tr|A0A8D2EYJ3|A0A8D2EYJ3_THEGE
OG0013172	sp|O95264|5HT3B_HUMAN	tr|A0A8D2FUH4|A0A8D2FUH4_THEGE
OG0013173	sp|P07197|NFM_HUMAN	tr|A0A8D2E9K3|A0A8D2E9K3_THEGE
OG0013174	sp|P10746|HEM4_HUMAN	tr|A0A8D2GCF0|A0A8D2GCF0_THEGE
OG0013175	sp|P19634|SL9A1_HUMAN	tr|A0A8D2JY87|A0A8D2JY87_THEGE
OG0013176	sp|P20700|LMNB1_HUMAN	tr|A0A8D2FAS7|A0A8D2FAS7_THEGE
OG0013177	sp|P40200|TACT_HUMAN	tr|A0A8D2E6C7|A0A8D2E6C7_THEGE
OG0013178	sp|P41240|CSK_HUMAN	tr|A0A8D2GJG6|A0A8D2GJG6_THEGE
OG0013179	sp|P46094|XCR1_HUMAN	tr|A0A8D2F3M0|A0A8D2F3M0_THEGE
OG0013180	sp|P47710|CASA1_HUMAN	tr|A0A8D2FID2|A0A8D2FID2_THEGE
OG0013181	sp|P48307|TFPI2_HUMAN	tr|A0A8D2E3N0|A0A8D2E3N0_THEGE
OG0013182	sp|P49406|RM19_HUMAN	tr|A0A8D2FPU1|A0A8D2FPU1_THEGE
OG0013183	sp|P49789|FHIT_HUMAN	tr|A0A8D2GE81|A0A8D2GE81_THEGE
OG0013184	sp|P54826|GAS1_HUMAN	tr|A0A8D2GK65|A0A8D2GK65_THEGE
OG0013185	sp|P55265|DSRAD_HUMAN	tr|A0A8D2FXD5|A0A8D2FXD5_THEGE
OG0013186	sp|P55899|FCGRN_HUMAN	tr|A0A8D2FI28|A0A8D2FI28_THEGE
OG0013187	sp|P57060|RWD2B_HUMAN	tr|A0A8D2GIG2|A0A8D2GIG2_THEGE
OG0013188	sp|P62166|NCS1_HUMAN	tr|A0A8D2K2I6|A0A8D2K2I6_THEGE
OG0013189	sp|P78380|OLR1_HUMAN	tr|A0A8D2EGH5|A0A8D2EGH5_THEGE
OG0013190	sp|Q12952|FOXL1_HUMAN	tr|A0A8D2FNS5|A0A8D2FNS5_THEGE
OG0013191	sp|Q13155|AIMP2_HUMAN	tr|A0A8D2FDB7|A0A8D2FDB7_THEGE
OG0013192	sp|Q13477|MADCA_HUMAN	tr|A0A8D2ES46|A0A8D2ES46_THEGE
OG0013193	sp|Q13797|ITA9_HUMAN	tr|A0A8D2FSF5|A0A8D2FSF5_THEGE
OG0013194	sp|Q14011|CIRBP_HUMAN	tr|A0A8D2EY22|A0A8D2EY22_THEGE
OG0013195	sp|Q15735|PI5PA_HUMAN	tr|A0A8D2G2G1|A0A8D2G2G1_THEGE
OG0013196	sp|Q16864|VATF_HUMAN	tr|A0A8D2G7H6|A0A8D2G7H6_THEGE
OG0013197	sp|Q3SXM5|HSDL1_HUMAN	tr|A0A8D2FGJ3|A0A8D2FGJ3_THEGE
OG0013198	sp|Q6AI08|HEAT6_HUMAN	tr|A0A8D2JX93|A0A8D2JX93_THEGE
OG0013199	sp|Q6P1K1|HRG1_HUMAN	tr|A0A8D2G4F5|A0A8D2G4F5_THEGE
OG0013200	sp|Q6UXI7|VITRN_HUMAN	tr|A0A8D2G6E5|A0A8D2G6E5_THEGE
OG0013201	sp|Q7L5D6|GET4_HUMAN	tr|A0A8D2E975|A0A8D2E975_THEGE
OG0013202	sp|Q7Z6G8|ANS1B_HUMAN	tr|A0A8D2EHJ1|A0A8D2EHJ1_THEGE
OG0013203	sp|Q86SE9|PCGF5_HUMAN	tr|A0A8D2ES96|A0A8D2ES96_THEGE
OG0013204	sp|Q86Y78|LYPD6_HUMAN	tr|A0A8D2JWA0|A0A8D2JWA0_THEGE
OG0013205	sp|Q8IWT6|LRC8A_HUMAN	tr|A0A8D2FIC4|A0A8D2FIC4_THEGE
OG0013206	sp|Q8N163|CCAR2_HUMAN	tr|A0A8D2JTP2|A0A8D2JTP2_THEGE
OG0013207	sp|Q8N394|TMTC2_HUMAN	tr|A0A8D2GFV5|A0A8D2GFV5_THEGE
OG0013208	sp|Q8N5I3|KCNRG_HUMAN	tr|A0A8D2EH74|A0A8D2EH74_THEGE
OG0013209	sp|Q8NCT1|ARRD4_HUMAN	tr|A0A8D2EZ71|A0A8D2EZ71_THEGE
OG0013210	sp|Q8NCV1|ADAD2_HUMAN	tr|A0A8D2FLN0|A0A8D2FLN0_THEGE
OG0013211	sp|Q8NE79|POPD1_HUMAN	tr|A0A8D2G173|A0A8D2G173_THEGE
OG0013212	sp|Q92565|RPGF5_HUMAN	tr|A0A8D2K6X0|A0A8D2K6X0_THEGE
OG0013213	sp|Q93038|TNR25_HUMAN	tr|A0A8D2K2I2|A0A8D2K2I2_THEGE
OG0013214	sp|Q969S3|ZN622_HUMAN	tr|A0A8D2EAD6|A0A8D2EAD6_THEGE
OG0013215	sp|Q96BP3|PPWD1_HUMAN	tr|A0A8D2FCZ2|A0A8D2FCZ2_THEGE
OG0013216	sp|Q99983|OMD_HUMAN	tr|A0A8D2EBL0|A0A8D2EBL0_THEGE
OG0013217	sp|Q99996|AKAP9_HUMAN	tr|A0A8D2EEH3|A0A8D2EEH3_THEGE
OG0013218	sp|Q9BRS2|RIOK1_HUMAN	tr|A0A8D2FFJ5|A0A8D2FFJ5_THEGE
OG0013219	sp|Q9H0T7|RAB17_HUMAN	tr|A0A8D2G251|A0A8D2G251_THEGE
OG0013220	sp|Q9NR56|MBNL1_HUMAN	tr|A0A8D2EI19|A0A8D2EI19_THEGE
OG0013221	sp|Q9NX65|ZSC32_HUMAN	tr|A0A8D2G953|A0A8D2G953_THEGE
OG0013222	sp|Q9NYV8|T2R14_HUMAN	tr|A0A8D2E4S0|A0A8D2E4S0_THEGE
OG0013223	sp|Q9P266|JCAD_HUMAN	tr|A0A8D2K9V8|A0A8D2K9V8_THEGE
OG0013224	sp|Q9P272|TRM9B_HUMAN	tr|A0A8D2FF74|A0A8D2FF74_THEGE
OG0013225	sp|Q9P2A4|ABI3_HUMAN	tr|A0A8D2GL02|A0A8D2GL02_THEGE
OG0013226	sp|Q9P2S5|WRP73_HUMAN	tr|A0A8D2F769|A0A8D2F769_THEGE
OG0013227	sp|Q9UGN5|PARP2_HUMAN	tr|A0A8D2F728|A0A8D2F728_THEGE
OG0013228	sp|Q9UIK5|TEFF2_HUMAN	tr|A0A8D2KAH3|A0A8D2KAH3_THEGE
OG0013229	sp|Q9ULK4|MED23_HUMAN	tr|A0A8D2F2J0|A0A8D2F2J0_THEGE
OG0013230	sp|Q9Y5Q8|TF3C5_HUMAN	tr|A0A8D2F5S3|A0A8D2F5S3_THEGE
OG0013231	sp|Q9Y624|JAM1_HUMAN	tr|A0A8D2ELX4|A0A8D2ELX4_THEGE
OG0013232	sp|A0A1B0GUX0|VAFNB_HUMAN	tr|A0A8D2FWF6|A0A8D2FWF6_THEGE
OG0013233	sp|A6NFN9|ANKUB_HUMAN	tr|A0A8D2EL16|A0A8D2EL16_THEGE
OG0013234	sp|O14965|AURKA_HUMAN	tr|A0A8D2F9B8|A0A8D2F9B8_THEGE
OG0013235	sp|O43396|TXNL1_HUMAN	tr|A0A8D2KA73|A0A8D2KA73_THEGE
OG0013236	sp|O60290|ZN862_HUMAN	tr|A0A8D2EFE2|A0A8D2EFE2_THEGE
OG0013237	sp|O75521|ECI2_HUMAN	tr|A0A8D2F9G7|A0A8D2F9G7_THEGE
OG0013238	sp|O94880|PHF14_HUMAN	tr|A0A8D2G9N2|A0A8D2G9N2_THEGE
OG0013239	sp|O94972|TRI37_HUMAN	tr|A0A8D2K633|A0A8D2K633_THEGE
OG0013240	sp|P06280|AGAL_HUMAN	tr|A0A8D2F0H1|A0A8D2F0H1_THEGE
OG0013241	sp|P24557|THAS_HUMAN	tr|A0A8D2GBQ7|A0A8D2GBQ7_THEGE
OG0013242	sp|P26006|ITA3_HUMAN	tr|A0A8D2KAU4|A0A8D2KAU4_THEGE
OG0013243	sp|P35250|RFC2_HUMAN	tr|A0A8D2EFV1|A0A8D2EFV1_THEGE
OG0013244	sp|P36406|TRI23_HUMAN	tr|A0A8D2FH43|A0A8D2FH43_THEGE
OG0013245	sp|P40763|STAT3_HUMAN	tr|A0A8D2JZA7|A0A8D2JZA7_THEGE
OG0013246	sp|P41279|M3K8_HUMAN	tr|A0A8D2GI07|A0A8D2GI07_THEGE
OG0013247	sp|P49006|MRP_HUMAN	tr|A0A8D2FI62|A0A8D2FI62_THEGE
OG0013248	sp|P54098|DPOG1_HUMAN	tr|A0A8D2EQ62|A0A8D2EQ62_THEGE
OG0013249	sp|P54289|CA2D1_HUMAN	tr|A0A8D2EMP9|A0A8D2EMP9_THEGE
OG0013250	sp|P54829|PTN5_HUMAN	tr|A0A8D2EVZ6|A0A8D2EVZ6_THEGE
OG0013251	sp|P58317|ZN121_HUMAN	tr|A0A8D2FVN4|A0A8D2FVN4_THEGE
OG0013252	sp|Q00722|PLCB2_HUMAN	tr|A0A8D2E475|A0A8D2E475_THEGE
OG0013253	sp|Q13202|DUS8_HUMAN	tr|A0A8D2K874|A0A8D2K874_THEGE
OG0013254	sp|Q13421|MSLN_HUMAN	tr|A0A8D2EN00|A0A8D2EN00_THEGE
OG0013255	sp|Q13740|CD166_HUMAN	tr|A0A8D2GBU3|A0A8D2GBU3_THEGE
OG0013256	sp|Q14147|DHX34_HUMAN	tr|A0A8D2G3Q0|A0A8D2G3Q0_THEGE
OG0013257	sp|Q14683|SMC1A_HUMAN	tr|A0A8D2E4C8|A0A8D2E4C8_THEGE
OG0013258	sp|Q16585|SGCB_HUMAN	tr|A0A8D2G3S2|A0A8D2G3S2_THEGE
OG0013259	sp|Q49A88|CCD14_HUMAN	tr|A0A8D2EQY9|A0A8D2EQY9_THEGE
OG0013260	sp|Q5GFL6|VWA2_HUMAN	tr|A0A8D2GA93|A0A8D2GA93_THEGE
OG0013261	sp|Q5M8T2|S35D3_HUMAN	tr|A0A8D2F8A2|A0A8D2F8A2_THEGE
OG0013262	sp|Q641Q3|METRL_HUMAN	tr|A0A8D2K0W3|A0A8D2K0W3_THEGE
OG0013263	sp|Q69YI7|NAIF1_HUMAN	tr|A0A8D2K609|A0A8D2K609_THEGE
OG0013264	sp|Q6ZUM4|RHG27_HUMAN	tr|A0A8D2FJ21|A0A8D2FJ21_THEGE
OG0013265	sp|Q6ZV73|FGD6_HUMAN	tr|A0A8D2E803|A0A8D2E803_THEGE
OG0013266	sp|Q6ZVD8|PHLP2_HUMAN	tr|A0A8D2F2U4|A0A8D2F2U4_THEGE
OG0013267	sp|Q75WM6|H1FNT_HUMAN	tr|A0A8D2G829|A0A8D2G829_THEGE
OG0013268	sp|Q7Z444|RASE_HUMAN	tr|A0A8D2EF00|A0A8D2EF00_THEGE
OG0013269	sp|Q86UG4|SO6A1_HUMAN	tr|A0A8D2ERG0|A0A8D2ERG0_THEGE
OG0013270	sp|Q86UT5|NHRF4_HUMAN	tr|A0A8D2G9Y4|A0A8D2G9Y4_THEGE
OG0013271	sp|Q86WT6|TRI69_HUMAN	tr|A0A8D2EUF7|A0A8D2EUF7_THEGE
OG0013272	sp|Q86YS7|C2CD5_HUMAN	tr|A0A8D2GEC6|A0A8D2GEC6_THEGE
OG0013273	sp|Q8IUH8|SPP2C_HUMAN	tr|A0A8D2FND8|A0A8D2FND8_THEGE
OG0013274	sp|Q8N1A0|KT222_HUMAN	tr|A0A8D2EPK3|A0A8D2EPK3_THEGE
OG0013275	sp|Q8N309|LRC43_HUMAN	tr|A0A8D2G9M0|A0A8D2G9M0_THEGE
OG0013276	sp|Q8N5R6|CCD33_HUMAN	tr|A0A8D2KA03|A0A8D2KA03_THEGE
OG0013277	sp|Q8N6S5|AR6P6_HUMAN	tr|A0A8D2JYJ8|A0A8D2JYJ8_THEGE
OG0013278	sp|Q8TAT6|NPL4_HUMAN	tr|A0A8D2JZF0|A0A8D2JZF0_THEGE
OG0013279	sp|Q8TC44|POC1B_HUMAN	tr|A0A8D2E4T1|A0A8D2E4T1_THEGE
OG0013280	sp|Q8TDN4|CABL1_HUMAN	tr|A0A8D2FFU7|A0A8D2FFU7_THEGE
OG0013281	sp|Q8WZ64|ARAP2_HUMAN	tr|A0A8D2E3F5|A0A8D2E3F5_THEGE
OG0013282	sp|Q969G5|CAVN3_HUMAN	tr|A0A8D2FTT3|A0A8D2FTT3_THEGE
OG0013283	sp|Q96EZ8|MCRS1_HUMAN	tr|A0A8D2E6P0|A0A8D2E6P0_THEGE
OG0013284	sp|Q96FJ2|DYL2_HUMAN	tr|A0A8D2FZ92|A0A8D2FZ92_THEGE
OG0013285	sp|Q96J42|TXD15_HUMAN	tr|A0A8D2K5P5|A0A8D2K5P5_THEGE
OG0013286	sp|Q96LK0|CEP19_HUMAN	tr|A0A8D2G9M1|A0A8D2G9M1_THEGE
OG0013287	sp|Q96NI8|ZN570_HUMAN	tr|A0A8D2EG84|A0A8D2EG84_THEGE
OG0013288	sp|Q96T37|RBM15_HUMAN	tr|A0A8D2E8S6|A0A8D2E8S6_THEGE
OG0013289	sp|Q99504|EYA3_HUMAN	tr|A0A8D2EY79|A0A8D2EY79_THEGE
OG0013290	sp|Q99959|PKP2_HUMAN	tr|A0A8D2GGV2|A0A8D2GGV2_THEGE
OG0013291	sp|Q9BSK2|S2533_HUMAN	tr|A0A8D2FLZ9|A0A8D2FLZ9_THEGE
OG0013292	sp|Q9GZK7|O11A1_HUMAN	tr|A0A8D2EEA3|A0A8D2EEA3_THEGE
OG0013293	sp|Q9H089|LSG1_HUMAN	tr|A0A8D2GEQ2|A0A8D2GEQ2_THEGE
OG0013294	sp|Q9NP78|ABCB9_HUMAN	tr|A0A8D2G5E4|A0A8D2G5E4_THEGE
OG0013295	sp|Q9NS85|CAH10_HUMAN	tr|A0A8D2FYI3|A0A8D2FYI3_THEGE
OG0013296	sp|Q9NWZ5|UCKL1_HUMAN	tr|A0A8D2ER51|A0A8D2ER51_THEGE
OG0013297	sp|Q9P225|DYH2_HUMAN	tr|A0A8D2G253|A0A8D2G253_THEGE
OG0013298	sp|Q9P2K3|RCOR3_HUMAN	tr|A0A8D2JYI3|A0A8D2JYI3_THEGE
OG0013299	sp|Q9UJA5|TRM6_HUMAN	tr|A0A8D2F9N4|A0A8D2F9N4_THEGE
OG0013300	sp|Q9UJU6|DBNL_HUMAN	tr|A0A8D2F700|A0A8D2F700_THEGE
OG0013301	sp|Q9UPE1|SRPK3_HUMAN	tr|A0A8D2EXP7|A0A8D2EXP7_THEGE
OG0013302	sp|Q9Y2Q3|GSTK1_HUMAN	tr|A0A8D2E283|A0A8D2E283_THEGE
OG0013303	sp|A6NGA9|TM202_HUMAN	tr|A0A8D2GEP5|A0A8D2GEP5_THEGE
OG0013304	sp|A6PVY3|F177B_HUMAN	tr|A0A8D2EGV4|A0A8D2EGV4_THEGE
OG0013305	sp|A8MWK0|FS2P1_HUMAN	tr|A0A8D2G1H8|A0A8D2G1H8_THEGE
OG0013306	sp|H3BTG2|TEX46_HUMAN	tr|A0A8D2ECU0|A0A8D2ECU0_THEGE
OG0013307	sp|O14613|BORG1_HUMAN	tr|A0A8D2EW50|A0A8D2EW50_THEGE
OG0013308	sp|O43242|PSMD3_HUMAN	tr|A0A8D2EC00|A0A8D2EC00_THEGE
OG0013309	sp|O43316|PAX4_HUMAN	tr|A0A8D2K516|A0A8D2K516_THEGE
OG0013310	sp|O43657|TSN6_HUMAN	tr|A0A8D2F0G7|A0A8D2F0G7_THEGE
OG0013311	sp|O75629|CREG1_HUMAN	tr|A0A8D2ERW6|A0A8D2ERW6_THEGE
OG0013312	sp|O94989|ARHGF_HUMAN	tr|A0A8D2K989|A0A8D2K989_THEGE
OG0013313	sp|P00709|LALBA_HUMAN	tr|A0A8D2E4S9|A0A8D2E4S9_THEGE
OG0013314	sp|P06727|APOA4_HUMAN	tr|A0A8D2FP03|A0A8D2FP03_THEGE
OG0013315	sp|P08910|ABHD2_HUMAN	tr|A0A8D2EPG9|A0A8D2EPG9_THEGE
OG0013316	sp|P09758|TACD2_HUMAN	tr|A0A8D2JYH4|A0A8D2JYH4_THEGE
OG0013317	sp|P12544|GRAA_HUMAN	tr|A0A8D2F1M8|A0A8D2F1M8_THEGE
OG0013318	sp|P16220|CREB1_HUMAN	tr|A0A8D2EE05|A0A8D2EE05_THEGE
OG0013319	sp|P17568|NDUB7_HUMAN	tr|A0A8D2ER91|A0A8D2ER91_THEGE
OG0013320	sp|P19338|NUCL_HUMAN	tr|A0A8D2FFD4|A0A8D2FFD4_THEGE
OG0013321	sp|P46952|3HAO_HUMAN	tr|A0A8D2GGV3|A0A8D2GGV3_THEGE
OG0013322	sp|P49815|TSC2_HUMAN	tr|A0A8D2ECE9|A0A8D2ECE9_THEGE
OG0013323	sp|P51843|NR0B1_HUMAN	tr|A0A8D2G540|A0A8D2G540_THEGE
OG0013324	sp|P53634|CATC_HUMAN	tr|A0A8D2EJU0|A0A8D2EJU0_THEGE
OG0013325	sp|P59910|DJB13_HUMAN	tr|A0A8D2G7M9|A0A8D2G7M9_THEGE
OG0013326	sp|P80192|M3K9_HUMAN	tr|A0A8D2K5T2|A0A8D2K5T2_THEGE
OG0013327	sp|Q08554|DSC1_HUMAN	tr|A0A8D2FJ17|A0A8D2FJ17_THEGE
OG0013328	sp|Q12815|TROAP_HUMAN	tr|A0A8D2E7A7|A0A8D2E7A7_THEGE
OG0013329	sp|Q15011|HERP1_HUMAN	tr|A0A8D2K7Z8|A0A8D2K7Z8_THEGE
OG0013330	sp|Q16832|DDR2_HUMAN	tr|A0A8D2EUB8|A0A8D2EUB8_THEGE
OG0013331	sp|Q2M218|ZN630_HUMAN	tr|A0A8D2JW81|A0A8D2JW81_THEGE
OG0013332	sp|Q3MJ62|ZSC23_HUMAN	tr|A0A8D2JVF7|A0A8D2JVF7_THEGE
OG0013333	sp|Q5T0N5|FBP1L_HUMAN	tr|A0A8D2G5U6|A0A8D2G5U6_THEGE
OG0013334	sp|Q5TID7|CC181_HUMAN	tr|A0A8D2EQN8|A0A8D2EQN8_THEGE
OG0013335	sp|Q6ZV80|CB091_HUMAN	tr|A0A8D2GJA4|A0A8D2GJA4_THEGE
OG0013336	sp|Q7Z340|ZN551_HUMAN	tr|A0A8D2FET1|A0A8D2FET1_THEGE
OG0013337	sp|Q86TB9|PATL1_HUMAN	tr|A0A8D2FR64|A0A8D2FR64_THEGE
OG0013338	sp|Q8IVI9|NOSTN_HUMAN	tr|A0A8D2FEM8|A0A8D2FEM8_THEGE
OG0013339	sp|Q8IVV7|GID4_HUMAN	tr|A0A8D2JVR3|A0A8D2JVR3_THEGE
OG0013340	sp|Q8IWA0|WDR75_HUMAN	tr|A0A8D2GHA7|A0A8D2GHA7_THEGE
OG0013341	sp|Q8IX12|CCAR1_HUMAN	tr|A0A8D2KAY6|A0A8D2KAY6_THEGE
OG0013342	sp|Q8IZS5|OFCC1_HUMAN	tr|A0A8D2FED5|A0A8D2FED5_THEGE
OG0013343	sp|Q8N584|TT39C_HUMAN	tr|A0A8D2K3R4|A0A8D2K3R4_THEGE
OG0013344	sp|Q8NCA5|FA98A_HUMAN	tr|A0A8D2GES3|A0A8D2GES3_THEGE
OG0013345	sp|Q8NFU1|BEST2_HUMAN	tr|A0A8D2E733|A0A8D2E733_THEGE
OG0013346	sp|Q8NG35|D105A_HUMAN	tr|A0A8D2F743|A0A8D2F743_THEGE
OG0013347	sp|Q8NHY3|GA2L2_HUMAN	tr|A0A8D2K3B7|A0A8D2K3B7_THEGE
OG0013348	sp|Q8TBE3|FNDC9_HUMAN	tr|A0A8D2ETA9|A0A8D2ETA9_THEGE
OG0013349	sp|Q96DM3|RMC1_HUMAN	tr|A0A8D2FGX4|A0A8D2FGX4_THEGE
OG0013350	sp|Q96IC2|REXO5_HUMAN	tr|A0A8D2FUH9|A0A8D2FUH9_THEGE
OG0013351	sp|Q96LD8|SENP8_HUMAN	tr|A0A8D2K9A0|A0A8D2K9A0_THEGE
OG0013352	sp|Q96M20|CNBD2_HUMAN	tr|A0A8D2EDT7|A0A8D2EDT7_THEGE
OG0013353	sp|Q99490|AGAP2_HUMAN	tr|A0A8D2FLS3|A0A8D2FLS3_THEGE
OG0013354	sp|Q99767|APBA2_HUMAN	tr|A0A8D2K778|A0A8D2K778_THEGE
OG0013355	sp|Q9BRV3|SWET1_HUMAN	tr|A0A8D2G210|A0A8D2G210_THEGE
OG0013356	sp|Q9BV47|DUS26_HUMAN	tr|A0A8D2EJT5|A0A8D2EJT5_THEGE
OG0013357	sp|Q9BXL6|CAR14_HUMAN	tr|A0A8D2EQ85|A0A8D2EQ85_THEGE
OG0013358	sp|Q9GZZ8|LACRT_HUMAN	tr|A0A8D2F125|A0A8D2F125_THEGE
OG0013359	sp|Q9H0X6|RN208_HUMAN	tr|A0A8D2EF78|A0A8D2EF78_THEGE
OG0013360	sp|Q9H330|TM245_HUMAN	tr|A0A8D2GCI6|A0A8D2GCI6_THEGE
OG0013361	sp|Q9H6Q3|SLAP2_HUMAN	tr|A0A8D2EA99|A0A8D2EA99_THEGE
OG0013362	sp|Q9HAU5|RENT2_HUMAN	tr|A0A8D2G835|A0A8D2G835_THEGE
OG0013363	sp|Q9NPC4|A4GAT_HUMAN	tr|A0A8D2EL63|A0A8D2EL63_THEGE
OG0013364	sp|Q9NQW7|XPP1_HUMAN	tr|A0A8D2G1V0|A0A8D2G1V0_THEGE
OG0013365	sp|Q9NR23|GDF3_HUMAN	tr|A0A8D2EG01|A0A8D2EG01_THEGE
OG0013366	sp|Q9NR77|PXMP2_HUMAN	tr|A0A8D2DZ40|A0A8D2DZ40_THEGE
OG0013367	sp|Q9NVX0|HAUS2_HUMAN	tr|A0A8D2EH19|A0A8D2EH19_THEGE
OG0013368	sp|Q9NWB7|IFT57_HUMAN	tr|A0A8D2JU15|A0A8D2JU15_THEGE
OG0013369	sp|Q9NWC5|TM45A_HUMAN	tr|A0A8D2K743|A0A8D2K743_THEGE
OG0013370	sp|Q9UBC9|SPRR3_HUMAN	tr|A0A8D2FL15|A0A8D2FL15_THEGE
OG0013371	sp|Q9UGY1|NOL12_HUMAN	tr|A0A8D2F508|A0A8D2F508_THEGE
OG0013372	sp|Q9UKL3|C8AP2_HUMAN	tr|A0A8D2FTN1|A0A8D2FTN1_THEGE
OG0013373	sp|Q9Y5K6|CD2AP_HUMAN	tr|A0A8D2KB92|A0A8D2KB92_THEGE
OG0013374	sp|Q9Y6K1|DNM3A_HUMAN	tr|A0A8D2FUD1|A0A8D2FUD1_THEGE
OG0013375	sp|A6NJV1|F166C_HUMAN	tr|A0A8D2G0D9|A0A8D2G0D9_THEGE
OG0013376	sp|O00526|UPK2_HUMAN	tr|A0A8D2G879|A0A8D2G879_THEGE
OG0013377	sp|O14530|TXND9_HUMAN	tr|A0A8D2END0|A0A8D2END0_THEGE
OG0013378	sp|O15492|RGS16_HUMAN	tr|A0A8D2GD44|A0A8D2GD44_THEGE
OG0013379	sp|O60663|LMX1B_HUMAN	tr|A0A8D2FUP9|A0A8D2FUP9_THEGE
OG0013380	sp|O75844|FACE1_HUMAN	tr|A0A8D2G4I8|A0A8D2G4I8_THEGE
OG0013381	sp|O75879|GATB_HUMAN	tr|A0A8D2FBJ6|A0A8D2FBJ6_THEGE
OG0013382	sp|O75973|C1QRF_HUMAN	tr|A0A8D2K390|A0A8D2K390_THEGE
OG0013383	sp|O95452|CXB6_HUMAN	tr|A0A8D2FIE5|A0A8D2FIE5_THEGE
OG0013384	sp|O96008|TOM40_HUMAN	tr|A0A8D2FRU6|A0A8D2FRU6_THEGE
OG0013385	sp|P02689|MYP2_HUMAN	tr|A0A8D2G8Y6|A0A8D2G8Y6_THEGE
OG0013386	sp|P17643|TYRP1_HUMAN	tr|A0A8D2FPS1|A0A8D2FPS1_THEGE
OG0013387	sp|P24530|EDNRB_HUMAN	tr|A0A8D2EVI0|A0A8D2EVI0_THEGE
OG0013388	sp|P28062|PSB8_HUMAN	tr|A0A8D2GKU6|A0A8D2GKU6_THEGE
OG0013389	sp|P50150|GBG4_HUMAN	tr|A0A8D2F9Q1|A0A8D2F9Q1_THEGE
OG0013390	sp|Q13286|CLN3_HUMAN	tr|A0A8D2FEI4|A0A8D2FEI4_THEGE
OG0013391	sp|Q13322|GRB10_HUMAN	tr|A0A8D2ER63|A0A8D2ER63_THEGE
OG0013392	sp|Q14164|IKKE_HUMAN	tr|A0A8D2EYE6|A0A8D2EYE6_THEGE
OG0013393	sp|Q14CZ8|HECAM_HUMAN	tr|A0A8D2G8V3|A0A8D2G8V3_THEGE
OG0013394	sp|Q15760|GPR19_HUMAN	tr|A0A8D2FR84|A0A8D2FR84_THEGE
OG0013395	sp|Q16643|DREB_HUMAN	tr|A0A8D2FE62|A0A8D2FE62_THEGE
OG0013396	sp|Q16873|LTC4S_HUMAN	tr|A0A8D2K488|A0A8D2K488_THEGE
OG0013397	sp|Q3MJ13|WDR72_HUMAN	tr|A0A8D2FCX6|A0A8D2FCX6_THEGE
OG0013398	sp|Q53GL7|PAR10_HUMAN	tr|A0A8D2FLW7|A0A8D2FLW7_THEGE
OG0013399	sp|Q5T2R2|DPS1_HUMAN	tr|A0A8D2E928|A0A8D2E928_THEGE
OG0013400	sp|Q5VWN6|TASO2_HUMAN	tr|A0A8D2G7C0|A0A8D2G7C0_THEGE
OG0013401	sp|Q5VZ46|K1614_HUMAN	tr|A0A8D2G6D1|A0A8D2G6D1_THEGE
OG0013402	sp|Q6PJ21|SPSB3_HUMAN	tr|A0A8D2E9Z7|A0A8D2E9Z7_THEGE
OG0013403	sp|Q6UX07|DHR13_HUMAN	tr|A0A8D2EWF5|A0A8D2EWF5_THEGE
OG0013404	sp|Q6ZMR5|TM11A_HUMAN	tr|A0A8D2FPX2|A0A8D2FPX2_THEGE
OG0013405	sp|Q70CQ1|UBP49_HUMAN	tr|A0A8D2KB73|A0A8D2KB73_THEGE
OG0013406	sp|Q7Z412|PEX26_HUMAN	tr|A0A8D2ERK1|A0A8D2ERK1_THEGE
OG0013407	sp|Q86XJ0|CAHM3_HUMAN	tr|A0A8D2FWZ8|A0A8D2FWZ8_THEGE
OG0013408	sp|Q86XQ3|CTSR3_HUMAN	tr|A0A8D2FNK9|A0A8D2FNK9_THEGE
OG0013409	sp|Q8IV53|DEN1C_HUMAN	tr|A0A8D2K4S2|A0A8D2K4S2_THEGE
