Orthogroup	Homo_sapiens	Bison_bison_bison
OG0013141	sp|Q969S6|TM203_HUMAN	tr|A0A6P3HND7|A0A6P3HND7_BISBI
OG0013142	sp|Q9BQ89|F110A_HUMAN	tr|A0A6P3HNI3|A0A6P3HNI3_BISBI
OG0013143	sp|P38398|BRCA1_HUMAN	tr|A0A6P3HNJ9|A0A6P3HNJ9_BISBI
OG0013144	sp|Q71H61|ILDR2_HUMAN	tr|A0A6P3HNU5|A0A6P3HNU5_BISBI
OG0013145	sp|Q68DK7|MSL1_HUMAN	tr|A0A6P3HNZ7|A0A6P3HNZ7_BISBI
OG0013146	sp|P49419|AL7A1_HUMAN	tr|A0A6P3HPP1|A0A6P3HPP1_BISBI
OG0013147	sp|A6NKC9|SH2D7_HUMAN	tr|A0A6P3HQV2|A0A6P3HQV2_BISBI
OG0013148	sp|P08912|ACM5_HUMAN	tr|A0A6P3HTB3|A0A6P3HTB3_BISBI
OG0013149	sp|Q8IZM8|ZN654_HUMAN	tr|A0A6P3HUK0|A0A6P3HUK0_BISBI
OG0013150	sp|Q9UL68|MYT1L_HUMAN	tr|A0A6P3HVY2|A0A6P3HVY2_BISBI
OG0013151	sp|Q9UF11|PKHB1_HUMAN	tr|A0A6P3HX15|A0A6P3HX15_BISBI
OG0013152	sp|Q16538|GP162_HUMAN	tr|A0A6P3HXI8|A0A6P3HXI8_BISBI
OG0013153	sp|Q6ZN01|MASTR_HUMAN	tr|A0A6P3HZ59|A0A6P3HZ59_BISBI
OG0013154	sp|Q99502|EYA1_HUMAN	tr|A0A6P3I0U5|A0A6P3I0U5_BISBI
OG0013155	sp|Q04844|ACHE_HUMAN	tr|A0A6P3I2D0|A0A6P3I2D0_BISBI
OG0013156	sp|Q9P2Y5|UVRAG_HUMAN	tr|A0A6P3I2H1|A0A6P3I2H1_BISBI
OG0013157	sp|O15524|SOCS1_HUMAN	tr|A0A6P3I2S1|A0A6P3I2S1_BISBI
OG0013158	sp|Q8N5S9|KKCC1_HUMAN	tr|A0A6P3I4E2|A0A6P3I4E2_BISBI
OG0013159	sp|Q96KN4|LRAT1_HUMAN	tr|A0A6P3IES0|A0A6P3IES0_BISBI
OG0013160	sp|Q8N6M9|ZFN2A_HUMAN	tr|A0A6P3IK21|A0A6P3IK21_BISBI
OG0013161	sp|Q9P260|RELCH_HUMAN	tr|A0A6P3IPI2|A0A6P3IPI2_BISBI
OG0013162	sp|O43681|GET3_HUMAN	tr|A0A6P3IPT8|A0A6P3IPT8_BISBI
OG0013163	sp|O94850|DEND_HUMAN	tr|A0A6P3IPY8|A0A6P3IPY8_BISBI
OG0013164	sp|Q8N9Z9|LMTD1_HUMAN	tr|A0A6P3IQJ4|A0A6P3IQJ4_BISBI
OG0013165	sp|Q9H1Y0|ATG5_HUMAN	tr|A0A6P3ISB5|A0A6P3ISB5_BISBI
OG0013166	sp|Q9BYX4|IFIH1_HUMAN	tr|A0A6P3ISG5|A0A6P3ISG5_BISBI
OG0013167	sp|Q96RU3|FNBP1_HUMAN	tr|A0A6P3IT34|A0A6P3IT34_BISBI
OG0013168	sp|Q9Y6Y8|S23IP_HUMAN	tr|A0A6P3ITA1|A0A6P3ITA1_BISBI
OG0013169	sp|Q9P2Q2|FRM4A_HUMAN	tr|A0A6P3IV92|A0A6P3IV92_BISBI
OG0013170	sp|Q9BTM9|URM1_HUMAN	tr|A0A6P3IVJ8|A0A6P3IVJ8_BISBI
OG0013171	sp|P17302|CXA1_HUMAN	tr|A0A6P3J0J0|A0A6P3J0J0_BISBI
OG0013172	sp|Q53EL6|PDCD4_HUMAN	tr|A0A6P3J1Z2|A0A6P3J1Z2_BISBI
OG0013173	sp|Q14135|VGLL4_HUMAN	tr|A0A6P3J2D4|A0A6P3J2D4_BISBI
OG0013174	sp|Q96JF0|SIAT2_HUMAN	tr|A0A6P3J3Z9|A0A6P3J3Z9_BISBI
OG0013175	sp|Q9UMX6|GUC1B_HUMAN	tr|A0A6P3J4N9|A0A6P3J4N9_BISBI
OG0013176	sp|P78415|IRX3_HUMAN	tr|A0A6P3J6R1|A0A6P3J6R1_BISBI
OG0013177	sp|P08922|ROS1_HUMAN	tr|A0A6P3J847|A0A6P3J847_BISBI
OG0013178	sp|Q9Y3Z3|SAMH1_HUMAN	tr|A0A6P3GD18|A0A6P3GD18_BISBI
OG0013179	sp|P48444|COPD_HUMAN	tr|A0A6P3GGM9|A0A6P3GGM9_BISBI
OG0013180	sp|Q8N635|MEIOB_HUMAN	tr|A0A6P3GHF0|A0A6P3GHF0_BISBI
OG0013181	sp|O60826|CCD22_HUMAN	tr|A0A6P3GIU2|A0A6P3GIU2_BISBI
OG0013182	sp|O95049|ZO3_HUMAN	tr|A0A6P3GIV3|A0A6P3GIV3_BISBI
OG0013183	sp|P15018|LIF_HUMAN	tr|A0A6P3GKG2|A0A6P3GKG2_BISBI
OG0013184	sp|P01286|SLIB_HUMAN	tr|A0A6P3GL99|A0A6P3GL99_BISBI
OG0013185	sp|Q9H0V9|LMA2L_HUMAN	tr|A0A6P3GN43|A0A6P3GN43_BISBI
OG0013186	sp|P13569|CFTR_HUMAN	tr|A0A6P3GSU4|A0A6P3GSU4_BISBI
OG0013187	sp|P58546|MTPN_HUMAN	tr|A0A6P3GU09|A0A6P3GU09_BISBI
OG0013188	sp|Q96PP4|TSG13_HUMAN	tr|A0A6P3GU53|A0A6P3GU53_BISBI
OG0013189	sp|Q8NC06|ACBD4_HUMAN	tr|A0A6P3GUY6|A0A6P3GUY6_BISBI
OG0013190	sp|P0CW18|PRS56_HUMAN	tr|A0A6P3GVM1|A0A6P3GVM1_BISBI
OG0013191	sp|Q14CB8|RHG19_HUMAN	tr|A0A6P3GY75|A0A6P3GY75_BISBI
OG0013192	sp|Q96JB6|LOXL4_HUMAN	tr|A0A6P3GYC3|A0A6P3GYC3_BISBI
OG0013193	sp|Q96BW1|UPP_HUMAN	tr|A0A6P3GYK2|A0A6P3GYK2_BISBI
OG0013194	sp|Q9NV29|TM100_HUMAN	tr|A0A6P3GYR0|A0A6P3GYR0_BISBI
OG0013195	sp|Q8IWE2|NXP20_HUMAN	tr|A0A6P3GYU4|A0A6P3GYU4_BISBI
OG0013196	sp|A2A3L6|TTC24_HUMAN	tr|A0A6P3GZE5|A0A6P3GZE5_BISBI
OG0013197	sp|Q9UJV8|PURG_HUMAN	tr|A0A6P3H0Q0|A0A6P3H0Q0_BISBI
OG0013198	sp|Q8N8D1|PDCD7_HUMAN	tr|A0A6P3H178|A0A6P3H178_BISBI
OG0013199	sp|O60858|TRI13_HUMAN	tr|A0A6P3H4F0|A0A6P3H4F0_BISBI
OG0013200	sp|P41146|OPRX_HUMAN	tr|A0A6P3H6L2|A0A6P3H6L2_BISBI
OG0013201	sp|Q8NHW6|OTOSP_HUMAN	tr|A0A6P3H6T3|A0A6P3H6T3_BISBI
OG0013202	sp|Q9NTJ3|SMC4_HUMAN	tr|A0A6P3H7S7|A0A6P3H7S7_BISBI
OG0013203	sp|Q9BYT1|S17A9_HUMAN	tr|A0A6P3H8U9|A0A6P3H8U9_BISBI
OG0013204	sp|A4D0V7|CPED1_HUMAN	tr|A0A6P3HCT6|A0A6P3HCT6_BISBI
OG0013205	sp|Q8IXQ5|KLHL7_HUMAN	tr|A0A6P3HDV6|A0A6P3HDV6_BISBI
OG0013206	sp|P82921|RT21_HUMAN	tr|A0A6P3HEK2|A0A6P3HEK2_BISBI
OG0013207	sp|P54802|ANAG_HUMAN	tr|A0A6P3HEK9|A0A6P3HEK9_BISBI
OG0013208	sp|Q6A163|K1C39_HUMAN	tr|A0A6P3HEN6|A0A6P3HEN6_BISBI
OG0013209	sp|Q96A25|T106A_HUMAN	tr|A0A6P3HEW5|A0A6P3HEW5_BISBI
OG0013210	sp|P0C7T8|TM253_HUMAN	tr|A0A6P3HF01|A0A6P3HF01_BISBI
OG0013211	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A6P3HGE7|A0A6P3HGE7_BISBI
OG0013212	sp|O15155|BET1_HUMAN	tr|A0A6P3HHJ6|A0A6P3HHJ6_BISBI
OG0013213	sp|Q8IZJ3|CPMD8_HUMAN	tr|A0A6P3HNF1|A0A6P3HNF1_BISBI
OG0013214	sp|O43612|OREX_HUMAN	tr|A0A6P3HQJ4|A0A6P3HQJ4_BISBI
OG0013215	sp|Q8NG27|PJA1_HUMAN	tr|A0A6P3HSD1|A0A6P3HSD1_BISBI
OG0013216	sp|Q96EK7|F120B_HUMAN	tr|A0A6P3HW65|A0A6P3HW65_BISBI
OG0013217	sp|Q9NVV2|CS073_HUMAN	tr|A0A6P3HZI9|A0A6P3HZI9_BISBI
OG0013218	sp|Q9C0B2|CFA74_HUMAN	tr|A0A6P3I1U5|A0A6P3I1U5_BISBI
OG0013219	sp|Q9NRM0|GTR9_HUMAN	tr|A0A6P3I339|A0A6P3I339_BISBI
OG0013220	sp|C9JTQ0|ANR63_HUMAN	tr|A0A6P3I3H8|A0A6P3I3H8_BISBI
OG0013221	sp|P0CG13|CTF8_HUMAN	tr|A0A6P3I457|A0A6P3I457_BISBI
OG0013222	sp|P56279|TCL1A_HUMAN	tr|A0A6P3I5J8|A0A6P3I5J8_BISBI
OG0013223	sp|P59910|DJB13_HUMAN	tr|A0A6P3I5M8|A0A6P3I5M8_BISBI
OG0013224	sp|Q8N112|LSME2_HUMAN	tr|A0A6P3I6M7|A0A6P3I6M7_BISBI
OG0013225	sp|P05455|LA_HUMAN	tr|A0A6P3I798|A0A6P3I798_BISBI
OG0013226	sp|Q9P2D6|F135A_HUMAN	tr|A0A6P3I7C3|A0A6P3I7C3_BISBI
OG0013227	sp|Q8NB78|KDM1B_HUMAN	tr|A0A6P3I8B2|A0A6P3I8B2_BISBI
OG0013228	sp|Q9BWV1|BOC_HUMAN	tr|A0A6P3I925|A0A6P3I925_BISBI
OG0013229	sp|Q02223|TNR17_HUMAN	tr|A0A6P3IB86|A0A6P3IB86_BISBI
OG0013230	sp|P00995|ISK1_HUMAN	tr|A0A6P3ID55|A0A6P3ID55_BISBI
OG0013231	sp|Q92560|BAP1_HUMAN	tr|A0A6P3IE70|A0A6P3IE70_BISBI
OG0013232	sp|Q86VH5|LRRT3_HUMAN	tr|A0A6P3IF69|A0A6P3IF69_BISBI
OG0013233	sp|A8MV65|VGLL3_HUMAN	tr|A0A6P3IF95|A0A6P3IF95_BISBI
OG0013234	sp|Q9Y2N7|HIF3A_HUMAN	tr|A0A6P3IIZ0|A0A6P3IIZ0_BISBI
OG0013235	sp|Q8TCD5|NT5C_HUMAN	tr|A0A6P3IJB3|A0A6P3IJB3_BISBI
OG0013236	sp|Q6ZN17|LN28B_HUMAN	tr|A0A6P3IKY6|A0A6P3IKY6_BISBI
OG0013237	sp|Q9UBF8|PI4KB_HUMAN	tr|A0A6P3ING1|A0A6P3ING1_BISBI
OG0013238	sp|Q14863|PO6F1_HUMAN	tr|A0A6P3IPD2|A0A6P3IPD2_BISBI
OG0013239	sp|Q14498|RBM39_HUMAN	tr|A0A6P3IQ00|A0A6P3IQ00_BISBI
OG0013240	sp|Q9NPA1|KCMB3_HUMAN	tr|A0A6P3IQ72|A0A6P3IQ72_BISBI
OG0013241	sp|P22888|LSHR_HUMAN	tr|A0A6P3IQM4|A0A6P3IQM4_BISBI
OG0013242	sp|Q6PJ69|TRI65_HUMAN	tr|A0A6P3ISZ7|A0A6P3ISZ7_BISBI
OG0013243	sp|Q8N1Q8|THEM5_HUMAN	tr|A0A6P3IWC8|A0A6P3IWC8_BISBI
OG0013244	sp|Q9H8Y5|ANKZ1_HUMAN	tr|A0A6P3IZ61|A0A6P3IZ61_BISBI
OG0013245	sp|Q8TCY5|MRAP_HUMAN	tr|A0A6P3J225|A0A6P3J225_BISBI
OG0013246	sp|Q15031|SYLM_HUMAN	tr|A0A6P3J2A9|A0A6P3J2A9_BISBI
OG0013247	sp|O60522|TDRD6_HUMAN	tr|A0A6P3J4L3|A0A6P3J4L3_BISBI
OG0013248	sp|Q9H040|SPRTN_HUMAN	tr|A0A6P3J4X1|A0A6P3J4X1_BISBI
OG0013249	sp|P46108|CRK_HUMAN	tr|A0A6P3J522|A0A6P3J522_BISBI
OG0013250	sp|Q8TCT7|SPP2B_HUMAN	tr|A0A6P3G4N8|A0A6P3G4N8_BISBI
OG0013251	sp|Q9NQC8|IFT46_HUMAN	tr|A0A6P3GAT0|A0A6P3GAT0_BISBI
OG0013252	sp|Q63ZY3|KANK2_HUMAN	tr|A0A6P3GJ06|A0A6P3GJ06_BISBI
OG0013253	sp|Q9BTV5|FSD1_HUMAN	tr|A0A6P3GJT8|A0A6P3GJT8_BISBI
OG0013254	sp|Q9Y3P4|RHBD3_HUMAN	tr|A0A6P3GKK7|A0A6P3GKK7_BISBI
OG0013255	sp|Q9NWM8|FKB14_HUMAN	tr|A0A6P3GLM8|A0A6P3GLM8_BISBI
OG0013256	sp|O95630|STABP_HUMAN	tr|A0A6P3GMT1|A0A6P3GMT1_BISBI
OG0013257	sp|Q5H8A4|PIGG_HUMAN	tr|A0A6P3GMY5|A0A6P3GMY5_BISBI
OG0013258	sp|Q9UMX3|BOK_HUMAN	tr|A0A6P3GNW1|A0A6P3GNW1_BISBI
OG0013259	sp|P20933|ASPG_HUMAN	tr|A0A6P3GP15|A0A6P3GP15_BISBI
OG0013260	sp|P01258|CALC_HUMAN	tr|A0A6P3GQW3|A0A6P3GQW3_BISBI
OG0013261	sp|Q9UQ53|MGT4B_HUMAN	tr|A0A6P3GR93|A0A6P3GR93_BISBI
OG0013262	sp|A6NFD8|HELT_HUMAN	tr|A0A6P3GRC5|A0A6P3GRC5_BISBI
OG0013263	sp|P30990|NEUT_HUMAN	tr|A0A6P3GTX8|A0A6P3GTX8_BISBI
OG0013264	sp|Q5TGL8|PXDC1_HUMAN	tr|A0A6P3GWK6|A0A6P3GWK6_BISBI
OG0013265	sp|Q9H310|RHBG_HUMAN	tr|A0A6P3GYU9|A0A6P3GYU9_BISBI
OG0013266	sp|Q96E29|MTEF3_HUMAN	tr|A0A6P3GZJ7|A0A6P3GZJ7_BISBI
OG0013267	sp|Q9Y228|T3JAM_HUMAN	tr|A0A6P3GZN7|A0A6P3GZN7_BISBI
OG0013268	sp|P01040|CYTA_HUMAN	tr|A0A6P3H1U4|A0A6P3H1U4_BISBI
OG0013269	sp|Q14684|RRP1B_HUMAN	tr|A0A6P3H2G6|A0A6P3H2G6_BISBI
OG0013270	sp|Q9NY26|S39A1_HUMAN	tr|A0A6P3H3R0|A0A6P3H3R0_BISBI
OG0013271	sp|Q9BZ11|ADA33_HUMAN	tr|A0A6P3H711|A0A6P3H711_BISBI
OG0013272	sp|Q9UI10|EI2BD_HUMAN	tr|A0A6P3H9X5|A0A6P3H9X5_BISBI
OG0013273	sp|Q96FF9|CDCA5_HUMAN	tr|A0A6P3HCM6|A0A6P3HCM6_BISBI
OG0013274	sp|Q9BXY0|MAK16_HUMAN	tr|A0A6P3HCP6|A0A6P3HCP6_BISBI
OG0013275	sp|Q8N9I9|DTX3_HUMAN	tr|A0A6P3HE70|A0A6P3HE70_BISBI
OG0013276	sp|Q9P2F8|SI1L2_HUMAN	tr|A0A6P3HE92|A0A6P3HE92_BISBI
OG0013277	sp|P51116|FXR2_HUMAN	tr|A0A6P3HEI4|A0A6P3HEI4_BISBI
OG0013278	sp|Q9HAW0|BRF2_HUMAN	tr|A0A6P3HES3|A0A6P3HES3_BISBI
OG0013279	sp|Q8WVH0|CPLX3_HUMAN	tr|A0A6P3HFD1|A0A6P3HFD1_BISBI
OG0013280	sp|Q8IYS4|DAAF8_HUMAN	tr|A0A6P3HJJ2|A0A6P3HJJ2_BISBI
OG0013281	sp|Q96D31|CRCM1_HUMAN	tr|A0A6P3HKH2|A0A6P3HKH2_BISBI
OG0013282	sp|Q9H488|OFUT1_HUMAN	tr|A0A6P3HKS2|A0A6P3HKS2_BISBI
OG0013283	sp|O00268|TAF4_HUMAN	tr|A0A6P3HL89|A0A6P3HL89_BISBI
OG0013284	sp|O94880|PHF14_HUMAN	tr|A0A6P3HMM5|A0A6P3HMM5_BISBI
OG0013285	sp|Q08495|DEMA_HUMAN	tr|A0A6P3HMP8|A0A6P3HMP8_BISBI
OG0013286	sp|P00734|THRB_HUMAN	tr|A0A6P3HQ47|A0A6P3HQ47_BISBI
OG0013287	sp|A6NMX2|I4E1B_HUMAN	tr|A0A6P3HQV1|A0A6P3HQV1_BISBI
OG0013288	sp|Q9Y577|TRI17_HUMAN	tr|A0A6P3HSE7|A0A6P3HSE7_BISBI
OG0013289	sp|Q5H9S7|DCA17_HUMAN	tr|A0A6P3HSI3|A0A6P3HSI3_BISBI
OG0013290	sp|Q2KHM9|MOONR_HUMAN	tr|A0A6P3HT13|A0A6P3HT13_BISBI
OG0013291	sp|Q14728|MFS10_HUMAN	tr|A0A6P3HUZ8|A0A6P3HUZ8_BISBI
OG0013292	sp|Q6UXI9|NPNT_HUMAN	tr|A0A6P3HVF2|A0A6P3HVF2_BISBI
OG0013293	sp|O00141|SGK1_HUMAN	tr|A0A6P3HVG2|A0A6P3HVG2_BISBI
OG0013294	sp|Q16342|PDCD2_HUMAN	tr|A0A6P3HW60|A0A6P3HW60_BISBI
OG0013295	sp|Q6NXT1|ANR54_HUMAN	tr|A0A6P3HW68|A0A6P3HW68_BISBI
OG0013296	sp|Q7Z6P3|RAB44_HUMAN	tr|A0A6P3HWV2|A0A6P3HWV2_BISBI
OG0013297	sp|Q96L73|NSD1_HUMAN	tr|A0A6P3HZV7|A0A6P3HZV7_BISBI
OG0013298	sp|Q9NW97|TMM51_HUMAN	tr|A0A6P3I139|A0A6P3I139_BISBI
OG0013299	sp|Q6UWT4|CE046_HUMAN	tr|A0A6P3I2P4|A0A6P3I2P4_BISBI
OG0013300	sp|Q8NA03|FSIP1_HUMAN	tr|A0A6P3I3G5|A0A6P3I3G5_BISBI
OG0013301	sp|P12644|BMP4_HUMAN	tr|A0A6P3I533|A0A6P3I533_BISBI
OG0013302	sp|Q9Y2Z2|MTO1_HUMAN	tr|A0A6P3I546|A0A6P3I546_BISBI
OG0013303	sp|O94927|HAUS5_HUMAN	tr|A0A6P3I6I2|A0A6P3I6I2_BISBI
OG0013304	sp|O60500|NPHN_HUMAN	tr|A0A6P3I8Y2|A0A6P3I8Y2_BISBI
OG0013305	sp|Q8N0Z3|SPICE_HUMAN	tr|A0A6P3I986|A0A6P3I986_BISBI
OG0013306	sp|O43678|NDUA2_HUMAN	tr|A0A6P3IA51|A0A6P3IA51_BISBI
OG0013307	sp|Q9BUV8|RCAF1_HUMAN	tr|A0A6P3ICF8|A0A6P3ICF8_BISBI
OG0013308	sp|Q96LL9|DJC30_HUMAN	tr|A0A6P3IDI7|A0A6P3IDI7_BISBI
OG0013309	sp|O00115|DNS2A_HUMAN	tr|A0A6P3IHC9|A0A6P3IHC9_BISBI
OG0013310	sp|Q12830|BPTF_HUMAN	tr|A0A6P3IKK8|A0A6P3IKK8_BISBI
OG0013311	sp|Q96LM9|CT173_HUMAN	tr|A0A6P3INB1|A0A6P3INB1_BISBI
OG0013312	sp|Q96H15|TIMD4_HUMAN	tr|A0A6P3INF3|A0A6P3INF3_BISBI
OG0013313	sp|Q06190|P2R3A_HUMAN	tr|A0A6P3IQH4|A0A6P3IQH4_BISBI
OG0013314	sp|Q86UW6|N4BP2_HUMAN	tr|A0A6P3IXU8|A0A6P3IXU8_BISBI
OG0013315	sp|Q7LGA3|HS2ST_HUMAN	tr|A0A6P3J1V1|A0A6P3J1V1_BISBI
OG0013316	sp|Q03431|PTH1R_HUMAN	tr|A0A6P3J2M1|A0A6P3J2M1_BISBI
OG0013317	sp|P35968|VGFR2_HUMAN	tr|A0A6P3J3R4|A0A6P3J3R4_BISBI
OG0013318	sp|P08253|MMP2_HUMAN	tr|A0A6P3J6N9|A0A6P3J6N9_BISBI
OG0013319	sp|Q6ZU64|CFA65_HUMAN	tr|A0A6P3J849|A0A6P3J849_BISBI
OG0013320	sp|P61009|SPCS3_HUMAN	tr|A0A6P3G999|A0A6P3G999_BISBI
OG0013321	sp|Q9BZL1|UBL5_HUMAN	tr|A0A6P3GAK0|A0A6P3GAK0_BISBI
OG0013322	sp|Q9Y2D2|S35A3_HUMAN	tr|A0A6P3GC84|A0A6P3GC84_BISBI
OG0013323	sp|Q9Y239|NOD1_HUMAN	tr|A0A6P3GDC2|A0A6P3GDC2_BISBI
OG0013324	sp|Q14773|ICAM4_HUMAN	tr|A0A6P3GJM0|A0A6P3GJM0_BISBI
OG0013325	sp|Q86YV0|RASL3_HUMAN	tr|A0A6P3GL62|A0A6P3GL62_BISBI
OG0013326	sp|Q96KN3|PKNX2_HUMAN	tr|A0A6P3GM10|A0A6P3GM10_BISBI
OG0013327	sp|Q10587|TEF_HUMAN	tr|A0A6P3GPE3|A0A6P3GPE3_BISBI
OG0013328	sp|Q9HD90|NDF4_HUMAN	tr|A0A6P3GT76|A0A6P3GT76_BISBI
OG0013329	sp|Q8WV28|BLNK_HUMAN	tr|A0A6P3GY54|A0A6P3GY54_BISBI
OG0013330	sp|Q96ES6|MFSD3_HUMAN	tr|A0A6P3H1M4|A0A6P3H1M4_BISBI
OG0013331	sp|Q6UWM7|LCTL_HUMAN	tr|A0A6P3H2M2|A0A6P3H2M2_BISBI
OG0013332	sp|P30414|NKTR_HUMAN	tr|A0A6P3H3Y2|A0A6P3H3Y2_BISBI
OG0013333	sp|Q8NI32|LPD6B_HUMAN	tr|A0A6P3H463|A0A6P3H463_BISBI
OG0013334	sp|O43623|SNAI2_HUMAN	tr|A0A6P3H5Q0|A0A6P3H5Q0_BISBI
OG0013335	sp|P49815|TSC2_HUMAN	tr|A0A6P3H653|A0A6P3H653_BISBI
OG0013336	sp|Q13515|BFSP2_HUMAN	tr|A0A6P3H758|A0A6P3H758_BISBI
OG0013337	sp|Q15363|TMED2_HUMAN	tr|A0A6P3H8L9|A0A6P3H8L9_BISBI
OG0013338	sp|P17020|ZNF16_HUMAN	tr|A0A6P3HBC4|A0A6P3HBC4_BISBI
OG0013339	sp|Q9UJY1|HSPB8_HUMAN	tr|A0A6P3HBV2|A0A6P3HBV2_BISBI
OG0013340	sp|Q9UKS6|PACN3_HUMAN	tr|A0A6P3HEM5|A0A6P3HEM5_BISBI
OG0013341	sp|Q9UL42|PNMA2_HUMAN	tr|A0A6P3HH38|A0A6P3HH38_BISBI
OG0013342	sp|Q8WWF6|DNJB3_HUMAN	tr|A0A6P3HJE3|A0A6P3HJE3_BISBI
OG0013343	sp|Q9H3N1|TMX1_HUMAN	tr|A0A6P3HMA7|A0A6P3HMA7_BISBI
OG0013344	sp|O43174|CP26A_HUMAN	tr|A0A6P3HMV7|A0A6P3HMV7_BISBI
OG0013345	sp|Q9Y2L8|ZKSC5_HUMAN	tr|A0A6P3HMX2|A0A6P3HMX2_BISBI
OG0013346	sp|Q13822|ENPP2_HUMAN	tr|A0A6P3HPR7|A0A6P3HPR7_BISBI
OG0013347	sp|Q9ULD5|ZN777_HUMAN	tr|A0A6P3HS45|A0A6P3HS45_BISBI
OG0013348	sp|P29375|KDM5A_HUMAN	tr|A0A6P3HVJ2|A0A6P3HVJ2_BISBI
OG0013349	sp|A6NDV4|TMM8B_HUMAN	tr|A0A6P3HYH0|A0A6P3HYH0_BISBI
OG0013350	sp|Q06609|RAD51_HUMAN	tr|A0A6P3I394|A0A6P3I394_BISBI
OG0013351	sp|Q9HC44|GPBL1_HUMAN	tr|A0A6P3I3A3|A0A6P3I3A3_BISBI
OG0013352	sp|P56589|PEX3_HUMAN	tr|A0A6P3I5N0|A0A6P3I5N0_BISBI
OG0013353	sp|Q7Z6J0|SH3R1_HUMAN	tr|A0A6P3I998|A0A6P3I998_BISBI
OG0013354	sp|P11049|CD37_HUMAN	tr|A0A6P3IAJ7|A0A6P3IAJ7_BISBI
OG0013355	sp|Q8WWQ8|STAB2_HUMAN	tr|A0A6P3IAX0|A0A6P3IAX0_BISBI
OG0013356	sp|Q13275|SEM3F_HUMAN	tr|A0A6P3IE19|A0A6P3IE19_BISBI
OG0013357	sp|Q9NX09|DDIT4_HUMAN	tr|A0A6P3IF71|A0A6P3IF71_BISBI
OG0013358	sp|Q96MT1|RN145_HUMAN	tr|A0A6P3IGW9|A0A6P3IGW9_BISBI
OG0013359	sp|Q8WXF3|REL3_HUMAN	tr|A0A6P3IHC2|A0A6P3IHC2_BISBI
OG0013360	sp|Q5VW38|GP107_HUMAN	tr|A0A6P3IL95|A0A6P3IL95_BISBI
OG0013361	sp|Q6UX68|XKR5_HUMAN	tr|A0A6P3IMU8|A0A6P3IMU8_BISBI
OG0013362	sp|P00797|RENI_HUMAN	tr|A0A6P3IN08|A0A6P3IN08_BISBI
OG0013363	sp|A6NEN9|CX065_HUMAN	tr|A0A6P3IQP9|A0A6P3IQP9_BISBI
OG0013364	sp|P54849|EMP1_HUMAN	tr|A0A6P3IRV4|A0A6P3IRV4_BISBI
OG0013365	sp|Q96N21|AP4AT_HUMAN	tr|A0A6P3ISC7|A0A6P3ISC7_BISBI
OG0013366	sp|P07357|CO8A_HUMAN	tr|A0A6P3ISN6|A0A6P3ISN6_BISBI
OG0013367	sp|Q0VG06|FP100_HUMAN	tr|A0A6P3IT25|A0A6P3IT25_BISBI
OG0013368	sp|P56211|ARP19_HUMAN	tr|A0A6P3IUS7|A0A6P3IUS7_BISBI
OG0013369	sp|Q07075|AMPE_HUMAN	tr|A0A6P3IX52|A0A6P3IX52_BISBI
OG0013370	sp|Q02447|SP3_HUMAN	tr|A0A6P3J0E0|A0A6P3J0E0_BISBI
OG0013371	sp|Q9BQ65|USB1_HUMAN	tr|A0A6P3J0R4|A0A6P3J0R4_BISBI
OG0013372	sp|O60287|NPA1P_HUMAN	tr|A0A6P3J207|A0A6P3J207_BISBI
OG0013373	sp|Q99747|SNAG_HUMAN	tr|A0A6P3J237|A0A6P3J237_BISBI
OG0013374	sp|Q9NY30|BTG4_HUMAN	tr|A0A6P3J3S8|A0A6P3J3S8_BISBI
OG0013375	sp|Q8N5W9|RFLB_HUMAN	tr|A0A6P3J5X8|A0A6P3J5X8_BISBI
OG0013376	sp|Q8IXB3|TARG1_HUMAN	tr|A0A6P3J8C1|A0A6P3J8C1_BISBI
OG0013377	sp|Q86U90|YRDC_HUMAN	tr|A0A6P3J8X9|A0A6P3J8X9_BISBI
OG0013378	sp|P10515|ODP2_HUMAN	tr|A0A6P3J982|A0A6P3J982_BISBI
OG0013379	sp|Q7L2E3|DHX30_HUMAN	tr|A0A6P3J9V3|A0A6P3J9V3_BISBI
OG0013380	sp|Q4V9L6|TM119_HUMAN	tr|A0A6P3G5A5|A0A6P3G5A5_BISBI
OG0013381	sp|Q96QH2|PRAM_HUMAN	tr|A0A6P3GA51|A0A6P3GA51_BISBI
OG0013382	sp|Q6ZS72|PEAK3_HUMAN	tr|A0A6P3GAN6|A0A6P3GAN6_BISBI
OG0013383	sp|Q9H7L9|SDS3_HUMAN	tr|A0A6P3GAY6|A0A6P3GAY6_BISBI
OG0013384	sp|Q9Y295|DRG1_HUMAN	tr|A0A6P3GKS6|A0A6P3GKS6_BISBI
OG0013385	sp|Q71RG4|TMUB2_HUMAN	tr|A0A6P3GMM1|A0A6P3GMM1_BISBI
OG0013386	sp|Q9BSH5|HDHD3_HUMAN	tr|A0A6P3GPN6|A0A6P3GPN6_BISBI
OG0013387	sp|P68402|PA1B2_HUMAN	tr|A0A6P3GQE5|A0A6P3GQE5_BISBI
OG0013388	sp|P36578|RL4_HUMAN	tr|A0A6P3GT95|A0A6P3GT95_BISBI
OG0013389	sp|Q15777|MPPD2_HUMAN	tr|A0A6P3GUL8|A0A6P3GUL8_BISBI
