Orthogroup	Homo_sapiens	Equus_asinus_asinus
OG0013265	sp|P42680|TEC_HUMAN	tr|A0A8C4LKU0|A0A8C4LKU0_EQUAS
OG0013266	sp|A5D8V6|VP37C_HUMAN	tr|A0A8C4LMB2|A0A8C4LMB2_EQUAS
OG0013267	sp|Q16890|TPD53_HUMAN	tr|A0A8C4LMH2|A0A8C4LMH2_EQUAS
OG0013268	sp|Q9Y4P1|ATG4B_HUMAN	tr|A0A8C4LN31|A0A8C4LN31_EQUAS
OG0013269	sp|Q92870|APBB2_HUMAN	tr|A0A8C4LNN8|A0A8C4LNN8_EQUAS
OG0013270	sp|Q9NYR8|RDH8_HUMAN	tr|A0A8C4LQ08|A0A8C4LQ08_EQUAS
OG0013271	sp|P13995|MTDC_HUMAN	tr|A0A8C4LQD1|A0A8C4LQD1_EQUAS
OG0013272	sp|Q7Z7G0|TARSH_HUMAN	tr|A0A8C4LRM1|A0A8C4LRM1_EQUAS
OG0013273	sp|Q9NUY8|TBC23_HUMAN	tr|A0A8C4LS89|A0A8C4LS89_EQUAS
OG0013274	sp|Q9Y274|SIA10_HUMAN	tr|A0A8C4LV51|A0A8C4LV51_EQUAS
OG0013275	sp|A0A0B4J268|TVA4_HUMAN	tr|A0A8C4LW78|A0A8C4LW78_EQUAS
OG0013276	sp|O95072|REC8_HUMAN	tr|A0A8C4LXG7|A0A8C4LXG7_EQUAS
OG0013277	sp|Q9H7H0|MET17_HUMAN	tr|A0A8C4LYE8|A0A8C4LYE8_EQUAS
OG0013278	sp|Q8WVC6|DCAKD_HUMAN	tr|A0A8C4LYL7|A0A8C4LYL7_EQUAS
OG0013279	sp|Q9NYB0|TE2IP_HUMAN	tr|A0A8C4M139|A0A8C4M139_EQUAS
OG0013280	sp|Q96SE0|ABHD1_HUMAN	tr|A0A8C4M3N8|A0A8C4M3N8_EQUAS
OG0013281	sp|Q08AM6|VAC14_HUMAN	tr|A0A8C4M8N6|A0A8C4M8N6_EQUAS
OG0013282	sp|Q6ZVD7|STOX1_HUMAN	tr|A0A8C4MA75|A0A8C4MA75_EQUAS
OG0013283	sp|Q9HB19|PKHA2_HUMAN	tr|A0A8C4MDY4|A0A8C4MDY4_EQUAS
OG0013284	sp|Q9Y2L5|TPPC8_HUMAN	tr|A0A8C4ME04|A0A8C4ME04_EQUAS
OG0013285	sp|Q9H4F8|SMOC1_HUMAN	tr|A0A8C4MEY7|A0A8C4MEY7_EQUAS
OG0013286	sp|P26640|SYVC_HUMAN	tr|A0A8C4MF87|A0A8C4MF87_EQUAS
OG0013287	sp|Q4VC12|MSS51_HUMAN	tr|A0A8C4MFB0|A0A8C4MFB0_EQUAS
OG0013288	sp|Q96LJ8|UBX10_HUMAN	tr|A0A8C4MFD2|A0A8C4MFD2_EQUAS
OG0013289	sp|P16471|PRLR_HUMAN	tr|A0A8C4MFM3|A0A8C4MFM3_EQUAS
OG0013290	sp|O75380|NDUS6_HUMAN	tr|A0A8C4MHD6|A0A8C4MHD6_EQUAS
OG0013291	sp|Q12933|TRAF2_HUMAN	tr|A0A8C4MHK0|A0A8C4MHK0_EQUAS
OG0013292	sp|O94875|SRBS2_HUMAN	tr|A0A8C4MI22|A0A8C4MI22_EQUAS
OG0013293	sp|Q9UHL4|DPP2_HUMAN	tr|A0A8C4ML39|A0A8C4ML39_EQUAS
OG0013294	sp|Q2M1V0|ISX_HUMAN	tr|A0A8C4MLM4|A0A8C4MLM4_EQUAS
OG0013295	sp|P07451|CAH3_HUMAN	tr|A0A8C4MLP2|A0A8C4MLP2_EQUAS
OG0013296	sp|Q86Y56|DAAF5_HUMAN	tr|A0A8C4MQ13|A0A8C4MQ13_EQUAS
OG0013297	sp|Q5T5N4|CF118_HUMAN	tr|A0A8C4MQ80|A0A8C4MQ80_EQUAS
OG0013298	sp|O15504|NUP42_HUMAN	tr|A0A8C4MVK5|A0A8C4MVK5_EQUAS
OG0013299	sp|O60216|RAD21_HUMAN	tr|A0A8C4MXI2|A0A8C4MXI2_EQUAS
OG0013300	sp|P56597|NDK5_HUMAN	tr|A0A8C4MZQ3|A0A8C4MZQ3_EQUAS
OG0013301	sp|P0C7U0|ELFN1_HUMAN	tr|A0A8C4N2K6|A0A8C4N2K6_EQUAS
OG0013302	sp|O15350|P73_HUMAN	tr|A0A8C4N3Q0|A0A8C4N3Q0_EQUAS
OG0013303	sp|Q92826|HXB13_HUMAN	tr|A0A8C4PF84|A0A8C4PF84_EQUAS
OG0013304	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A8C4PH20|A0A8C4PH20_EQUAS
OG0013305	sp|Q6UWM7|LCTL_HUMAN	tr|A0A8C4PJ42|A0A8C4PJ42_EQUAS
OG0013306	sp|P06315|KV502_HUMAN	tr|A0A8C4PJ98|A0A8C4PJ98_EQUAS
OG0013307	sp|Q49AM3|TTC31_HUMAN	tr|A0A8C4PLT5|A0A8C4PLT5_EQUAS
OG0013308	sp|Q96H79|ZCCHL_HUMAN	tr|A0A8C4PLV8|A0A8C4PLV8_EQUAS
OG0013309	sp|Q9NQ50|RM40_HUMAN	tr|A0A8C4PLZ5|A0A8C4PLZ5_EQUAS
OG0013310	sp|Q9NWH7|SPAT6_HUMAN	tr|A0A8C4PM56|A0A8C4PM56_EQUAS
OG0013311	sp|Q5SYE7|NHSL1_HUMAN	tr|A0A8C4PMS1|A0A8C4PMS1_EQUAS
OG0013312	sp|Q9NSE2|CISH_HUMAN	tr|A0A8C4PN02|A0A8C4PN02_EQUAS
OG0013313	sp|Q9Y3C1|NOP16_HUMAN	tr|A0A8C4PN27|A0A8C4PN27_EQUAS
OG0013314	sp|Q14114|LRP8_HUMAN	tr|A0A8C4PPW8|A0A8C4PPW8_EQUAS
OG0013315	sp|Q96S42|NODAL_HUMAN	tr|A0A8C4PQP7|A0A8C4PQP7_EQUAS
OG0013316	sp|P17987|TCPA_HUMAN	tr|A0A8C4PT27|A0A8C4PT27_EQUAS
OG0013317	sp|P28335|5HT2C_HUMAN	tr|A0A8C4PTM5|A0A8C4PTM5_EQUAS
OG0013318	sp|O95391|SLU7_HUMAN	tr|A0A8C4KQK5|A0A8C4KQK5_EQUAS
OG0013319	sp|Q9Y6J0|CABIN_HUMAN	tr|A0A8C4KVL0|A0A8C4KVL0_EQUAS
OG0013320	sp|Q86TP1|PRUN1_HUMAN	tr|A0A8C4KWR0|A0A8C4KWR0_EQUAS
OG0013321	sp|Q53FP2|NACHO_HUMAN	tr|A0A8C4KXT8|A0A8C4KXT8_EQUAS
OG0013322	sp|Q15543|TAF13_HUMAN	tr|A0A8C4KXY5|A0A8C4KXY5_EQUAS
OG0013323	sp|O60500|NPHN_HUMAN	tr|A0A8C4KYY3|A0A8C4KYY3_EQUAS
OG0013324	sp|Q9HB15|KCNKC_HUMAN	tr|A0A8C4KZL2|A0A8C4KZL2_EQUAS
OG0013325	sp|O95059|RPP14_HUMAN	tr|A0A8C4L236|A0A8C4L236_EQUAS
OG0013326	sp|P98161|PKD1_HUMAN	tr|A0A8C4L402|A0A8C4L402_EQUAS
OG0013327	sp|Q96AN5|TM143_HUMAN	tr|A0A8C4L495|A0A8C4L495_EQUAS
OG0013328	sp|Q567U6|CCD93_HUMAN	tr|A0A8C4L5Q7|A0A8C4L5Q7_EQUAS
OG0013329	sp|Q13435|SF3B2_HUMAN	tr|A0A8C4L5S0|A0A8C4L5S0_EQUAS
OG0013330	sp|P51911|CNN1_HUMAN	tr|A0A8C4L6H3|A0A8C4L6H3_EQUAS
OG0013331	sp|Q8N1Q8|THEM5_HUMAN	tr|A0A8C4L7X6|A0A8C4L7X6_EQUAS
OG0013332	sp|Q9UPG8|PLAL2_HUMAN	tr|A0A8C4L7Z1|A0A8C4L7Z1_EQUAS
OG0013333	sp|Q9Y2A9|B3GN3_HUMAN	tr|A0A8C4L800|A0A8C4L800_EQUAS
OG0013334	sp|Q49SQ1|GPR33_HUMAN	tr|A0A8C4L869|A0A8C4L869_EQUAS
OG0013335	sp|O75764|TCEA3_HUMAN	tr|A0A8C4L8L9|A0A8C4L8L9_EQUAS
OG0013336	sp|A5D8V7|ODAD3_HUMAN	tr|A0A8C4LA84|A0A8C4LA84_EQUAS
OG0013337	sp|Q5XUX1|FBXW9_HUMAN	tr|A0A8C4LBT9|A0A8C4LBT9_EQUAS
OG0013338	sp|Q6UUV9|CRTC1_HUMAN	tr|A0A8C4LBX1|A0A8C4LBX1_EQUAS
OG0013339	sp|Q502X0|MORN2_HUMAN	tr|A0A8C4LDD8|A0A8C4LDD8_EQUAS
OG0013340	sp|Q8WVV9|HNRLL_HUMAN	tr|A0A8C4LDS8|A0A8C4LDS8_EQUAS
OG0013341	sp|Q99496|RING2_HUMAN	tr|A0A8C4LF92|A0A8C4LF92_EQUAS
OG0013342	sp|P14384|CBPM_HUMAN	tr|A0A8C4LG67|A0A8C4LG67_EQUAS
OG0013343	sp|Q9UQ35|SRRM2_HUMAN	tr|A0A8C4LGH9|A0A8C4LGH9_EQUAS
OG0013344	sp|Q6NXT4|ZNT6_HUMAN	tr|A0A8C4LH76|A0A8C4LH76_EQUAS
OG0013345	sp|Q8N9W8|GAR2_HUMAN	tr|A0A8C4LKE8|A0A8C4LKE8_EQUAS
OG0013346	sp|Q96NH3|BROMI_HUMAN	tr|A0A8C4LKF9|A0A8C4LKF9_EQUAS
OG0013347	sp|Q59H18|TNI3K_HUMAN	tr|A0A8C4LLC5|A0A8C4LLC5_EQUAS
OG0013348	sp|Q5JW98|CAHM4_HUMAN	tr|A0A8C4LLU3|A0A8C4LLU3_EQUAS
OG0013349	sp|O60927|PP1RB_HUMAN	tr|A0A8C4LMG8|A0A8C4LMG8_EQUAS
OG0013350	sp|Q8NEV8|EXPH5_HUMAN	tr|A0A8C4LPZ1|A0A8C4LPZ1_EQUAS
OG0013351	sp|O75394|RM33_HUMAN	tr|A0A8C4LSL5|A0A8C4LSL5_EQUAS
OG0013352	sp|O60259|KLK8_HUMAN	tr|A0A8C4LWI9|A0A8C4LWI9_EQUAS
OG0013353	sp|Q12894|IFRD2_HUMAN	tr|A0A8C4M589|A0A8C4M589_EQUAS
OG0013354	sp|Q92731|ESR2_HUMAN	tr|A0A8C4M6I2|A0A8C4M6I2_EQUAS
OG0013355	sp|Q9H5K3|SG196_HUMAN	tr|A0A8C4M6W7|A0A8C4M6W7_EQUAS
OG0013356	sp|Q96A33|CCD47_HUMAN	tr|A0A8C4M8M8|A0A8C4M8M8_EQUAS
OG0013357	sp|P05412|JUN_HUMAN	tr|A0A8C4M927|A0A8C4M927_EQUAS
OG0013358	sp|Q9NQW7|XPP1_HUMAN	tr|A0A8C4M957|A0A8C4M957_EQUAS
OG0013359	sp|Q96M53|TBATA_HUMAN	tr|A0A8C4MC02|A0A8C4MC02_EQUAS
OG0013361	sp|Q7Z7F7|RM55_HUMAN	tr|A0A8C4MHQ5|A0A8C4MHQ5_EQUAS
OG0013362	sp|P10124|SRGN_HUMAN	tr|A0A8C4MI41|A0A8C4MI41_EQUAS
OG0013363	sp|Q9UQB3|CTND2_HUMAN	tr|A0A8C4MIK8|A0A8C4MIK8_EQUAS
OG0013364	sp|Q9UNL4|ING4_HUMAN	tr|A0A8C4MKA7|A0A8C4MKA7_EQUAS
OG0013365	sp|Q96DB5|RMD1_HUMAN	tr|A0A8C4MLR2|A0A8C4MLR2_EQUAS
OG0013366	sp|Q6ZVM7|TM1L2_HUMAN	tr|A0A8C4MM13|A0A8C4MM13_EQUAS
OG0013367	sp|Q9Y5L5|LENEP_HUMAN	tr|A0A8C4MM87|A0A8C4MM87_EQUAS
OG0013368	sp|A6NM28|ZFP92_HUMAN	tr|A0A8C4MNL4|A0A8C4MNL4_EQUAS
OG0013369	sp|Q70EL1|UBP54_HUMAN	tr|A0A8C4MQW0|A0A8C4MQW0_EQUAS
OG0013370	sp|Q5VZ89|DEN4C_HUMAN	tr|A0A8C4MUP8|A0A8C4MUP8_EQUAS
OG0013371	sp|P27216|ANX13_HUMAN	tr|A0A8C4MYR9|A0A8C4MYR9_EQUAS
OG0013372	sp|P23219|PGH1_HUMAN	tr|A0A8C4N284|A0A8C4N284_EQUAS
OG0013373	sp|Q96H35|RBM18_HUMAN	tr|A0A8C4N292|A0A8C4N292_EQUAS
OG0013374	sp|Q07687|DLX2_HUMAN	tr|A0A8C4N3L8|A0A8C4N3L8_EQUAS
OG0013375	sp|Q9UPW0|FOXJ3_HUMAN	tr|A0A8C4PFN5|A0A8C4PFN5_EQUAS
OG0013376	sp|Q9C0C9|UBE2O_HUMAN	tr|A0A8C4PHD8|A0A8C4PHD8_EQUAS
OG0013377	sp|Q8IYA6|CKP2L_HUMAN	tr|A0A8C4PIZ0|A0A8C4PIZ0_EQUAS
OG0013378	sp|O14594|NCAN_HUMAN	tr|A0A8C4PJA6|A0A8C4PJA6_EQUAS
OG0013379	sp|Q15397|PUM3_HUMAN	tr|A0A8C4PLL6|A0A8C4PLL6_EQUAS
OG0013380	sp|Q5BJF2|SGMR2_HUMAN	tr|A0A8C4PLN5|A0A8C4PLN5_EQUAS
OG0013381	sp|Q9NYD6|HXC10_HUMAN	tr|A0A8C4PLS2|A0A8C4PLS2_EQUAS
OG0013382	sp|Q9UKT5|FBX4_HUMAN	tr|A0A8C4PNW5|A0A8C4PNW5_EQUAS
OG0013383	sp|P0DJ07|PT100_HUMAN	tr|A0A8C4PPG6|A0A8C4PPG6_EQUAS
OG0013384	sp|P55735|SEC13_HUMAN	tr|A0A8C4PPP3|A0A8C4PPP3_EQUAS
OG0013385	sp|P07196|NFL_HUMAN	tr|A0A8C4PQ96|A0A8C4PQ96_EQUAS
OG0013386	sp|P23677|IP3KA_HUMAN	tr|A0A8C4PR92|A0A8C4PR92_EQUAS
OG0013387	sp|A6NCF5|KLH33_HUMAN	tr|A0A8C4PRM5|A0A8C4PRM5_EQUAS
OG0013388	sp|Q0VGL1|LTOR4_HUMAN	tr|A0A8C4PSP0|A0A8C4PSP0_EQUAS
OG0013389	sp|Q6NUT3|MFS12_HUMAN	tr|A0A8C4PV82|A0A8C4PV82_EQUAS
OG0013390	sp|Q8WUB8|PHF10_HUMAN	tr|A0A8C4KRS2|A0A8C4KRS2_EQUAS
OG0013391	sp|Q8N0V3|RBFA_HUMAN	tr|A0A8C4KYJ7|A0A8C4KYJ7_EQUAS
OG0013392	sp|Q6P3S1|DEN1B_HUMAN	tr|A0A8C4L159|A0A8C4L159_EQUAS
OG0013393	sp|Q99808|S29A1_HUMAN	tr|A0A8C4L3W0|A0A8C4L3W0_EQUAS
OG0013394	sp|Q6PIY7|GLD2_HUMAN	tr|A0A8C4L4H0|A0A8C4L4H0_EQUAS
OG0013395	sp|Q9UNX9|KCJ14_HUMAN	tr|A0A8C4L557|A0A8C4L557_EQUAS
OG0013396	sp|Q00839|HNRPU_HUMAN	tr|A0A8C4L5T7|A0A8C4L5T7_EQUAS
OG0013397	sp|P22681|CBL_HUMAN	tr|A0A8C4L781|A0A8C4L781_EQUAS
OG0013398	sp|Q10588|BST1_HUMAN	tr|A0A8C4L7E7|A0A8C4L7E7_EQUAS
OG0013399	sp|P56192|SYMC_HUMAN	tr|A0A8C4LCT0|A0A8C4LCT0_EQUAS
OG0013400	sp|Q8TE67|ES8L3_HUMAN	tr|A0A8C4LDW6|A0A8C4LDW6_EQUAS
OG0013401	sp|Q9NRC8|SIR7_HUMAN	tr|A0A8C4LEG4|A0A8C4LEG4_EQUAS
OG0013402	sp|Q6ZVN8|RGMC_HUMAN	tr|A0A8C4LGV8|A0A8C4LGV8_EQUAS
OG0013403	sp|Q8NEZ3|WDR19_HUMAN	tr|A0A8C4LIQ2|A0A8C4LIQ2_EQUAS
OG0013404	sp|Q8NH08|O10AC_HUMAN	tr|A0A8C4LKC1|A0A8C4LKC1_EQUAS
OG0013405	sp|Q9HCN4|GPN1_HUMAN	tr|A0A8C4LMP2|A0A8C4LMP2_EQUAS
OG0013406	sp|Q7Z6V5|ADAT2_HUMAN	tr|A0A8C4LNJ8|A0A8C4LNJ8_EQUAS
OG0013407	sp|Q06945|SOX4_HUMAN	tr|A0A8C4LPL3|A0A8C4LPL3_EQUAS
OG0013408	sp|Q9H063|MAF1_HUMAN	tr|A0A8C4LQY0|A0A8C4LQY0_EQUAS
OG0013409	sp|Q9UNQ2|DIM1_HUMAN	tr|A0A8C4LRC0|A0A8C4LRC0_EQUAS
OG0013410	sp|Q8N1K5|THMS1_HUMAN	tr|A0A8C4LS49|A0A8C4LS49_EQUAS
OG0013411	sp|Q99470|SDF2_HUMAN	tr|A0A8C4LVM2|A0A8C4LVM2_EQUAS
OG0013412	sp|Q9UMF0|ICAM5_HUMAN	tr|A0A8C4LW60|A0A8C4LW60_EQUAS
OG0013413	sp|Q9Y6R7|FCGBP_HUMAN	tr|A0A8C4LWV7|A0A8C4LWV7_EQUAS
OG0013414	sp|Q13233|M3K1_HUMAN	tr|A0A8C4LXP8|A0A8C4LXP8_EQUAS
OG0013415	sp|Q86VS8|HOOK3_HUMAN	tr|A0A8C4LXX4|A0A8C4LXX4_EQUAS
OG0013416	sp|P41252|SYIC_HUMAN	tr|A0A8C4LYP7|A0A8C4LYP7_EQUAS
OG0013417	sp|P26572|MGAT1_HUMAN	tr|A0A8C4LYT5|A0A8C4LYT5_EQUAS
OG0013418	sp|Q96MS3|GL1D1_HUMAN	tr|A0A8C4LYV3|A0A8C4LYV3_EQUAS
OG0013419	sp|P17301|ITA2_HUMAN	tr|A0A8C4LZD6|A0A8C4LZD6_EQUAS
OG0013420	sp|P54136|SYRC_HUMAN	tr|A0A8C4M0H6|A0A8C4M0H6_EQUAS
OG0013421	sp|Q9UKG4|S13A4_HUMAN	tr|A0A8C4M2G3|A0A8C4M2G3_EQUAS
OG0013422	sp|Q5SRN2|TSBP1_HUMAN	tr|A0A8C4M3G3|A0A8C4M3G3_EQUAS
OG0013423	sp|Q9GZZ1|NAA50_HUMAN	tr|A0A8C4M621|A0A8C4M621_EQUAS
OG0013424	sp|Q5JST6|EFHC2_HUMAN	tr|A0A8C4M6K1|A0A8C4M6K1_EQUAS
OG0013425	sp|Q9BXN1|ASPN_HUMAN	tr|A0A8C4M7H8|A0A8C4M7H8_EQUAS
OG0013426	sp|Q6ZVT0|TTL10_HUMAN	tr|A0A8C4M950|A0A8C4M950_EQUAS
OG0013427	sp|Q9H840|GEMI7_HUMAN	tr|A0A8C4MB09|A0A8C4MB09_EQUAS
OG0013428	sp|Q86XT2|VP37D_HUMAN	tr|A0A8C4MC94|A0A8C4MC94_EQUAS
OG0013429	sp|Q8NEZ2|VP37A_HUMAN	tr|A0A8C4MCE1|A0A8C4MCE1_EQUAS
OG0013430	sp|Q8N6R1|SERP2_HUMAN	tr|A0A8C4MGC9|A0A8C4MGC9_EQUAS
OG0013431	sp|Q96PE2|ARHGH_HUMAN	tr|A0A8C4MGE4|A0A8C4MGE4_EQUAS
OG0013432	sp|Q9NZP8|C1RL_HUMAN	tr|A0A8C4MJS9|A0A8C4MJS9_EQUAS
OG0013433	sp|Q8N130|NPT2C_HUMAN	tr|A0A8C4MKM0|A0A8C4MKM0_EQUAS
OG0013434	sp|P81408|EREP3_HUMAN	tr|A0A8C4ML65|A0A8C4ML65_EQUAS
OG0013435	sp|P07585|PGS2_HUMAN	tr|A0A8C4MLS4|A0A8C4MLS4_EQUAS
OG0013436	sp|Q6TFL3|CC171_HUMAN	tr|A0A8C4MNA3|A0A8C4MNA3_EQUAS
OG0013437	sp|Q6PL24|TMED8_HUMAN	tr|A0A8C4MNL0|A0A8C4MNL0_EQUAS
OG0013438	sp|Q9UNK9|ANGE1_HUMAN	tr|A0A8C4MNS8|A0A8C4MNS8_EQUAS
OG0013439	sp|Q5VZE5|NAA35_HUMAN	tr|A0A8C4MPA7|A0A8C4MPA7_EQUAS
OG0013440	sp|A7E2V4|ZSWM8_HUMAN	tr|A0A8C4MUN2|A0A8C4MUN2_EQUAS
OG0013441	sp|Q504U0|CD046_HUMAN	tr|A0A8C4MVI8|A0A8C4MVI8_EQUAS
OG0013442	sp|Q8IXB1|DJC10_HUMAN	tr|A0A8C4MX76|A0A8C4MX76_EQUAS
OG0013443	sp|P28068|DMB_HUMAN	tr|A0A8C4MXL6|A0A8C4MXL6_EQUAS
OG0013444	sp|O14734|ACOT8_HUMAN	tr|A0A8C4MZ73|A0A8C4MZ73_EQUAS
OG0013445	sp|Q99569|PKP4_HUMAN	tr|A0A8C4N0T6|A0A8C4N0T6_EQUAS
OG0013446	sp|Q05707|COEA1_HUMAN	tr|A0A8C4N4C9|A0A8C4N4C9_EQUAS
OG0013447	sp|Q9Y2D9|ZN652_HUMAN	tr|A0A8C4PEU0|A0A8C4PEU0_EQUAS
OG0013448	sp|Q3SY00|T10IP_HUMAN	tr|A0A8C4PHS8|A0A8C4PHS8_EQUAS
OG0013449	sp|Q9H5J4|ELOV6_HUMAN	tr|A0A8C4PHX7|A0A8C4PHX7_EQUAS
OG0013450	sp|P08620|FGF4_HUMAN	tr|A0A8C4PJV5|A0A8C4PJV5_EQUAS
OG0013451	sp|A6NM62|LRC53_HUMAN	tr|A0A8C4PK58|A0A8C4PK58_EQUAS
OG0013452	sp|Q8NG50|RDM1_HUMAN	tr|A0A8C4PM16|A0A8C4PM16_EQUAS
OG0013453	sp|Q70YC5|ZN365_HUMAN	tr|A0A8C4PPZ4|A0A8C4PPZ4_EQUAS
OG0013454	sp|Q92538|GBF1_HUMAN	tr|A0A8C4PQ39|A0A8C4PQ39_EQUAS
OG0013455	sp|O95164|UBL3_HUMAN	tr|A0A8C4PUZ3|A0A8C4PUZ3_EQUAS
OG0013456	sp|P01308|INS_HUMAN	tr|A0A8C4KSY9|A0A8C4KSY9_EQUAS
OG0013457	sp|Q15057|ACAP2_HUMAN	tr|A0A8C4KWK9|A0A8C4KWK9_EQUAS
OG0013458	sp|Q96G23|CERS2_HUMAN	tr|A0A8C4KWP0|A0A8C4KWP0_EQUAS
OG0013459	sp|Q9BZE0|GLIS2_HUMAN	tr|A0A8C4KXB3|A0A8C4KXB3_EQUAS
OG0013460	sp|P24310|CX7A1_HUMAN	tr|A0A8C4KXW2|A0A8C4KXW2_EQUAS
OG0013461	sp|Q9H503|BAFL_HUMAN	tr|A0A8C4KYQ9|A0A8C4KYQ9_EQUAS
OG0013462	sp|Q92905|CSN5_HUMAN	tr|A0A8C4KZW5|A0A8C4KZW5_EQUAS
OG0013463	sp|O75354|ENTP6_HUMAN	tr|A0A8C4L0G8|A0A8C4L0G8_EQUAS
OG0013464	sp|O43395|PRPF3_HUMAN	tr|A0A8C4L0Q7|A0A8C4L0Q7_EQUAS
OG0013465	sp|Q9Y4E6|WDR7_HUMAN	tr|A0A8C4L0S1|A0A8C4L0S1_EQUAS
OG0013466	sp|Q6PEV8|F199X_HUMAN	tr|A0A8C4L1P6|A0A8C4L1P6_EQUAS
OG0013467	sp|Q6U736|OPN5_HUMAN	tr|A0A8C4L3N6|A0A8C4L3N6_EQUAS
OG0013468	sp|Q9NUT2|MITOS_HUMAN	tr|A0A8C4L4B7|A0A8C4L4B7_EQUAS
OG0013469	sp|Q5JTD0|TJAP1_HUMAN	tr|A0A8C4L528|A0A8C4L528_EQUAS
OG0013470	sp|Q5VWZ2|LYPL1_HUMAN	tr|A0A8C4L5N5|A0A8C4L5N5_EQUAS
OG0013471	sp|Q96D15|RCN3_HUMAN	tr|A0A8C4L5X3|A0A8C4L5X3_EQUAS
OG0013472	sp|Q4VC44|FWCH1_HUMAN	tr|A0A8C4L9B9|A0A8C4L9B9_EQUAS
OG0013473	sp|Q96I36|COX14_HUMAN	tr|A0A8C4L9E1|A0A8C4L9E1_EQUAS
OG0013474	sp|P54868|HMCS2_HUMAN	tr|A0A8C4LC35|A0A8C4LC35_EQUAS
OG0013475	sp|P14091|CATE_HUMAN	tr|A0A8C4LD00|A0A8C4LD00_EQUAS
OG0013476	sp|Q96RU2|UBP28_HUMAN	tr|A0A8C4LD28|A0A8C4LD28_EQUAS
OG0013477	sp|Q9NPH0|PPA6_HUMAN	tr|A0A8C4LDG9|A0A8C4LDG9_EQUAS
OG0013478	sp|P53804|TTC3_HUMAN	tr|A0A8C4LE82|A0A8C4LE82_EQUAS
OG0013479	sp|O75396|SC22B_HUMAN	tr|A0A8C4LEG7|A0A8C4LEG7_EQUAS
OG0013480	sp|Q9BTA9|WAC_HUMAN	tr|A0A8C4LET1|A0A8C4LET1_EQUAS
OG0013481	sp|Q53HC5|KLH26_HUMAN	tr|A0A8C4LHH3|A0A8C4LHH3_EQUAS
OG0013482	sp|Q86W33|TPRA1_HUMAN	tr|A0A8C4LHQ4|A0A8C4LHQ4_EQUAS
OG0013483	sp|P24863|CCNC_HUMAN	tr|A0A8C4LJ32|A0A8C4LJ32_EQUAS
OG0013484	sp|Q9P1A6|DLGP2_HUMAN	tr|A0A8C4LM97|A0A8C4LM97_EQUAS
OG0013485	sp|Q8WZ82|OVCA2_HUMAN	tr|A0A8C4LNJ1|A0A8C4LNJ1_EQUAS
OG0013486	sp|Q9UDV6|ZN212_HUMAN	tr|A0A8C4LNT2|A0A8C4LNT2_EQUAS
OG0013487	sp|Q8WXU2|DAAF4_HUMAN	tr|A0A8C4LQ52|A0A8C4LQ52_EQUAS
OG0013488	sp|Q9BWU0|NADAP_HUMAN	tr|A0A8C4LQT8|A0A8C4LQT8_EQUAS
OG0013489	sp|Q9UKJ3|GPTC8_HUMAN	tr|A0A8C4LSW8|A0A8C4LSW8_EQUAS
OG0013490	sp|Q5T7R7|CA185_HUMAN	tr|A0A8C4LT61|A0A8C4LT61_EQUAS
OG0013491	sp|Q9ULC8|ZDHC8_HUMAN	tr|A0A8C4LTN6|A0A8C4LTN6_EQUAS
OG0013492	sp|P40222|TXLNA_HUMAN	tr|A0A8C4LTN8|A0A8C4LTN8_EQUAS
OG0013493	sp|Q9NWC5|TM45A_HUMAN	tr|A0A8C4LU80|A0A8C4LU80_EQUAS
OG0013494	sp|Q9NXB9|ELOV2_HUMAN	tr|A0A8C4LVC3|A0A8C4LVC3_EQUAS
OG0013495	sp|Q9NY35|CLDN1_HUMAN	tr|A0A8C4LZ62|A0A8C4LZ62_EQUAS
OG0013496	sp|Q9UII4|HERC5_HUMAN	tr|A0A8C4M044|A0A8C4M044_EQUAS
OG0013497	sp|Q8IZL2|MAML2_HUMAN	tr|A0A8C4M0D5|A0A8C4M0D5_EQUAS
OG0013498	sp|Q16698|DECR_HUMAN	tr|A0A8C4M2U9|A0A8C4M2U9_EQUAS
OG0013499	sp|P39877|PA2G5_HUMAN	tr|A0A8C4M5X0|A0A8C4M5X0_EQUAS
OG0013500	sp|P48507|GSH0_HUMAN	tr|A0A8C4M8G0|A0A8C4M8G0_EQUAS
OG0013501	sp|Q13286|CLN3_HUMAN	tr|A0A8C4M8J9|A0A8C4M8J9_EQUAS
OG0013502	sp|Q9H161|ALX4_HUMAN	tr|A0A8C4M8S6|A0A8C4M8S6_EQUAS
OG0013503	sp|Q9NWN3|FBX34_HUMAN	tr|A0A8C4MD43|A0A8C4MD43_EQUAS
OG0013504	sp|Q6UW88|EPGN_HUMAN	tr|A0A8C4MEB2|A0A8C4MEB2_EQUAS
OG0013505	sp|Q8NI36|WDR36_HUMAN	tr|A0A8C4MFD1|A0A8C4MFD1_EQUAS
OG0013506	sp|Q9H0U6|RM18_HUMAN	tr|A0A8C4MLT5|A0A8C4MLT5_EQUAS
OG0013507	sp|Q96TA1|NIBA2_HUMAN	tr|A0A8C4MNZ7|A0A8C4MNZ7_EQUAS
OG0013508	sp|Q8N4S9|MALD2_HUMAN	tr|A0A8C4MQ28|A0A8C4MQ28_EQUAS
OG0013509	sp|Q9HBY0|NOX3_HUMAN	tr|A0A8C4MRF3|A0A8C4MRF3_EQUAS
