Orthogroup	Homo_sapiens	Nomascus_leucogenys
OG0011340	sp|Q9P2F5|STOX2_HUMAN	tr|G1RIS6|G1RIS6_NOMLE
OG0011341	sp|Q9UHN6|CEIP2_HUMAN	tr|G1QJU1|G1QJU1_NOMLE
OG0011342	sp|Q9UMX5|NENF_HUMAN	tr|A0A2I3GFB5|A0A2I3GFB5_NOMLE
OG0011343	sp|Q9Y265|RUVB1_HUMAN	tr|G1RVN0|G1RVN0_NOMLE
OG0011344	sp|B7ZBB8|PP13G_HUMAN	tr|G1SB46|G1SB46_NOMLE
OG0011345	sp|O00461|GOLI4_HUMAN	tr|M3Z9D0|M3Z9D0_NOMLE
OG0011346	sp|O75419|CDC45_HUMAN	tr|A0A2I3GP12|A0A2I3GP12_NOMLE
OG0011347	sp|O75427|LRCH4_HUMAN	tr|G1RM75|G1RM75_NOMLE
OG0011348	sp|O95409|ZIC2_HUMAN	tr|G1R8G5|G1R8G5_NOMLE
OG0011349	sp|P00451|FA8_HUMAN	tr|G1RWC7|G1RWC7_NOMLE
OG0011350	sp|P07998|RNAS1_HUMAN	sp|Q8SQ11|RNAS1_NOMLE
OG0011351	sp|P09874|PARP1_HUMAN	tr|G1RUF5|G1RUF5_NOMLE
OG0011352	sp|P18510|IL1RA_HUMAN	tr|G1QNA8|G1QNA8_NOMLE
OG0011353	sp|P22466|GALA_HUMAN	tr|G1R4A3|G1R4A3_NOMLE
OG0011354	sp|P24347|MMP11_HUMAN	tr|G1QI74|G1QI74_NOMLE
OG0011355	sp|P35251|RFC1_HUMAN	tr|G1S5H2|G1S5H2_NOMLE
OG0011356	sp|P43403|ZAP70_HUMAN	tr|G1QLX3|G1QLX3_NOMLE
OG0011357	sp|P51170|SCNNG_HUMAN	tr|A0A2I3GR60|A0A2I3GR60_NOMLE
OG0011358	sp|P56211|ARP19_HUMAN	tr|A0A2I3H097|A0A2I3H097_NOMLE
OG0011359	sp|Q09FC8|ZN415_HUMAN	tr|A0A2I3GLL3|A0A2I3GLL3_NOMLE
OG0011360	sp|Q13829|BACD2_HUMAN	tr|G1QN25|G1QN25_NOMLE
OG0011361	sp|Q15398|DLGP5_HUMAN	tr|A0A2I3HSI1|A0A2I3HSI1_NOMLE
OG0011362	sp|Q16611|BAK_HUMAN	tr|A0A2I3GW67|A0A2I3GW67_NOMLE
OG0011363	sp|Q4V328|GRAP1_HUMAN	tr|A0A2I3GIB6|A0A2I3GIB6_NOMLE
OG0011364	sp|Q5XG92|EST4A_HUMAN	tr|G1QW48|G1QW48_NOMLE
OG0011365	sp|Q5XKR4|OTP_HUMAN	tr|G1RQD1|G1RQD1_NOMLE
OG0011366	sp|Q6IV72|ZN425_HUMAN	tr|A0A2I3HQ32|A0A2I3HQ32_NOMLE
OG0011367	sp|Q6P4I2|WDR73_HUMAN	tr|G1RKK5|G1RKK5_NOMLE
OG0011368	sp|Q6Q0C1|S2547_HUMAN	tr|G1QJW5|G1QJW5_NOMLE
OG0011369	sp|Q7L1S5|CHST9_HUMAN	tr|G1R428|G1R428_NOMLE
OG0011370	sp|Q86VR8|FJX1_HUMAN	tr|G1S9A4|G1S9A4_NOMLE
OG0011371	sp|Q86XI2|CNDG2_HUMAN	tr|G1QLP7|G1QLP7_NOMLE
OG0011372	sp|Q86Y26|NUTM1_HUMAN	tr|G1RJU9|G1RJU9_NOMLE
OG0011373	sp|Q8IW50|F219A_HUMAN	tr|G1QYD8|G1QYD8_NOMLE
OG0011374	sp|Q8N6N2|TTC9B_HUMAN	tr|G1RV94|G1RV94_NOMLE
OG0011375	sp|Q8NI35|INADL_HUMAN	tr|G1RY01|G1RY01_NOMLE
OG0011376	sp|Q8TAQ5|ZN420_HUMAN	tr|G1S547|G1S547_NOMLE
OG0011377	sp|Q8TAX7|MUC7_HUMAN	tr|A0A2I3H7S8|A0A2I3H7S8_NOMLE
OG0011378	sp|Q8TBF8|FA81A_HUMAN	tr|G1RLP3|G1RLP3_NOMLE
OG0011379	sp|Q8WXG1|RSAD2_HUMAN	tr|G1RZP3|G1RZP3_NOMLE
OG0011380	sp|Q8WYN3|CSRN3_HUMAN	tr|G1QSF8|G1QSF8_NOMLE
OG0011381	sp|Q96B26|EXOS8_HUMAN	tr|G1QMJ8|G1QMJ8_NOMLE
OG0011382	sp|Q96FX2|DPH3_HUMAN	tr|A0A2I3FWQ7|A0A2I3FWQ7_NOMLE
OG0011383	sp|Q96GC6|ZN274_HUMAN	tr|G1RJT7|G1RJT7_NOMLE
OG0011384	sp|Q96HA8|NTAQ1_HUMAN	tr|G1QZT0|G1QZT0_NOMLE
OG0011385	sp|Q96HA9|PX11C_HUMAN	tr|G1QJ67|G1QJ67_NOMLE
OG0011386	sp|Q99732|LITAF_HUMAN	tr|A0A2I3GSZ3|A0A2I3GSZ3_NOMLE
OG0011387	sp|Q9BPU6|DPYL5_HUMAN	tr|G1QQ70|G1QQ70_NOMLE
OG0011388	sp|Q9BQG0|MBB1A_HUMAN	tr|G1S6B5|G1S6B5_NOMLE
OG0011389	sp|Q9BUF7|CRUM3_HUMAN	tr|A0A2I3HBD1|A0A2I3HBD1_NOMLE
OG0011390	sp|Q9BUJ2|HNRL1_HUMAN	tr|G1RU61|G1RU61_NOMLE
OG0011391	sp|Q9C0B0|UNK_HUMAN	tr|G1QK68|G1QK68_NOMLE
OG0011392	sp|Q9H2W1|M4A6A_HUMAN	tr|G1RSC2|G1RSC2_NOMLE
OG0011393	sp|Q9H6D3|XKR8_HUMAN	tr|G1RF25|G1RF25_NOMLE
OG0011394	sp|Q9HBV2|SACA1_HUMAN	tr|G1RRI1|G1RRI1_NOMLE
OG0011395	sp|Q9NUE0|ZDH18_HUMAN	tr|A0A2I3HEC3|A0A2I3HEC3_NOMLE
OG0011396	sp|Q9NW75|GPTC2_HUMAN	tr|A0A2I3G331|A0A2I3G331_NOMLE
OG0011397	sp|Q9NY43|BARH2_HUMAN	tr|G1RH20|G1RH20_NOMLE
OG0011398	sp|Q9NZN8|CNOT2_HUMAN	tr|G1QVM7|G1QVM7_NOMLE
OG0011399	sp|Q9ULR5|PAI2B_HUMAN	tr|A0A2I3HXF9|A0A2I3HXF9_NOMLE
OG0011400	sp|Q9Y2K2|SIK3_HUMAN	tr|G1R6X6|G1R6X6_NOMLE
OG0011401	sp|Q9Y4W2|LAS1L_HUMAN	tr|A0A2I3GHH1|A0A2I3GHH1_NOMLE
OG0011402	sp|Q9Y4X5|ARI1_HUMAN	tr|G1RUS6|G1RUS6_NOMLE
OG0011403	sp|Q9Y5X0|SNX10_HUMAN	tr|A0A2I3GJ79|A0A2I3GJ79_NOMLE
OG0011404	sp|A4D0V7|CPED1_HUMAN	tr|G1RMI6|G1RMI6_NOMLE
OG0011405	sp|A6NFE2|SMCO2_HUMAN	tr|G1R0D8|G1R0D8_NOMLE
OG0011406	sp|A8MPY1|GBRR3_HUMAN	tr|G1QNS6|G1QNS6_NOMLE
OG0011407	sp|O14618|CCS_HUMAN	tr|A0A2I3GTU8|A0A2I3GTU8_NOMLE
OG0011408	sp|O15232|MATN3_HUMAN	tr|G1QP89|G1QP89_NOMLE
OG0011409	sp|O43320|FGF16_HUMAN	tr|G1QK87|G1QK87_NOMLE
OG0011410	sp|O43772|MCAT_HUMAN	tr|A0A2I3H4B1|A0A2I3H4B1_NOMLE
OG0011411	sp|O60431|OR1I1_HUMAN	tr|G1QZ74|G1QZ74_NOMLE
OG0011412	sp|P00403|COX2_HUMAN	tr|D4QAT8|D4QAT8_NOMLE
OG0011413	sp|P02753|RET4_HUMAN	tr|G1RQU1|G1RQU1_NOMLE
OG0011414	sp|P04437|TVA29_HUMAN	tr|A0A2I3HZJ7|A0A2I3HZJ7_NOMLE
OG0011415	sp|P0DKX4|SIM18_HUMAN	tr|G1SBS3|G1SBS3_NOMLE
OG0011416	sp|P29317|EPHA2_HUMAN	tr|G1R858|G1R858_NOMLE
OG0011417	sp|P47974|TISD_HUMAN	tr|G1S445|G1S445_NOMLE
OG0011418	sp|P49447|CY561_HUMAN	tr|A0A2I3GQ04|A0A2I3GQ04_NOMLE
OG0011419	sp|P51116|FXR2_HUMAN	tr|A0A2I3H0Z9|A0A2I3H0Z9_NOMLE
OG0011420	sp|P61278|SMS_HUMAN	tr|G1R4N1|G1R4N1_NOMLE
OG0011421	sp|P98155|VLDLR_HUMAN	tr|A0A2I3HYP6|A0A2I3HYP6_NOMLE
OG0011422	sp|Q12768|WASC5_HUMAN	tr|M3ZAQ8|M3ZAQ8_NOMLE
OG0011423	sp|Q12841|FSTL1_HUMAN	tr|G1QZ23|G1QZ23_NOMLE
OG0011424	sp|Q13103|SPP24_HUMAN	tr|G1RB15|G1RB15_NOMLE
OG0011425	sp|Q15596|NCOA2_HUMAN	tr|G1RKR6|G1RKR6_NOMLE
OG0011426	sp|Q2TAL6|VWC2_HUMAN	tr|G1QXA1|G1QXA1_NOMLE
OG0011427	sp|Q3KRA6|CB076_HUMAN	tr|A0A2I3FT36|A0A2I3FT36_NOMLE
OG0011428	sp|Q4ZG55|GREB1_HUMAN	tr|G1RVE5|G1RVE5_NOMLE
OG0011429	sp|Q5SSJ5|HP1B3_HUMAN	tr|G1R929|G1R929_NOMLE
OG0011430	sp|Q5VTB9|RN220_HUMAN	tr|G1RV35|G1RV35_NOMLE
OG0011431	sp|Q6PIF2|SYCE2_HUMAN	tr|A0A2I3G7S9|A0A2I3G7S9_NOMLE
OG0011432	sp|Q6UUV9|CRTC1_HUMAN	tr|A0A2I3FUV8|A0A2I3FUV8_NOMLE
OG0011433	sp|Q6UWY0|ARSK_HUMAN	tr|G1RV90|G1RV90_NOMLE
OG0011434	sp|Q6ZN57|ZFP2_HUMAN	tr|G1QL50|G1QL50_NOMLE
OG0011435	sp|Q6ZW31|SYDE1_HUMAN	tr|G1QZB4|G1QZB4_NOMLE
OG0011436	sp|Q7L5N1|CSN6_HUMAN	tr|G1RKU9|G1RKU9_NOMLE
OG0011437	sp|Q7L985|LIGO2_HUMAN	tr|G1SAV0|G1SAV0_NOMLE
OG0011438	sp|Q86Y13|DZIP3_HUMAN	tr|G1QUZ2|G1QUZ2_NOMLE
OG0011439	sp|Q8IZF4|AGRG5_HUMAN	tr|G1QS61|G1QS61_NOMLE
OG0011440	sp|Q8N9V7|TOPZ1_HUMAN	tr|G1R1V8|G1R1V8_NOMLE
OG0011441	sp|Q8NCK7|MOT11_HUMAN	tr|G1RDT4|G1RDT4_NOMLE
OG0011442	sp|Q8NFZ0|FBH1_HUMAN	tr|G1RLM0|G1RLM0_NOMLE
OG0011443	sp|Q8NG68|TTL_HUMAN	tr|A0A2I3GFI1|A0A2I3GFI1_NOMLE
OG0011444	sp|Q8WVC6|DCAKD_HUMAN	tr|G1QZ53|G1QZ53_NOMLE
OG0011445	sp|Q96F46|I17RA_HUMAN	tr|G1R8G7|G1R8G7_NOMLE
OG0011446	sp|Q96M53|TBATA_HUMAN	tr|G1S267|G1S267_NOMLE
OG0011447	sp|Q99935|PROL1_HUMAN	tr|G1R817|G1R817_NOMLE
OG0011448	sp|Q99967|CITE2_HUMAN	tr|G1RYG3|G1RYG3_NOMLE
OG0011449	sp|Q9BSW7|SYT17_HUMAN	tr|A0A2I3HPE1|A0A2I3HPE1_NOMLE
OG0011450	sp|Q9C0J9|BHE41_HUMAN	tr|G1QZN8|G1QZN8_NOMLE
OG0011451	sp|Q9H1M4|DB127_HUMAN	tr|G1REI0|G1REI0_NOMLE
OG0011452	sp|Q9H607|OCEL1_HUMAN	tr|G1R108|G1R108_NOMLE
OG0011453	sp|Q9HAC8|UBTD1_HUMAN	tr|G1RVH1|G1RVH1_NOMLE
OG0011454	sp|Q9HC29|NOD2_HUMAN	tr|G1QJH9|G1QJH9_NOMLE
OG0011455	sp|Q9HCG1|ZN160_HUMAN	tr|A0A2I3H2I3|A0A2I3H2I3_NOMLE
OG0011456	sp|Q9HDC9|APMAP_HUMAN	tr|A0A2I3H7Y1|A0A2I3H7Y1_NOMLE
OG0011457	sp|Q9NX24|NHP2_HUMAN	tr|G1S0S9|G1S0S9_NOMLE
OG0011458	sp|Q9NZM4|BICRA_HUMAN	tr|G1QS67|G1QS67_NOMLE
OG0011459	sp|Q9UBU9|NXF1_HUMAN	tr|G1QVS6|G1QVS6_NOMLE
OG0011460	sp|Q9UHY8|FEZ2_HUMAN	tr|G1S1W2|G1S1W2_NOMLE
OG0011461	sp|Q9UNG2|TNF18_HUMAN	tr|G1RZ58|G1RZ58_NOMLE
OG0011462	sp|Q9Y2F5|ICE1_HUMAN	tr|G1RKK7|G1RKK7_NOMLE
OG0011463	sp|Q9Y6M5|ZNT1_HUMAN	tr|G1QQ97|G1QQ97_NOMLE
OG0011464	sp|A0PJW8|DAPL1_HUMAN	tr|A0A2I3HZR4|A0A2I3HZR4_NOMLE
OG0011465	sp|O15432|COPT2_HUMAN	tr|A0A2I3G1W1|A0A2I3G1W1_NOMLE
OG0011466	sp|P04626|ERBB2_HUMAN	tr|A0A2I3HZH4|A0A2I3HZH4_NOMLE
OG0011467	sp|P0C7I6|CC159_HUMAN	tr|G1RPM6|G1RPM6_NOMLE
OG0011468	sp|P0CAP1|MYZAP_HUMAN	tr|A0A2I3GGJ2|A0A2I3GGJ2_NOMLE
OG0011469	sp|P28288|ABCD3_HUMAN	tr|G1RJS4|G1RJS4_NOMLE
OG0011470	sp|P32970|CD70_HUMAN	tr|G1S1L1|G1S1L1_NOMLE
OG0011471	sp|P35367|HRH1_HUMAN	tr|G1SB86|G1SB86_NOMLE
OG0011472	sp|P50552|VASP_HUMAN	tr|G1QP13|G1QP13_NOMLE
OG0011473	sp|P53367|ARFP1_HUMAN	tr|G1R1T6|G1R1T6_NOMLE
OG0011474	sp|P53701|CCHL_HUMAN	tr|G1RCK8|G1RCK8_NOMLE
OG0011475	sp|P54886|P5CS_HUMAN	tr|G1RRT1|G1RRT1_NOMLE
OG0011476	sp|P58335|ANTR2_HUMAN	tr|G1RAV3|G1RAV3_NOMLE
OG0011477	sp|Q02556|IRF8_HUMAN	tr|G1RL04|G1RL04_NOMLE
OG0011478	sp|Q14192|FHL2_HUMAN	tr|A0A2I3HB74|A0A2I3HB74_NOMLE
OG0011479	sp|Q15582|BGH3_HUMAN	tr|G1RAG7|G1RAG7_NOMLE
OG0011480	sp|Q16348|S15A2_HUMAN	tr|A0A2I3G8C1|A0A2I3G8C1_NOMLE
OG0011481	sp|Q2M1Z3|RHG31_HUMAN	tr|A0A2I3GU00|A0A2I3GU00_NOMLE
OG0011482	sp|Q5W0Z9|ZDH20_HUMAN	tr|G1RS44|G1RS44_NOMLE
OG0011483	sp|Q6ZMJ2|SCAR5_HUMAN	tr|G1S3K1|G1S3K1_NOMLE
OG0011484	sp|Q7L266|ASGL1_HUMAN	tr|G1QTF7|G1QTF7_NOMLE
OG0011485	sp|Q86VH5|LRRT3_HUMAN	tr|G1RN09|G1RN09_NOMLE
OG0011486	sp|Q86VV8|RTTN_HUMAN	tr|G1RD93|G1RD93_NOMLE
OG0011487	sp|Q86WI1|PKHL1_HUMAN	tr|A0A2I3G7L5|A0A2I3G7L5_NOMLE
OG0011488	sp|Q8IVT5|KSR1_HUMAN	tr|G1QLB2|G1QLB2_NOMLE
OG0011489	sp|Q8IXL9|IQCF2_HUMAN	tr|G1R5X1|G1R5X1_NOMLE
OG0011490	sp|Q8N136|DAW1_HUMAN	tr|G1RT30|G1RT30_NOMLE
OG0011491	sp|Q8NBK3|SUMF1_HUMAN	tr|G1QT25|G1QT25_NOMLE
OG0011492	sp|Q8NHM5|KDM2B_HUMAN	tr|A0A2I3HQD1|A0A2I3HQD1_NOMLE
OG0011493	sp|Q8TBY8|PMFBP_HUMAN	tr|A0A2I3GWW3|A0A2I3GWW3_NOMLE
OG0011494	sp|Q8TDL5|BPIB1_HUMAN	tr|G1RFV3|G1RFV3_NOMLE
OG0011495	sp|Q8WTW4|NPRL2_HUMAN	tr|G1R5S2|G1R5S2_NOMLE
OG0011496	sp|Q8WWT9|S13A3_HUMAN	tr|G1R5C8|G1R5C8_NOMLE
OG0011497	sp|Q92664|TF3A_HUMAN	tr|G1QHM1|G1QHM1_NOMLE
OG0011498	sp|Q96CD2|COAC_HUMAN	tr|G1RXD2|G1RXD2_NOMLE
OG0011499	sp|Q96E16|SMI19_HUMAN	tr|A0A2I3H174|A0A2I3H174_NOMLE
OG0011500	sp|Q96KN9|CXD4_HUMAN	tr|G1S963|G1S963_NOMLE
OG0011501	sp|Q96MX3|ZNF48_HUMAN	tr|G1S107|G1S107_NOMLE
OG0011502	sp|Q96N87|S6A18_HUMAN	tr|G1RJT4|G1RJT4_NOMLE
OG0011503	sp|Q96PD7|DGAT2_HUMAN	tr|G1S4P7|G1S4P7_NOMLE
OG0011504	sp|Q96T53|MBOA4_HUMAN	tr|G1RMI9|G1RMI9_NOMLE
OG0011505	sp|Q96T66|NMNA3_HUMAN	tr|G1QWT7|G1QWT7_NOMLE
OG0011506	sp|Q99551|MTEF1_HUMAN	tr|G1RYW7|G1RYW7_NOMLE
OG0011507	sp|Q99593|TBX5_HUMAN	tr|G1QH67|G1QH67_NOMLE
OG0011508	sp|Q99619|SPSB2_HUMAN	tr|G1SB09|G1SB09_NOMLE
OG0011509	sp|Q9BVG9|PTSS2_HUMAN	tr|A0A2I3HP13|A0A2I3HP13_NOMLE
OG0011510	sp|Q9BWF2|TRAIP_HUMAN	tr|G1R5F7|G1R5F7_NOMLE
OG0011511	sp|Q9BY84|DUS16_HUMAN	tr|G1QTQ3|G1QTQ3_NOMLE
OG0011512	sp|Q9H9J2|RM44_HUMAN	tr|A0A2I3GG57|A0A2I3GG57_NOMLE
OG0011513	sp|Q9HA38|ZMAT3_HUMAN	tr|G1R0Y2|G1R0Y2_NOMLE
OG0011514	sp|Q9NWQ8|PHAG1_HUMAN	tr|G1QPV4|G1QPV4_NOMLE
OG0011515	sp|Q9NWX5|ASB6_HUMAN	tr|G1S7D2|G1S7D2_NOMLE
OG0011516	sp|Q9NYM9|BET1L_HUMAN	tr|A0A2I3G997|A0A2I3G997_NOMLE
OG0011517	sp|Q9UBX1|CATF_HUMAN	tr|G1R2S4|G1R2S4_NOMLE
OG0011518	sp|Q9Y5J1|UTP18_HUMAN	tr|G1R8Z9|G1R8Z9_NOMLE
OG0011519	sp|Q9Y5W9|SNX11_HUMAN	tr|A0A2I3H5W5|A0A2I3H5W5_NOMLE
OG0011520	sp|Q9Y661|HS3S4_HUMAN	tr|A0A2I3H788|A0A2I3H788_NOMLE
OG0011521	sp|A0A075B6H8|KVD42_HUMAN	tr|A0A2I3GXD8|A0A2I3GXD8_NOMLE
OG0011522	sp|A2A288|ZC12D_HUMAN	tr|G1RZA6|G1RZA6_NOMLE
OG0011523	sp|A8MQB3|CQ051_HUMAN	tr|G1RSV6|G1RSV6_NOMLE
OG0011524	sp|O15372|EIF3H_HUMAN	tr|A0A2I3GGP4|A0A2I3GGP4_NOMLE
OG0011525	sp|O60336|MABP1_HUMAN	tr|A0A2I3HGZ8|A0A2I3HGZ8_NOMLE
OG0011526	sp|O76061|STC2_HUMAN	tr|G1QI14|G1QI14_NOMLE
OG0011527	sp|O94874|UFL1_HUMAN	tr|A0A2I3HDZ2|A0A2I3HDZ2_NOMLE
OG0011528	sp|O95104|SCAF4_HUMAN	tr|G1QTY1|G1QTY1_NOMLE
OG0011529	sp|P01222|TSHB_HUMAN	tr|G1QYI2|G1QYI2_NOMLE
OG0011530	sp|P02751|FINC_HUMAN	tr|G1R6M9|G1R6M9_NOMLE
OG0011531	sp|P06703|S10A6_HUMAN	tr|G1RHF5|G1RHF5_NOMLE
OG0011532	sp|P0CW24|PNM6A_HUMAN	tr|A0A2I3GE38|A0A2I3GE38_NOMLE
OG0011533	sp|P10323|ACRO_HUMAN	tr|G1QKK8|G1QKK8_NOMLE
OG0011534	sp|P43026|GDF5_HUMAN	tr|G1RGX5|G1RGX5_NOMLE
OG0011535	sp|P43166|CAH7_HUMAN	tr|A0A2I3HBU9|A0A2I3HBU9_NOMLE
OG0011536	sp|P49366|DHYS_HUMAN	tr|G1RQG1|G1RQG1_NOMLE
OG0011537	sp|P51159|RB27A_HUMAN	tr|G1R4A4|G1R4A4_NOMLE
OG0011538	sp|P55263|ADK_HUMAN	tr|A0A2I3G6Z2|A0A2I3G6Z2_NOMLE
OG0011539	sp|Q13444|ADA15_HUMAN	tr|A0A2I3GK51|A0A2I3GK51_NOMLE
OG0011540	sp|Q13515|BFSP2_HUMAN	tr|G1QTC3|G1QTC3_NOMLE
OG0011541	sp|Q16540|RM23_HUMAN	tr|A0A2I3GVT4|A0A2I3GVT4_NOMLE
OG0011542	sp|Q3SY00|T10IP_HUMAN	tr|G1R1Y1|G1R1Y1_NOMLE
OG0011543	sp|Q3ZAQ7|VMA21_HUMAN	tr|A0A2I3G7Z9|A0A2I3G7Z9_NOMLE
OG0011544	sp|Q5JU00|DRC5_HUMAN	tr|G1QTZ0|G1QTZ0_NOMLE
OG0011545	sp|Q5SZL2|CE85L_HUMAN	tr|A0A2I3H3Z1|A0A2I3H3Z1_NOMLE
OG0011546	sp|Q6BAA4|FCRLB_HUMAN	tr|A0A2I3HKS7|A0A2I3HKS7_NOMLE
OG0011547	sp|Q6MZM0|HPHL1_HUMAN	tr|G1R633|G1R633_NOMLE
OG0011548	sp|Q6NUM9|RETST_HUMAN	tr|G1QLN2|G1QLN2_NOMLE
OG0011549	sp|Q6PID8|KLD10_HUMAN	tr|G1RQC7|G1RQC7_NOMLE
OG0011550	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A2I3GGY0|A0A2I3GGY0_NOMLE
OG0011551	sp|Q6UXC1|AEGP_HUMAN	tr|G1RB92|G1RB92_NOMLE
OG0011552	sp|Q6UXX5|ITIH6_HUMAN	tr|G1S2G1|G1S2G1_NOMLE
OG0011553	sp|Q6ZUT3|FRMD7_HUMAN	tr|G1QM80|G1QM80_NOMLE
OG0011554	sp|Q86VU5|CMTD1_HUMAN	tr|G1S4R3|G1S4R3_NOMLE
OG0011555	sp|Q8IWB9|TEX2_HUMAN	tr|G1RYI9|G1RYI9_NOMLE
OG0011556	sp|Q8IYP2|PRS58_HUMAN	tr|G1QQH2|G1QQH2_NOMLE
OG0011557	sp|Q8N567|ZCHC9_HUMAN	tr|A0A2I3HHC7|A0A2I3HHC7_NOMLE
OG0011558	sp|Q8N9I9|DTX3_HUMAN	tr|G1S638|G1S638_NOMLE
OG0011559	sp|Q8NDH6|ICA1L_HUMAN	tr|G1R5T3|G1R5T3_NOMLE
OG0011560	sp|Q8WVB6|CTF18_HUMAN	tr|G1RAL6|G1RAL6_NOMLE
OG0011561	sp|Q8WWX0|ASB5_HUMAN	tr|G1S4F9|G1S4F9_NOMLE
OG0011562	sp|Q8WWY7|WFD12_HUMAN	tr|G1R4L1|G1R4L1_NOMLE
OG0011563	sp|Q8WXX5|DNJC9_HUMAN	tr|G1S3N2|G1S3N2_NOMLE
OG0011564	sp|Q92623|TTC9A_HUMAN	tr|G1QMT7|G1QMT7_NOMLE
OG0011565	sp|Q92624|APBP2_HUMAN	tr|G1QHR1|G1QHR1_NOMLE
OG0011566	sp|Q96CB8|INT12_HUMAN	tr|G1RRS9|G1RRS9_NOMLE
OG0011567	sp|Q96EP1|CHFR_HUMAN	tr|G1RPG1|G1RPG1_NOMLE
OG0011568	sp|Q96L12|CALR3_HUMAN	tr|G1R0F1|G1R0F1_NOMLE
OG0011569	sp|Q96PH6|DB118_HUMAN	tr|G1REI9|G1REI9_NOMLE
OG0011570	sp|Q96PQ6|ZN317_HUMAN	tr|A0A2I3HNU6|A0A2I3HNU6_NOMLE
OG0011571	sp|Q96Q15|SMG1_HUMAN	tr|G1R0C7|G1R0C7_NOMLE
OG0011572	sp|Q9BXB4|OSB11_HUMAN	tr|G1QJD0|G1QJD0_NOMLE
OG0011573	sp|Q9GZN8|CT027_HUMAN	tr|G1R7X9|G1R7X9_NOMLE
OG0011574	sp|Q9GZX9|TWSG1_HUMAN	tr|G1R5J6|G1R5J6_NOMLE
OG0011575	sp|Q9H310|RHBG_HUMAN	tr|G1RPY2|G1RPY2_NOMLE
OG0011576	sp|Q9H3S1|SEM4A_HUMAN	tr|G1RP94|G1RP94_NOMLE
OG0011577	sp|Q9H8M9|EVA1A_HUMAN	tr|G1QK85|G1QK85_NOMLE
OG0011578	sp|Q9HCP6|HHATL_HUMAN	tr|A0A2I3GD38|A0A2I3GD38_NOMLE
OG0011579	sp|Q9NR97|TLR8_HUMAN	tr|A0A2I3H3S2|A0A2I3H3S2_NOMLE
OG0011580	sp|Q9NTJ3|SMC4_HUMAN	tr|G1QX56|G1QX56_NOMLE
OG0011581	sp|Q9NYV9|T2R13_HUMAN	tr|G1QT86|G1QT86_NOMLE
OG0011582	sp|Q9UF47|DNJ5B_HUMAN	tr|G1RI01|G1RI01_NOMLE
OG0011583	sp|Q9UG01|IF172_HUMAN	tr|G1QUD7|G1QUD7_NOMLE
OG0011584	sp|Q9UPU7|TBD2B_HUMAN	tr|G1RAH8|G1RAH8_NOMLE
OG0011585	sp|A0A1B0GTZ2|CC196_HUMAN	tr|A0A2I3HRS4|A0A2I3HRS4_NOMLE
OG0011586	sp|A6NC42|DPPA5_HUMAN	tr|G1QKG6|G1QKG6_NOMLE
OG0011587	sp|A6NNS2|DRS7C_HUMAN	tr|G1RGF5|G1RGF5_NOMLE
OG0011588	sp|O00590|ACKR2_HUMAN	tr|G1SA86|G1SA86_NOMLE
OG0011589	sp|O14684|PTGES_HUMAN	tr|A0A2I3GME5|A0A2I3GME5_NOMLE
OG0011590	sp|O94812|BAIP3_HUMAN	tr|G1RBA2|G1RBA2_NOMLE
OG0011591	sp|O95562|SFT2B_HUMAN	tr|G1RY14|G1RY14_NOMLE
OG0011592	sp|P01042|KNG1_HUMAN	tr|G1R4E4|G1R4E4_NOMLE
OG0011593	sp|P05814|CASB_HUMAN	tr|G1R7Y4|G1R7Y4_NOMLE
OG0011594	sp|P11487|FGF3_HUMAN	tr|G1RHK3|G1RHK3_NOMLE
OG0011595	sp|P16410|CTLA4_HUMAN	tr|G1R5Y1|G1R5Y1_NOMLE
OG0011596	sp|P25325|THTM_HUMAN	tr|G1RXC5|G1RXC5_NOMLE
OG0011597	sp|P28067|DMA_HUMAN	tr|A0A2I3H028|A0A2I3H028_NOMLE
OG0011598	sp|P30408|T4S1_HUMAN	tr|G1QRX4|G1QRX4_NOMLE
OG0011599	sp|P33764|S10A3_HUMAN	tr|G1RHG4|G1RHG4_NOMLE
OG0011600	sp|P43897|EFTS_HUMAN	tr|A0A2I3GYD8|A0A2I3GYD8_NOMLE
OG0011601	sp|P98171|RHG04_HUMAN	tr|G1RTQ6|G1RTQ6_NOMLE
OG0011602	sp|Q00973|B4GN1_HUMAN	tr|G1S612|G1S612_NOMLE
OG0011603	sp|Q07075|AMPE_HUMAN	tr|G1S3F9|G1S3F9_NOMLE
OG0011604	sp|Q09013|DMPK_HUMAN	tr|G1QPB1|G1QPB1_NOMLE
OG0011605	sp|Q12824|SNF5_HUMAN	tr|G1QI90|G1QI90_NOMLE
OG0011606	sp|Q13586|STIM1_HUMAN	tr|A0A2I3GCH9|A0A2I3GCH9_NOMLE
OG0011607	sp|Q15742|NAB2_HUMAN	tr|G1S6K2|G1S6K2_NOMLE
OG0011608	sp|Q4W4Y0|CN028_HUMAN	tr|G1QW77|G1QW77_NOMLE
OG0011609	sp|Q5T6F0|DCA12_HUMAN	tr|G1QYN9|G1QYN9_NOMLE
OG0011610	sp|Q5TEA3|DAAF9_HUMAN	tr|G1R7S7|G1R7S7_NOMLE
OG0011611	sp|Q5U4P2|ASPH1_HUMAN	tr|G1R7R7|G1R7R7_NOMLE
