Orthogroup	Homo_sapiens	Monodon_monoceros
OG0011083	sp|A8MTT3|CEBOS_HUMAN	tr|A0A4U1F6H8|A0A4U1F6H8_MONMO
OG0011084	sp|O14893|GEMI2_HUMAN	tr|A0A4U1FK65|A0A4U1FK65_MONMO
OG0011085	sp|O43294|TGFI1_HUMAN	tr|A0A4U1ESF1|A0A4U1ESF1_MONMO
OG0011086	sp|O43852|CALU_HUMAN	tr|A0A4U1F1P7|A0A4U1F1P7_MONMO
OG0011087	sp|O60888|CUTA_HUMAN	tr|A0A4U1FI34|A0A4U1FI34_MONMO
OG0011088	sp|O60906|NSMA_HUMAN	tr|A0A4U1F505|A0A4U1F505_MONMO
OG0011089	sp|O76080|ZFAN5_HUMAN	tr|A0A4U1EJ82|A0A4U1EJ82_MONMO
OG0011090	sp|O95670|VATG2_HUMAN	tr|A0A4U1EFK6|A0A4U1EFK6_MONMO
OG0011091	sp|O95865|DDAH2_HUMAN	tr|A0A4U1EEK8|A0A4U1EEK8_MONMO
OG0011092	sp|P06401|PRGR_HUMAN	tr|A0A4U1EXD5|A0A4U1EXD5_MONMO
OG0011093	sp|P10588|NR2F6_HUMAN	tr|A0A4U1FJA2|A0A4U1FJA2_MONMO
OG0011094	sp|P16260|GDC_HUMAN	tr|A0A4V5PAL7|A0A4V5PAL7_MONMO
OG0011095	sp|P17936|IBP3_HUMAN	tr|A0A4U1F3Q5|A0A4U1F3Q5_MONMO
OG0011096	sp|P20142|PEPC_HUMAN	tr|A0A4U1FTF6|A0A4U1FTF6_MONMO
OG0011097	sp|P26012|ITB8_HUMAN	tr|A0A4V5P8B2|A0A4V5P8B2_MONMO
OG0011098	sp|P28845|DHI1_HUMAN	tr|A0A4U1F205|A0A4U1F205_MONMO
OG0011099	sp|P48507|GSH0_HUMAN	tr|A0A4U1F228|A0A4U1F228_MONMO
OG0011100	sp|P48634|PRC2A_HUMAN	tr|A0A4U1EFJ0|A0A4U1EFJ0_MONMO
OG0011101	sp|P51688|SPHM_HUMAN	tr|A0A4U1FU75|A0A4U1FU75_MONMO
OG0011102	sp|P60900|PSA6_HUMAN	tr|A0A4U1F030|A0A4U1F030_MONMO
OG0011103	sp|Q02224|CENPE_HUMAN	tr|A0A4U1FCX1|A0A4U1FCX1_MONMO
OG0011104	sp|Q5T681|CJ062_HUMAN	tr|A0A4U1FH15|A0A4U1FH15_MONMO
OG0011105	sp|Q5TBK1|N42L1_HUMAN	tr|A0A4U1EVG7|A0A4U1EVG7_MONMO
OG0011106	sp|Q6FIF0|ZFAN6_HUMAN	tr|A0A4U1EFL8|A0A4U1EFL8_MONMO
OG0011107	sp|Q6PIS1|S23A3_HUMAN	tr|A0A4U1EZ02|A0A4U1EZ02_MONMO
OG0011108	sp|Q6ZRV2|FA83H_HUMAN	tr|A0A4U1F4U1|A0A4U1F4U1_MONMO
OG0011109	sp|Q7RTX0|TS1R3_HUMAN	tr|A0A4U1F201|A0A4U1F201_MONMO
OG0011110	sp|Q8IWA6|CCD60_HUMAN	tr|A0A4U1FLK2|A0A4U1FLK2_MONMO
OG0011111	sp|Q8N5A5|ZGPAT_HUMAN	tr|A0A4V5P9G1|A0A4V5P9G1_MONMO
OG0011112	sp|Q8WYA6|CTBL1_HUMAN	tr|A0A4U1FEV1|A0A4U1FEV1_MONMO
OG0011113	sp|Q96FN9|DTD2_HUMAN	tr|A0A4U1FJX6|A0A4U1FJX6_MONMO
OG0011114	sp|Q96JB8|MPP4_HUMAN	tr|A0A4U1EUQ4|A0A4U1EUQ4_MONMO
OG0011115	sp|Q96ME1|FXL18_HUMAN	tr|A0A4U1ETR5|A0A4U1ETR5_MONMO
OG0011116	sp|Q99467|CD180_HUMAN	tr|A0A4U1FAW2|A0A4U1FAW2_MONMO
OG0011117	sp|Q9BQD7|ANKMT_HUMAN	tr|A0A4U1FMU9|A0A4U1FMU9_MONMO
OG0011118	sp|Q9BVC3|DCC1_HUMAN	tr|A0A4U1ET77|A0A4U1ET77_MONMO
OG0011119	sp|Q9H1I8|ASCC2_HUMAN	tr|A0A4U1FQ39|A0A4U1FQ39_MONMO
OG0011120	sp|Q9HD26|GOPC_HUMAN	tr|A0A4U1EQZ6|A0A4U1EQZ6_MONMO
OG0011121	sp|Q9NP95|FGF20_HUMAN	tr|A0A4U1EZ55|A0A4U1EZ55_MONMO
OG0011122	sp|Q9UMZ2|SYNRG_HUMAN	tr|A0A4U1EFG9|A0A4U1EFG9_MONMO
OG0011123	sp|Q9Y2B0|CNPY2_HUMAN	tr|A0A4U1FR41|A0A4U1FR41_MONMO
OG0011124	sp|Q9Y5Z4|HEBP2_HUMAN	tr|A0A4V5P8X2|A0A4V5P8X2_MONMO
OG0011125	sp|Q9Y6X1|SERP1_HUMAN	tr|A0A4V6WP30|A0A4V6WP30_MONMO
OG0011126	sp|O00192|ARVC_HUMAN	tr|A0A4U1F7F1|A0A4U1F7F1_MONMO
OG0011127	sp|O43186|CRX_HUMAN	tr|A0A4U1FTH1|A0A4U1FTH1_MONMO
OG0011128	sp|O60749|SNX2_HUMAN	tr|A0A4U1EYS6|A0A4U1EYS6_MONMO
OG0011129	sp|O75380|NDUS6_HUMAN	tr|A0A4U1EDE5|A0A4U1EDE5_MONMO
OG0011130	sp|P19474|RO52_HUMAN	tr|A0A4U1EJ07|A0A4U1EJ07_MONMO
OG0011131	sp|P23560|BDNF_HUMAN	tr|A0A4V5PAQ1|A0A4V5PAQ1_MONMO
OG0011132	sp|P41220|RGS2_HUMAN	tr|A0A4U1F7K1|A0A4U1F7K1_MONMO
OG0011133	sp|P41586|PACR_HUMAN	tr|A0A4U1FSP9|A0A4U1FSP9_MONMO
OG0011134	sp|Q02246|CNTN2_HUMAN	tr|A0A4U1FD14|A0A4U1FD14_MONMO
OG0011135	sp|Q05925|HME1_HUMAN	tr|A0A4U1FUN5|A0A4U1FUN5_MONMO
OG0011136	sp|Q13316|DMP1_HUMAN	tr|A0A4U1ELG1|A0A4U1ELG1_MONMO
OG0011137	sp|Q14201|BTG3_HUMAN	tr|A0A4U1EKX0|A0A4U1EKX0_MONMO
OG0011138	sp|Q14244|MAP7_HUMAN	tr|A0A4U1EHX9|A0A4U1EHX9_MONMO
OG0011139	sp|Q15459|SF3A1_HUMAN	tr|A0A4U1F7N3|A0A4U1F7N3_MONMO
OG0011140	sp|Q16626|MEA1_HUMAN	tr|A0A4U1FQN0|A0A4U1FQN0_MONMO
OG0011141	sp|Q16650|TBR1_HUMAN	tr|A0A4U1FHD8|A0A4U1FHD8_MONMO
OG0011142	sp|Q6IA17|SIGIR_HUMAN	tr|A0A4V5P817|A0A4V5P817_MONMO
OG0011143	sp|Q6P4A7|SFXN4_HUMAN	tr|A0A4U1EIE5|A0A4U1EIE5_MONMO
OG0011144	sp|Q6P9G9|ZN449_HUMAN	tr|A0A4U1EDT7|A0A4U1EDT7_MONMO
OG0011145	sp|Q6P9H5|GIMA6_HUMAN	tr|A0A4U1FN21|A0A4U1FN21_MONMO
OG0011146	sp|Q6Q4G3|AMPQ_HUMAN	tr|A0A4U1ERL2|A0A4U1ERL2_MONMO
OG0011147	sp|Q6UWY5|OLFL1_HUMAN	tr|A0A4U1FAX6|A0A4U1FAX6_MONMO
OG0011148	sp|Q6V0I7|FAT4_HUMAN	tr|A0A4U1FFA6|A0A4U1FFA6_MONMO
OG0011149	sp|Q7L5Y6|DET1_HUMAN	tr|A0A4U1F0W0|A0A4U1F0W0_MONMO
OG0011150	sp|Q7Z2W4|ZCCHV_HUMAN	tr|A0A4U1FQ32|A0A4U1FQ32_MONMO
OG0011151	sp|Q86XD8|ZFAN4_HUMAN	tr|A0A4U1FBR7|A0A4U1FBR7_MONMO
OG0011152	sp|Q8NDX1|PSD4_HUMAN	tr|A0A4U1EIQ9|A0A4U1EIQ9_MONMO
OG0011153	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A4V5P942|A0A4V5P942_MONMO
OG0011154	sp|Q92485|ASM3B_HUMAN	tr|A0A4U1ETQ3|A0A4U1ETQ3_MONMO
OG0011155	sp|Q92570|NR4A3_HUMAN	tr|A0A4U1EY24|A0A4U1EY24_MONMO
OG0011156	sp|Q92583|CCL17_HUMAN	tr|A0A4U1F599|A0A4U1F599_MONMO
OG0011157	sp|Q96CT2|KLH29_HUMAN	tr|A0A4V5P654|A0A4V5P654_MONMO
OG0011158	sp|Q96ED9|HOOK2_HUMAN	tr|A0A4U1ESG2|A0A4U1ESG2_MONMO
OG0011159	sp|Q96IJ6|GMPPA_HUMAN	tr|A0A4U1EZ48|A0A4U1EZ48_MONMO
OG0011160	sp|Q96RJ6|FER3L_HUMAN	tr|A0A4U1FK71|A0A4U1FK71_MONMO
OG0011161	sp|Q9BSV6|SEN34_HUMAN	tr|A0A4U1EHG5|A0A4U1EHG5_MONMO
OG0011162	sp|Q9BY67|CADM1_HUMAN	tr|A0A4V5P876|A0A4V5P876_MONMO
OG0011163	sp|Q9H6R3|ACSS3_HUMAN	tr|A0A4U1F4J7|A0A4U1F4J7_MONMO
OG0011164	sp|Q9H9L4|KANL2_HUMAN	tr|A0A4U1ESX1|A0A4U1ESX1_MONMO
OG0011165	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A4U1ERF2|A0A4U1ERF2_MONMO
OG0011166	sp|Q9HC97|GPR35_HUMAN	tr|A0A4U1F7V3|A0A4U1F7V3_MONMO
OG0011167	sp|Q9NP98|MYOZ1_HUMAN	tr|A0A4U1EYW9|A0A4U1EYW9_MONMO
OG0011168	sp|Q9UI38|TSP50_HUMAN	tr|A0A4U1ECD9|A0A4U1ECD9_MONMO
OG0011169	sp|Q9UJ14|GGT7_HUMAN	tr|A0A4U1EPF2|A0A4U1EPF2_MONMO
OG0011170	sp|Q9UKW6|ELF5_HUMAN	tr|A0A4U1FSH1|A0A4U1FSH1_MONMO
OG0011171	sp|A6NFD8|HELT_HUMAN	tr|A0A4U1FQ36|A0A4U1FQ36_MONMO
OG0011172	sp|H3BRN8|PIRC2_HUMAN	tr|A0A4U1FK47|A0A4U1FK47_MONMO
OG0011173	sp|O00178|GTPB1_HUMAN	tr|A0A4U1F170|A0A4U1F170_MONMO
OG0011174	sp|O15514|RPB4_HUMAN	tr|A0A4U1ESA6|A0A4U1ESA6_MONMO
OG0011175	sp|O43504|LTOR5_HUMAN	tr|A0A4U1FBJ9|A0A4U1FBJ9_MONMO
OG0011176	sp|O76071|CIAO1_HUMAN	tr|A0A4U1F6D1|A0A4U1F6D1_MONMO
OG0011177	sp|O96005|CLPT1_HUMAN	tr|A0A4U1FTF4|A0A4U1FTF4_MONMO
OG0011178	sp|P13611|CSPG2_HUMAN	tr|A0A4V5P7N6|A0A4V5P7N6_MONMO
OG0011179	sp|P14679|TYRO_HUMAN	tr|A0A4U1FJ41|A0A4U1FJ41_MONMO
OG0011180	sp|P35869|AHR_HUMAN	tr|A0A4U1FK58|A0A4U1FK58_MONMO
OG0011181	sp|P41247|PLPL4_HUMAN	tr|A0A4U1EQJ6|A0A4U1EQJ6_MONMO
OG0011182	sp|P49458|SRP09_HUMAN	tr|A0A4U1EZU1|A0A4U1EZU1_MONMO
OG0011183	sp|P50553|ASCL1_HUMAN	tr|A0A4U1FSY5|A0A4U1FSY5_MONMO
OG0011184	sp|P56556|NDUA6_HUMAN	tr|A0A4U1ERI7|A0A4U1ERI7_MONMO
OG0011185	sp|P56856|CLD18_HUMAN	tr|A0A4U1ELE1|A0A4U1ELE1_MONMO
OG0011186	sp|P56937|DHB7_HUMAN	tr|A0A4V5P5K2|A0A4V5P5K2_MONMO
OG0011187	sp|P83369|LSM11_HUMAN	tr|A0A4U1EWA7|A0A4U1EWA7_MONMO
OG0011188	sp|Q08945|SSRP1_HUMAN	tr|A0A4U1FBF4|A0A4U1FBF4_MONMO
OG0011189	sp|Q13007|IL24_HUMAN	tr|A0A4U1FD80|A0A4U1FD80_MONMO
OG0011190	sp|Q14318|FKBP8_HUMAN	tr|A0A4U1FJX7|A0A4U1FJX7_MONMO
OG0011191	sp|Q5T5N4|CF118_HUMAN	tr|A0A4U1FLN2|A0A4U1FLN2_MONMO
OG0011192	sp|Q69YL0|NCAS2_HUMAN	tr|A0A4U1FC35|A0A4U1FC35_MONMO
OG0011193	sp|Q6ZU80|CE128_HUMAN	tr|A0A4U1FAN6|A0A4U1FAN6_MONMO
OG0011194	sp|Q6ZW13|CP086_HUMAN	tr|A0A4U1FRJ5|A0A4U1FRJ5_MONMO
OG0011195	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A4U1FIF7|A0A4U1FIF7_MONMO
OG0011196	sp|Q86VV4|RNB3L_HUMAN	tr|A0A4U1FMQ1|A0A4U1FMQ1_MONMO
OG0011197	sp|Q86X02|CDR2L_HUMAN	tr|A0A4U1FSQ6|A0A4U1FSQ6_MONMO
OG0011198	sp|Q8IVF2|AHNK2_HUMAN	tr|A0A4U1F1U8|A0A4U1F1U8_MONMO
OG0011199	sp|Q8IVL8|CBPO_HUMAN	tr|A0A4U1FLM9|A0A4U1FLM9_MONMO
OG0011200	sp|Q8N448|LNX2_HUMAN	tr|A0A4U1FRF2|A0A4U1FRF2_MONMO
OG0011201	sp|Q8N4H5|TOM5_HUMAN	tr|A0A4U1ELM0|A0A4U1ELM0_MONMO
OG0011202	sp|Q8TDS5|OXER1_HUMAN	tr|A0A4U1FDJ8|A0A4U1FDJ8_MONMO
OG0011203	sp|Q8WUR7|CO040_HUMAN	tr|A0A4U1F9S2|A0A4U1F9S2_MONMO
OG0011204	sp|Q96A84|EMID1_HUMAN	tr|A0A4U1FPL2|A0A4U1FPL2_MONMO
OG0011205	sp|Q96D53|COQ8B_HUMAN	tr|A0A4U1EK90|A0A4U1EK90_MONMO
OG0011206	sp|Q96JQ2|CLMN_HUMAN	tr|A0A4U1F068|A0A4U1F068_MONMO
OG0011207	sp|Q96PU9|ODF3A_HUMAN	tr|A0A4U1EMZ3|A0A4U1EMZ3_MONMO
OG0011208	sp|Q96PV7|F193B_HUMAN	tr|A0A4U1F0N3|A0A4U1F0N3_MONMO
OG0011209	sp|Q99626|CDX2_HUMAN	tr|A0A4U1FRY0|A0A4U1FRY0_MONMO
OG0011210	sp|Q99705|MCHR1_HUMAN	tr|A0A4V5P9G7|A0A4V5P9G7_MONMO
OG0011211	sp|Q9BT78|CSN4_HUMAN	tr|A0A4U1FBB5|A0A4U1FBB5_MONMO
OG0011212	sp|Q9H422|HIPK3_HUMAN	tr|A0A4U1FRJ6|A0A4U1FRJ6_MONMO
OG0011213	sp|Q9H8M7|MINY3_HUMAN	tr|A0A4U1EL47|A0A4U1EL47_MONMO
OG0011214	sp|Q9H939|PPIP2_HUMAN	tr|A0A4U1EEU2|A0A4U1EEU2_MONMO
OG0011215	sp|Q9NR45|SIAS_HUMAN	tr|A0A4U1EXE4|A0A4U1EXE4_MONMO
OG0011216	sp|Q9NR55|BATF3_HUMAN	tr|A0A4U1EHT1|A0A4U1EHT1_MONMO
OG0011217	sp|Q9NZZ3|CHMP5_HUMAN	tr|A0A4U1FEI6|A0A4U1FEI6_MONMO
OG0011218	sp|Q9UF11|PKHB1_HUMAN	tr|A0A4U1FAE0|A0A4U1FAE0_MONMO
OG0011219	sp|Q9UKS6|PACN3_HUMAN	tr|A0A4V5P9Z3|A0A4V5P9Z3_MONMO
OG0011220	sp|Q9Y2S2|CRYL1_HUMAN	tr|A0A4U1FHN3|A0A4U1FHN3_MONMO
OG0011221	sp|A1L390|PKHG3_HUMAN	tr|A0A4U1FLD8|A0A4U1FLD8_MONMO
OG0011222	sp|A5D8V6|VP37C_HUMAN	tr|A0A4V5PBC2|A0A4V5PBC2_MONMO
OG0011223	sp|A6NGN9|IGLO5_HUMAN	tr|A0A4U1FTJ3|A0A4U1FTJ3_MONMO
OG0011224	sp|A6NMK8|INY2B_HUMAN	tr|A0A4U1FQL1|A0A4U1FQL1_MONMO
OG0011225	sp|M0QZC1|RN225_HUMAN	tr|A0A4U1F411|A0A4U1F411_MONMO
OG0011226	sp|O43570|CAH12_HUMAN	tr|A0A4U1EH29|A0A4U1EH29_MONMO
OG0011227	sp|O75123|ZN623_HUMAN	tr|A0A4U1F4U4|A0A4U1F4U4_MONMO
OG0011228	sp|O75354|ENTP6_HUMAN	tr|A0A4U1FM27|A0A4U1FM27_MONMO
OG0011229	sp|O95222|OR6A2_HUMAN	tr|A0A4U1FAP1|A0A4U1FAP1_MONMO
OG0011230	sp|P00505|AATM_HUMAN	tr|A0A4U1F5J1|A0A4U1F5J1_MONMO
OG0011231	sp|P04141|CSF2_HUMAN	tr|A0A4U1EEA9|A0A4U1EEA9_MONMO
OG0011232	sp|P08575|PTPRC_HUMAN	tr|A0A4U1FBL4|A0A4U1FBL4_MONMO
OG0011233	sp|P17050|NAGAB_HUMAN	tr|A0A4V5P8E7|A0A4V5P8E7_MONMO
OG0011234	sp|P27695|APEX1_HUMAN	tr|A0A4V5P6U4|A0A4V5P6U4_MONMO
OG0011235	sp|P41212|ETV6_HUMAN	tr|A0A4U1EAZ2|A0A4U1EAZ2_MONMO
OG0011236	sp|P43354|NR4A2_HUMAN	tr|A0A4U1F5E0|A0A4U1F5E0_MONMO
OG0011237	sp|P55291|CAD15_HUMAN	tr|A0A4U1EPW4|A0A4U1EPW4_MONMO
OG0011238	sp|Q01113|IL9R_HUMAN	tr|A0A4U1FNA1|A0A4U1FNA1_MONMO
OG0011239	sp|Q07157|ZO1_HUMAN	tr|A0A4U1EQ64|A0A4U1EQ64_MONMO
OG0011240	sp|Q0VF49|K2012_HUMAN	tr|A0A4U1EUQ8|A0A4U1EUQ8_MONMO
OG0011241	sp|Q12946|FOXF1_HUMAN	tr|A0A4U1EX44|A0A4U1EX44_MONMO
OG0011242	sp|Q13023|AKAP6_HUMAN	tr|A0A4U1FK68|A0A4U1FK68_MONMO
OG0011243	sp|Q14684|RRP1B_HUMAN	tr|A0A4U1EY63|A0A4U1EY63_MONMO
OG0011244	sp|Q14894|CRYM_HUMAN	tr|A0A4V5P7M1|A0A4V5P7M1_MONMO
OG0011245	sp|Q24JP5|T132A_HUMAN	tr|A0A4U1FM60|A0A4U1FM60_MONMO
OG0011246	sp|Q32NB8|PGPS1_HUMAN	tr|A0A4U1FSU8|A0A4U1FSU8_MONMO
OG0011247	sp|Q53GG5|PDLI3_HUMAN	tr|A0A4U1FRS7|A0A4U1FRS7_MONMO
OG0011248	sp|Q5T9S5|CCD18_HUMAN	tr|A0A4U1FFA1|A0A4U1FFA1_MONMO
OG0011249	sp|Q6NW29|RWDD4_HUMAN	tr|A0A4U1FP14|A0A4U1FP14_MONMO
OG0011250	sp|Q6P589|TP8L2_HUMAN	tr|A0A4U1F1D3|A0A4U1F1D3_MONMO
OG0011251	sp|Q6PUV4|CPLX2_HUMAN	tr|A0A4U1FNZ1|A0A4U1FNZ1_MONMO
OG0011252	sp|Q7Z4P5|GDF7_HUMAN	tr|A0A4U1FF87|A0A4U1FF87_MONMO
OG0011253	sp|Q86VQ0|LCA5_HUMAN	tr|A0A4U1F5L0|A0A4U1F5L0_MONMO
OG0011254	sp|Q86WJ1|CHD1L_HUMAN	tr|A0A4U1ETG6|A0A4U1ETG6_MONMO
OG0011255	sp|Q8IWB1|IPRI_HUMAN	tr|A0A4U1F540|A0A4U1F540_MONMO
OG0011256	sp|Q8IWX5|SGPP2_HUMAN	tr|A0A4U1F9P5|A0A4U1F9P5_MONMO
OG0011257	sp|Q8IYX3|CC116_HUMAN	tr|A0A4U1F7N2|A0A4U1F7N2_MONMO
OG0011258	sp|Q8TCY5|MRAP_HUMAN	tr|A0A4U1EDJ7|A0A4U1EDJ7_MONMO
OG0011259	sp|Q8WV28|BLNK_HUMAN	tr|A0A4U1EZU0|A0A4U1EZU0_MONMO
OG0011260	sp|Q8WXD2|SCG3_HUMAN	tr|A0A4U1EMN3|A0A4U1EMN3_MONMO
OG0011261	sp|Q92673|SORL_HUMAN	tr|A0A4U1EWT1|A0A4U1EWT1_MONMO
OG0011262	sp|Q96AC6|KIFC2_HUMAN	tr|A0A4U1F6J4|A0A4U1F6J4_MONMO
OG0011263	sp|Q96F85|CNRP1_HUMAN	tr|A0A4V5P6F3|A0A4V5P6F3_MONMO
OG0011264	sp|Q99795|GPA33_HUMAN	tr|A0A4V5PA15|A0A4V5PA15_MONMO
OG0011265	sp|Q9BU64|CENPO_HUMAN	tr|A0A4V5P9X7|A0A4V5P9X7_MONMO
OG0011266	sp|Q9H2H9|S38A1_HUMAN	tr|A0A4U1EU09|A0A4U1EU09_MONMO
OG0011267	sp|Q9NV96|CC50A_HUMAN	tr|A0A4U1FLU1|A0A4U1FLU1_MONMO
OG0011268	sp|Q9NZ71|RTEL1_HUMAN	tr|A0A4U1F6I0|A0A4U1F6I0_MONMO
OG0011269	sp|Q9P2B7|CFA97_HUMAN	tr|A0A4U1FP10|A0A4U1FP10_MONMO
OG0011270	sp|Q9Y2T6|GPR55_HUMAN	tr|A0A4U1F0H7|A0A4U1F0H7_MONMO
OG0011271	sp|Q9Y397|ZDHC9_HUMAN	tr|A0A4U1FGG4|A0A4U1FGG4_MONMO
OG0011272	sp|O43143|DHX15_HUMAN	tr|A0A4U1FCG0|A0A4U1FCG0_MONMO
OG0011273	sp|O43281|EFS_HUMAN	tr|A0A4U1ESG9|A0A4U1ESG9_MONMO
OG0011274	sp|O43711|TLX3_HUMAN	tr|A0A4U1ETL6|A0A4U1ETL6_MONMO
OG0011275	sp|O60664|PLIN3_HUMAN	tr|A0A4U1F9Z3|A0A4U1F9Z3_MONMO
OG0011276	sp|O75365|TP4A3_HUMAN	tr|A0A4U1FT74|A0A4U1FT74_MONMO
OG0011277	sp|O95563|MPC2_HUMAN	tr|A0A4U1FD63|A0A4U1FD63_MONMO
OG0011278	sp|P15291|B4GT1_HUMAN	tr|A0A4U1FER7|A0A4U1FER7_MONMO
OG0011279	sp|P61086|UBE2K_HUMAN	tr|A0A4U1ETG5|A0A4U1ETG5_MONMO
OG0011280	sp|Q05D32|CTSL2_HUMAN	tr|A0A4U1EIL2|A0A4U1EIL2_MONMO
OG0011281	sp|Q12852|M3K12_HUMAN	tr|A0A4V5PAV2|A0A4V5PAV2_MONMO
OG0011282	sp|Q12986|NFX1_HUMAN	tr|A0A4U1FFH6|A0A4U1FFH6_MONMO
OG0011283	sp|Q16517|NNAT_HUMAN	tr|A0A4U1FET5|A0A4U1FET5_MONMO
OG0011284	sp|Q4G0Z9|MCMD2_HUMAN	tr|A0A4U1EQB7|A0A4U1EQB7_MONMO
OG0011285	sp|Q4LDE5|SVEP1_HUMAN	tr|A0A4U1EH17|A0A4U1EH17_MONMO
OG0011286	sp|Q53HV7|SMUG1_HUMAN	tr|A0A4U1FQY4|A0A4U1FQY4_MONMO
OG0011287	sp|Q5QP82|DCA10_HUMAN	tr|A0A4U1ELC6|A0A4U1ELC6_MONMO
OG0011289	sp|Q6P1L5|F117B_HUMAN	tr|A0A4U1FIG9|A0A4U1FIG9_MONMO
OG0011290	sp|Q7L5L3|GDPD3_HUMAN	tr|A0A4U1FKG4|A0A4U1FKG4_MONMO
OG0011291	sp|Q86YV6|MYLK4_HUMAN	tr|A0A4V5P5F1|A0A4V5P5F1_MONMO
OG0011292	sp|Q8N8N7|PTGR2_HUMAN	tr|A0A4U1F6F8|A0A4U1F6F8_MONMO
OG0011293	sp|Q8NDG6|TDRD9_HUMAN	tr|A0A4U1F088|A0A4U1F088_MONMO
OG0011294	sp|Q8TEC5|SH3R2_HUMAN	tr|A0A4U1EU78|A0A4U1EU78_MONMO
OG0011295	sp|Q92621|NU205_HUMAN	tr|A0A4U1FQI5|A0A4U1FQI5_MONMO
OG0011296	sp|Q96CJ1|EAF2_HUMAN	tr|A0A4U1EYZ5|A0A4U1EYZ5_MONMO
OG0011297	sp|Q96HL8|SH3Y1_HUMAN	tr|A0A4U1EW97|A0A4U1EW97_MONMO
OG0011298	sp|Q96PF1|TGM7_HUMAN	tr|A0A4U1F8M8|A0A4U1F8M8_MONMO
OG0011299	sp|Q96RK4|BBS4_HUMAN	tr|A0A4U1FBW0|A0A4U1FBW0_MONMO
OG0011301	sp|Q9BVC4|LST8_HUMAN	tr|A0A4U1FMQ0|A0A4U1FMQ0_MONMO
OG0011302	sp|Q9H4L4|SENP3_HUMAN	tr|A0A4U1FE16|A0A4U1FE16_MONMO
OG0011303	sp|Q9H892|TTC12_HUMAN	tr|A0A4U1F394|A0A4U1F394_MONMO
OG0011304	sp|Q9NSY2|STAR5_HUMAN	tr|A0A4U1EMP2|A0A4U1EMP2_MONMO
OG0011305	sp|Q9NU63|ZFP57_HUMAN	tr|A0A4U1EM39|A0A4U1EM39_MONMO
OG0011306	sp|Q9NZV6|MSRB1_HUMAN	tr|A0A4U1FNA9|A0A4U1FNA9_MONMO
OG0011307	sp|Q9P253|VPS18_HUMAN	tr|A0A4U1ENA8|A0A4U1ENA8_MONMO
OG0011309	sp|Q9UK97|FBX9_HUMAN	tr|A0A4U1EQN0|A0A4U1EQN0_MONMO
OG0011310	sp|Q9Y342|PLLP_HUMAN	tr|A0A4U1F659|A0A4U1F659_MONMO
OG0011311	sp|Q9Y3S1|WNK2_HUMAN	tr|A0A4U1EFF7|A0A4U1EFF7_MONMO
OG0011312	sp|B7Z8K6|TRDC_HUMAN	tr|A0A4U1ETC5|A0A4U1ETC5_MONMO
OG0011313	sp|O00391|QSOX1_HUMAN	tr|A0A4U1FHU6|A0A4U1FHU6_MONMO
OG0011314	sp|O14524|NEMP1_HUMAN	tr|A0A4U1FTK5|A0A4U1FTK5_MONMO
OG0011315	sp|O43264|ZW10_HUMAN	tr|A0A4U1F3I5|A0A4U1F3I5_MONMO
OG0011316	sp|O43819|SCO2_HUMAN	tr|A0A4U1EDX3|A0A4U1EDX3_MONMO
OG0011317	sp|O43913|ORC5_HUMAN	tr|A0A4U1FTD7|A0A4U1FTD7_MONMO
OG0011318	sp|O60779|S19A2_HUMAN	tr|A0A4U1FCC0|A0A4U1FCC0_MONMO
OG0011319	sp|O94952|FBX21_HUMAN	tr|A0A4U1FLH2|A0A4U1FLH2_MONMO
OG0011320	sp|P06127|CD5_HUMAN	tr|A0A4U1FM03|A0A4U1FM03_MONMO
OG0011321	sp|P08514|ITA2B_HUMAN	tr|A0A4U1F704|A0A4U1F704_MONMO
OG0011322	sp|P0C6S8|LIGO3_HUMAN	tr|A0A4U1F2Z9|A0A4U1F2Z9_MONMO
OG0011323	sp|P0CG20|PRR35_HUMAN	tr|A0A4V5PAJ7|A0A4V5PAJ7_MONMO
OG0011324	sp|P10242|MYB_HUMAN	tr|A0A4U1F1Z7|A0A4U1F1Z7_MONMO
OG0011325	sp|P14384|CBPM_HUMAN	tr|A0A4U1EML4|A0A4U1EML4_MONMO
OG0011326	sp|P43304|GPDM_HUMAN	tr|A0A4U1F6C0|A0A4U1F6C0_MONMO
OG0011327	sp|P43308|SSRB_HUMAN	tr|A0A4U1ER97|A0A4U1ER97_MONMO
OG0011328	sp|P50897|PPT1_HUMAN	tr|A0A4U1EWL2|A0A4U1EWL2_MONMO
OG0011329	sp|P51530|DNA2_HUMAN	tr|A0A4U1FNB4|A0A4U1FNB4_MONMO
OG0011330	sp|P54725|RD23A_HUMAN	tr|A0A4U1ERZ6|A0A4U1ERZ6_MONMO
OG0011331	sp|P98172|EFNB1_HUMAN	tr|A0A4V5P693|A0A4V5P693_MONMO
OG0011332	sp|Q0VDE8|ADIG_HUMAN	tr|A0A4U1FHD3|A0A4U1FHD3_MONMO
OG0011333	sp|Q12772|SRBP2_HUMAN	tr|A0A4U1F3C5|A0A4U1F3C5_MONMO
OG0011334	sp|Q15154|PCM1_HUMAN	tr|A0A4U1EYD3|A0A4U1EYD3_MONMO
