Orthogroup	Homo_sapiens	Rhinopithecus_roxellana
OG0012375	sp|Q9Y6A5|TACC3_HUMAN	tr|A0A2K6QPY8|A0A2K6QPY8_RHIRO
OG0012376	sp|A0A0U1RRA0|ZNOS_HUMAN	tr|A0A2K6RLC0|A0A2K6RLC0_RHIRO
OG0012377	sp|A1X283|SPD2B_HUMAN	tr|A0A2K6QJN8|A0A2K6QJN8_RHIRO
OG0012378	sp|A2RU30|TESP1_HUMAN	tr|A0A2K6QFU9|A0A2K6QFU9_RHIRO
OG0012379	sp|A8MZ97|CB074_HUMAN	tr|A0A2K6PPY2|A0A2K6PPY2_RHIRO
OG0012380	sp|O00142|KITM_HUMAN	tr|A0A2K6Q8M3|A0A2K6Q8M3_RHIRO
OG0012381	sp|O00255|MEN1_HUMAN	tr|A0A2K6QA00|A0A2K6QA00_RHIRO
OG0012382	sp|O00483|NDUA4_HUMAN	tr|A0A2K6PWX5|A0A2K6PWX5_RHIRO
OG0012383	sp|O15118|NPC1_HUMAN	tr|A0A2K6Q0A9|A0A2K6Q0A9_RHIRO
OG0012384	sp|O75054|IGSF3_HUMAN	tr|A0A2K6PIT7|A0A2K6PIT7_RHIRO
OG0012385	sp|O75636|FCN3_HUMAN	tr|A0A2K6PQ80|A0A2K6PQ80_RHIRO
OG0012386	sp|O75716|STK16_HUMAN	tr|A0A2K6QPJ5|A0A2K6QPJ5_RHIRO
OG0012387	sp|O94898|LRIG2_HUMAN	tr|A0A2K6RVK2|A0A2K6RVK2_RHIRO
OG0012388	sp|O96014|WNT11_HUMAN	tr|A0A2K6PAX4|A0A2K6PAX4_RHIRO
OG0012389	sp|P04114|APOB_HUMAN	tr|A0A2K6PZ21|A0A2K6PZ21_RHIRO
OG0012390	sp|P07911|UROM_HUMAN	tr|A0A2K6PNU1|A0A2K6PNU1_RHIRO
OG0012391	sp|P17026|ZNF22_HUMAN	tr|A0A2K6NN16|A0A2K6NN16_RHIRO
OG0012392	sp|P20585|MSH3_HUMAN	tr|A0A2K6PAY6|A0A2K6PAY6_RHIRO
OG0012393	sp|P31271|HXA13_HUMAN	tr|A0A2K6PQ62|A0A2K6PQ62_RHIRO
OG0012394	sp|P42679|MATK_HUMAN	tr|A0A2K6QP39|A0A2K6QP39_RHIRO
OG0012395	sp|P47902|CDX1_HUMAN	tr|A0A2K6NST0|A0A2K6NST0_RHIRO
OG0012396	sp|P52799|EFNB2_HUMAN	tr|A0A2K6RIP6|A0A2K6RIP6_RHIRO
OG0012397	sp|P55061|BI1_HUMAN	tr|A0A2K6PDF6|A0A2K6PDF6_RHIRO
OG0012398	sp|P56537|IF6_HUMAN	tr|A0A2K6NS40|A0A2K6NS40_RHIRO
OG0012399	sp|P83110|HTRA3_HUMAN	tr|A0A2K6RJ17|A0A2K6RJ17_RHIRO
OG0012400	sp|Q00839|HNRPU_HUMAN	tr|A0A2K6R6I7|A0A2K6R6I7_RHIRO
OG0012401	sp|Q03518|TAP1_HUMAN	tr|A0A2K6NLL5|A0A2K6NLL5_RHIRO
OG0012402	sp|Q13569|TDG_HUMAN	tr|A0A2K6PE82|A0A2K6PE82_RHIRO
OG0012403	sp|Q14511|CASL_HUMAN	tr|A0A2K6QIC2|A0A2K6QIC2_RHIRO
OG0012404	sp|Q16572|VACHT_HUMAN	tr|A0A2K6QFI6|A0A2K6QFI6_RHIRO
OG0012405	sp|Q2M1K9|ZN423_HUMAN	tr|A0A2K6PCE2|A0A2K6PCE2_RHIRO
OG0012406	sp|Q3LI62|KR204_HUMAN	tr|A0A2K6P8S4|A0A2K6P8S4_RHIRO
OG0012407	sp|Q460N5|PAR14_HUMAN	tr|A0A2K6R9R2|A0A2K6R9R2_RHIRO
OG0012408	sp|Q4G0N4|NAKD2_HUMAN	tr|A0A2K6NTZ9|A0A2K6NTZ9_RHIRO
OG0012409	sp|Q5VU65|P210L_HUMAN	tr|A0A2K6QB69|A0A2K6QB69_RHIRO
OG0012410	sp|Q5VYY1|ANR22_HUMAN	tr|A0A2K6REB5|A0A2K6REB5_RHIRO
OG0012411	sp|Q68BL8|OLM2B_HUMAN	tr|A0A2K6NFC4|A0A2K6NFC4_RHIRO
OG0012412	sp|Q6I9Y2|THOC7_HUMAN	tr|A0A2K6ND57|A0A2K6ND57_RHIRO
OG0012413	sp|Q6PEY0|CXB7_HUMAN	tr|A0A2K6N9P2|A0A2K6N9P2_RHIRO
OG0012414	sp|Q6UY27|PATE2_HUMAN	tr|A0A2K6QLJ6|A0A2K6QLJ6_RHIRO
OG0012415	sp|Q6V0L0|CP26C_HUMAN	tr|A0A2K6NXG6|A0A2K6NXG6_RHIRO
OG0012416	sp|Q76KD6|SPERI_HUMAN	tr|A0A2K6NBX8|A0A2K6NBX8_RHIRO
OG0012417	sp|Q7Z4K8|TRI46_HUMAN	tr|A0A2K6QEE1|A0A2K6QEE1_RHIRO
OG0012418	sp|Q8IVN3|MSTN1_HUMAN	tr|A0A2K6PL51|A0A2K6PL51_RHIRO
OG0012419	sp|Q8IZ08|GP135_HUMAN	tr|A0A2K6NTF9|A0A2K6NTF9_RHIRO
OG0012420	sp|Q8N386|LRC25_HUMAN	tr|A0A2K6PJW4|A0A2K6PJW4_RHIRO
OG0012421	sp|Q8N398|VW5B2_HUMAN	tr|A0A2K6Q552|A0A2K6Q552_RHIRO
OG0012422	sp|Q8N8B7|TEANC_HUMAN	tr|A0A2K6P3I7|A0A2K6P3I7_RHIRO
OG0012423	sp|Q8TCB7|METL6_HUMAN	tr|A0A2K6P0C2|A0A2K6P0C2_RHIRO
OG0012424	sp|Q8TEK3|DOT1L_HUMAN	tr|A0A2K6RSM2|A0A2K6RSM2_RHIRO
OG0012425	sp|Q8TEU8|WFKN2_HUMAN	tr|A0A2K6QNA4|A0A2K6QNA4_RHIRO
OG0012426	sp|Q8WYJ6|SEPT1_HUMAN	tr|A0A2K6QM37|A0A2K6QM37_RHIRO
OG0012427	sp|Q96E93|KLRG1_HUMAN	tr|A0A2K6RDJ5|A0A2K6RDJ5_RHIRO
OG0012428	sp|Q99853|FOXB1_HUMAN	tr|A0A2K6N8F4|A0A2K6N8F4_RHIRO
OG0012429	sp|Q99946|PRRT1_HUMAN	tr|A0A2K6NM23|A0A2K6NM23_RHIRO
OG0012430	sp|Q9BQQ3|GORS1_HUMAN	tr|A0A2K6RT81|A0A2K6RT81_RHIRO
OG0012431	sp|Q9BRL7|SC22C_HUMAN	tr|A0A2K6RDP6|A0A2K6RDP6_RHIRO
OG0012432	sp|Q9BXP5|SRRT_HUMAN	tr|A0A2K6P862|A0A2K6P862_RHIRO
OG0012433	sp|Q9BZE2|PUS3_HUMAN	tr|A0A2K6Q1X6|A0A2K6Q1X6_RHIRO
OG0012434	sp|Q9H1C0|LPAR5_HUMAN	tr|A0A2K6NJU2|A0A2K6NJU2_RHIRO
OG0012435	sp|Q9H446|RWDD1_HUMAN	tr|A0A2K6PX41|A0A2K6PX41_RHIRO
OG0012436	sp|Q9H6J7|CSTP1_HUMAN	tr|A0A2K6RWR6|A0A2K6RWR6_RHIRO
OG0012437	sp|Q9H7C9|AAMDC_HUMAN	tr|A0A2K6QM93|A0A2K6QM93_RHIRO
OG0012438	sp|Q9NPH2|INO1_HUMAN	tr|A0A2K6R2L0|A0A2K6R2L0_RHIRO
OG0012439	sp|Q9NQL9|DMRT3_HUMAN	tr|A0A2K6PQ89|A0A2K6PQ89_RHIRO
OG0012440	sp|Q9NV31|IMP3_HUMAN	tr|A0A2K6NNZ0|A0A2K6NNZ0_RHIRO
OG0012441	sp|Q9NX00|TM160_HUMAN	tr|A0A2K6RIP8|A0A2K6RIP8_RHIRO
OG0012442	sp|Q9UHC9|NPCL1_HUMAN	tr|A0A2K6R0Z3|A0A2K6R0Z3_RHIRO
OG0012443	sp|Q9UMS0|NFU1_HUMAN	tr|A0A2K6RBJ0|A0A2K6RBJ0_RHIRO
OG0012444	sp|Q9Y2G4|ANKR6_HUMAN	tr|A0A2K6RJR0|A0A2K6RJR0_RHIRO
OG0012445	sp|Q9Y2W1|TR150_HUMAN	tr|A0A2K6NVH4|A0A2K6NVH4_RHIRO
OG0012446	sp|Q9Y5K3|PCY1B_HUMAN	tr|A0A2K6NF60|A0A2K6NF60_RHIRO
OG0012447	sp|Q9Y6N5|SQOR_HUMAN	tr|A0A2K6NHC2|A0A2K6NHC2_RHIRO
OG0012448	sp|A0A075B6I4|LVX54_HUMAN	tr|A0A2K6NK11|A0A2K6NK11_RHIRO
OG0012449	sp|A0A1B0GTY4|TEX50_HUMAN	tr|A0A2K6RP82|A0A2K6RP82_RHIRO
OG0012450	sp|A4D1T9|PRS37_HUMAN	tr|A0A2K6QPW3|A0A2K6QPW3_RHIRO
OG0012451	sp|A6NC51|T150B_HUMAN	tr|A0A2K6NIV3|A0A2K6NIV3_RHIRO
OG0012452	sp|A8MTT3|CEBOS_HUMAN	tr|A0A2K6QNN0|A0A2K6QNN0_RHIRO
OG0012453	sp|O43294|TGFI1_HUMAN	tr|A0A2K6QE11|A0A2K6QE11_RHIRO
OG0012454	sp|O43852|CALU_HUMAN	tr|A0A2K6QUI7|A0A2K6QUI7_RHIRO
OG0012455	sp|O60888|CUTA_HUMAN	tr|A0A2K6NBU4|A0A2K6NBU4_RHIRO
OG0012456	sp|O60906|NSMA_HUMAN	tr|A0A2K6QGC1|A0A2K6QGC1_RHIRO
OG0012457	sp|O75340|PDCD6_HUMAN	tr|A0A2K6RU48|A0A2K6RU48_RHIRO
OG0012458	sp|O95670|VATG2_HUMAN	tr|A0A2K6NFG6|A0A2K6NFG6_RHIRO
OG0012459	sp|O95865|DDAH2_HUMAN	tr|A0A2K6PQZ4|A0A2K6PQZ4_RHIRO
OG0012460	sp|P03897|NU3M_HUMAN	tr|Q15GN5|Q15GN5_RHIRO
OG0012461	sp|P06401|PRGR_HUMAN	tr|A0A2K6Q1T0|A0A2K6Q1T0_RHIRO
OG0012462	sp|P16260|GDC_HUMAN	tr|A0A2K6P1N2|A0A2K6P1N2_RHIRO
OG0012463	sp|P17936|IBP3_HUMAN	tr|A0A2K6N8Z8|A0A2K6N8Z8_RHIRO
OG0012464	sp|P19957|ELAF_HUMAN	tr|A0A2K6QMP0|A0A2K6QMP0_RHIRO
OG0012465	sp|P26012|ITB8_HUMAN	tr|A0A2K6N921|A0A2K6N921_RHIRO
OG0012466	sp|P28845|DHI1_HUMAN	tr|A0A2K6QZD1|A0A2K6QZD1_RHIRO
OG0012467	sp|P48507|GSH0_HUMAN	tr|A0A2K6RE46|A0A2K6RE46_RHIRO
OG0012468	sp|P48634|PRC2A_HUMAN	tr|A0A2K6R726|A0A2K6R726_RHIRO
OG0012469	sp|P51688|SPHM_HUMAN	tr|A0A2K6QMS8|A0A2K6QMS8_RHIRO
OG0012470	sp|P82663|RT25_HUMAN	tr|A0A2K6PYK8|A0A2K6PYK8_RHIRO
OG0012471	sp|Q02224|CENPE_HUMAN	tr|A0A2K6NW61|A0A2K6NW61_RHIRO
OG0012472	sp|Q15475|SIX1_HUMAN	tr|A0A2K6PZA9|A0A2K6PZA9_RHIRO
OG0012473	sp|Q5SZB4|CI050_HUMAN	tr|A0A2K6R8V2|A0A2K6R8V2_RHIRO
OG0012474	sp|Q6P1S2|CC033_HUMAN	tr|A0A2K6PTZ2|A0A2K6PTZ2_RHIRO
OG0012475	sp|Q6PIS1|S23A3_HUMAN	tr|A0A2K6PVC1|A0A2K6PVC1_RHIRO
OG0012476	sp|Q6ZRV2|FA83H_HUMAN	tr|A0A2K6RD08|A0A2K6RD08_RHIRO
OG0012477	sp|Q70SY1|CR3L2_HUMAN	tr|A0A2K6RUJ4|A0A2K6RUJ4_RHIRO
OG0012478	sp|Q7RTX0|TS1R3_HUMAN	tr|A0A2K6NDK5|A0A2K6NDK5_RHIRO
OG0012479	sp|Q86Y34|AGRG3_HUMAN	tr|A0A2K6RBJ6|A0A2K6RBJ6_RHIRO
OG0012480	sp|Q86YD5|LRAD3_HUMAN	tr|A0A2K6PJA6|A0A2K6PJA6_RHIRO
OG0012481	sp|Q8IWA6|CCD60_HUMAN	tr|A0A2K6QFU7|A0A2K6QFU7_RHIRO
OG0012482	sp|Q8N5A5|ZGPAT_HUMAN	tr|A0A2K6QPN7|A0A2K6QPN7_RHIRO
OG0012483	sp|Q8NBQ5|DHB11_HUMAN	tr|A0A2K6PSC3|A0A2K6PSC3_RHIRO
OG0012484	sp|Q8WYA6|CTBL1_HUMAN	tr|A0A2K6R8P1|A0A2K6R8P1_RHIRO
OG0012485	sp|Q96FN9|DTD2_HUMAN	tr|A0A2K6PQQ3|A0A2K6PQQ3_RHIRO
OG0012486	sp|Q96JB8|MPP4_HUMAN	tr|A0A2K6NKV7|A0A2K6NKV7_RHIRO
OG0012487	sp|Q96JY0|MAEL_HUMAN	tr|A0A2K6QRB9|A0A2K6QRB9_RHIRO
OG0012488	sp|Q99467|CD180_HUMAN	tr|A0A2K6RM71|A0A2K6RM71_RHIRO
OG0012489	sp|Q9BQD7|ANKMT_HUMAN	tr|A0A2K6RQH7|A0A2K6RQH7_RHIRO
OG0012490	sp|Q9BVC3|DCC1_HUMAN	tr|A0A2K6QIN7|A0A2K6QIN7_RHIRO
OG0012491	sp|Q9BYL1|SAM10_HUMAN	tr|A0A2K6NZD3|A0A2K6NZD3_RHIRO
OG0012492	sp|Q9H1I8|ASCC2_HUMAN	tr|A0A2K6QNP3|A0A2K6QNP3_RHIRO
OG0012493	sp|Q9H2R5|KLK15_HUMAN	tr|A0A2K6NI54|A0A2K6NI54_RHIRO
OG0012494	sp|Q9HD26|GOPC_HUMAN	tr|A0A2K6Q622|A0A2K6Q622_RHIRO
OG0012495	sp|Q9NP91|S6A20_HUMAN	tr|A0A2K6QAS0|A0A2K6QAS0_RHIRO
OG0012496	sp|Q9NP95|FGF20_HUMAN	tr|A0A2K6P4K8|A0A2K6P4K8_RHIRO
OG0012497	sp|Q9NPB3|CABP2_HUMAN	tr|A0A2K6QDI7|A0A2K6QDI7_RHIRO
OG0012498	sp|Q9NQH7|XPP3_HUMAN	tr|A0A2K6RNF8|A0A2K6RNF8_RHIRO
OG0012499	sp|Q9NRY5|F1142_HUMAN	tr|A0A2K6NR93|A0A2K6NR93_RHIRO
OG0012500	sp|Q9NSI8|SAMN1_HUMAN	tr|A0A2K6NRF5|A0A2K6NRF5_RHIRO
OG0012501	sp|Q9UMZ2|SYNRG_HUMAN	tr|A0A2K6QVM9|A0A2K6QVM9_RHIRO
OG0012502	sp|Q9Y2B0|CNPY2_HUMAN	tr|A0A2K6RT47|A0A2K6RT47_RHIRO
OG0012503	sp|Q9Y5Q0|FADS3_HUMAN	tr|A0A2K6QFT8|A0A2K6QFT8_RHIRO
OG0012504	sp|Q9Y5Z4|HEBP2_HUMAN	tr|A0A2K6PWK0|A0A2K6PWK0_RHIRO
OG0012505	sp|Q9Y6X1|SERP1_HUMAN	tr|A0A2K6PBB8|A0A2K6PBB8_RHIRO
OG0012506	sp|O00192|ARVC_HUMAN	tr|A0A2K6R839|A0A2K6R839_RHIRO
OG0012507	sp|O00512|BCL9_HUMAN	tr|A0A2K6Q5Y6|A0A2K6Q5Y6_RHIRO
OG0012508	sp|O43186|CRX_HUMAN	tr|A0A2K6NQK0|A0A2K6NQK0_RHIRO
OG0012509	sp|O60749|SNX2_HUMAN	tr|A0A2K6RFN0|A0A2K6RFN0_RHIRO
OG0012510	sp|O75380|NDUS6_HUMAN	tr|A0A2K6PRV9|A0A2K6PRV9_RHIRO
OG0012511	sp|O75400|PR40A_HUMAN	tr|A0A2K6PMN0|A0A2K6PMN0_RHIRO
OG0012512	sp|O94988|FA13A_HUMAN	tr|A0A2K6RAL9|A0A2K6RAL9_RHIRO
OG0012513	sp|O95661|DIRA3_HUMAN	tr|A0A2K6NUV8|A0A2K6NUV8_RHIRO
OG0012514	sp|O95759|TBCD8_HUMAN	tr|A0A2K6REB0|A0A2K6REB0_RHIRO
OG0012515	sp|P09110|THIK_HUMAN	tr|A0A2K6P348|A0A2K6P348_RHIRO
OG0012516	sp|P19474|RO52_HUMAN	tr|A0A2K6Q408|A0A2K6Q408_RHIRO
OG0012517	sp|P23560|BDNF_HUMAN	tr|A0A2K6QLN2|A0A2K6QLN2_RHIRO
OG0012518	sp|P37840|SYUA_HUMAN	tr|A0A2K6PRP9|A0A2K6PRP9_RHIRO
OG0012519	sp|P38919|IF4A3_HUMAN	tr|A0A2K6R9V1|A0A2K6R9V1_RHIRO
OG0012520	sp|P41220|RGS2_HUMAN	tr|A0A2K6N7N9|A0A2K6N7N9_RHIRO
OG0012521	sp|P41586|PACR_HUMAN	tr|A0A2K6QPD3|A0A2K6QPD3_RHIRO
OG0012522	sp|P46108|CRK_HUMAN	tr|A0A2K6Q388|A0A2K6Q388_RHIRO
OG0012523	sp|Q05925|HME1_HUMAN	tr|A0A2K6NS61|A0A2K6NS61_RHIRO
OG0012524	sp|Q13316|DMP1_HUMAN	tr|A0A2K6QW68|A0A2K6QW68_RHIRO
OG0012525	sp|Q14201|BTG3_HUMAN	tr|A0A2K6QPC3|A0A2K6QPC3_RHIRO
OG0012526	sp|Q15459|SF3A1_HUMAN	tr|A0A2K6RRY5|A0A2K6RRY5_RHIRO
OG0012527	sp|Q16626|MEA1_HUMAN	tr|A0A2K6PRL3|A0A2K6PRL3_RHIRO
OG0012528	sp|Q16650|TBR1_HUMAN	tr|A0A2K6NA61|A0A2K6NA61_RHIRO
OG0012529	sp|Q17RY0|CPEB4_HUMAN	tr|A0A2K6NZ42|A0A2K6NZ42_RHIRO
OG0012530	sp|Q2MKA7|RSPO1_HUMAN	tr|A0A2K6R796|A0A2K6R796_RHIRO
OG0012531	sp|Q496F6|CLM2_HUMAN	tr|A0A2K6R959|A0A2K6R959_RHIRO
OG0012532	sp|Q53S58|TM177_HUMAN	tr|A0A2K6QYN3|A0A2K6QYN3_RHIRO
OG0012533	sp|Q5QGT7|RTP2_HUMAN	tr|A0A2K6RWD2|A0A2K6RWD2_RHIRO
OG0012534	sp|Q69YN2|C19L1_HUMAN	tr|A0A2K6RIQ5|A0A2K6RIQ5_RHIRO
OG0012535	sp|Q6IA17|SIGIR_HUMAN	tr|A0A2K6N9U7|A0A2K6N9U7_RHIRO
OG0012536	sp|Q6P4A7|SFXN4_HUMAN	tr|A0A2K6NGB7|A0A2K6NGB7_RHIRO
OG0012537	sp|Q6P9G9|ZN449_HUMAN	tr|A0A2K6P5N0|A0A2K6P5N0_RHIRO
OG0012538	sp|Q6P9H5|GIMA6_HUMAN	tr|A0A2K6RVM8|A0A2K6RVM8_RHIRO
OG0012539	sp|Q6Q4G3|AMPQ_HUMAN	tr|A0A2K6QC13|A0A2K6QC13_RHIRO
OG0012540	sp|Q6UWY5|OLFL1_HUMAN	tr|A0A2K6P7W4|A0A2K6P7W4_RHIRO
OG0012541	sp|Q6V0I7|FAT4_HUMAN	tr|A0A2K6PPR9|A0A2K6PPR9_RHIRO
OG0012542	sp|Q6ZUU3|FOXNB_HUMAN	tr|A0A2K6QMA4|A0A2K6QMA4_RHIRO
OG0012543	sp|Q7L5Y6|DET1_HUMAN	tr|A0A2K6R4B3|A0A2K6R4B3_RHIRO
OG0012544	sp|Q7Z2W4|ZCCHV_HUMAN	tr|A0A2K6R9N7|A0A2K6R9N7_RHIRO
OG0012545	sp|Q7Z465|BNIPL_HUMAN	tr|A0A2K6PXF1|A0A2K6PXF1_RHIRO
OG0012546	sp|Q86XD8|ZFAN4_HUMAN	tr|A0A2K6NN76|A0A2K6NN76_RHIRO
OG0012547	sp|Q86YG4|NT5D4_HUMAN	tr|A0A2K6PSR2|A0A2K6PSR2_RHIRO
OG0012548	sp|Q8NDX1|PSD4_HUMAN	tr|A0A2K6PCA4|A0A2K6PCA4_RHIRO
OG0012549	sp|Q8NFT8|DNER_HUMAN	tr|A0A2K6N908|A0A2K6N908_RHIRO
OG0012550	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A2K6PNF0|A0A2K6PNF0_RHIRO
OG0012551	sp|Q92485|ASM3B_HUMAN	tr|A0A2K6Q2W0|A0A2K6Q2W0_RHIRO
OG0012552	sp|Q92570|NR4A3_HUMAN	tr|A0A2K6RK62|A0A2K6RK62_RHIRO
OG0012553	sp|Q92583|CCL17_HUMAN	tr|A0A2K6PBM4|A0A2K6PBM4_RHIRO
OG0012554	sp|Q92781|RDH5_HUMAN	tr|A0A2K6RHM7|A0A2K6RHM7_RHIRO
OG0012555	sp|Q96CT2|KLH29_HUMAN	tr|A0A2K6PI57|A0A2K6PI57_RHIRO
OG0012556	sp|Q96ED9|HOOK2_HUMAN	tr|A0A2K6NS85|A0A2K6NS85_RHIRO
OG0012557	sp|Q96IJ6|GMPPA_HUMAN	tr|A0A2K6QQC0|A0A2K6QQC0_RHIRO
OG0012558	sp|Q96SK3|ZN607_HUMAN	tr|A0A2K6R012|A0A2K6R012_RHIRO
OG0012559	sp|Q99571|P2RX4_HUMAN	tr|A0A2K6R6C9|A0A2K6R6C9_RHIRO
OG0012560	sp|Q9BSV6|SEN34_HUMAN	tr|A0A2K6NP01|A0A2K6NP01_RHIRO
OG0012561	sp|Q9BY67|CADM1_HUMAN	tr|A0A2K6Q5V8|A0A2K6Q5V8_RHIRO
OG0012562	sp|Q9H6R3|ACSS3_HUMAN	tr|A0A2K6P9T2|A0A2K6P9T2_RHIRO
OG0012563	sp|Q9H9L4|KANL2_HUMAN	tr|A0A2K6NUS1|A0A2K6NUS1_RHIRO
OG0012564	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A2K6Q6X5|A0A2K6Q6X5_RHIRO
OG0012565	sp|Q9HC97|GPR35_HUMAN	tr|A0A2K6QXS4|A0A2K6QXS4_RHIRO
OG0012566	sp|Q9NP98|MYOZ1_HUMAN	tr|A0A2K6QS64|A0A2K6QS64_RHIRO
OG0012567	sp|Q9NRZ5|PLCD_HUMAN	tr|A0A2K6QMX4|A0A2K6QMX4_RHIRO
OG0012568	sp|Q9UI38|TSP50_HUMAN	tr|A0A2K6R036|A0A2K6R036_RHIRO
OG0012569	sp|Q9UJ14|GGT7_HUMAN	tr|A0A2K6QRL2|A0A2K6QRL2_RHIRO
OG0012570	sp|Q9UKW6|ELF5_HUMAN	tr|A0A2K6PGE1|A0A2K6PGE1_RHIRO
OG0012571	sp|A6NCM1|IQCAL_HUMAN	tr|A0A2K6NY53|A0A2K6NY53_RHIRO
OG0012572	sp|A6NFD8|HELT_HUMAN	tr|A0A2K6PVF8|A0A2K6PVF8_RHIRO
OG0012573	sp|A6NKB5|PCX2_HUMAN	tr|A0A2K6NH28|A0A2K6NH28_RHIRO
OG0012574	sp|H3BRN8|PIRC2_HUMAN	tr|A0A2K6Q0C9|A0A2K6Q0C9_RHIRO
OG0012575	sp|O00178|GTPB1_HUMAN	tr|A0A2K6RQP3|A0A2K6RQP3_RHIRO
OG0012576	sp|O14830|PPE2_HUMAN	tr|A0A2K6QI96|A0A2K6QI96_RHIRO
OG0012577	sp|O15514|RPB4_HUMAN	tr|A0A2K6NN27|A0A2K6NN27_RHIRO
OG0012578	sp|O43504|LTOR5_HUMAN	tr|A0A2K6RFC5|A0A2K6RFC5_RHIRO
OG0012579	sp|O60880|SH21A_HUMAN	tr|A0A2K6Q3D7|A0A2K6Q3D7_RHIRO
OG0012580	sp|O76071|CIAO1_HUMAN	tr|A0A2K6QQE1|A0A2K6QQE1_RHIRO
OG0012581	sp|O95229|ZWINT_HUMAN	tr|A0A2K6N9A8|A0A2K6N9A8_RHIRO
OG0012582	sp|O96005|CLPT1_HUMAN	tr|A0A2K6P8D7|A0A2K6P8D7_RHIRO
OG0012583	sp|P0C5K7|CT62_HUMAN	tr|A0A2K6NYA0|A0A2K6NYA0_RHIRO
OG0012584	sp|P13611|CSPG2_HUMAN	tr|A0A2K6NXP3|A0A2K6NXP3_RHIRO
OG0012585	sp|P14679|TYRO_HUMAN	tr|A0A2K6NIW8|A0A2K6NIW8_RHIRO
OG0012586	sp|P19878|NCF2_HUMAN	tr|A0A2K6RL28|A0A2K6RL28_RHIRO
OG0012587	sp|P35869|AHR_HUMAN	tr|A0A2K6PJY6|A0A2K6PJY6_RHIRO
OG0012588	sp|P41247|PLPL4_HUMAN	tr|A0A2K6P2A7|A0A2K6P2A7_RHIRO
OG0012589	sp|P49458|SRP09_HUMAN	tr|A0A2K6NW37|A0A2K6NW37_RHIRO
OG0012590	sp|P56556|NDUA6_HUMAN	tr|A0A2K6PD83|A0A2K6PD83_RHIRO
OG0012591	sp|P56856|CLD18_HUMAN	tr|A0A2K6QZM5|A0A2K6QZM5_RHIRO
OG0012592	sp|P56937|DHB7_HUMAN	tr|A0A2K6NK49|A0A2K6NK49_RHIRO
OG0012593	sp|P83369|LSM11_HUMAN	tr|A0A2K6NGI4|A0A2K6NGI4_RHIRO
OG0012594	sp|Q08945|SSRP1_HUMAN	tr|A0A2K6PZG7|A0A2K6PZG7_RHIRO
OG0012595	sp|Q13007|IL24_HUMAN	tr|A0A2K6PT46|A0A2K6PT46_RHIRO
OG0012596	sp|Q13219|PAPP1_HUMAN	tr|A0A2K6PRA6|A0A2K6PRA6_RHIRO
OG0012597	sp|Q14318|FKBP8_HUMAN	tr|A0A2K6NMF0|A0A2K6NMF0_RHIRO
OG0012598	sp|Q4LDR2|CTXN3_HUMAN	tr|A0A2K6NCG7|A0A2K6NCG7_RHIRO
OG0012599	sp|Q5K131|CLLU1_HUMAN	tr|A0A2K6PWB2|A0A2K6PWB2_RHIRO
OG0012600	sp|Q5T5N4|CF118_HUMAN	tr|A0A2K6QWK8|A0A2K6QWK8_RHIRO
OG0012601	sp|Q69YL0|NCAS2_HUMAN	tr|A0A2K6NSL2|A0A2K6NSL2_RHIRO
OG0012602	sp|Q6ZU80|CE128_HUMAN	tr|A0A2K6RQS2|A0A2K6RQS2_RHIRO
OG0012603	sp|Q6ZVM7|TM1L2_HUMAN	tr|A0A2K6N8F3|A0A2K6N8F3_RHIRO
OG0012604	sp|Q6ZW13|CP086_HUMAN	tr|A0A2K6P2J7|A0A2K6P2J7_RHIRO
OG0012605	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A2K6PC00|A0A2K6PC00_RHIRO
OG0012606	sp|Q7L4E1|MIGA2_HUMAN	tr|A0A2K6RXF4|A0A2K6RXF4_RHIRO
OG0012607	sp|Q7M4L6|SHF_HUMAN	tr|A0A2K6NVT2|A0A2K6NVT2_RHIRO
OG0012608	sp|Q7Z6B0|CCD91_HUMAN	tr|A0A2K6RK28|A0A2K6RK28_RHIRO
OG0012609	sp|Q86VV4|RNB3L_HUMAN	tr|A0A2K6QIE3|A0A2K6QIE3_RHIRO
OG0012610	sp|Q86W25|NAL13_HUMAN	tr|A0A2K6R3Q9|A0A2K6R3Q9_RHIRO
OG0012611	sp|Q86X02|CDR2L_HUMAN	tr|A0A2K6RFQ7|A0A2K6RFQ7_RHIRO
OG0012612	sp|Q8IVF2|AHNK2_HUMAN	tr|A0A2K6R9C7|A0A2K6R9C7_RHIRO
OG0012613	sp|Q8IVL8|CBPO_HUMAN	tr|A0A2K6NNH6|A0A2K6NNH6_RHIRO
OG0012614	sp|Q8IX07|FOG1_HUMAN	tr|A0A2K6RSQ7|A0A2K6RSQ7_RHIRO
OG0012615	sp|Q8N448|LNX2_HUMAN	tr|A0A2K6RQJ6|A0A2K6RQJ6_RHIRO
OG0012616	sp|Q8N4H5|TOM5_HUMAN	tr|A0A2K6P9G7|A0A2K6P9G7_RHIRO
OG0012617	sp|Q8NDA8|MROH1_HUMAN	tr|A0A2K6QKX1|A0A2K6QKX1_RHIRO
OG0012618	sp|Q8TAC2|JOS2_HUMAN	tr|A0A2K6R0W6|A0A2K6R0W6_RHIRO
