Orthogroup	Homo_sapiens	Ovis_aries
OG0014642	sp|P17405|ASM_HUMAN	tr|W5QBA3|W5QBA3_SHEEP
OG0014643	sp|P20132|SDHL_HUMAN	tr|W5PBW1|W5PBW1_SHEEP
OG0014644	sp|P23743|DGKA_HUMAN	tr|A0A6P3TBM7|A0A6P3TBM7_SHEEP
OG0014645	sp|P33240|CSTF2_HUMAN	tr|W5NSC1|W5NSC1_SHEEP
OG0014646	sp|P35613|BASI_HUMAN	tr|W5PG64|W5PG64_SHEEP
OG0014647	sp|P35659|DEK_HUMAN	tr|W5PKS6|W5PKS6_SHEEP
OG0014648	sp|P41252|SYIC_HUMAN	tr|W5PES1|W5PES1_SHEEP
OG0014649	sp|P43243|MATR3_HUMAN	tr|W5Q648|W5Q648_SHEEP
OG0014650	sp|P46013|KI67_HUMAN	tr|W5PYU1|W5PYU1_SHEEP
OG0014651	sp|P47712|PA24A_HUMAN	tr|W5PDL0|W5PDL0_SHEEP
OG0014652	sp|P48444|COPD_HUMAN	tr|W5PLQ6|W5PLQ6_SHEEP
OG0014653	sp|P51571|SSRD_HUMAN	tr|W5P940|W5P940_SHEEP
OG0014654	sp|P52272|HNRPM_HUMAN	tr|W5P1D7|W5P1D7_SHEEP
OG0014655	sp|P55735|SEC13_HUMAN	tr|W5PPQ6|W5PPQ6_SHEEP
OG0014656	sp|P57771|RGS8_HUMAN	tr|A0A6P7EKT9|A0A6P7EKT9_SHEEP
OG0014657	sp|P62253|UB2G1_HUMAN	tr|W5QCH9|W5QCH9_SHEEP
OG0014658	sp|Q02763|TIE2_HUMAN	tr|W5PYW6|W5PYW6_SHEEP
OG0014659	sp|Q14093|CYLC2_HUMAN	tr|W5PBZ2|W5PBZ2_SHEEP
OG0014660	sp|Q14680|MELK_HUMAN	tr|W5PPJ8|W5PPJ8_SHEEP
OG0014661	sp|Q14978|NOLC1_HUMAN	tr|W5Q7Z9|W5Q7Z9_SHEEP
OG0014662	sp|Q14980|NUMA1_HUMAN	tr|W5P0C1|W5P0C1_SHEEP
OG0014663	sp|Q15048|LRC14_HUMAN	tr|W5PTG1|W5PTG1_SHEEP
OG0014664	sp|Q32M88|PGGHG_HUMAN	tr|W5PEY5|W5PEY5_SHEEP
OG0014665	sp|Q567U6|CCD93_HUMAN	tr|W5PRJ7|W5PRJ7_SHEEP
OG0014666	sp|Q5GAN3|RNS13_HUMAN	tr|W5QEK6|W5QEK6_SHEEP
OG0014667	sp|Q5HYI8|RABL3_HUMAN	tr|W5QFA9|W5QFA9_SHEEP
OG0014668	sp|Q5HYW3|RTL5_HUMAN	tr|W5Q8D2|W5Q8D2_SHEEP
OG0014669	sp|Q5T8I9|HENMT_HUMAN	tr|W5QC47|W5QC47_SHEEP
OG0014670	sp|Q658L1|SAXO2_HUMAN	tr|W5PYF5|W5PYF5_SHEEP
OG0014671	sp|Q6P4F2|FDX2_HUMAN	tr|W5Q2S9|W5Q2S9_SHEEP
OG0014672	sp|Q6PF15|KLH35_HUMAN	tr|W5PPS8|W5PPS8_SHEEP
OG0014673	sp|Q6UXT8|ALKL1_HUMAN	tr|W5PVK9|W5PVK9_SHEEP
OG0014674	sp|Q6ZRI6|CO039_HUMAN	tr|W5NXD0|W5NXD0_SHEEP
OG0014675	sp|Q7RTN6|STRAA_HUMAN	tr|A0A6P3TKH3|A0A6P3TKH3_SHEEP
OG0014676	sp|Q86YV0|RASL3_HUMAN	tr|W5NYQ3|W5NYQ3_SHEEP
OG0014677	sp|Q86YV9|HPS6_HUMAN	tr|W5Q7I9|W5Q7I9_SHEEP
OG0014678	sp|Q8NAN2|MIGA1_HUMAN	tr|W5PUA2|W5PUA2_SHEEP
OG0014679	sp|Q8NC44|RETR2_HUMAN	tr|W5QF33|W5QF33_SHEEP
OG0014680	sp|Q8NET8|TRPV3_HUMAN	tr|W5Q661|W5Q661_SHEEP
OG0014681	sp|Q8NHU2|CFA61_HUMAN	tr|W5NX33|W5NX33_SHEEP
OG0014682	sp|Q8WXG8|S100Z_HUMAN	tr|W5Q658|W5Q658_SHEEP
OG0014683	sp|Q96EM0|T3HPD_HUMAN	tr|W5QIZ3|W5QIZ3_SHEEP
OG0014684	sp|Q96JL9|ZN333_HUMAN	tr|W5P4P8|W5P4P8_SHEEP
OG0014685	sp|Q96MT3|PRIC1_HUMAN	tr|A0A6P3TEM6|A0A6P3TEM6_SHEEP
OG0014686	sp|Q96P26|5NT1B_HUMAN	tr|W5Q5Q9|W5Q5Q9_SHEEP
OG0014687	sp|Q99680|GPR22_HUMAN	tr|W5P6P5|W5P6P5_SHEEP
OG0014688	sp|Q9BPX6|MICU1_HUMAN	tr|W5PBD6|W5PBD6_SHEEP
OG0014689	sp|Q9BT56|SPXN_HUMAN	tr|W5QGI8|W5QGI8_SHEEP
OG0014690	sp|Q9C098|DCLK3_HUMAN	tr|W5NPH8|W5NPH8_SHEEP
OG0014691	sp|Q9H583|HEAT1_HUMAN	tr|W5P0J9|W5P0J9_SHEEP
OG0014692	sp|Q9HAT1|LMA1L_HUMAN	tr|W5NYV9|W5NYV9_SHEEP
OG0014693	sp|Q9NW97|TMM51_HUMAN	tr|W5PL20|W5PL20_SHEEP
OG0014694	sp|Q9UKY0|PRND_HUMAN	sp|Q9GJY2|PRND_SHEEP
OG0014695	sp|Q9Y5U4|INSI2_HUMAN	tr|K7XAX2|K7XAX2_SHEEP
OG0014696	sp|A8MW95|BECN2_HUMAN	tr|W5P4U0|W5P4U0_SHEEP
OG0014697	sp|O60285|NUAK1_HUMAN	tr|W5Q771|W5Q771_SHEEP
OG0014698	sp|O60884|DNJA2_HUMAN	tr|W5Q354|W5Q354_SHEEP
OG0014699	sp|O75385|ULK1_HUMAN	tr|W5PVK1|W5PVK1_SHEEP
OG0014700	sp|O75951|LYZL6_HUMAN	tr|W5PM24|W5PM24_SHEEP
OG0014701	sp|O95671|ASML_HUMAN	tr|W5PD39|W5PD39_SHEEP
OG0014702	sp|P18545|CNRG_HUMAN	tr|W5QAI6|W5QAI6_SHEEP
OG0014703	sp|P23368|MAOM_HUMAN	tr|W5P368|W5P368_SHEEP
OG0014704	sp|P24928|RPB1_HUMAN	tr|W5PWQ1|W5PWQ1_SHEEP
OG0014705	sp|P27352|IF_HUMAN	tr|W5PRU3|W5PRU3_SHEEP
OG0014706	sp|P31431|SDC4_HUMAN	tr|W5P587|W5P587_SHEEP
OG0014707	sp|P57739|CLD2_HUMAN	tr|W5QC17|W5QC17_SHEEP
OG0014708	sp|P60410|KR108_HUMAN	tr|W5PRI9|W5PRI9_SHEEP
OG0014709	sp|P78316|NOP14_HUMAN	tr|W5PYP0|W5PYP0_SHEEP
OG0014710	sp|P78363|ABCA4_HUMAN	tr|W5Q6N8|W5Q6N8_SHEEP
OG0014711	sp|P78412|IRX6_HUMAN	tr|W5Q9G0|W5Q9G0_SHEEP
OG0014712	sp|Q13162|PRDX4_HUMAN	tr|W5Q532|W5Q532_SHEEP
OG0014713	sp|Q14626|I11RA_HUMAN	tr|A0A6P3E7W3|A0A6P3E7W3_SHEEP
OG0014714	sp|Q14691|PSF1_HUMAN	tr|A0A6P7ERV4|A0A6P7ERV4_SHEEP
OG0014715	sp|Q15649|ZNHI3_HUMAN	tr|W5Q973|W5Q973_SHEEP
OG0014716	sp|Q3B7T3|BEAN1_HUMAN	tr|W5NUV5|W5NUV5_SHEEP
OG0014717	sp|Q494R4|CC153_HUMAN	tr|W5PZE2|W5PZE2_SHEEP
OG0014718	sp|Q49AM1|MTEF2_HUMAN	tr|W5QAV5|W5QAV5_SHEEP
OG0014719	sp|Q53GS9|SNUT2_HUMAN	tr|W5QH77|W5QH77_SHEEP
OG0014720	sp|Q5QGS0|NEXMI_HUMAN	tr|W5Q9R3|W5Q9R3_SHEEP
OG0014721	sp|Q5T953|IER5L_HUMAN	tr|W5PG69|W5PG69_SHEEP
OG0014722	sp|Q5W5X9|TTC23_HUMAN	tr|W5PJK5|W5PJK5_SHEEP
OG0014723	sp|Q6A162|K1C40_HUMAN	tr|W5Q288|W5Q288_SHEEP
OG0014724	sp|Q6NUN7|JHY_HUMAN	tr|W5QBT8|W5QBT8_SHEEP
OG0014725	sp|Q6UWU4|CF089_HUMAN	tr|W5PXD3|W5PXD3_SHEEP
OG0014726	sp|Q6UXL0|I20RB_HUMAN	tr|W5PD18|W5PD18_SHEEP
OG0014727	sp|Q6ZP82|CC141_HUMAN	tr|W5Q684|W5Q684_SHEEP
OG0014728	sp|Q7Z4G1|COMD6_HUMAN	tr|W5Q264|W5Q264_SHEEP
OG0014729	sp|Q8IV16|HDBP1_HUMAN	tr|W5NT65|W5NT65_SHEEP
OG0014730	sp|Q8IV42|PSTK_HUMAN	tr|W5PGV8|W5PGV8_SHEEP
OG0014731	sp|Q8IXW5|RPAP2_HUMAN	tr|W5Q477|W5Q477_SHEEP
OG0014732	sp|Q8N0U2|TMM61_HUMAN	tr|W5PC94|W5PC94_SHEEP
OG0014733	sp|Q8N7C4|TM217_HUMAN	tr|W5PYB2|W5PYB2_SHEEP
OG0014734	sp|Q8NGK2|O52B4_HUMAN	tr|W5P9M0|W5P9M0_SHEEP
OG0014735	sp|Q8NHP7|EXD1_HUMAN	tr|W5QGI6|W5QGI6_SHEEP
OG0014736	sp|Q8TAK6|OLIG1_HUMAN	tr|W5PD24|W5PD24_SHEEP
OG0014737	sp|Q92733|PRCC_HUMAN	tr|W5P8T1|W5P8T1_SHEEP
OG0014738	sp|Q96K76|UBP47_HUMAN	tr|W5PIP0|W5PIP0_SHEEP
OG0014739	sp|Q96LU7|MRFL_HUMAN	tr|W5QG78|W5QG78_SHEEP
OG0014740	sp|Q96M11|HYLS1_HUMAN	tr|A0A6P3EPH8|A0A6P3EPH8_SHEEP
OG0014741	sp|Q96S97|MYADM_HUMAN	tr|W5NRU6|W5NRU6_SHEEP
OG0014742	sp|Q9BSF0|SMAKA_HUMAN	tr|W5QE91|W5QE91_SHEEP
OG0014743	sp|Q9BXM7|PINK1_HUMAN	tr|W5PH75|W5PH75_SHEEP
OG0014744	sp|Q9H1N7|S35B3_HUMAN	tr|W5Q5U3|W5Q5U3_SHEEP
OG0014745	sp|Q9H237|PORCN_HUMAN	tr|W5PS83|W5PS83_SHEEP
OG0014746	sp|Q9HC21|TPC_HUMAN	tr|W5PLY6|W5PLY6_SHEEP
OG0014747	sp|Q9NWU1|OXSM_HUMAN	tr|W5P1U9|W5P1U9_SHEEP
OG0014748	sp|Q9NY35|CLDN1_HUMAN	tr|W5Q8E2|W5Q8E2_SHEEP
OG0014749	sp|Q9UJK0|TSR3_HUMAN	tr|W5Q1Q2|W5Q1Q2_SHEEP
OG0014750	sp|Q9UK80|UBP21_HUMAN	tr|W5PIQ8|W5PIQ8_SHEEP
OG0014751	sp|Q9UQN3|CHM2B_HUMAN	tr|W5Q6A5|W5Q6A5_SHEEP
OG0014752	sp|Q9Y250|LZTS1_HUMAN	tr|W5PLX6|W5PLX6_SHEEP
OG0014753	sp|Q9Y261|FOXA2_HUMAN	tr|W5P4T4|W5P4T4_SHEEP
OG0014754	sp|Q9Y303|NAGA_HUMAN	tr|W5QB70|W5QB70_SHEEP
OG0014755	sp|Q9Y592|CEP83_HUMAN	tr|W5Q308|W5Q308_SHEEP
OG0014756	sp|A1L162|ERIC2_HUMAN	tr|W5NWN6|W5NWN6_SHEEP
OG0014757	sp|A4D1S0|KLRG2_HUMAN	tr|W5PPL6|W5PPL6_SHEEP
OG0014758	sp|A6NNA5|DRGX_HUMAN	tr|W5NV96|W5NV96_SHEEP
OG0014759	sp|A7E2V4|ZSWM8_HUMAN	tr|W5PE71|W5PE71_SHEEP
OG0014760	sp|A8MZH6|OOSP1_HUMAN	tr|W5PSL8|W5PSL8_SHEEP
OG0014761	sp|O15084|ANR28_HUMAN	tr|W5Q120|W5Q120_SHEEP
OG0014762	sp|O15460|P4HA2_HUMAN	tr|W5Q1C9|W5Q1C9_SHEEP
OG0014763	sp|O60575|ISK4_HUMAN	tr|W5PIF8|W5PIF8_SHEEP
OG0014764	sp|O75157|T22D2_HUMAN	tr|W5P3C4|W5P3C4_SHEEP
OG0014765	sp|O75342|LX12B_HUMAN	tr|W5QBJ9|W5QBJ9_SHEEP
OG0014766	sp|O75865|TPC6A_HUMAN	tr|W5PIT2|W5PIT2_SHEEP
OG0014767	sp|P05162|LEG2_HUMAN	tr|W5PWB9|W5PWB9_SHEEP
OG0014768	sp|P16442|BGAT_HUMAN	tr|W5P0M9|W5P0M9_SHEEP
OG0014769	sp|P25092|GUC2C_HUMAN	tr|W5QHW6|W5QHW6_SHEEP
OG0014770	sp|P35398|RORA_HUMAN	tr|W5QI24|W5QI24_SHEEP
OG0014771	sp|P36969|GPX4_HUMAN	tr|W5PN31|W5PN31_SHEEP
OG0014772	sp|P42574|CASP3_HUMAN	tr|A0A6P3YQC8|A0A6P3YQC8_SHEEP
OG0014773	sp|P45378|TNNT3_HUMAN	tr|W5NRC7|W5NRC7_SHEEP
OG0014774	sp|P51956|NEK3_HUMAN	tr|W5PHI4|W5PHI4_SHEEP
OG0014775	sp|P53992|SC24C_HUMAN	tr|W5PDT0|W5PDT0_SHEEP
OG0014776	sp|Q02846|GUC2D_HUMAN	tr|W5QAU8|W5QAU8_SHEEP
OG0014777	sp|Q05C16|LRC63_HUMAN	tr|W5PDG5|W5PDG5_SHEEP
OG0014778	sp|Q06413|MEF2C_HUMAN	tr|W5Q3K1|W5Q3K1_SHEEP
OG0014779	sp|Q12794|HYAL1_HUMAN	tr|W5PIU5|W5PIU5_SHEEP
OG0014780	sp|Q14246|AGRE1_HUMAN	tr|W5P407|W5P407_SHEEP
OG0014781	sp|Q14997|PSME4_HUMAN	tr|W5P0T8|W5P0T8_SHEEP
OG0014782	sp|Q16637|SMN_HUMAN	tr|W5P5W7|W5P5W7_SHEEP
OG0014783	sp|Q1HG43|DOXA1_HUMAN	tr|W5QIS5|W5QIS5_SHEEP
OG0014784	sp|Q5T440|CAF17_HUMAN	tr|W5P8A3|W5P8A3_SHEEP
OG0014785	sp|Q5VZV1|MT21C_HUMAN	tr|A0A836A0M3|A0A836A0M3_SHEEP
OG0014786	sp|Q6IC98|GRAM4_HUMAN	tr|W5QE41|W5QE41_SHEEP
OG0014787	sp|Q6UY14|ATL4_HUMAN	tr|A0A6P3YGV4|A0A6P3YGV4_SHEEP
OG0014788	sp|Q7L1W4|LRC8D_HUMAN	tr|W5PKY0|W5PKY0_SHEEP
OG0014789	sp|Q8IWT0|ARCH_HUMAN	tr|W5QID8|W5QID8_SHEEP
OG0014790	sp|Q8IXH6|T53I2_HUMAN	tr|W5PKS3|W5PKS3_SHEEP
OG0014791	sp|Q8IZT8|HS3S5_HUMAN	tr|W5PI73|W5PI73_SHEEP
OG0014792	sp|Q8NEB5|PLPP5_HUMAN	tr|W5NTJ7|W5NTJ7_SHEEP
OG0014793	sp|Q8NI22|MCFD2_HUMAN	tr|W5P677|W5P677_SHEEP
OG0014794	sp|Q8TBZ2|MYBPP_HUMAN	tr|W5P1V5|W5P1V5_SHEEP
OG0014795	sp|Q8TC71|MIEAP_HUMAN	tr|W5QAZ6|W5QAZ6_SHEEP
OG0014796	sp|Q8WWG1|NRG4_HUMAN	tr|W5NT96|W5NT96_SHEEP
OG0014797	sp|Q92859|NEO1_HUMAN	tr|W5QCF4|W5QCF4_SHEEP
OG0014798	sp|Q93034|CUL5_HUMAN	tr|W5PMI8|W5PMI8_SHEEP
OG0014799	sp|Q96JJ6|JPH4_HUMAN	tr|W5QDA0|W5QDA0_SHEEP
OG0014800	sp|Q96S53|TESK2_HUMAN	tr|W5NU83|W5NU83_SHEEP
OG0014801	sp|Q96S59|RANB9_HUMAN	tr|W5PUR9|W5PUR9_SHEEP
OG0014802	sp|Q99726|ZNT3_HUMAN	tr|W5QD68|W5QD68_SHEEP
OG0014803	sp|Q9BRP1|PDD2L_HUMAN	tr|W5P334|W5P334_SHEEP
OG0014804	sp|Q9BSG0|PADC1_HUMAN	tr|W5PQD4|W5PQD4_SHEEP
OG0014805	sp|Q9BW27|NUP85_HUMAN	tr|W5PMW5|W5PMW5_SHEEP
OG0014806	sp|Q9BWT7|CAR10_HUMAN	tr|W5QD84|W5QD84_SHEEP
OG0014807	sp|Q9H7B4|SMYD3_HUMAN	tr|W5P2Z6|W5P2Z6_SHEEP
OG0014808	sp|Q9NV12|TM140_HUMAN	tr|W5NST8|W5NST8_SHEEP
OG0014809	sp|Q9NZL6|RGL1_HUMAN	tr|W5NVI2|W5NVI2_SHEEP
OG0014810	sp|Q9P2W7|B3GA1_HUMAN	tr|W5PY92|W5PY92_SHEEP
OG0014811	sp|Q9UBB4|ATX10_HUMAN	tr|W5QDR4|W5QDR4_SHEEP
OG0014812	sp|Q9UJ98|STAG3_HUMAN	tr|W5Q6Z8|W5Q6Z8_SHEEP
OG0014813	sp|Q9UJZ1|STML2_HUMAN	tr|W5PRD7|W5PRD7_SHEEP
OG0014814	sp|Q9UKI9|PO2F3_HUMAN	tr|W5Q5S3|W5Q5S3_SHEEP
OG0014815	sp|Q9ULP0|NDRG4_HUMAN	tr|W5NTK8|W5NTK8_SHEEP
OG0014816	sp|Q9UNE0|EDAR_HUMAN	tr|W5NRS1|W5NRS1_SHEEP
OG0014817	sp|Q9Y3M8|STA13_HUMAN	tr|W5PM78|W5PM78_SHEEP
OG0014818	sp|Q9Y618|NCOR2_HUMAN	tr|W5NQD7|W5NQD7_SHEEP
OG0014819	sp|A2VDF0|FUCM_HUMAN	tr|W5NR88|W5NR88_SHEEP
OG0014820	sp|C9J069|AJM1_HUMAN	tr|W5QC94|W5QC94_SHEEP
OG0014821	sp|O15265|ATX7_HUMAN	tr|W5PP10|W5PP10_SHEEP
OG0014822	sp|O15553|MEFV_HUMAN	tr|W5NTZ1|W5NTZ1_SHEEP
OG0014823	sp|O43929|ORC4_HUMAN	tr|W5PJB3|W5PJB3_SHEEP
OG0014824	sp|O75112|LDB3_HUMAN	tr|W5NR35|W5NR35_SHEEP
OG0014825	sp|O75530|EED_HUMAN	tr|W5P2Z4|W5P2Z4_SHEEP
OG0014826	sp|O75808|CAN15_HUMAN	tr|W5PRQ3|W5PRQ3_SHEEP
OG0014827	sp|O94772|LY6H_HUMAN	tr|W5NT72|W5NT72_SHEEP
OG0014828	sp|O94906|PRP6_HUMAN	tr|W5PG62|W5PG62_SHEEP
OG0014829	sp|O95711|LY86_HUMAN	tr|W5QAE9|W5QAE9_SHEEP
OG0014830	sp|O95983|MBD3_HUMAN	tr|W5PS14|W5PS14_SHEEP
OG0014831	sp|P04083|ANXA1_HUMAN	tr|W5PSZ5|W5PSZ5_SHEEP
OG0014832	sp|P14222|PERF_HUMAN	tr|W5P819|W5P819_SHEEP
OG0014833	sp|P17509|HXB6_HUMAN	tr|W5PAP2|W5PAP2_SHEEP
OG0014834	sp|P21728|DRD1_HUMAN	tr|W5PPK6|W5PPK6_SHEEP
OG0014835	sp|P24311|COX7B_HUMAN	tr|W5QE72|W5QE72_SHEEP
OG0014836	sp|P26951|IL3RA_HUMAN	tr|W5PCL1|W5PCL1_SHEEP
OG0014837	sp|P32243|OTX2_HUMAN	tr|W5QIX4|W5QIX4_SHEEP
OG0014838	sp|P33991|MCM4_HUMAN	tr|W5PTC8|W5PTC8_SHEEP
OG0014839	sp|P49916|DNLI3_HUMAN	tr|W5PED1|W5PED1_SHEEP
OG0014840	sp|P51608|MECP2_HUMAN	tr|W5P722|W5P722_SHEEP
OG0014841	sp|P59551|T2R60_HUMAN	tr|W5NT30|W5NT30_SHEEP
OG0014842	sp|Q04743|EMX2_HUMAN	tr|W5QB19|W5QB19_SHEEP
OG0014843	sp|Q13671|RIN1_HUMAN	tr|W5P1Q4|W5P1Q4_SHEEP
OG0014844	sp|Q15326|ZMY11_HUMAN	tr|W5Q3R2|W5Q3R2_SHEEP
OG0014845	sp|Q15391|P2Y14_HUMAN	tr|W5Q147|W5Q147_SHEEP
OG0014846	sp|Q15652|JHD2C_HUMAN	tr|W5P3D1|W5P3D1_SHEEP
OG0014847	sp|Q15819|UB2V2_HUMAN	tr|W5PTM9|W5PTM9_SHEEP
OG0014848	sp|Q15831|STK11_HUMAN	tr|W5PNM2|W5PNM2_SHEEP
OG0014849	sp|Q5S007|LRRK2_HUMAN	tr|W5QFE4|W5QFE4_SHEEP
OG0014850	sp|Q5T2S8|ODAD2_HUMAN	tr|A0A6P3YPN9|A0A6P3YPN9_SHEEP
OG0014851	sp|Q5VT06|CE350_HUMAN	tr|W5Q972|W5Q972_SHEEP
OG0014852	sp|Q6ICH7|ASPH2_HUMAN	tr|W5NRJ5|W5NRJ5_SHEEP
OG0014853	sp|Q6P2H3|CEP85_HUMAN	tr|W5P4K7|W5P4K7_SHEEP
OG0014854	sp|Q6PGN9|PSRC1_HUMAN	tr|W5QCW1|W5QCW1_SHEEP
OG0014855	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A6P3E5M3|A0A6P3E5M3_SHEEP
OG0014856	sp|Q7L273|KCTD9_HUMAN	tr|W5PJH4|W5PJH4_SHEEP
OG0014857	sp|Q8IV36|HID1_HUMAN	tr|W5PPI7|W5PPI7_SHEEP
OG0014858	sp|Q8IYK8|REM2_HUMAN	tr|W5QDP7|W5QDP7_SHEEP
OG0014859	sp|Q8N5J2|MINY1_HUMAN	tr|W5QIB3|W5QIB3_SHEEP
OG0014860	sp|Q8N5Q1|GAR5B_HUMAN	tr|W5NTL3|W5NTL3_SHEEP
OG0014861	sp|Q8NCQ7|PRCA1_HUMAN	tr|W5NZF1|W5NZF1_SHEEP
OG0014862	sp|Q8NEY4|VATC2_HUMAN	tr|W5Q1Y3|W5Q1Y3_SHEEP
OG0014863	sp|Q8NI17|IL31R_HUMAN	tr|W5PCH4|W5PCH4_SHEEP
OG0014864	sp|Q8WU17|RN139_HUMAN	tr|W5PH18|W5PH18_SHEEP
OG0014865	sp|Q8WU67|ABHD3_HUMAN	tr|W5PF35|W5PF35_SHEEP
OG0014866	sp|Q8WXI7|MUC16_HUMAN	tr|W5PU70|W5PU70_SHEEP
OG0014867	sp|Q92858|ATOH1_HUMAN	tr|W5Q9Z7|W5Q9Z7_SHEEP
OG0014868	sp|Q969G9|NKD1_HUMAN	tr|W5Q7B5|W5Q7B5_SHEEP
OG0014869	sp|Q96BU1|S1PBP_HUMAN	tr|W5QIA0|W5QIA0_SHEEP
OG0014870	sp|Q96S16|JMJD8_HUMAN	tr|W5PV55|W5PV55_SHEEP
OG0014871	sp|Q99497|PARK7_HUMAN	tr|W5PK66|W5PK66_SHEEP
OG0014872	sp|Q9BRQ5|ORAI3_HUMAN	tr|W5PE76|W5PE76_SHEEP
OG0014873	sp|Q9BS40|LXN_HUMAN	tr|W5NWR6|W5NWR6_SHEEP
OG0014874	sp|Q9BUT9|MCRI2_HUMAN	tr|W5PT74|W5PT74_SHEEP
OG0014875	sp|Q9BXA6|TSSK6_HUMAN	tr|W5PD72|W5PD72_SHEEP
OG0014876	sp|Q9BZ95|NSD3_HUMAN	tr|W5NTL7|W5NTL7_SHEEP
OG0014877	sp|Q9BZV1|UBXN6_HUMAN	tr|W5PIL1|W5PIL1_SHEEP
OG0014878	sp|Q9C0F0|ASXL3_HUMAN	tr|W5P791|W5P791_SHEEP
OG0014879	sp|Q9H845|ACAD9_HUMAN	tr|W5NXC0|W5NXC0_SHEEP
OG0014880	sp|Q9NPC7|MYNN_HUMAN	tr|W5NRJ1|W5NRJ1_SHEEP
OG0014881	sp|Q9UGU5|HMGX4_HUMAN	tr|W5QAH7|W5QAH7_SHEEP
OG0014882	sp|Q9ULF5|S39AA_HUMAN	tr|W5PY59|W5PY59_SHEEP
OG0014883	sp|Q9UNL2|SSRG_HUMAN	tr|W5NYA9|W5NYA9_SHEEP
OG0014884	sp|Q9Y3A0|COQ4_HUMAN	tr|W5PLE4|W5PLE4_SHEEP
OG0014885	sp|Q9Y3A5|SBDS_HUMAN	tr|W5PLQ9|W5PLQ9_SHEEP
OG0014886	sp|Q9Y5Q5|CORIN_HUMAN	tr|W5Q3X8|W5Q3X8_SHEEP
OG0014887	sp|A6NN92|CXE1_HUMAN	tr|W5NT56|W5NT56_SHEEP
OG0014888	sp|B3SHH9|TM114_HUMAN	tr|W5P505|W5P505_SHEEP
OG0014889	sp|C9JUS6|ADM5_HUMAN	tr|W5PV66|W5PV66_SHEEP
OG0014890	sp|H0YL14|TM250_HUMAN	tr|W5QCE4|W5QCE4_SHEEP
OG0014891	sp|O00574|CXCR6_HUMAN	tr|W5PXY9|W5PXY9_SHEEP
OG0014892	sp|O14764|GBRD_HUMAN	tr|W5NRM8|W5NRM8_SHEEP
OG0014893	sp|O14904|WNT9A_HUMAN	tr|W5P9E6|W5P9E6_SHEEP
OG0014894	sp|O14924|RGS12_HUMAN	tr|W5PVV3|W5PVV3_SHEEP
OG0014895	sp|O15405|TOX3_HUMAN	tr|W5Q857|W5Q857_SHEEP
OG0014896	sp|O43603|GALR2_HUMAN	tr|W5PE83|W5PE83_SHEEP
OG0014897	sp|O75461|E2F6_HUMAN	tr|W5Q391|W5Q391_SHEEP
OG0014898	sp|O75888|TNF13_HUMAN	tr|W5PXV6|W5PXV6_SHEEP
OG0014899	sp|O76027|ANXA9_HUMAN	tr|W5QIA2|W5QIA2_SHEEP
OG0014900	sp|O94778|AQP8_HUMAN	tr|W5QAU3|W5QAU3_SHEEP
OG0014901	sp|O95243|MBD4_HUMAN	tr|W5PZ82|W5PZ82_SHEEP
OG0014902	sp|P09132|SRP19_HUMAN	tr|W5Q3G3|W5Q3G3_SHEEP
OG0014903	sp|P11498|PYC_HUMAN	tr|W5PG75|W5PG75_SHEEP
OG0014904	sp|P12109|CO6A1_HUMAN	tr|W5PTE9|W5PTE9_SHEEP
OG0014905	sp|P18146|EGR1_HUMAN	tr|W5Q4P8|W5Q4P8_SHEEP
OG0014906	sp|P21953|ODBB_HUMAN	tr|W5PB88|W5PB88_SHEEP
OG0014907	sp|P24903|CP2F1_HUMAN	tr|W5PAZ4|W5PAZ4_SHEEP
OG0014908	sp|P33981|TTK_HUMAN	tr|W5PB56|W5PB56_SHEEP
OG0014909	sp|P42345|MTOR_HUMAN	tr|W5NXN8|W5NXN8_SHEEP
OG0014910	sp|P51649|SSDH_HUMAN	tr|W5P9A0|W5P9A0_SHEEP
OG0014911	sp|P57077|M3KCL_HUMAN	tr|W5PYK5|W5PYK5_SHEEP
OG0014912	sp|P78413|IRX4_HUMAN	tr|W5Q3S1|W5Q3S1_SHEEP
OG0014913	sp|Q13163|MP2K5_HUMAN	tr|W5QAG1|W5QAG1_SHEEP
OG0014914	sp|Q13443|ADAM9_HUMAN	tr|W5NUR4|W5NUR4_SHEEP
OG0014915	sp|Q13472|TOP3A_HUMAN	tr|W5NPJ3|W5NPJ3_SHEEP
OG0014916	sp|Q14210|LY6D_HUMAN	tr|W5NU51|W5NU51_SHEEP
OG0014917	sp|Q15311|RBP1_HUMAN	tr|W5NSI3|W5NSI3_SHEEP
OG0014918	sp|Q5JUR7|TEX30_HUMAN	tr|W5P533|W5P533_SHEEP
OG0014919	sp|Q5VYV7|SLX4I_HUMAN	tr|W5PL00|W5PL00_SHEEP
OG0014920	sp|Q6P9G0|CB5D1_HUMAN	tr|W5Q8L2|W5Q8L2_SHEEP
OG0014921	sp|Q7L5Y1|ENOF1_HUMAN	tr|W5PI43|W5PI43_SHEEP
OG0014922	sp|Q86XR8|CEP57_HUMAN	tr|W5PGC2|W5PGC2_SHEEP
OG0014923	sp|Q8IYS2|K2013_HUMAN	tr|W5Q9T7|W5Q9T7_SHEEP
OG0014924	sp|Q8N0X2|SPG16_HUMAN	tr|W5QDA2|W5QDA2_SHEEP
