Orthogroup	Homo_sapiens	Aotus_nancymaae
OG0014479	sp|Q6UXQ4|CB066_HUMAN	tr|A0A2K5DHA2|A0A2K5DHA2_AOTNA
OG0014480	sp|Q96JS3|PGBD1_HUMAN	tr|A0A2K5DIN4|A0A2K5DIN4_AOTNA
OG0014481	sp|Q13616|CUL1_HUMAN	tr|A0A2K5DJT7|A0A2K5DJT7_AOTNA
OG0014482	sp|P19634|SL9A1_HUMAN	tr|A0A2K5DLN7|A0A2K5DLN7_AOTNA
OG0014483	sp|Q2TBA0|KLH40_HUMAN	tr|A0A2K5DLY0|A0A2K5DLY0_AOTNA
OG0014484	sp|Q13042|CDC16_HUMAN	tr|A0A2K5DPI1|A0A2K5DPI1_AOTNA
OG0014485	sp|P10600|TGFB3_HUMAN	tr|A0A2K5DPW1|A0A2K5DPW1_AOTNA
OG0014486	sp|Q9NVX7|KBTB4_HUMAN	tr|A0A2K5DRG6|A0A2K5DRG6_AOTNA
OG0014487	sp|Q8WTW4|NPRL2_HUMAN	tr|A0A2K5DV45|A0A2K5DV45_AOTNA
OG0014488	sp|Q6P1J9|CDC73_HUMAN	tr|A0A2K5DXT6|A0A2K5DXT6_AOTNA
OG0014489	sp|Q9NQC1|JADE2_HUMAN	tr|A0A2K5E3H0|A0A2K5E3H0_AOTNA
OG0014490	sp|Q7Z4L0|COX8C_HUMAN	tr|A0A2K5E5W9|A0A2K5E5W9_AOTNA
OG0014491	sp|Q9H1Q7|PED1A_HUMAN	tr|A0A2K5E753|A0A2K5E753_AOTNA
OG0014492	sp|Q8IZL9|CDK20_HUMAN	tr|A0A2K5ECE9|A0A2K5ECE9_AOTNA
OG0014493	sp|P05026|AT1B1_HUMAN	tr|A0A2K5ECI6|A0A2K5ECI6_AOTNA
OG0014494	sp|P54107|CRIS1_HUMAN	tr|A0A2K5ED30|A0A2K5ED30_AOTNA
OG0014495	sp|Q32P28|P3H1_HUMAN	tr|A0A2K5EDJ5|A0A2K5EDJ5_AOTNA
OG0014496	sp|P06727|APOA4_HUMAN	tr|A0A2K5EH92|A0A2K5EH92_AOTNA
OG0014497	sp|Q9UHA2|S18L2_HUMAN	tr|A0A2K5EML8|A0A2K5EML8_AOTNA
OG0014498	sp|Q4G0X9|CCD40_HUMAN	tr|A0A2K5ENR5|A0A2K5ENR5_AOTNA
OG0014499	sp|Q6W5P4|NPSR1_HUMAN	tr|A0A2K5EPI5|A0A2K5EPI5_AOTNA
OG0014500	sp|A6NJB7|PRR19_HUMAN	tr|A0A2K5ERC0|A0A2K5ERC0_AOTNA
OG0014501	sp|Q6IMI4|ST6B1_HUMAN	tr|A0A2K5ESQ1|A0A2K5ESQ1_AOTNA
OG0014502	sp|P51580|TPMT_HUMAN	tr|A0A2K5EUK7|A0A2K5EUK7_AOTNA
OG0014503	sp|O94919|ENDD1_HUMAN	tr|A0A2K5EW76|A0A2K5EW76_AOTNA
OG0014504	sp|P42679|MATK_HUMAN	tr|A0A2K5EWM4|A0A2K5EWM4_AOTNA
OG0014505	sp|Q16827|PTPRO_HUMAN	tr|A0A2K5EWS5|A0A2K5EWS5_AOTNA
OG0014506	sp|Q9UBC9|SPRR3_HUMAN	tr|A0A2K5EYZ6|A0A2K5EYZ6_AOTNA
OG0014507	sp|Q8N0S6|CENPL_HUMAN	tr|A0A2K5EZA7|A0A2K5EZA7_AOTNA
OG0014508	sp|Q9BSG5|RTBDN_HUMAN	tr|A0A2K5F410|A0A2K5F410_AOTNA
OG0014509	sp|Q8NHV9|RHXF1_HUMAN	tr|A0A2K5F5D3|A0A2K5F5D3_AOTNA
OG0014510	sp|P19174|PLCG1_HUMAN	tr|A0A2K5BVD8|A0A2K5BVD8_AOTNA
OG0014511	sp|P41567|EIF1_HUMAN	tr|A0A2K5BXD4|A0A2K5BXD4_AOTNA
OG0014512	sp|A0A0B4J272|TVA24_HUMAN	tr|A0A2K5BYK4|A0A2K5BYK4_AOTNA
OG0014513	sp|I3L1E1|CS084_HUMAN	tr|A0A2K5BZP1|A0A2K5BZP1_AOTNA
OG0014514	sp|P56880|CLD20_HUMAN	tr|A0A2K5BZR5|A0A2K5BZR5_AOTNA
OG0014515	sp|P0CB38|PAB4L_HUMAN	tr|A0A2K5C0B0|A0A2K5C0B0_AOTNA
OG0014516	sp|Q15370|ELOB_HUMAN	tr|A0A2K5C0Q9|A0A2K5C0Q9_AOTNA
OG0014517	sp|Q9HBL0|TENS1_HUMAN	tr|A0A2K5C4J7|A0A2K5C4J7_AOTNA
OG0014518	sp|Q9Y4X5|ARI1_HUMAN	tr|A0A2K5C656|A0A2K5C656_AOTNA
OG0014519	sp|Q9UHQ9|NB5R1_HUMAN	tr|A0A2K5C9N2|A0A2K5C9N2_AOTNA
OG0014520	sp|Q01831|XPC_HUMAN	tr|A0A2K5CBD8|A0A2K5CBD8_AOTNA
OG0014521	sp|C9JUS6|ADM5_HUMAN	tr|A0A2K5CEN3|A0A2K5CEN3_AOTNA
OG0014522	sp|P48651|PTSS1_HUMAN	tr|A0A2K5CEQ0|A0A2K5CEQ0_AOTNA
OG0014523	sp|Q9H0C3|TM117_HUMAN	tr|A0A2K5CF81|A0A2K5CF81_AOTNA
OG0014524	sp|Q5VWQ8|DAB2P_HUMAN	tr|A0A2K5CHZ5|A0A2K5CHZ5_AOTNA
OG0014525	sp|Q6UXB3|LYPD2_HUMAN	tr|A0A2K5CL20|A0A2K5CL20_AOTNA
OG0014526	sp|Q9BVQ7|SPA5L_HUMAN	tr|A0A2K5CLR0|A0A2K5CLR0_AOTNA
OG0014527	sp|Q9UJQ4|SALL4_HUMAN	tr|A0A2K5CPZ8|A0A2K5CPZ8_AOTNA
OG0014528	sp|P05408|7B2_HUMAN	tr|A0A2K5CRP7|A0A2K5CRP7_AOTNA
OG0014529	sp|Q7Z7B8|DB128_HUMAN	tr|A0A2K5CTH7|A0A2K5CTH7_AOTNA
OG0014530	sp|P62341|SELT_HUMAN	tr|A0A2K5CVD6|A0A2K5CVD6_AOTNA
OG0014531	sp|Q8NFV4|ABHDB_HUMAN	tr|A0A2K5CWG3|A0A2K5CWG3_AOTNA
OG0014532	sp|Q9ULI0|ATD2B_HUMAN	tr|A0A2K5CWL9|A0A2K5CWL9_AOTNA
OG0014533	sp|O14558|HSPB6_HUMAN	tr|A0A2K5CWW6|A0A2K5CWW6_AOTNA
OG0014534	sp|P01106|MYC_HUMAN	tr|A0A2K5CX16|A0A2K5CX16_AOTNA
OG0014535	sp|P52961|NAR1_HUMAN	tr|A0A2K5D017|A0A2K5D017_AOTNA
OG0014536	sp|Q96IV6|FXDC2_HUMAN	tr|A0A2K5D0K1|A0A2K5D0K1_AOTNA
OG0014537	sp|Q9GZT3|SLIRP_HUMAN	tr|A0A2K5D4F9|A0A2K5D4F9_AOTNA
OG0014538	sp|Q09161|NCBP1_HUMAN	tr|A0A2K5D4G1|A0A2K5D4G1_AOTNA
OG0014539	sp|P82921|RT21_HUMAN	tr|A0A2K5D6F9|A0A2K5D6F9_AOTNA
OG0014540	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A2K5D6V8|A0A2K5D6V8_AOTNA
OG0014541	sp|Q8N3T1|GLT15_HUMAN	tr|A0A2K5DAX8|A0A2K5DAX8_AOTNA
OG0014542	sp|Q9P2W9|STX18_HUMAN	tr|A0A2K5DKA0|A0A2K5DKA0_AOTNA
OG0014543	sp|Q7Z3J2|VP35L_HUMAN	tr|A0A2K5DPI3|A0A2K5DPI3_AOTNA
OG0014544	sp|Q8NFT2|STEA2_HUMAN	tr|A0A2K5DQ01|A0A2K5DQ01_AOTNA
OG0014545	sp|O95931|CBX7_HUMAN	tr|A0A2K5DQR1|A0A2K5DQR1_AOTNA
OG0014546	sp|Q8N895|ZN366_HUMAN	tr|A0A2K5DUH6|A0A2K5DUH6_AOTNA
OG0014547	sp|Q8IY34|S15A3_HUMAN	tr|A0A2K5DWY2|A0A2K5DWY2_AOTNA
OG0014548	sp|Q96DS6|M4A6E_HUMAN	tr|A0A2K5DX36|A0A2K5DX36_AOTNA
OG0014549	sp|Q2KJY2|KI26B_HUMAN	tr|A0A2K5DXA6|A0A2K5DXA6_AOTNA
OG0014550	sp|Q9NQ75|CASS4_HUMAN	tr|A0A2K5DZR8|A0A2K5DZR8_AOTNA
OG0014551	sp|Q9Y2S2|CRYL1_HUMAN	tr|A0A2K5DZU2|A0A2K5DZU2_AOTNA
OG0014552	sp|Q9UHG2|PCS1N_HUMAN	tr|A0A2K5E112|A0A2K5E112_AOTNA
OG0014553	sp|P02746|C1QB_HUMAN	tr|A0A2K5E528|A0A2K5E528_AOTNA
OG0014554	sp|O43567|RNF13_HUMAN	tr|A0A2K5E6A0|A0A2K5E6A0_AOTNA
OG0014555	sp|Q9H5V7|IKZF5_HUMAN	tr|A0A2K5E8N4|A0A2K5E8N4_AOTNA
OG0014556	sp|Q8WYP3|RIN2_HUMAN	tr|A0A2K5EDB7|A0A2K5EDB7_AOTNA
OG0014557	sp|P37837|TALDO_HUMAN	tr|A0A2K5EIQ4|A0A2K5EIQ4_AOTNA
OG0014558	sp|Q16651|PRSS8_HUMAN	tr|A0A2K5EJQ7|A0A2K5EJQ7_AOTNA
OG0014559	sp|O95050|INMT_HUMAN	tr|A0A2K5EJS3|A0A2K5EJS3_AOTNA
OG0014560	sp|Q9NYH9|UTP6_HUMAN	tr|A0A2K5EL58|A0A2K5EL58_AOTNA
OG0014561	sp|Q8N5B7|CERS5_HUMAN	tr|A0A2K5EMN3|A0A2K5EMN3_AOTNA
OG0014562	sp|P51955|NEK2_HUMAN	tr|A0A2K5EMS6|A0A2K5EMS6_AOTNA
OG0014563	sp|Q96A49|SYAP1_HUMAN	tr|A0A2K5EVK8|A0A2K5EVK8_AOTNA
OG0014564	sp|O00400|ACATN_HUMAN	tr|A0A2K5EWV8|A0A2K5EWV8_AOTNA
OG0014565	sp|O15061|SYNEM_HUMAN	tr|A0A2K5EXS4|A0A2K5EXS4_AOTNA
OG0014566	sp|Q9Y673|ALG5_HUMAN	tr|A0A2K5EZK5|A0A2K5EZK5_AOTNA
OG0014567	sp|Q92685|ALG3_HUMAN	tr|A0A2K5F066|A0A2K5F066_AOTNA
OG0014568	sp|P04278|SHBG_HUMAN	tr|A0A2K5F214|A0A2K5F214_AOTNA
OG0014569	sp|Q92585|MAML1_HUMAN	tr|A0A2K5F3L9|A0A2K5F3L9_AOTNA
OG0014570	sp|Q92499|DDX1_HUMAN	tr|A0A2K5F788|A0A2K5F788_AOTNA
OG0014571	tr|A0A494C1I1|A0A494C1I1_HUMAN	tr|A0A2K5BX46|A0A2K5BX46_AOTNA
OG0014572	sp|O14745|NHRF1_HUMAN	tr|A0A2K5BX73|A0A2K5BX73_AOTNA
OG0014573	sp|Q8N5C8|TAB3_HUMAN	tr|A0A2K5BZ62|A0A2K5BZ62_AOTNA
OG0014574	sp|Q92558|WASF1_HUMAN	tr|A0A2K5BZP2|A0A2K5BZP2_AOTNA
OG0014575	sp|Q14318|FKBP8_HUMAN	tr|A0A2K5C245|A0A2K5C245_AOTNA
OG0014576	sp|Q9HCU9|BRMS1_HUMAN	tr|A0A2K5C4Q0|A0A2K5C4Q0_AOTNA
OG0014577	sp|O00750|P3C2B_HUMAN	tr|A0A2K5C5E1|A0A2K5C5E1_AOTNA
OG0014578	sp|Q5MAI5|CDKL4_HUMAN	tr|A0A2K5C848|A0A2K5C848_AOTNA
OG0014579	sp|O00115|DNS2A_HUMAN	tr|A0A2K5CEZ7|A0A2K5CEZ7_AOTNA
OG0014580	sp|O00628|PEX7_HUMAN	tr|A0A2K5CIB8|A0A2K5CIB8_AOTNA
OG0014581	sp|Q9H0K1|SIK2_HUMAN	tr|A0A2K5CMP5|A0A2K5CMP5_AOTNA
OG0014582	sp|Q8N5H3|LRA25_HUMAN	tr|A0A2K5CQ47|A0A2K5CQ47_AOTNA
OG0014583	sp|Q14746|COG2_HUMAN	tr|A0A2K5CQ56|A0A2K5CQ56_AOTNA
OG0014584	sp|Q15464|SHB_HUMAN	tr|A0A2K5CQJ0|A0A2K5CQJ0_AOTNA
OG0014585	sp|P26992|CNTFR_HUMAN	tr|A0A2K5CQY4|A0A2K5CQY4_AOTNA
OG0014586	sp|O00762|UBE2C_HUMAN	tr|A0A2K5CTF5|A0A2K5CTF5_AOTNA
OG0014587	sp|P17509|HXB6_HUMAN	tr|A0A2K5CTP8|A0A2K5CTP8_AOTNA
OG0014588	sp|Q969M2|CXA10_HUMAN	tr|A0A2K5CUJ8|A0A2K5CUJ8_AOTNA
OG0014589	sp|P24821|TENA_HUMAN	tr|A0A2K5CUK4|A0A2K5CUK4_AOTNA
OG0014590	sp|Q05923|DUS2_HUMAN	tr|A0A2K5CYG2|A0A2K5CYG2_AOTNA
OG0014591	sp|Q9UBF8|PI4KB_HUMAN	tr|A0A2K5D461|A0A2K5D461_AOTNA
OG0014592	sp|P0C870|JMJD7_HUMAN	tr|A0A2K5D4F8|A0A2K5D4F8_AOTNA
OG0014593	sp|Q86UW2|OSTB_HUMAN	tr|A0A2K5D5K6|A0A2K5D5K6_AOTNA
OG0014594	sp|Q96CN9|GCC1_HUMAN	tr|A0A2K5D665|A0A2K5D665_AOTNA
OG0014595	sp|Q99575|POP1_HUMAN	tr|A0A2K5D7R3|A0A2K5D7R3_AOTNA
OG0014596	sp|O75146|HIP1R_HUMAN	tr|A0A2K5D7Y5|A0A2K5D7Y5_AOTNA
OG0014597	sp|Q8NES8|DB124_HUMAN	tr|A0A2K5DA29|A0A2K5DA29_AOTNA
OG0014598	sp|Q12906|ILF3_HUMAN	tr|A0A2K5DAU0|A0A2K5DAU0_AOTNA
OG0014599	sp|Q9H0B8|CRLD2_HUMAN	tr|A0A2K5DCY2|A0A2K5DCY2_AOTNA
OG0014600	sp|Q7Z6I5|SPT12_HUMAN	tr|A0A2K5DFU6|A0A2K5DFU6_AOTNA
OG0014601	sp|Q4KMP7|TB10B_HUMAN	tr|A0A2K5DGH7|A0A2K5DGH7_AOTNA
OG0014602	sp|O15439|MRP4_HUMAN	tr|A0A2K5DGW0|A0A2K5DGW0_AOTNA
OG0014603	sp|P41273|TNFL9_HUMAN	tr|A0A2K5DHW7|A0A2K5DHW7_AOTNA
OG0014604	sp|P47872|SCTR_HUMAN	tr|A0A2K5DHX1|A0A2K5DHX1_AOTNA
OG0014605	sp|Q13361|MFAP5_HUMAN	tr|A0A2K5DID9|A0A2K5DID9_AOTNA
OG0014606	tr|A0A1W2PPE3|A0A1W2PPE3_HUMAN	tr|A0A2K5DIZ8|A0A2K5DIZ8_AOTNA
OG0014607	sp|Q92665|RT31_HUMAN	tr|A0A2K5DKZ8|A0A2K5DKZ8_AOTNA
OG0014608	sp|Q5VV67|PPRC1_HUMAN	tr|A0A2K5DR86|A0A2K5DR86_AOTNA
OG0014609	sp|Q8TCY5|MRAP_HUMAN	tr|A0A2K5DRN8|A0A2K5DRN8_AOTNA
OG0014610	sp|Q14162|SREC_HUMAN	tr|A0A2K5DWY6|A0A2K5DWY6_AOTNA
OG0014611	sp|O95096|NKX22_HUMAN	tr|A0A2K5E245|A0A2K5E245_AOTNA
OG0014612	sp|Q8IX21|SLF2_HUMAN	tr|A0A2K5E2Y1|A0A2K5E2Y1_AOTNA
OG0014613	sp|P61923|COPZ1_HUMAN	tr|A0A2K5E4W3|A0A2K5E4W3_AOTNA
OG0014614	sp|Q9UJ72|ANX10_HUMAN	tr|A0A2K5E867|A0A2K5E867_AOTNA
OG0014615	sp|Q9NXB0|MKS1_HUMAN	tr|A0A2K5E8S1|A0A2K5E8S1_AOTNA
OG0014616	sp|Q96RY7|IF140_HUMAN	tr|A0A2K5ECP0|A0A2K5ECP0_AOTNA
OG0014617	sp|P11487|FGF3_HUMAN	tr|A0A2K5EDU4|A0A2K5EDU4_AOTNA
OG0014618	sp|Q5T8P6|RBM26_HUMAN	tr|A0A2K5EEJ1|A0A2K5EEJ1_AOTNA
OG0014619	sp|Q9UIG8|SO3A1_HUMAN	tr|A0A2K5EGI8|A0A2K5EGI8_AOTNA
OG0014620	sp|Q9NPJ3|ACO13_HUMAN	tr|A0A2K5EHK1|A0A2K5EHK1_AOTNA
OG0014621	sp|Q96S52|PIGS_HUMAN	tr|A0A2K5EHV8|A0A2K5EHV8_AOTNA
OG0014622	sp|Q9H2Y7|ZN106_HUMAN	tr|A0A2K5EK53|A0A2K5EK53_AOTNA
OG0014623	sp|Q7L9B9|EEPD1_HUMAN	tr|A0A2K5EMG9|A0A2K5EMG9_AOTNA
OG0014624	sp|Q05925|HME1_HUMAN	tr|A0A2K5EQE0|A0A2K5EQE0_AOTNA
OG0014625	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A2K5EQQ2|A0A2K5EQQ2_AOTNA
OG0014626	sp|Q13724|MOGS_HUMAN	tr|A0A2K5EWW9|A0A2K5EWW9_AOTNA
OG0014627	sp|Q99967|CITE2_HUMAN	tr|A0A2K5EY11|A0A2K5EY11_AOTNA
OG0014628	sp|Q9Y5K5|UCHL5_HUMAN	tr|A0A2K5EZ75|A0A2K5EZ75_AOTNA
OG0014629	sp|Q96ER3|SAAL1_HUMAN	tr|A0A2K5F051|A0A2K5F051_AOTNA
OG0014630	sp|Q9H6A0|DEN2D_HUMAN	tr|A0A2K5F2T3|A0A2K5F2T3_AOTNA
OG0014631	sp|Q14956|GPNMB_HUMAN	tr|A0A2K5F495|A0A2K5F495_AOTNA
OG0014632	sp|Q02779|M3K10_HUMAN	tr|A0A2K5F8E8|A0A2K5F8E8_AOTNA
OG0014633	sp|P07108|ACBP_HUMAN	tr|A0A2K5FA45|A0A2K5FA45_AOTNA
OG0014634	sp|Q16518|RPE65_HUMAN	tr|A0A2K5FA79|A0A2K5FA79_AOTNA
OG0014635	sp|Q9NWW6|NRK1_HUMAN	tr|A0A2K5BUQ9|A0A2K5BUQ9_AOTNA
OG0014636	sp|Q7Z6A9|BTLA_HUMAN	tr|A0A2K5BZ58|A0A2K5BZ58_AOTNA
OG0014637	sp|Q86TN4|TRPT1_HUMAN	tr|A0A2K5C3Q5|A0A2K5C3Q5_AOTNA
OG0014638	sp|Q969Z4|TR19L_HUMAN	tr|A0A2K5C4F0|A0A2K5C4F0_AOTNA
OG0014639	sp|Q6GQQ9|OTU7B_HUMAN	tr|A0A2K5CEJ6|A0A2K5CEJ6_AOTNA
OG0014640	sp|Q6P988|NOTUM_HUMAN	tr|A0A2K5CES6|A0A2K5CES6_AOTNA
OG0014641	sp|Q8IY22|CMIP_HUMAN	tr|A0A2K5CGV0|A0A2K5CGV0_AOTNA
OG0014642	sp|Q6WKZ4|RFIP1_HUMAN	tr|A0A2K5CHP1|A0A2K5CHP1_AOTNA
OG0014643	sp|Q9NP85|PODO_HUMAN	tr|A0A2K5CID4|A0A2K5CID4_AOTNA
OG0014644	sp|Q6ZNB5|XNDC1_HUMAN	tr|A0A2K5CIR5|A0A2K5CIR5_AOTNA
OG0014645	sp|O75354|ENTP6_HUMAN	tr|A0A2K5CJN2|A0A2K5CJN2_AOTNA
OG0014646	sp|P09237|MMP7_HUMAN	tr|A0A2K5CPX9|A0A2K5CPX9_AOTNA
OG0014647	sp|P45973|CBX5_HUMAN	tr|A0A2K5CRQ0|A0A2K5CRQ0_AOTNA
OG0014648	sp|P52799|EFNB2_HUMAN	tr|A0A2K5CSR7|A0A2K5CSR7_AOTNA
OG0014649	sp|Q96S42|NODAL_HUMAN	tr|A0A2K5CTM4|A0A2K5CTM4_AOTNA
OG0014650	sp|P11686|PSPC_HUMAN	tr|A0A2K5CTU2|A0A2K5CTU2_AOTNA
OG0014651	sp|Q86UT8|CATAC_HUMAN	tr|A0A2K5CU22|A0A2K5CU22_AOTNA
OG0014652	sp|Q6P1N0|C2D1A_HUMAN	tr|A0A2K5CVH9|A0A2K5CVH9_AOTNA
OG0014653	sp|Q6IPU0|CENPP_HUMAN	tr|A0A2K5CYF7|A0A2K5CYF7_AOTNA
OG0014654	sp|Q9NP80|PLPL8_HUMAN	tr|A0A2K5CYM8|A0A2K5CYM8_AOTNA
OG0014655	sp|Q9H0B3|IQCN_HUMAN	tr|A0A2K5CYR3|A0A2K5CYR3_AOTNA
OG0014656	sp|Q5VWN6|TASO2_HUMAN	tr|A0A2K5D005|A0A2K5D005_AOTNA
OG0014657	sp|Q86VU5|CMTD1_HUMAN	tr|A0A2K5D0I6|A0A2K5D0I6_AOTNA
OG0014658	sp|O60760|HPGDS_HUMAN	tr|A0A2K5D1X7|A0A2K5D1X7_AOTNA
OG0014659	sp|P31937|3HIDH_HUMAN	tr|A0A2K5D1X9|A0A2K5D1X9_AOTNA
OG0014660	sp|Q16617|NKG7_HUMAN	tr|A0A2K5D3M3|A0A2K5D3M3_AOTNA
OG0014661	sp|Q9H427|KCNKF_HUMAN	tr|A0A2K5D4N2|A0A2K5D4N2_AOTNA
OG0014662	sp|O00566|MPP10_HUMAN	tr|A0A2K5D588|A0A2K5D588_AOTNA
OG0014663	sp|O95954|FTCD_HUMAN	tr|A0A2K5D623|A0A2K5D623_AOTNA
OG0014664	sp|P18510|IL1RA_HUMAN	tr|A0A2K5DAH6|A0A2K5DAH6_AOTNA
OG0014665	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A2K5DCP7|A0A2K5DCP7_AOTNA
OG0014666	sp|O43826|G6PT1_HUMAN	tr|A0A2K5DCX2|A0A2K5DCX2_AOTNA
OG0014667	sp|P14317|HCLS1_HUMAN	tr|A0A2K5DE09|A0A2K5DE09_AOTNA
OG0014668	sp|P61244|MAX_HUMAN	tr|A0A2K5DFM1|A0A2K5DFM1_AOTNA
OG0014669	sp|P52742|ZN135_HUMAN	tr|A0A2K5DFN0|A0A2K5DFN0_AOTNA
OG0014670	sp|Q9H013|ADA19_HUMAN	tr|A0A2K5DJE3|A0A2K5DJE3_AOTNA
OG0014671	sp|O94855|SC24D_HUMAN	tr|A0A2K5DK70|A0A2K5DK70_AOTNA
OG0014672	sp|Q96M02|CJ090_HUMAN	tr|A0A2K5DTS6|A0A2K5DTS6_AOTNA
OG0014673	sp|Q86YJ5|MARH9_HUMAN	tr|A0A2K5DTU3|A0A2K5DTU3_AOTNA
OG0014674	sp|Q6ISB3|GRHL2_HUMAN	tr|A0A2K5DUX9|A0A2K5DUX9_AOTNA
OG0014675	sp|Q8TAA5|GRPE2_HUMAN	tr|A0A2K5DVX0|A0A2K5DVX0_AOTNA
OG0014676	sp|Q15744|CEBPE_HUMAN	tr|A0A2K5DWQ7|A0A2K5DWQ7_AOTNA
OG0014677	sp|P51649|SSDH_HUMAN	tr|A0A2K5E233|A0A2K5E233_AOTNA
OG0014678	sp|Q6UWH6|TX261_HUMAN	tr|A0A2K5E2R8|A0A2K5E2R8_AOTNA
OG0014679	sp|Q8TDN4|CABL1_HUMAN	tr|A0A2K5E3V8|A0A2K5E3V8_AOTNA
OG0014680	sp|Q6NXG1|ESRP1_HUMAN	tr|A0A2K5E4D0|A0A2K5E4D0_AOTNA
OG0014681	sp|Q9BW27|NUP85_HUMAN	tr|A0A2K5E6C8|A0A2K5E6C8_AOTNA
OG0014682	sp|P10124|SRGN_HUMAN	tr|A0A2K5E8Q3|A0A2K5E8Q3_AOTNA
OG0014683	sp|Q8TAZ6|CKLF2_HUMAN	tr|A0A2K5E8T7|A0A2K5E8T7_AOTNA
OG0014684	sp|Q7Z7L8|CK096_HUMAN	tr|A0A2K5EAQ8|A0A2K5EAQ8_AOTNA
OG0014685	sp|Q2TAA2|IAH1_HUMAN	tr|A0A2K5EC29|A0A2K5EC29_AOTNA
OG0014686	sp|Q9NQ32|CK016_HUMAN	tr|A0A2K5ED68|A0A2K5ED68_AOTNA
OG0014687	sp|Q96I99|SUCB2_HUMAN	tr|A0A2K5EFB3|A0A2K5EFB3_AOTNA
OG0014688	sp|Q6P531|GGT6_HUMAN	tr|A0A2K5EG44|A0A2K5EG44_AOTNA
OG0014689	sp|Q6UXB4|CLC4G_HUMAN	tr|A0A2K5EH37|A0A2K5EH37_AOTNA
OG0014690	sp|Q9P2E3|ZNFX1_HUMAN	tr|A0A2K5EHP4|A0A2K5EHP4_AOTNA
OG0014691	sp|H3BQB6|STMD1_HUMAN	tr|A0A2K5EIJ5|A0A2K5EIJ5_AOTNA
OG0014692	sp|P02647|APOA1_HUMAN	sp|A0A2K5EJU6|APOA1_AOTNA
OG0014693	sp|Q2LD37|K1109_HUMAN	tr|A0A2K5EL16|A0A2K5EL16_AOTNA
OG0014694	sp|Q96LX7|CCD17_HUMAN	tr|A0A2K5ELH0|A0A2K5ELH0_AOTNA
OG0014695	sp|P53602|MVD1_HUMAN	tr|A0A2K5EPW2|A0A2K5EPW2_AOTNA
OG0014696	sp|Q86V86|PIM3_HUMAN	tr|A0A2K5ESS7|A0A2K5ESS7_AOTNA
OG0014697	sp|Q9NWQ8|PHAG1_HUMAN	tr|A0A2K5ET51|A0A2K5ET51_AOTNA
OG0014698	sp|Q96CB8|INT12_HUMAN	tr|A0A2K5EVQ3|A0A2K5EVQ3_AOTNA
OG0014699	sp|Q9NTX5|ECHD1_HUMAN	tr|A0A2K5EX26|A0A2K5EX26_AOTNA
OG0014700	sp|Q99440|CD006_HUMAN	tr|A0A2K5EX52|A0A2K5EX52_AOTNA
OG0014701	sp|P35900|K1C20_HUMAN	tr|A0A2K5F546|A0A2K5F546_AOTNA
OG0014702	sp|Q6PID8|KLD10_HUMAN	tr|A0A2K5F5B0|A0A2K5F5B0_AOTNA
OG0014703	sp|Q99603|TRGV9_HUMAN	tr|A0A2K5BV34|A0A2K5BV34_AOTNA
OG0014704	sp|P06744|G6PI_HUMAN	tr|A0A2K5BY68|A0A2K5BY68_AOTNA
OG0014705	sp|A0A286YF18|SMI44_HUMAN	tr|A0A2K5BZ00|A0A2K5BZ00_AOTNA
OG0014706	sp|O14976|GAK_HUMAN	tr|A0A2K5C0C5|A0A2K5C0C5_AOTNA
OG0014707	sp|Q16629|SRSF7_HUMAN	tr|A0A2K5C2W7|A0A2K5C2W7_AOTNA
OG0014708	sp|Q8WV19|SFT2A_HUMAN	tr|A0A2K5C3X1|A0A2K5C3X1_AOTNA
OG0014709	sp|Q6QNY1|BL1S2_HUMAN	tr|A0A2K5C5K1|A0A2K5C5K1_AOTNA
OG0014710	sp|Q8N6G6|ATL1_HUMAN	tr|A0A2K5C6U1|A0A2K5C6U1_AOTNA
OG0014711	sp|O96000|NDUBA_HUMAN	tr|A0A2K5C8W7|A0A2K5C8W7_AOTNA
OG0014712	sp|O15054|KDM6B_HUMAN	tr|A0A2K5CCD4|A0A2K5CCD4_AOTNA
OG0014713	sp|Q17RG1|KCD19_HUMAN	tr|A0A2K5CEJ0|A0A2K5CEJ0_AOTNA
OG0014714	sp|Q9ULD5|ZN777_HUMAN	tr|A0A2K5CG60|A0A2K5CG60_AOTNA
OG0014715	sp|Q5H8A3|NMS_HUMAN	tr|A0A2K5CGX3|A0A2K5CGX3_AOTNA
OG0014716	sp|Q9BYP7|WNK3_HUMAN	tr|A0A2K5CNX2|A0A2K5CNX2_AOTNA
OG0014717	sp|Q6P4I2|WDR73_HUMAN	tr|A0A2K5CR23|A0A2K5CR23_AOTNA
OG0014718	sp|O75493|CAH11_HUMAN	tr|A0A2K5D111|A0A2K5D111_AOTNA
OG0014719	sp|O15031|PLXB2_HUMAN	tr|A0A2K5D2U0|A0A2K5D2U0_AOTNA
OG0014720	sp|Q8N661|TM86B_HUMAN	tr|A0A2K5D5U2|A0A2K5D5U2_AOTNA
OG0014721	sp|P20749|BCL3_HUMAN	tr|A0A2K5D6J4|A0A2K5D6J4_AOTNA
OG0014722	sp|Q9H2H9|S38A1_HUMAN	tr|A0A2K5D8Q6|A0A2K5D8Q6_AOTNA
